step,wall_ns,manifolds,pairs,top_y,awake,void,colors,wide_colors,waves,g_ns,u_ns,r_ns,sys_sum_ns,disp_lane,worker_lane_max,sys_physics_integrate_ns,sys_physics_integrate_n,sys_physics_gather_ns,sys_physics_gather_n,sys_select_broadphase_ns,sys_select_broadphase_n,sys_physics_broadphase_ns,sys_physics_broadphase_n,sys_physics_narrowphase_ns,sys_physics_narrowphase_n,sys_physics_build_graph_ns,sys_physics_build_graph_n,sys_physics_solve_colored_ns,sys_physics_solve_colored_n,sys_physics_apply_ns,sys_physics_apply_n,phys_solve_build_ns,phys_solve_build_n,phys_gravity_ns,phys_gravity_n,phys_warm_apply_ns,phys_warm_apply_n,phys_integrate_ns,phys_integrate_n,phys_pass_biased_ns,phys_pass_biased_n,phys_pass_relax_ns,phys_pass_relax_n,phys_color_wide_ns,phys_color_wide_n,phys_color_narrow_ns,phys_color_narrow_n,phys_restitution_ns,phys_restitution_n,phys_store_ns,phys_store_n,phys_write_back_ns,phys_write_back_n,phys_sleep_begin_ns,phys_sleep_begin_n,phys_sleep_freeze_ns,phys_sleep_freeze_n,phys_sleep_end_ns,phys_sleep_end_n,phys_np_dispatch_ns,phys_np_dispatch_n,phys_np_compact_ns,phys_np_compact_n,phys_np_axis_commit_ns,phys_np_axis_commit_n,phys_bp_verify_ns,phys_bp_verify_n,phys_bp_build_ns,phys_bp_build_n,phys_bp_query_ns,phys_bp_query_n,phys_bp_assemble_ns,phys_bp_assemble_n,phys_slots_wide,phys_slots_wide_n,phys_slots_narrow,phys_slots_narrow_n,phys_np_pairs,phys_np_pairs_n,phys_np_manifolds,phys_np_manifolds_n,phys_np_points,phys_np_points_n,phys_bp_pairs,phys_bp_pairs_n,phys_np_chunks,phys_np_chunks_n,phys_bp_queried,phys_bp_queried_n,phys_bp_members,phys_bp_members_n,phys_bp_rebuilds,phys_bp_rebuilds_n
0,6842900,8555,9570,28.99835,1240,0,16,16,192,96226,16351,6623,6746674,16,234,621,1,110372,1,311,1,1924942,1,1241216,1,337369,1,3117225,1,14618,1,1042745,1,13927,4,579935,4,85955,4,458592,4,839685,8,1291654,192,0,0,5941,1,53323,1,3477,1,8436,1,2675,2,6182,1,780029,1,228139,1,114640,1,0,0,0,0,0,0,0,0,34220,1,0,1,9570,1,8555,1,34220,1,9570,1,48,1,0,0,0,0,0,0
1,6043300,5761,9570,28.995926,1240,0,16,12,144,48712,2735,5341,5994588,16,242,230,1,48654,1,90,1,2327075,1,842600,1,207509,1,2553440,1,14989,1,994533,1,15039,4,387385,4,78431,4,348290,4,664448,8,906332,144,101064,48,4278,1,39776,1,3056,1,8727,1,1623,2,5120,1,705948,1,100714,1,27002,1,0,0,0,0,0,0,0,0,17876,1,440,1,9570,1,5761,1,18316,1,9570,1,48,1,0,0,0,0,0,0
2,5933800,6723,9570,28.994566,1240,0,16,14,168,36118,1463,7835,5897682,16,242,130,1,27132,1,281,1,1915644,1,825267,1,206257,1,2908944,1,14027,1,916162,1,14418,4,534468,4,81777,4,449845,4,839474,8,1220898,168,60587,24,5120,1,51760,1,2855,1,4328,1,2124,2,5150,1,703723,1,81366,1,30328,1,0,0,0,0,0,0,0,0,22061,1,313,1,9570,1,6723,1,22374,1,9570,1,48,1,0,0,0,0,0,0
3,6002500,6695,9570,28.994541,1240,0,16,14,168,38861,1362,5311,5963639,16,242,40,1,26441,1,50,1,1926725,1,742428,1,228700,1,3025077,1,14177,1,1110305,1,16562,4,492116,4,78882,4,422032,4,816721,8,1193054,168,40388,24,5430,1,61949,1,5340,1,7414,1,1473,2,5491,1,666251,1,50227,1,20469,1,0,0,0,0,0,0,0,0,21966,1,201,1,9570,1,6695,1,22167,1,9570,1,48,1,0,0,0,0,0,0
4,6074100,6672,9570,28.994545,1240,0,16,14,168,38483,2004,3768,6035617,16,242,20,1,25990,1,70,1,1923689,1,681190,1,182822,1,3207538,1,14297,1,1182133,1,33324,4,736005,4,92177,4,379259,4,693584,8,1029348,168,39726,24,5260,1,69494,1,3166,1,3897,1,1743,2,5491,1,630012,1,30258,1,13937,1,0,0,0,0,0,0,0,0,21835,1,169,1,9570,1,6672,1,22004,1,9570,1,48,1,0,0,0,0,0,0
5,5573800,6758,9570,28.994184,1240,0,16,14,168,34928,1233,3307,5538872,16,242,10,1,26481,1,80,1,1922016,1,686290,1,185968,1,2703960,1,14067,1,768979,1,12905,4,450637,4,78331,4,449585,4,848532,8,1254272,168,40538,24,5691,1,74203,1,3036,1,3787,1,1412,2,5631,1,626916,1,40798,1,11562,1,0,0,0,0,0,0,0,0,22238,1,191,1,9570,1,6758,1,22429,1,9570,1,48,1,0,0,0,0,0,0
6,6150000,6793,9570,28.993921,1240,0,16,14,168,38493,1503,8236,6111507,16,242,160,1,34977,1,170,1,2186134,1,702225,1,283315,1,2893174,1,11352,1,899931,1,13797,4,467729,4,86647,4,444074,4,866987,8,1248210,168,54615,24,6513,1,90734,1,2896,1,5120,1,1473,2,5771,1,637891,1,44846,1,13065,1,0,0,0,0,0,0,0,0,22479,1,239,1,9570,1,6793,1,22718,1,9570,1,48,1,0,0,0,0,0,0
7,5836900,6783,9570,28.993895,1240,0,16,14,168,36786,1473,3578,5800114,16,242,170,1,39225,1,70,1,2294743,1,701229,1,183393,1,2567958,1,13326,1,802273,1,12534,4,458682,4,79383,4,402274,4,739442,8,1092780,168,45357,24,4879,1,53593,1,2815,1,3958,1,1383,2,5270,1,638758,1,45167,1,10029,1,0,0,0,0,0,0,0,0,22445,1,232,1,9570,1,6783,1,22677,1,9570,1,48,1,0,0,0,0,0,0
8,5599700,6772,9570,28.993822,1240,0,16,14,168,38345,1313,3617,5561355,16,242,40,1,25419,1,110,1,1939650,1,779559,1,188503,1,2613426,1,14648,1,900442,1,13867,4,461257,4,79433,4,371364,4,707491,8,1029990,168,45247,24,4970,1,58903,1,3066,1,4228,1,1623,2,5471,1,693283,1,70155,1,10430,1,0,0,0,0,0,0,0,0,22460,1,241,1,9570,1,6772,1,22701,1,9570,1,48,1,0,0,0,0,0,0
9,5784500,6790,9570,28.993675,1240,0,16,14,168,34673,1182,3427,5749827,16,242,10,1,26701,1,80,1,1936294,1,862649,1,183924,1,2725722,1,14448,1,910160,1,14678,4,551060,4,79533,4,390010,4,701359,8,1042184,168,45758,24,4779,1,58172,1,2835,1,3978,1,2465,2,5511,1,800610,1,47752,1,9037,1,0,0,0,0,0,0,0,0,22652,1,243,1,9570,1,6790,1,22895,1,9570,1,48,1,0,0,0,0,0,0
