step,wall_ns,manifolds,pairs,top_y,awake,void,colors,wide_colors,waves,g_ns,u_ns,r_ns,sys_sum_ns,disp_lane,worker_lane_max,sys_physics_integrate_ns,sys_physics_integrate_n,sys_physics_gather_ns,sys_physics_gather_n,sys_select_broadphase_ns,sys_select_broadphase_n,sys_physics_broadphase_ns,sys_physics_broadphase_n,sys_physics_narrowphase_ns,sys_physics_narrowphase_n,sys_physics_build_graph_ns,sys_physics_build_graph_n,sys_physics_solve_colored_ns,sys_physics_solve_colored_n,sys_physics_apply_ns,sys_physics_apply_n,phys_solve_build_ns,phys_solve_build_n,phys_gravity_ns,phys_gravity_n,phys_warm_apply_ns,phys_warm_apply_n,phys_integrate_ns,phys_integrate_n,phys_pass_biased_ns,phys_pass_biased_n,phys_pass_relax_ns,phys_pass_relax_n,phys_color_wide_ns,phys_color_wide_n,phys_color_narrow_ns,phys_color_narrow_n,phys_restitution_ns,phys_restitution_n,phys_store_ns,phys_store_n,phys_write_back_ns,phys_write_back_n,phys_sleep_begin_ns,phys_sleep_begin_n,phys_sleep_freeze_ns,phys_sleep_freeze_n,phys_sleep_end_ns,phys_sleep_end_n,phys_np_dispatch_ns,phys_np_dispatch_n,phys_np_compact_ns,phys_np_compact_n,phys_np_axis_commit_ns,phys_np_axis_commit_n,phys_bp_verify_ns,phys_bp_verify_n,phys_bp_build_ns,phys_bp_build_n,phys_bp_query_ns,phys_bp_query_n,phys_bp_assemble_ns,phys_bp_assemble_n,phys_slots_wide,phys_slots_wide_n,phys_slots_narrow,phys_slots_narrow_n,phys_np_pairs,phys_np_pairs_n,phys_np_manifolds,phys_np_manifolds_n,phys_np_points,phys_np_points_n,phys_bp_pairs,phys_bp_pairs_n,phys_np_chunks,phys_np_chunks_n,phys_bp_queried,phys_bp_queried_n,phys_bp_members,phys_bp_members_n,phys_bp_rebuilds,phys_bp_rebuilds_n
0,17625200,4495,9570,35.998295,,0,9,9,108,198295,6994,3928,17426905,16,158,401,1,131293,1,711,1,441804,1,2660892,1,180711,1,13988227,1,22866,1,663537,1,9629,4,566022,4,66533,4,4274459,4,8374389,8,12644920,108,0,0,4699,1,19359,1,2605,1,0,0,0,0,0,0,0,0,0,0,0,0,48417,1,66533,1,278377,1,44409,1,17980,1,0,1,9570,1,4495,1,17980,1,9570,1,0,1,1241,1,0,1,0,1
1,14884800,4196,9570,35.993866,,0,8,8,96,79448,1192,2366,14805352,16,146,160,1,48717,1,140,1,362114,1,2345591,1,109429,1,11923798,1,15401,1,326824,1,7204,4,480070,4,64579,4,3725722,4,7294079,8,11017435,96,0,0,2896,1,18647,1,2585,1,0,0,0,0,0,0,0,0,0,0,0,0,7325,1,27796,1,301403,1,25190,1,15924,1,0,1,9570,1,4196,1,15924,1,9570,1,0,1,1241,1,0,1,0,1
2,14904100,4142,9570,35.986713,,0,8,8,96,167836,1303,3998,14736264,16,146,180,1,32595,1,180,1,374128,1,2430391,1,110962,1,11766965,1,20862,1,284719,1,7144,4,472485,4,64279,4,3689650,4,7221714,8,10907365,96,0,0,2846,1,20020,1,2806,1,0,0,0,0,0,0,0,0,0,0,0,0,27315,1,27164,1,284860,1,34359,1,15744,1,0,1,9570,1,4142,1,15744,1,9570,1,0,1,1240,1,1,1,1,1
3,14750100,4111,9570,35.976837,,0,8,8,96,95620,3938,2365,14654480,16,146,120,1,32756,1,120,1,284719,1,2572185,1,84609,1,11666834,1,13136,1,257595,1,7194,4,471533,4,64779,4,3665471,4,7173467,8,10836574,96,0,0,2745,1,17615,1,2495,1,0,0,0,0,0,0,0,0,0,0,0,0,6473,1,27675,1,222144,1,27876,1,15687,1,0,1,9570,1,4111,1,15687,1,9570,1,0,1,1240,1,1,1,0,1
4,14769300,4100,9570,35.964233,,0,8,8,96,172395,1122,4299,14596905,16,146,190,1,32685,1,110,1,330120,1,2434098,1,109559,1,11670051,1,20090,1,271162,1,7756,4,469930,4,64148,4,3661603,4,7171253,8,10828557,96,0,0,2695,1,17856,1,2525,1,0,0,0,0,0,0,0,0,0,0,0,0,9729,1,28798,1,256513,1,34790,1,15670,1,0,1,9570,1,4100,1,15670,1,9570,1,0,1,1240,1,1,1,0,1
5,14962100,4087,9570,35.948902,,0,8,8,96,127329,4509,2365,14834771,16,146,80,1,33166,1,271,1,350541,1,2437876,1,116543,1,11883317,1,12976,1,309499,1,7485,4,499469,4,64669,4,3831032,4,7143898,8,10972566,96,0,0,2796,1,17485,1,2475,1,0,0,0,0,0,0,0,0,0,0,0,0,6202,1,29539,1,279409,1,34890,1,15642,1,0,1,9570,1,4087,1,15642,1,9570,1,0,1,1240,1,1,1,0,1
6,14826300,4079,9570,35.93085,,0,8,8,96,172351,1383,2796,14653949,16,146,180,1,33136,1,130,1,333457,1,2457595,1,109699,1,11701113,1,18637,1,269970,1,7585,4,470020,4,64669,4,3654459,4,7202906,8,10854569,96,0,0,2846,1,24780,1,2495,1,0,0,0,0,0,0,0,0,0,0,0,0,9279,1,29269,1,260491,1,34208,1,15666,1,0,1,9570,1,4079,1,15666,1,9570,1,0,1,1240,1,1,1,0,1
7,14702700,4073,9570,35.910072,,0,8,8,96,96687,1212,2355,14606013,16,146,60,1,33056,1,551,1,269078,1,2512375,1,83717,1,11694119,1,13056,1,274569,1,7475,4,473567,4,64469,4,3656052,4,7191984,8,10845681,96,0,0,2886,1,19389,1,2515,1,0,0,0,0,0,0,0,0,0,0,0,0,4840,1,28096,1,208076,1,27826,1,15684,1,0,1,9570,1,4073,1,15684,1,9570,1,0,1,1240,1,1,1,0,1
8,14717600,4066,9570,35.88657,,0,8,8,96,164653,1293,2415,14552947,16,146,190,1,32846,1,130,1,320361,1,2359028,1,109419,1,11712776,1,18196,1,272355,1,7284,4,469950,4,64289,4,3668257,4,7204720,8,10870562,96,0,0,2866,1,19228,1,2535,1,0,0,0,0,0,0,0,0,0,0,0,0,9439,1,29259,1,246894,1,34309,1,15684,1,0,1,9570,1,4066,1,15684,1,9570,1,0,1,1240,1,1,1,0,1
9,14665900,4061,9570,35.86034,,0,8,8,96,85197,1303,2405,14580703,16,146,180,1,36653,1,80,1,349168,1,2421854,1,83577,1,11674179,1,15010,1,253978,1,7234,4,472455,4,64739,4,3663808,4,7187796,8,10849199,96,0,0,2826,1,17455,1,2585,1,0,0,0,0,0,0,0,0,0,0,0,0,6333,1,28958,1,278968,1,34499,1,15705,1,0,1,9570,1,4061,1,15705,1,9570,1,0,1,1240,1,1,1,0,1
