step,wall_ns,manifolds,pairs,top_y,awake,void,colors,wide_colors,waves,g_ns,u_ns,r_ns,sys_sum_ns,disp_lane,worker_lane_max,sys_physics_integrate_ns,sys_physics_integrate_n,sys_physics_gather_ns,sys_physics_gather_n,sys_select_broadphase_ns,sys_select_broadphase_n,sys_physics_broadphase_ns,sys_physics_broadphase_n,sys_physics_narrowphase_ns,sys_physics_narrowphase_n,sys_physics_build_graph_ns,sys_physics_build_graph_n,sys_physics_solve_colored_ns,sys_physics_solve_colored_n,sys_physics_apply_ns,sys_physics_apply_n,phys_solve_build_ns,phys_solve_build_n,phys_gravity_ns,phys_gravity_n,phys_warm_apply_ns,phys_warm_apply_n,phys_integrate_ns,phys_integrate_n,phys_pass_biased_ns,phys_pass_biased_n,phys_pass_relax_ns,phys_pass_relax_n,phys_color_wide_ns,phys_color_wide_n,phys_color_narrow_ns,phys_color_narrow_n,phys_restitution_ns,phys_restitution_n,phys_store_ns,phys_store_n,phys_write_back_ns,phys_write_back_n,phys_sleep_begin_ns,phys_sleep_begin_n,phys_sleep_freeze_ns,phys_sleep_freeze_n,phys_sleep_end_ns,phys_sleep_end_n,phys_np_dispatch_ns,phys_np_dispatch_n,phys_np_compact_ns,phys_np_compact_n,phys_np_axis_commit_ns,phys_np_axis_commit_n,phys_bp_verify_ns,phys_bp_verify_n,phys_bp_build_ns,phys_bp_build_n,phys_bp_query_ns,phys_bp_query_n,phys_bp_assemble_ns,phys_bp_assemble_n,phys_slots_wide,phys_slots_wide_n,phys_slots_narrow,phys_slots_narrow_n,phys_np_pairs,phys_np_pairs_n,phys_np_manifolds,phys_np_manifolds_n,phys_np_points,phys_np_points_n,phys_bp_pairs,phys_bp_pairs_n,phys_np_chunks,phys_np_chunks_n,phys_bp_queried,phys_bp_queried_n,phys_bp_members,phys_bp_members_n,phys_bp_rebuilds,phys_bp_rebuilds_n,phys_np_reused,phys_np_reused_n,phys_np_sep_hits,phys_np_sep_hits_n,phys_np_full,phys_np_full_n
0,19796000,4495,9570,35.998295,,0,9,9,108,144197,7765,5871,19651803,16,154,972,1,127538,1,261,1,2251505,1,2874024,1,202624,1,14180502,1,14378,1,713927,1,10991,4,606569,4,67862,4,4324843,4,8405532,8,12724503,108,0,0,5781,1,34176,1,3056,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17980,1,0,1,9570,1,4495,1,17980,1,9570,1,0,1,0,0,0,0,0,0,0,1,0,1,9570,1
1,15436000,4300,9570,35.993866,,0,9,8,96,53482,3116,2836,15382518,16,154,351,1,37683,1,190,1,1971831,1,818330,1,96658,1,12443046,1,14428,1,364588,1,8026,4,500643,4,66068,4,3875330,4,7592372,8,11442913,96,21953,12,3427,1,26872,1,2605,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16277,1,27,1,9570,1,4300,1,16304,1,9570,1,0,1,0,0,0,0,0,0,4495,1,5075,1,0,1
2,15198700,4339,9570,35.986713,,0,9,8,96,52962,1773,7776,15145738,16,154,561,1,27313,1,160,1,1947284,1,632429,1,94754,1,12429650,1,13586,1,344960,1,7975,4,500893,4,65317,4,3870761,4,7597832,8,11431370,96,29447,12,3316,1,34237,1,2585,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16269,1,36,1,9570,1,4339,1,16305,1,9570,1,0,1,0,0,0,0,0,0,4495,1,5075,1,0,1
3,15289000,4335,9570,35.976837,,0,9,8,96,73076,6583,3287,15215924,16,154,301,1,26501,1,150,1,1945941,1,632108,1,94934,1,12501680,1,14308,1,363266,1,8927,4,510041,4,65728,4,3876542,4,7623061,8,11471919,96,24397,12,3497,1,41380,1,2655,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16306,1,30,1,9570,1,4335,1,16336,1,9570,1,0,1,0,0,0,0,0,0,4495,1,5075,1,0,1
4,15902400,4329,9570,35.964233,,0,9,8,96,83484,4449,10431,15818916,16,154,561,1,27023,1,150,1,1966250,1,706302,1,96658,1,13007273,1,14699,1,700401,1,11973,4,615346,4,74024,4,3913464,4,7615938,8,11493722,96,25249,12,6202,1,61219,1,4258,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16296,1,31,1,9570,1,4329,1,16327,1,9570,1,0,1,0,0,0,0,0,0,4495,1,5075,1,0,1
5,15490600,4324,9570,35.948902,,0,9,8,96,57634,7915,2847,15432966,16,154,411,1,36882,1,160,1,2089981,1,637919,1,96788,1,12556998,1,13827,1,409876,1,7625,4,546001,4,67842,4,3866392,4,7606890,8,11447751,96,22684,12,4379,1,37232,1,2846,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16313,1,28,1,9570,1,4324,1,16341,1,9570,1,0,1,0,0,0,0,0,0,4495,1,5075,1,0,1
6,15314500,4326,9570,35.93085,,0,9,8,96,38299,1082,2365,15276201,16,154,250,1,28515,1,200,1,1975007,1,646085,1,93832,1,12518433,1,13877,1,370440,1,7975,4,507606,4,66219,4,3884037,4,7643180,8,11499523,96,25329,12,4218,1,30810,1,2866,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16318,1,31,1,9570,1,4326,1,16349,1,9570,1,0,1,0,0,0,0,0,0,4495,1,5075,1,0,1
7,15187500,4319,9570,35.910072,,0,9,8,96,49998,1182,2716,15137502,16,154,10,1,27063,1,50,1,1943737,1,635044,1,92299,1,12425442,1,13857,1,314902,1,7775,4,506624,4,65798,4,3876843,4,7614996,8,11467300,96,21822,12,2956,1,31151,1,3216,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16316,1,27,1,9570,1,4319,1,16343,1,9570,1,0,1,0,0,0,0,0,0,4495,1,5075,1,0,1
8,15179000,4316,9570,35.88657,,0,9,8,96,42270,1072,2285,15136730,16,154,301,1,27864,1,120,1,1946442,1,626307,1,92911,1,12428999,1,13787,1,357725,1,9438,4,501985,4,65487,4,3867865,4,7594556,8,11438404,96,21732,12,2896,1,25459,1,2515,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16293,1,27,1,9570,1,4316,1,16320,1,9570,1,0,1,0,0,0,0,0,0,4495,1,5075,1,0,1
9,15157300,4312,9570,35.86034,,0,9,8,96,39597,1112,2285,15117703,16,154,100,1,27724,1,50,1,1948045,1,619213,1,92500,1,12415894,1,14178,1,336684,1,7505,4,501605,4,65978,4,3872604,4,7595498,8,11451279,96,14538,12,3196,1,28826,1,2886,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16297,1,18,1,9570,1,4312,1,16315,1,9570,1,0,1,0,0,0,0,0,0,4495,1,5075,1,0,1
