step,wall_ns,manifolds,pairs,top_y,awake,void,colors,wide_colors,waves,g_ns,u_ns,r_ns,sys_sum_ns,disp_lane,worker_lane_max,sys_physics_integrate_ns,sys_physics_integrate_n,sys_physics_gather_ns,sys_physics_gather_n,sys_select_broadphase_ns,sys_select_broadphase_n,sys_physics_broadphase_ns,sys_physics_broadphase_n,sys_physics_narrowphase_ns,sys_physics_narrowphase_n,sys_physics_build_graph_ns,sys_physics_build_graph_n,sys_physics_solve_colored_ns,sys_physics_solve_colored_n,sys_physics_apply_ns,sys_physics_apply_n,phys_solve_build_ns,phys_solve_build_n,phys_gravity_ns,phys_gravity_n,phys_warm_apply_ns,phys_warm_apply_n,phys_integrate_ns,phys_integrate_n,phys_pass_biased_ns,phys_pass_biased_n,phys_pass_relax_ns,phys_pass_relax_n,phys_color_wide_ns,phys_color_wide_n,phys_color_narrow_ns,phys_color_narrow_n,phys_restitution_ns,phys_restitution_n,phys_store_ns,phys_store_n,phys_write_back_ns,phys_write_back_n,phys_sleep_begin_ns,phys_sleep_begin_n,phys_sleep_freeze_ns,phys_sleep_freeze_n,phys_sleep_end_ns,phys_sleep_end_n,phys_np_dispatch_ns,phys_np_dispatch_n,phys_np_compact_ns,phys_np_compact_n,phys_np_axis_commit_ns,phys_np_axis_commit_n,phys_slots_wide,phys_slots_wide_n,phys_slots_narrow,phys_slots_narrow_n,phys_np_pairs,phys_np_pairs_n,phys_np_manifolds,phys_np_manifolds_n,phys_np_points,phys_np_points_n,phys_bp_pairs,phys_bp_pairs_n,phys_np_chunks,phys_np_chunks_n
0,12824700,8555,9570,28.99835,,0,16,16,192,83116,7866,6233,12741584,16,235,451,1,109700,1,291,1,1906557,1,3484795,1,357508,1,6869167,1,13116,1,1129026,1,9309,4,1042001,4,66914,4,1530863,4,3040242,8,4564872,192,0,0,5882,1,34529,1,2535,1,0,0,0,0,0,0,0,0,0,0,0,0,34220,1,0,1,9570,1,8555,1,34220,1,9570,1,0,1
1,9248600,5761,9570,28.995926,,0,16,12,144,47352,1232,5271,9201248,16,235,150,1,41814,1,90,1,1872328,1,2826363,1,153228,1,4296363,1,10912,1,495955,1,7555,4,587209,4,67636,4,1057773,4,2037840,8,3001855,144,88487,48,4729,1,33868,1,2565,1,0,0,0,0,0,0,0,0,0,0,0,0,17876,1,440,1,9570,1,5761,1,18316,1,9570,1,0,1
2,10420300,6723,9570,28.994566,,0,16,14,168,64073,2655,6804,10356227,16,235,150,1,24690,1,70,1,1885234,1,3362880,1,179220,1,4893372,1,10611,1,488300,1,7545,4,722560,4,64339,4,1206091,4,2358043,8,3507099,168,50231,24,4649,1,36714,1,2475,1,0,0,0,0,0,0,0,0,0,0,0,0,22061,1,313,1,9570,1,6723,1,22374,1,9570,1,0,1
3,10618900,6695,9570,28.994541,,0,16,14,168,47963,1183,5752,10570937,16,235,150,1,23868,1,70,1,1875374,1,3589104,1,179901,1,4891628,1,10842,1,511046,1,7265,4,703352,4,64379,4,1206642,4,2353263,8,3520446,168,33708,24,4750,1,37205,1,2545,1,0,0,0,0,0,0,0,0,0,0,0,0,21966,1,201,1,9570,1,6695,1,22167,1,9570,1,0,1
4,10569100,6672,9570,28.994545,,0,16,14,168,48173,1202,3908,10520927,16,235,140,1,24479,1,60,1,1884793,1,3512119,1,177787,1,4911047,1,10501,1,495084,1,7475,4,709955,4,64720,4,1206902,4,2381550,8,3554594,168,29950,24,4719,1,36934,1,2505,1,0,0,0,0,0,0,0,0,0,0,0,0,21835,1,169,1,9570,1,6672,1,22004,1,9570,1,0,1
5,10595400,6758,9570,28.994184,,0,16,14,168,65775,1242,4029,10529625,16,235,140,1,23708,1,70,1,1874743,1,3551609,1,180963,1,4887390,1,11002,1,459192,1,7425,4,716348,4,64219,4,1201952,4,2390739,8,3554624,168,34038,24,5561,1,38147,1,2565,1,0,0,0,0,0,0,0,0,0,0,0,0,22238,1,191,1,9570,1,6758,1,22429,1,9570,1,0,1
6,10657200,6793,9570,28.993921,,0,16,14,168,50260,1253,3958,10606940,16,235,150,1,24229,1,60,1,1880955,1,3585016,1,185562,1,4919855,1,11112,1,494062,1,7315,4,722901,4,64379,4,1207644,4,2376821,8,3542049,168,38457,24,5441,1,37555,1,2485,1,0,0,0,0,0,0,0,0,0,0,0,0,22479,1,239,1,9570,1,6793,1,22718,1,9570,1,0,1
7,11216000,6783,9570,28.993895,,0,16,14,168,43525,2124,6703,11172475,16,235,90,1,23898,1,50,1,1903701,1,3529875,1,200152,1,5499027,1,15681,1,443781,1,9078,4,813934,4,72656,4,1335761,4,2721292,8,4007223,168,43127,24,7445,1,89760,1,3196,1,0,0,0,0,0,0,0,0,0,0,0,0,22445,1,232,1,9570,1,6783,1,22677,1,9570,1,0,1
8,11577800,6772,9570,28.993822,,0,16,14,168,51014,1663,3998,11526786,16,235,431,1,36323,1,90,1,2190587,1,3836561,1,183629,1,5268214,1,10952,1,766138,1,7545,4,731919,4,65131,4,1218576,4,2427172,8,3603332,168,38417,24,4870,1,42636,1,2565,1,0,0,0,0,0,0,0,0,0,0,0,0,22460,1,241,1,9570,1,6772,1,22701,1,9570,1,0,1
9,10790000,6790,9570,28.993675,,0,16,14,168,34703,1172,3788,10755297,16,235,100,1,31072,1,60,1,2035716,1,3570316,1,182296,1,4924985,1,10752,1,507759,1,7485,4,726849,4,63698,4,1207083,4,2367953,8,3533231,168,38016,24,4729,1,35792,1,2465,1,0,0,0,0,0,0,0,0,0,0,0,0,22652,1,243,1,9570,1,6790,1,22895,1,9570,1,0,1
