step,wall_ns,manifolds,pairs,top_y,awake,void,colors,wide_colors,waves,g_ns,u_ns,r_ns,sys_sum_ns,disp_lane,worker_lane_max,sys_physics_integrate_ns,sys_physics_integrate_n,sys_physics_gather_ns,sys_physics_gather_n,sys_select_broadphase_ns,sys_select_broadphase_n,sys_physics_broadphase_ns,sys_physics_broadphase_n,sys_physics_narrowphase_ns,sys_physics_narrowphase_n,sys_parity_canary_ns,sys_parity_canary_n,sys_physics_build_graph_ns,sys_physics_build_graph_n,sys_physics_solve_colored_ns,sys_physics_solve_colored_n,sys_physics_apply_ns,sys_physics_apply_n,phys_solve_build_ns,phys_solve_build_n,phys_gravity_ns,phys_gravity_n,phys_warm_apply_ns,phys_warm_apply_n,phys_integrate_ns,phys_integrate_n,phys_pass_biased_ns,phys_pass_biased_n,phys_pass_relax_ns,phys_pass_relax_n,phys_color_wide_ns,phys_color_wide_n,phys_color_narrow_ns,phys_color_narrow_n,phys_restitution_ns,phys_restitution_n,phys_store_ns,phys_store_n,phys_write_back_ns,phys_write_back_n,phys_sleep_begin_ns,phys_sleep_begin_n,phys_sleep_freeze_ns,phys_sleep_freeze_n,phys_sleep_end_ns,phys_sleep_end_n,phys_np_dispatch_ns,phys_np_dispatch_n,phys_np_compact_ns,phys_np_compact_n,phys_np_axis_commit_ns,phys_np_axis_commit_n,phys_bp_verify_ns,phys_bp_verify_n,phys_bp_build_ns,phys_bp_build_n,phys_bp_query_ns,phys_bp_query_n,phys_bp_assemble_ns,phys_bp_assemble_n,phys_slots_wide,phys_slots_wide_n,phys_slots_narrow,phys_slots_narrow_n,phys_np_pairs,phys_np_pairs_n,phys_np_manifolds,phys_np_manifolds_n,phys_np_points,phys_np_points_n,phys_bp_pairs,phys_bp_pairs_n,phys_np_chunks,phys_np_chunks_n,phys_bp_queried,phys_bp_queried_n,phys_bp_members,phys_bp_members_n,phys_bp_rebuilds,phys_bp_rebuilds_n
10,8172600,4053,9570,35.831387,,0,8,8,96,59458,1413,2897,8113142,18,140,210,1,35210,1,80,1,2316114,1,2351554,1,431913,1,87413,1,2877202,1,13447,1,335873,1,7355,4,264292,4,65199,4,735623,4,1436146,8,2168872,96,0,0,3657,1,24579,1,3066,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15690,1,0,1,9570,1,4053,1,15690,1,9570,1,0,1,0,0,0,0,0,0
11,7774400,4054,9570,35.79971,,0,8,8,96,54103,1723,3286,7720297,18,140,150,1,24498,1,150,1,1966203,1,2344590,1,431893,1,87182,1,2849467,1,16162,1,284632,1,8056,4,262759,4,65580,4,732216,4,1463881,8,2192811,96,0,0,3136,1,24939,1,2545,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15715,1,0,1,9570,1,4054,1,15715,1,9570,1,0,1,0,0,0,0,0,0
12,7735200,4056,9570,35.765305,,0,8,8,96,38650,1102,2325,7696550,18,140,90,1,24679,1,60,1,1962365,1,2322767,1,431733,1,88395,1,2853405,1,13056,1,274202,1,7294,4,263200,4,65980,4,736525,4,1473029,8,2207228,96,0,0,2956,1,26593,1,2525,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15716,1,0,1,9570,1,4056,1,15716,1,9570,1,0,1,0,0,0,0,0,0
13,8054800,4055,9570,35.728176,,0,8,8,96,76624,1483,2896,7978176,18,140,30,1,24118,1,60,1,1961013,1,2315864,1,431913,1,129696,1,3102267,1,13216,1,418366,1,9218,4,318259,4,71110,4,770101,4,1482187,8,2249392,96,0,0,3357,1,25591,1,2595,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15731,1,0,1,9570,1,4055,1,15731,1,9570,1,0,1,0,0,0,0,0,0
14,7981700,4060,9570,35.688324,,0,8,8,96,39385,1012,2145,7942315,18,140,120,1,35119,1,70,1,2178212,1,2352095,1,431843,1,86661,1,2845119,1,13076,1,308269,1,7395,4,263210,4,65569,4,729761,4,1444853,8,2172470,96,0,0,2856,1,19689,1,2505,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15731,1,0,1,9570,1,4060,1,15731,1,9570,1,0,1,0,0,0,0,0,0
15,7689600,4057,9570,35.64575,,0,8,8,96,40714,1192,2215,7648886,18,140,40,1,24809,1,60,1,1959189,1,2310212,1,431763,1,84737,1,2825009,1,13066,1,287127,1,7274,4,263210,4,65379,4,730232,4,1446296,8,2174313,96,0,0,2836,1,18937,1,2525,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15734,1,0,1,9570,1,4057,1,15734,1,9570,1,0,1,0,0,0,0,0,0
16,7674300,4055,9570,35.600445,,0,8,8,96,42889,1002,2224,7631411,18,140,30,1,23987,1,50,1,1959500,1,2295994,1,431783,1,85379,1,2821682,1,13006,1,281195,1,7294,4,265915,4,65830,4,732356,4,1443451,8,2173583,96,0,0,3176,1,18937,1,2525,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15727,1,0,1,9570,1,4055,1,15727,1,9570,1,0,1,0,0,0,0,0,0
17,7790600,4051,9570,35.552414,,0,8,8,96,48601,1593,2395,7741999,18,140,30,1,23797,1,60,1,1959500,1,2283429,1,431743,1,104757,1,2924536,1,14148,1,331715,1,8888,4,286957,4,67523,4,734070,4,1453390,8,2185065,96,0,0,2956,1,34899,1,2545,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15724,1,0,1,9570,1,4051,1,15724,1,9570,1,0,1,0,0,0,0,0,0
18,8051700,4049,9570,35.501663,,0,8,8,96,43124,1102,2906,8008576,18,140,40,1,26903,1,150,1,1968407,1,2587570,1,431823,1,84918,1,2895258,1,13507,1,365492,1,7675,4,262619,4,65028,4,726214,4,1435415,8,2158723,96,0,0,2936,1,26242,1,2535,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15728,1,0,1,9570,1,4049,1,15728,1,9570,1,0,1,0,0,0,0,0,0
19,7764000,4050,9570,35.448185,,0,8,8,96,48974,1052,2185,7715026,18,140,10,1,24869,1,60,1,1930412,1,2367986,1,431753,1,85769,1,2857243,1,16923,1,290824,1,7936,4,262669,4,68605,4,734921,4,1456817,8,2189554,96,0,0,3066,1,28807,1,2545,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15736,1,0,1,9570,1,4050,1,15736,1,9570,1,0,1,0,0,0,0,0,0
20,8560100,4829,9570,35.391983,,0,14,12,144,40956,1302,3237,8519144,18,212,60,1,24388,1,60,1,1927106,1,2486460,1,431863,1,133504,1,3502467,1,13236,1,481451,1,7615,4,316705,4,65139,4,869547,4,1727191,8,2567440,144,26061,24,3407,1,27594,1,2515,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18718,1,144,1,9570,1,4829,1,18862,1,9570,1,0,1,0,0,0,0,0,0
21,8561800,4715,9570,35.333054,,0,13,11,132,37295,1092,3096,8524505,18,200,50,1,24418,1,50,1,1915613,1,2732757,1,431913,1,111430,1,3295087,1,13186,1,363889,1,7365,4,305614,4,65419,4,846281,4,1675128,8,2499426,132,18887,24,3357,1,24408,1,2535,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17266,1,101,1,9570,1,4715,1,17367,1,9570,1,0,1,0,0,0,0,0,0
22,8421700,4565,9570,35.2714,,0,13,10,120,44075,1152,3037,8377625,18,200,20,1,24058,1,50,1,1917667,1,2680914,1,431743,1,105027,1,3204899,1,13246,1,357516,1,7405,4,299451,4,65058,4,821041,4,1623145,8,2403265,120,37885,36,3256,1,24368,1,2505,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16624,1,220,1,9570,1,4565,1,16844,1,9570,1,0,1,0,0,0,0,0,0
23,8513200,4496,9570,35.207024,,0,13,10,120,46479,1333,4369,8466721,18,200,70,1,24969,1,80,1,1921625,1,2692728,1,431773,1,106120,1,3275759,1,13597,1,430991,1,7896,4,303940,4,65459,4,821903,4,1600300,8,2382685,120,35149,36,3387,1,37965,1,2585,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16445,1,200,1,9570,1,4496,1,16645,1,9570,1,0,1,0,0,0,0,0,0
24,8349800,4419,9570,35.13992,,0,12,10,120,42204,1092,2956,8307596,18,188,20,1,24348,1,40,1,1929561,1,2632108,1,431923,1,103164,1,3172425,1,14008,1,339230,1,7976,4,287919,4,70389,4,824779,4,1597445,8,2405520,120,13747,24,3417,1,37624,1,2555,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16356,1,88,1,9570,1,4419,1,16444,1,9570,1,0,1,0,0,0,0,0,0
25,8379700,4390,9570,35.07009,,0,12,9,108,58626,1302,2796,8321074,18,188,0,1,24859,1,50,1,1938258,1,2692207,1,431793,1,102813,1,3117767,1,13326,1,398387,1,7445,4,285474,4,65179,4,785251,4,1546975,8,2281595,108,47834,36,3136,1,22034,1,2585,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16055,1,291,1,9570,1,4390,1,16346,1,9570,1,0,1,0,0,0,0,0,0
26,8205200,4353,9570,34.997536,,0,12,9,108,39123,1192,2767,8166077,18,188,20,1,23687,1,40,1,1919791,1,2630886,1,431753,1,98645,1,3047839,1,13416,1,332527,1,7284,4,287758,4,65319,4,782395,4,1542426,8,2282657,108,39398,36,3156,1,23246,1,2535,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16062,1,229,1,9570,1,4353,1,16291,1,9570,1,0,1,0,0,0,0,0,0
27,8091300,4336,9570,34.92226,,0,12,9,108,41202,1092,2866,8050098,18,188,10,1,24308,1,50,1,1917687,1,2565917,1,431763,1,96220,1,3000987,1,13156,1,308860,1,7755,4,281235,4,65229,4,776914,4,1533699,8,2272908,108,34839,36,3186,1,20440,1,2575,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16019,1,201,1,9570,1,4336,1,16220,1,9570,1,0,1,0,0,0,0,0,0
28,8815700,4982,9570,34.844257,,0,14,11,132,39488,1273,3398,8776212,18,212,10,1,23767,1,80,1,1940582,1,2687909,1,431823,1,121811,1,3556624,1,13607,1,396563,1,7705,4,331645,4,66101,4,921570,4,1790937,8,2648239,132,60870,36,4409,1,33857,1,2565,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18465,1,392,1,9570,1,4982,1,18857,1,9570,1,0,1,0,0,0,0,0,0
29,8835900,4783,9570,34.763527,,0,14,11,132,44147,1092,3227,8791753,18,212,40,1,24248,1,40,1,1925242,1,2826933,1,431793,1,114847,1,3455224,1,13386,1,474567,1,8026,4,313158,4,65760,4,859988,4,1694647,8,2526639,132,24769,36,3347,1,32093,1,2545,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17239,1,139,1,9570,1,4783,1,17378,1,9570,1,0,1,0,0,0,0,0,0
30,8818400,4670,9570,34.680073,,0,13,11,132,42559,1032,3237,8775841,18,200,60,1,24148,1,120,1,1926925,1,2894707,1,431923,1,115228,1,3369394,1,13336,1,419058,1,7655,4,309130,4,65309,4,860008,4,1665730,8,2500498,132,22003,24,3297,1,35290,1,2886,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16931,1,131,1,9570,1,4670,1,17062,1,9570,1,0,1,0,0,0,0,0,0
31,8699700,4639,9570,34.593895,,0,13,11,132,52753,1092,3998,8646947,18,200,40,1,24528,1,50,1,1947596,1,2813246,1,432304,1,110719,1,3301740,1,16723,1,391864,1,7775,4,303900,4,65089,4,835260,4,1652033,8,2462954,132,20340,24,3377,1,37835,1,3517,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16699,1,106,1,9570,1,4639,1,16805,1,9570,1,0,1,0,0,0,0,0,0
32,8569500,4573,9570,34.504993,,0,13,11,132,45396,1112,3117,8524104,18,200,100,1,24849,1,50,1,1925633,1,2769509,1,431903,1,113434,1,3245149,1,13477,1,358177,1,8417,4,300614,4,66010,4,829338,4,1640921,8,2445379,132,21763,24,3397,1,34488,1,2675,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16368,1,130,1,9570,1,4573,1,16498,1,9570,1,0,1,0,0,0,0,0,0
33,8546600,4491,9570,34.413364,,0,13,11,132,47445,1092,3107,8499155,18,200,10,1,24068,1,20,1,1930873,1,2772836,1,431703,1,120448,1,3205541,1,13657,1,391173,1,7685,4,296355,4,65489,4,808437,4,1601633,8,2388877,132,18086,24,3286,1,27825,1,2565,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16106,1,116,1,9570,1,4491,1,16222,1,9570,1,0,1,0,0,0,0,0,0
34,8988500,5031,9570,34.31901,,0,14,11,132,40389,1132,3427,8948111,18,212,20,1,24078,1,10,1,1928519,1,2875509,1,431773,1,134165,1,3540742,1,13296,1,398958,1,7465,4,331465,4,65079,4,906400,4,1789244,8,2636456,132,55760,36,3547,1,34909,1,2545,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17973,1,388,1,9570,1,5031,1,18361,1,9570,1,0,1,0,0,0,0,0,0
35,9436700,4806,9570,34.221935,,0,14,11,132,67287,2074,3437,9369413,18,212,10,1,23997,1,60,1,1922166,1,3085093,1,432073,1,135397,1,3756318,1,14298,1,631778,1,16723,4,326054,4,66842,4,879297,4,1752511,8,2601007,132,27364,36,3908,1,71351,1,5781,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16833,1,118,1,9570,1,4806,1,16951,1,9570,1,0,1,0,0,0,0,0,0
36,10384400,4646,9570,34.12213,,0,14,11,132,70131,1913,3648,10314269,18,212,491,1,35210,1,160,1,2491310,1,3046617,1,431993,1,203432,1,4090969,1,14088,1,899687,1,10360,4,399269,4,72984,4,903114,4,1750517,8,2623972,132,26011,36,3727,1,46291,1,3106,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16171,1,126,1,9570,1,4646,1,16297,1,9570,1,0,1,0,0,0,0,0,0
37,9233300,4535,9570,34.019604,,0,13,10,120,60846,1403,3317,9172454,18,200,250,1,24749,1,220,1,1920803,1,3208496,1,432133,1,149355,1,3422289,1,14158,1,572671,1,9198,4,303469,4,65610,4,814529,4,1599218,8,2358227,120,52203,36,3787,1,49097,1,3307,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15408,1,325,1,9570,1,4535,1,15733,1,9570,1,0,1,0,0,0,0,0,0
38,9174600,4502,9570,33.91435,,0,13,11,132,56202,1283,4018,9118398,18,200,40,1,32164,1,150,1,1937877,1,3095684,1,431843,1,119767,1,3486886,1,13988,1,555397,1,11693,4,349651,4,67303,4,823506,4,1616823,8,2418456,132,17855,24,3647,1,54027,1,3557,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15473,1,104,1,9570,1,4502,1,15577,1,9570,1,0,1,0,0,0,0,0,0
39,9806500,4984,9570,33.806374,,0,14,12,144,49752,1774,3468,9756748,18,212,451,1,24829,1,230,1,1926735,1,3220069,1,432204,1,181438,1,3957205,1,13587,1,713910,1,8637,4,378207,4,69427,4,928704,4,1798762,8,2702056,144,21943,24,3948,1,50790,1,3046,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17363,1,128,1,9570,1,4984,1,17491,1,9570,1,0,1,0,0,0,0,0,0
40,9905200,5009,9570,33.69567,,0,15,11,132,62236,1513,4168,9842964,18,224,180,1,24739,1,40,1,1943719,1,3235941,1,432234,1,173382,1,4011818,1,20911,1,596959,1,9639,4,386223,4,71321,4,960667,4,1914987,8,2819734,132,51752,48,6613,1,58395,1,5501,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17089,1,251,1,9570,1,5009,1,17340,1,9570,1,0,1,0,0,0,0,0,0
41,9667900,4852,9570,33.58224,,0,14,11,132,76248,1332,3387,9591652,18,212,311,1,33316,1,90,1,2255625,1,3136985,1,431763,1,207881,1,3512066,1,13617,1,485158,1,7485,4,317517,4,65309,4,870479,4,1720388,8,2552360,132,35119,36,3607,1,38205,1,2585,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16401,1,190,1,9570,1,4852,1,16591,1,9570,1,0,1,0,0,0,0,0,0
42,9058800,4753,9570,33.466087,,0,14,11,132,39408,1162,3167,9019392,18,212,140,1,25130,1,60,1,1924711,1,3096215,1,431723,1,123855,1,3404343,1,13216,1,435410,1,7585,4,312247,4,65439,4,856191,4,1687252,8,2509766,132,30510,36,3317,1,33176,1,2565,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15808,1,154,1,9570,1,4753,1,15962,1,9570,1,0,1,0,0,0,0,0,0
43,8995300,4728,9570,33.34721,,0,14,11,132,42529,1553,3287,8952771,18,212,70,1,25520,1,120,1,1927116,1,3040144,1,431723,1,124456,1,3390315,1,13306,1,402625,1,9960,4,327687,4,65489,4,843987,4,1694056,8,2500117,132,34638,36,3627,1,38476,1,2856,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15589,1,185,1,9570,1,4728,1,15774,1,9570,1,0,1,0,0,0,0,0,0
44,9329000,4996,9570,33.22561,,0,14,11,132,42621,1222,3517,9286379,18,212,70,1,24017,1,60,1,1946284,1,3147015,1,431753,1,129937,1,3593938,1,13306,1,480439,1,7555,4,326244,4,65179,4,899416,4,1774154,8,2625976,132,44077,36,3587,1,33596,1,2545,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16516,1,272,1,9570,1,4996,1,16788,1,9570,1,0,1,0,0,0,0,0,0
45,9470800,5112,9570,33.10128,,0,14,12,144,65556,1323,3758,9405244,18,212,20,1,24288,1,20,1,1944099,1,3184539,1,431803,1,138904,1,3662533,1,19038,1,461381,1,7956,4,333889,4,65028,4,916680,4,1813792,8,2705031,144,21683,24,3818,1,54478,1,4188,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17219,1,129,1,9570,1,5112,1,17348,1,9570,1,0,1,0,0,0,0,0,0
46,9559200,4923,9570,32.974224,,0,14,11,132,56288,1413,3477,9502912,18,212,160,1,28356,1,120,1,2135152,1,3179209,1,431793,1,131319,1,3583447,1,13356,1,472884,1,19038,4,326886,4,65770,4,886501,4,1766479,8,2596327,132,53175,36,3657,1,38215,1,2605,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15971,1,307,1,9570,1,4923,1,16278,1,9570,1,0,1,0,0,0,0,0,0
47,9127800,4760,9570,32.844448,,0,14,11,132,43570,1072,3448,9084230,18,212,150,1,25480,1,50,1,1937126,1,3131594,1,432173,1,131199,1,3412920,1,13537,1,443927,1,7735,4,316004,4,65229,4,852914,4,1687092,8,2497571,132,38987,36,3397,1,33015,1,2535,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15212,1,234,1,9570,1,4760,1,15446,1,9570,1,0,1,0,0,0,0,0,0
48,9306700,5001,9570,32.711945,,0,14,12,144,42995,1212,3638,9263705,18,212,20,1,24208,1,30,1,1923659,1,3174429,1,431993,1,137722,1,3558047,1,13597,1,430250,1,7976,4,328138,4,65439,4,900959,4,1783833,8,2650744,144,30410,24,3557,1,34107,1,2575,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16273,1,176,1,9570,1,5001,1,16449,1,9570,1,0,1,0,0,0,0,0,0
49,9473400,5139,9570,32.576717,,0,14,12,144,41734,1152,3497,9431666,18,212,30,1,23927,1,60,1,1926404,1,3215340,1,431763,1,137241,1,3682853,1,14048,1,450870,1,8958,4,338719,4,66050,4,925989,4,1846817,8,2743017,144,26292,24,3918,1,37304,1,3076,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16761,1,162,1,9570,1,5139,1,16923,1,9570,1,0,1,0,0,0,0,0,0
50,9478300,4996,9570,32.438763,,0,14,12,144,45321,1273,3658,9432979,18,212,40,1,24148,1,40,1,1925933,1,3229137,1,431993,1,144776,1,3663375,1,13537,1,510418,1,8437,4,341925,4,66040,4,902432,4,1782570,8,2668019,144,13326,24,3597,1,44087,1,2595,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16396,1,76,1,9570,1,4996,1,16472,1,9570,1,0,1,0,0,0,0,0,0
51,9303500,4871,9570,32.298084,,0,13,11,132,44956,1092,3237,9258544,18,200,40,1,23847,1,80,1,1922757,1,3226933,1,431783,1,128113,1,3511314,1,13677,1,455359,1,7465,4,320333,4,65169,4,874297,4,1727271,8,2563121,132,35210,24,3527,1,54077,1,2725,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15840,1,210,1,9570,1,4871,1,16050,1,9570,1,0,1,0,0,0,0,0,0
