step,wall_ns,manifolds,pairs,top_y,awake,void,colors,wide_colors,waves,g_ns,u_ns,r_ns,sys_sum_ns,disp_lane,worker_lane_max,sys_physics_integrate_ns,sys_physics_integrate_n,sys_physics_gather_ns,sys_physics_gather_n,sys_select_broadphase_ns,sys_select_broadphase_n,sys_physics_broadphase_ns,sys_physics_broadphase_n,sys_physics_narrowphase_ns,sys_physics_narrowphase_n,sys_parity_canary_ns,sys_parity_canary_n,sys_physics_build_graph_ns,sys_physics_build_graph_n,sys_physics_solve_colored_ns,sys_physics_solve_colored_n,sys_physics_apply_ns,sys_physics_apply_n,phys_solve_build_ns,phys_solve_build_n,phys_gravity_ns,phys_gravity_n,phys_warm_apply_ns,phys_warm_apply_n,phys_integrate_ns,phys_integrate_n,phys_pass_biased_ns,phys_pass_biased_n,phys_pass_relax_ns,phys_pass_relax_n,phys_color_wide_ns,phys_color_wide_n,phys_color_narrow_ns,phys_color_narrow_n,phys_restitution_ns,phys_restitution_n,phys_store_ns,phys_store_n,phys_write_back_ns,phys_write_back_n,phys_sleep_begin_ns,phys_sleep_begin_n,phys_sleep_freeze_ns,phys_sleep_freeze_n,phys_sleep_end_ns,phys_sleep_end_n,phys_np_dispatch_ns,phys_np_dispatch_n,phys_np_compact_ns,phys_np_compact_n,phys_np_axis_commit_ns,phys_np_axis_commit_n,phys_bp_verify_ns,phys_bp_verify_n,phys_bp_build_ns,phys_bp_build_n,phys_bp_query_ns,phys_bp_query_n,phys_bp_assemble_ns,phys_bp_assemble_n,phys_slots_wide,phys_slots_wide_n,phys_slots_narrow,phys_slots_narrow_n,phys_np_pairs,phys_np_pairs_n,phys_np_manifolds,phys_np_manifolds_n,phys_np_points,phys_np_points_n,phys_bp_pairs,phys_bp_pairs_n,phys_np_chunks,phys_np_chunks_n,phys_bp_queried,phys_bp_queried_n,phys_bp_members,phys_bp_members_n,phys_bp_rebuilds,phys_bp_rebuilds_n
10,16266600,4053,9570,35.831387,,0,8,8,96,111299,1232,3968,16155301,18,147,150,1,32122,1,140,1,468999,1,2436783,1,896047,1,88822,1,12221086,1,11152,1,731317,1,7234,4,557961,4,64255,4,3699871,4,6990498,8,10686401,96,0,0,5370,1,160591,1,2755,1,0,0,0,0,0,0,0,0,0,0,0,0,8216,1,27624,1,408001,1,24858,1,15690,1,0,1,9570,1,4053,1,15690,1,9570,1,0,1,1240,1,1,1,0,1
11,16935100,4054,9570,35.79971,,0,8,8,96,56518,1623,3377,16878582,18,147,240,1,35168,1,60,1,584733,1,2437424,1,896037,1,86878,1,12825998,1,12043,1,735215,1,8046,4,606906,4,63092,4,3671706,4,7456191,8,11124520,96,0,0,7825,1,266366,1,9027,1,0,0,0,0,0,0,0,0,0,0,0,0,6382,1,28355,1,517513,1,32062,1,15715,1,0,1,9570,1,4054,1,15715,1,9570,1,0,1,1240,1,1,1,0,1
12,16639700,4056,9570,35.765305,,0,8,8,96,57462,2014,3267,16582238,18,147,481,1,24528,1,60,1,478057,1,2636229,1,896277,1,88692,1,12445801,1,12113,1,859786,1,7865,4,560947,4,63253,4,3566602,4,7146561,8,10709896,96,0,0,5911,1,229635,1,3226,1,0,0,0,0,0,0,0,0,0,0,0,0,6082,1,25359,1,416187,1,29828,1,15716,1,0,1,9570,1,4056,1,15716,1,9570,1,0,1,1240,1,1,1,0,1
13,16478700,4055,9570,35.728176,,0,8,8,96,94195,1192,3076,16384505,18,147,381,1,35048,1,80,1,587128,1,2597454,1,896007,1,89113,1,12162933,1,16362,1,745745,1,7374,4,560917,4,62902,4,3584537,4,7027901,8,10609362,96,0,0,5320,1,164519,1,2525,1,0,0,0,0,0,0,0,0,0,0,0,0,6984,1,30158,1,517804,1,31541,1,15731,1,0,1,9570,1,4055,1,15731,1,9570,1,0,1,1240,1,1,1,0,1
14,17106700,4060,9570,35.688324,,0,8,8,96,647982,1984,3577,16458718,18,147,160,1,37944,1,130,1,584723,1,2434118,1,896087,1,101827,1,12390043,1,13687,1,828225,1,7725,4,574644,4,65377,4,3611229,4,7143194,8,10750846,96,0,0,5320,1,149820,1,2525,1,0,0,0,0,0,0,0,0,0,0,0,0,6593,1,30068,1,516421,1,31160,1,15731,1,0,1,9570,1,4060,1,15731,1,9570,1,0,1,1240,1,1,1,0,1
15,16924800,4057,9570,35.64575,,0,8,8,96,473346,1122,3817,16451454,18,147,100,1,25289,1,170,1,586156,1,2566895,1,896037,1,95826,1,12264750,1,16231,1,731307,1,7725,4,568652,4,63824,4,3628432,4,7096383,8,10720998,96,0,0,5681,1,159158,1,2465,1,0,0,0,0,0,0,0,0,0,0,0,0,6402,1,28936,1,519637,1,30800,1,15734,1,0,1,9570,1,4057,1,15734,1,9570,1,0,1,1240,1,1,1,0,1
16,16559900,4055,9570,35.600445,,0,8,8,96,299135,1393,3196,16260765,18,147,391,1,32022,1,30,1,472365,1,2429398,1,896137,1,113640,1,12301682,1,15099,1,896157,1,7655,4,567380,4,62160,4,3587803,4,6991640,8,10576247,96,0,0,5661,1,179398,1,2435,1,0,0,0,0,0,0,0,0,0,0,0,0,6693,1,23165,1,415225,1,25519,1,15727,1,0,1,9570,1,4055,1,15727,1,9570,1,0,1,1240,1,1,1,0,1
17,16408000,4051,9570,35.552414,,0,8,8,96,378053,1112,2986,16029947,18,147,301,1,30639,1,130,1,582238,1,2340516,1,896077,1,83081,1,12081755,1,15209,1,702672,1,7434,4,563923,4,63253,4,3596851,4,6990568,8,10584433,96,0,0,5561,1,147917,1,2465,1,0,0,0,0,0,0,0,0,0,0,0,0,6122,1,27924,1,516932,1,30880,1,15724,1,0,1,9570,1,4051,1,15724,1,9570,1,0,1,1240,1,1,1,0,1
18,17289200,4049,9570,35.501663,,0,8,8,96,929854,1293,3036,16359346,18,147,150,1,30469,1,80,1,610283,1,2429929,1,896127,1,110594,1,12262696,1,19017,1,745054,1,7555,4,578431,4,63683,4,3610517,4,7107986,8,10715468,96,0,0,5621,1,140041,1,2515,1,0,0,0,0,0,0,0,0,0,0,0,0,9919,1,30569,1,540377,1,28986,1,15728,1,0,1,9570,1,4049,1,15728,1,9570,1,0,1,1240,1,1,1,0,1
19,16719200,4050,9570,35.448185,,0,8,8,96,206377,1262,3186,16512823,18,147,150,1,31060,1,70,1,590024,1,2497450,1,896197,1,85997,1,12396876,1,14999,1,856340,1,7525,4,566969,4,63353,4,3626018,4,7127995,8,10750826,96,0,0,5330,1,139500,1,2585,1,0,0,0,0,0,0,0,0,0,0,0,0,9338,1,29908,1,519026,1,31371,1,15736,1,0,1,9570,1,4050,1,15736,1,9570,1,0,1,1240,1,1,1,0,1
20,19881000,4829,9570,35.391983,,0,14,12,144,519255,1323,4699,19361745,18,219,220,1,30910,1,150,1,592067,1,2538680,1,896788,1,121075,1,15165302,1,16552,1,943278,1,8026,4,678705,4,63012,4,4478129,4,8768885,8,13133093,144,109222,24,6432,1,214205,1,3306,1,0,0,0,0,0,0,0,0,0,0,0,0,8256,1,32082,1,520228,1,30639,1,18718,1,144,1,9570,1,4829,1,18862,1,9570,1,0,1,1240,1,1,1,0,1
21,18489700,4715,9570,35.333054,,0,13,11,132,142401,1122,3968,18347299,18,207,361,1,29567,1,301,1,591176,1,2716535,1,896057,1,115855,1,13980325,1,17123,1,847633,1,7004,4,625442,4,62822,4,4134092,4,8029863,8,12082867,132,77119,24,5881,1,263851,1,2615,1,0,0,0,0,0,0,0,0,0,0,0,0,6232,1,30760,1,522783,1,31000,1,17266,1,101,1,9570,1,4715,1,17367,1,9570,1,0,1,1240,1,1,1,0,1
22,18629800,4565,9570,35.2714,,0,13,10,120,647679,2114,3968,17982121,18,207,230,1,30349,1,70,1,592158,1,2804676,1,896147,1,134621,1,13508190,1,15680,1,844747,1,7915,4,608670,4,63403,4,3981276,4,7796230,8,11605913,120,167625,36,6062,1,195309,1,2465,1,0,0,0,0,0,0,0,0,0,0,0,0,7084,1,32623,1,520869,1,30890,1,16624,1,220,1,9570,1,4565,1,16844,1,9570,1,0,1,1240,1,1,1,0,1
23,17504600,4496,9570,35.207024,,0,13,10,120,114687,1122,3898,17389913,18,207,271,1,33325,1,120,1,477886,1,2707257,1,895966,1,97439,1,13164434,1,13216,1,769842,1,7234,4,592859,4,62772,4,3895239,4,7678572,8,11418029,120,151884,36,5811,1,148518,1,2465,1,0,0,0,0,0,0,0,0,0,0,0,0,6312,1,29698,1,416587,1,24728,1,16445,1,200,1,9570,1,4496,1,16645,1,9570,1,0,1,1240,1,1,1,0,1
24,18145000,4419,9570,35.13992,,0,12,10,120,718306,1232,4338,17426694,18,195,140,1,32663,1,60,1,565586,1,2741333,1,896017,1,103030,1,13072466,1,15400,1,841511,1,7485,4,595995,4,62912,4,3864289,4,7534442,8,11326782,120,67611,24,5431,1,156694,1,2475,1,0,0,0,0,0,0,0,0,0,0,0,0,5741,1,28625,1,499879,1,31100,1,16356,1,88,1,9570,1,4419,1,16444,1,9570,1,0,1,1240,1,1,1,0,1
25,17505400,4390,9570,35.07009,,0,12,9,108,120096,1142,3837,17385304,18,195,120,1,33515,1,431,1,462376,1,2730272,1,895997,1,94012,1,13157681,1,10901,1,751426,1,7334,4,588350,4,63884,4,3926630,4,7646560,8,11342182,108,227170,36,6072,1,163607,1,2675,1,0,0,0,0,0,0,0,0,0,0,0,0,5010,1,28175,1,404123,1,24608,1,16055,1,291,1,9570,1,4390,1,16346,1,9570,1,0,1,1240,1,1,1,0,1
26,17648200,4353,9570,34.997536,,0,12,9,108,186367,1232,3637,17461833,18,195,391,1,25419,1,130,1,590344,1,2681647,1,896207,1,99232,1,13154875,1,13586,1,794480,1,7454,4,594152,4,63824,4,3877024,4,7582756,8,11278930,108,177213,36,5481,1,225888,1,2585,1,0,0,0,0,0,0,0,0,0,0,0,0,6132,1,30429,1,522052,1,31291,1,16062,1,229,1,9570,1,4353,1,16291,1,9570,1,0,1,1240,1,1,1,0,1
27,17937400,4336,9570,34.92226,,0,12,9,108,734800,1102,4128,17202600,18,195,341,1,32353,1,80,1,595043,1,2724530,1,895976,1,95134,1,12840476,1,18666,1,761957,1,7204,4,574123,4,61900,4,3783753,4,7447354,8,11072209,108,154770,36,5781,1,194838,1,2465,1,0,0,0,0,0,0,0,0,0,0,0,0,8036,1,34607,1,520839,1,31180,1,16019,1,201,1,9570,1,4336,1,16220,1,9570,1,0,1,1240,1,1,1,0,1
28,19929100,4982,9570,34.844257,,0,14,11,132,56766,1423,4359,19872334,18,219,271,1,30639,1,60,1,589242,1,2805147,1,896057,1,137216,1,15402351,1,11352,1,869766,1,7775,4,704576,4,64505,4,4558284,4,8975475,8,13229830,132,299571,36,6963,1,210768,1,2815,1,0,0,0,0,0,0,0,0,0,0,0,0,6262,1,29557,1,521771,1,31271,1,18465,1,392,1,9570,1,4982,1,18857,1,9570,1,0,1,1240,1,1,1,0,1
29,18689200,4783,9570,34.763527,,0,14,11,132,52911,1092,4148,18636289,18,219,261,1,23375,1,80,1,473638,1,2820116,1,896147,1,124992,1,14286929,1,10751,1,841651,1,7284,4,668075,4,63764,4,4221892,4,8293684,8,12404060,132,107368,36,6022,1,180730,1,2735,1,0,0,0,0,0,0,0,0,0,0,0,0,4809,1,22944,1,420735,1,24818,1,17239,1,139,1,9570,1,4783,1,17378,1,9570,1,0,1,1240,1,1,1,0,1
30,18419300,4670,9570,34.680073,,0,13,11,132,107741,1262,4348,18311559,18,207,150,1,23746,1,50,1,470722,1,2787482,1,896107,1,111947,1,14010814,1,10540,1,829097,1,7565,4,627456,4,64154,4,4165052,4,8153292,8,12212960,132,101036,24,5661,1,154770,1,2505,1,0,0,0,0,0,0,0,0,0,0,0,0,4829,1,22173,1,418611,1,24798,1,16931,1,131,1,9570,1,4670,1,17062,1,9570,1,0,1,1240,1,1,1,0,1
31,19230900,4639,9570,34.593895,,0,13,11,132,1114018,1673,4529,18116882,18,207,361,1,22884,1,80,1,462396,1,2750631,1,896137,1,124361,1,13842879,1,17153,1,845579,1,11322,4,607407,4,68513,4,4057113,4,7973744,8,11943898,132,82430,24,6503,1,268070,1,2956,1,0,0,0,0,0,0,0,0,0,0,0,0,4699,1,21241,1,411387,1,24748,1,16699,1,106,1,9570,1,4639,1,16805,1,9570,1,0,1,1240,1,1,1,0,1
32,18602600,4573,9570,34.504993,,0,13,11,132,174264,1663,4449,18428336,18,207,461,1,34066,1,852,1,604812,1,3129966,1,896267,1,136084,1,13612091,1,13737,1,846771,1,7505,4,608960,4,63303,4,4004351,4,7867688,8,11766695,132,100896,24,6072,1,203214,1,2565,1,0,0,0,0,0,0,0,0,0,0,0,0,10791,1,30539,1,529877,1,32874,1,16368,1,130,1,9570,1,4573,1,16498,1,9570,1,0,1,1240,1,1,1,0,1
33,17971400,4491,9570,34.413364,,0,13,11,132,117728,1142,4769,17853672,18,207,291,1,32874,1,160,1,477095,1,2969405,1,896007,1,105404,1,13351667,1,20770,1,797957,1,7464,4,589593,4,63834,4,3936790,4,7770790,8,11613348,132,89463,24,5521,1,174659,1,3918,1,0,0,0,0,0,0,0,0,0,0,0,0,6453,1,28776,1,416267,1,25289,1,16106,1,116,1,9570,1,4491,1,16222,1,9570,1,0,1,1240,1,1,1,0,1
34,19783600,5031,9570,34.31901,,0,14,11,132,123286,1132,4489,19660314,18,219,481,1,40839,1,551,1,475872,1,2859562,1,896107,1,128088,1,15241409,1,17404,1,897790,1,7715,4,665860,4,63263,4,4526573,4,8880341,8,13102764,132,299661,36,6392,1,189798,1,2545,1,0,0,0,0,0,0,0,0,0,0,0,0,9739,1,23826,1,416567,1,25359,1,17973,1,388,1,9570,1,5031,1,18361,1,9570,1,0,1,1240,1,1,1,0,1
35,19362500,4806,9570,34.221935,,0,14,11,132,820955,1353,4329,18541545,18,219,571,1,31371,1,160,1,583220,1,2925520,1,896147,1,128178,1,13961438,1,14939,1,870106,1,7384,4,611836,4,62962,4,4105507,4,8097714,8,12108628,132,90265,36,6152,1,195950,1,2475,1,0,0,0,0,0,0,0,0,0,0,0,0,5891,1,27093,1,518665,1,31140,1,16833,1,118,1,9570,1,4806,1,16951,1,9570,1,0,1,1240,1,1,1,0,1
36,18510500,4646,9570,34.12213,,0,14,11,132,393357,1373,4489,18117143,18,219,311,1,30649,1,180,1,474349,1,3035804,1,895966,1,112598,1,13553077,1,14208,1,786234,1,7515,4,603179,4,63824,4,3993049,4,7892346,8,11783668,132,97238,36,6653,1,196260,1,2645,1,0,0,0,0,0,0,0,0,0,0,0,0,5040,1,26531,1,417529,1,24878,1,16171,1,126,1,9570,1,4646,1,16297,1,9570,1,0,1,1240,1,1,1,0,1
37,17825600,4535,9570,34.019604,,0,13,10,120,54578,1453,4048,17771022,18,207,301,1,30760,1,190,1,589763,1,3015384,1,896047,1,113360,1,13114437,1,10781,1,877471,1,7454,4,568101,4,63643,4,3835023,4,7538861,8,11120652,120,249183,36,5431,1,214546,1,2455,1,0,0,0,0,0,0,0,0,0,0,0,0,6563,1,28185,1,523184,1,31110,1,15408,1,325,1,9570,1,4535,1,15733,1,9570,1,0,1,1240,1,1,1,0,1
38,17244700,4502,9570,33.91435,,0,13,11,132,55786,1092,3958,17188914,18,207,180,1,23556,1,50,1,462486,1,2938886,1,896077,1,112538,1,12744480,1,10661,1,785913,1,7344,4,558673,4,62301,4,3752042,4,7393830,8,11062820,132,79093,24,5661,1,175169,1,2455,1,0,0,0,0,0,0,0,0,0,0,0,0,5491,1,23405,1,408973,1,24247,1,15473,1,104,1,9570,1,4502,1,15577,1,9570,1,0,1,1240,1,1,1,0,1
39,19523500,4984,9570,33.806374,,0,14,12,144,102260,1182,4900,19421240,18,219,170,1,23395,1,50,1,461995,1,3010244,1,896107,1,141805,1,14871562,1,15911,1,940332,1,7545,4,634199,4,63663,4,4386061,4,8627541,8,12909459,144,99242,24,5952,1,202402,1,2685,1,0,0,0,0,0,0,0,0,0,0,0,0,4769,1,22213,1,409934,1,24748,1,17363,1,128,1,9570,1,4984,1,17491,1,9570,1,0,1,1240,1,1,1,0,1
40,20205200,5009,9570,33.69567,,0,15,11,132,536951,1272,4639,19668249,18,231,230,1,29317,1,541,1,586907,1,3217245,1,896327,1,157886,1,14760156,1,19638,1,949029,1,7424,4,635612,4,64345,4,4368056,4,8511726,8,12681437,132,193705,48,6322,1,213895,1,2475,1,0,0,0,0,0,0,0,0,0,0,0,0,6623,1,28545,1,520208,1,30890,1,17089,1,251,1,9570,1,5009,1,17340,1,9570,1,0,1,1240,1,1,1,0,1
41,18506300,4852,9570,33.58224,,0,14,11,132,100548,1152,4639,18405752,18,219,150,1,32172,1,170,1,476874,1,3157119,1,896037,1,119902,1,13712757,1,10570,1,813106,1,7464,4,592478,4,62581,4,4051051,4,8013250,8,11914311,132,145352,36,5461,1,163757,1,2455,1,0,0,0,0,0,0,0,0,0,0,0,0,9549,1,25760,1,416217,1,24918,1,16401,1,190,1,9570,1,4852,1,16591,1,9570,1,0,1,1240,1,1,1,0,1
42,18364200,4753,9570,33.466087,,0,14,11,132,402419,1252,4970,17961781,18,219,150,1,23496,1,80,1,470261,1,3034561,1,896067,1,119942,1,13406323,1,10901,1,788959,1,7935,4,582779,4,63423,4,3963321,4,7826238,8,11665639,132,118950,36,5410,1,164509,1,2495,1,0,0,0,0,0,0,0,0,0,0,0,0,4799,1,22944,1,417299,1,24898,1,15808,1,154,1,9570,1,4753,1,15962,1,9570,1,0,1,1240,1,1,1,0,1
43,18133000,4728,9570,33.34721,,0,14,11,132,52729,1763,4249,18080271,18,219,180,1,23155,1,100,1,468348,1,3042216,1,896047,1,169188,1,13470297,1,10741,1,951494,1,7434,4,571598,4,63142,4,3956338,4,7755742,8,11565595,132,142236,36,5220,1,155091,1,2475,1,0,0,0,0,0,0,0,0,0,0,0,0,5160,1,24608,1,413832,1,24558,1,15589,1,185,1,9570,1,4728,1,15774,1,9570,1,0,1,1240,1,1,1,0,1
44,18995800,4996,9570,33.22561,,0,14,11,132,52516,1543,4930,18943284,18,219,150,1,23175,1,50,1,462607,1,3214650,1,896137,1,128629,1,14205371,1,12514,1,894383,1,7394,4,602177,4,62150,4,4176745,4,8274216,8,12236605,132,209426,36,5671,1,178506,1,2585,1,0,0,0,0,0,0,0,0,0,0,0,0,5150,1,22484,1,410395,1,24287,1,16516,1,272,1,9570,1,4996,1,16788,1,9570,1,0,1,1240,1,1,1,0,1
45,19699600,5112,9570,33.10128,,0,14,12,144,93632,1202,4439,19605968,18,219,261,1,23976,1,70,1,480812,1,3184131,1,896077,1,138188,1,14866973,1,15480,1,889825,1,7635,4,635602,4,64245,4,4396761,4,8647159,8,12938766,144,100715,24,6262,1,215748,1,2535,1,0,0,0,0,0,0,0,0,0,0,0,0,5631,1,26000,1,423320,1,25379,1,17219,1,129,1,9570,1,5112,1,17348,1,9570,1,0,1,1240,1,1,1,0,1
46,19378400,4923,9570,32.974224,,0,14,11,132,627439,1473,4710,18750961,18,219,160,1,30459,1,120,1,588110,1,3279155,1,896127,1,166272,1,13774206,1,16352,1,935042,1,7635,4,587428,4,62511,4,4042615,4,7971860,8,11776644,132,233122,36,5741,1,157445,1,2455,1,0,0,0,0,0,0,0,0,0,0,0,0,6122,1,32443,1,518074,1,30980,1,15971,1,307,1,9570,1,4923,1,16278,1,9570,1,0,1,1240,1,1,1,0,1
47,17987900,4760,9570,32.844448,,0,14,11,132,105713,1363,4419,17882187,18,219,611,1,32192,1,451,1,479900,1,3126219,1,896047,1,121385,1,13213349,1,12033,1,814008,1,11051,4,586186,4,65517,4,3882254,4,7589900,8,11288117,132,179618,36,6593,1,253692,1,2785,1,0,0,0,0,0,0,0,0,0,0,0,0,8547,1,27533,1,418792,1,24728,1,15212,1,234,1,9570,1,4760,1,15446,1,9570,1,0,1,1240,1,1,1,0,1
48,19177700,5001,9570,32.711945,,0,14,12,144,75478,1313,4770,19102222,18,219,160,1,25089,1,150,1,460442,1,3283734,1,896147,1,145061,1,14274245,1,17193,1,985660,1,7625,4,602768,4,63804,4,4189099,4,8236082,8,12283386,144,137026,24,5641,1,179748,1,2505,1,0,0,0,0,0,0,0,0,0,0,0,0,5040,1,25369,1,403412,1,25710,1,16273,1,176,1,9570,1,5001,1,16449,1,9570,1,0,1,1240,1,1,1,0,1
49,19657600,5139,9570,32.576717,,0,14,12,144,42444,1353,4669,19615156,18,219,230,1,30028,1,80,1,582419,1,3353329,1,896087,1,136364,1,14605387,1,11232,1,904493,1,7885,4,610764,4,63713,4,4324732,4,8493251,8,12687900,144,125413,24,5861,1,190239,1,3096,1,0,0,0,0,0,0,0,0,0,0,0,0,6192,1,28605,1,516341,1,31000,1,16761,1,162,1,9570,1,5139,1,16923,1,9570,1,0,1,1240,1,1,1,0,1
50,18886500,4996,9570,32.438763,,0,14,12,144,38892,982,4429,18847608,18,219,180,1,23526,1,100,1,467316,1,3197918,1,895976,1,131074,1,14120457,1,11061,1,852472,1,7525,4,599802,4,64846,4,4190251,4,8219540,8,12345717,144,59646,24,5891,1,176632,1,2515,1,0,0,0,0,0,0,0,0,0,0,0,0,5461,1,24578,1,411918,1,25029,1,16396,1,76,1,9570,1,4996,1,16472,1,9570,1,0,1,1240,1,1,1,0,1
