step,wall_ns,manifolds,pairs,top_y,awake,void,colors,wide_colors,waves,g_ns,u_ns,r_ns,sys_sum_ns,disp_lane,worker_lane_max,sys_physics_integrate_ns,sys_physics_integrate_n,sys_physics_gather_ns,sys_physics_gather_n,sys_select_broadphase_ns,sys_select_broadphase_n,sys_physics_broadphase_ns,sys_physics_broadphase_n,sys_physics_narrowphase_ns,sys_physics_narrowphase_n,sys_physics_build_graph_ns,sys_physics_build_graph_n,sys_physics_solve_colored_ns,sys_physics_solve_colored_n,sys_physics_apply_ns,sys_physics_apply_n,phys_solve_build_ns,phys_solve_build_n,phys_gravity_ns,phys_gravity_n,phys_warm_apply_ns,phys_warm_apply_n,phys_integrate_ns,phys_integrate_n,phys_pass_biased_ns,phys_pass_biased_n,phys_pass_relax_ns,phys_pass_relax_n,phys_color_wide_ns,phys_color_wide_n,phys_color_narrow_ns,phys_color_narrow_n,phys_restitution_ns,phys_restitution_n,phys_store_ns,phys_store_n,phys_write_back_ns,phys_write_back_n,phys_sleep_begin_ns,phys_sleep_begin_n,phys_sleep_freeze_ns,phys_sleep_freeze_n,phys_sleep_end_ns,phys_sleep_end_n,phys_np_dispatch_ns,phys_np_dispatch_n,phys_np_compact_ns,phys_np_compact_n,phys_np_axis_commit_ns,phys_np_axis_commit_n,phys_slots_wide,phys_slots_wide_n,phys_slots_narrow,phys_slots_narrow_n,phys_np_pairs,phys_np_pairs_n,phys_np_manifolds,phys_np_manifolds_n,phys_np_points,phys_np_points_n,phys_bp_pairs,phys_bp_pairs_n,phys_np_chunks,phys_np_chunks_n
0,315200,16,31,30.998297,,0,2,0,0,72238,6573,731,242962,16,67,511,1,53073,1,100,1,3928,1,32072,1,26411,1,125183,1,1683,1,51620,1,1753,4,2735,4,3026,4,21432,4,37523,8,0,0,58223,24,190,1,240,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,64,1,31,1,16,1,64,1,31,1,0,1
1,149000,16,31,30.993937,,0,2,0,0,68724,1232,632,80276,16,67,90,1,4990,1,60,1,631,1,13316,1,1172,1,59345,1,671,1,7585,1,230,4,2074,4,2345,4,15911,4,29738,8,0,0,45017,24,50,1,120,1,60,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,64,1,31,1,16,1,64,1,31,1,0,1
2,138200,16,31,30.987455,,0,2,0,0,48987,792,3797,89213,16,67,120,1,892,1,70,1,792,1,18716,1,1473,1,66730,1,421,1,2264,1,371,4,2525,4,1403,4,19348,4,39687,8,0,0,55237,24,80,1,160,1,100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,63,1,31,1,16,1,63,1,31,1,0,1
3,122200,16,31,30.97999,,0,2,0,0,39630,631,481,82570,16,67,30,1,691,1,40,1,701,1,16081,1,972,1,63393,1,661,1,1804,1,250,4,2425,4,1844,4,19087,4,36982,8,0,0,55588,24,150,1,140,1,80,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,64,1,31,1,16,1,64,1,31,1,0,1
4,120600,16,31,30.972979,,0,2,0,0,38901,581,511,81699,16,67,80,1,731,1,30,1,561,1,16803,1,872,1,62221,1,401,1,1824,1,240,4,2365,4,1172,4,18997,4,36781,8,0,0,55267,24,80,1,110,1,70,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,64,1,31,1,16,1,64,1,31,1,0,1
5,130500,16,31,30.966393,,0,2,0,0,40285,842,591,90215,16,67,170,1,1032,1,50,1,802,1,22434,1,1493,1,63624,1,611,1,2395,1,261,4,2595,4,1433,4,19027,4,36671,8,0,0,55107,24,80,1,180,1,140,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,64,1,31,1,16,1,64,1,31,1,0,1
6,105600,16,31,30.961182,,0,2,0,0,24893,521,501,80707,16,67,100,1,812,1,10,1,541,1,15189,1,932,1,62752,1,371,1,2004,1,261,4,2425,4,1202,4,18977,4,37112,8,0,0,55588,24,70,1,130,1,50,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,64,1,31,1,16,1,64,1,31,1,0,1
7,106600,16,31,30.955942,,0,2,0,0,24270,2675,491,82330,16,67,30,1,661,1,20,1,511,1,14097,1,661,1,66018,1,331,1,1673,1,331,4,2385,4,1242,4,19568,4,37974,8,0,0,57051,24,50,1,80,1,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,64,1,31,1,16,1,64,1,31,1,0,1
8,99800,16,31,30.950468,,0,2,0,0,20977,461,451,78823,16,67,40,1,731,1,20,1,511,1,13987,1,721,1,62521,1,291,1,1793,1,281,4,2435,4,1222,4,19097,4,37072,8,0,0,55718,24,40,1,80,1,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,64,1,31,1,16,1,64,1,31,1,0,1
9,89600,16,31,30.945265,,0,2,0,0,19414,501,421,70186,16,67,10,1,641,1,20,1,521,1,14198,1,681,1,53885,1,230,1,1533,1,180,4,2244,4,1062,4,16732,4,31501,8,0,0,47813,24,30,1,60,1,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,64,1,31,1,16,1,64,1,31,1,0,1
10,82200,16,31,30.941706,,0,2,0,0,18837,1473,451,63363,16,67,40,1,491,1,10,1,391,1,10891,1,521,1,50769,1,250,1,1262,1,240,4,1924,4,962,4,15179,4,29597,8,0,0,44326,24,30,1,70,1,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,64,1,31,1,16,1,64,1,31,1,0,1
11,79700,16,31,30.939552,,0,2,0,0,17309,461,512,62391,16,67,60,1,501,1,20,1,401,1,10681,1,581,1,49907,1,240,1,1202,1,200,4,1924,4,992,4,15230,4,29748,8,0,0,44466,24,50,1,60,1,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,64,1,31,1,16,1,64,1,31,1,0,1
12,80800,16,31,30.9381,,0,2,0,0,17918,1834,411,62882,16,67,30,1,481,1,10,1,391,1,10190,1,511,1,51029,1,240,1,1142,1,230,4,1954,4,992,4,15189,4,29557,8,0,0,44335,24,40,1,60,1,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,64,1,31,1,16,1,64,1,31,1,0,1
13,79500,16,31,30.937513,,0,2,0,0,17550,461,361,61950,16,67,50,1,481,1,20,1,411,1,10420,1,541,1,49797,1,230,1,1212,1,200,4,1934,4,1012,4,15179,4,29657,8,0,0,44475,24,40,1,60,1,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,64,1,31,1,16,1,64,1,31,1,0,1
14,79500,16,31,30.937351,,0,2,0,0,17189,461,381,62311,16,67,40,1,491,1,20,1,381,1,10530,1,491,1,50127,1,230,1,1152,1,200,4,1954,4,942,4,15280,4,29978,8,0,0,44877,24,30,1,100,1,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,64,1,31,1,16,1,64,1,31,1,0,1
