step,wall_ns,manifolds,pairs,top_y,awake,void,colors,wide_colors,waves,g_ns,u_ns,r_ns,sys_sum_ns,disp_lane,worker_lane_max,sys_physics_integrate_ns,sys_physics_integrate_n,sys_physics_gather_ns,sys_physics_gather_n,sys_select_broadphase_ns,sys_select_broadphase_n,sys_physics_broadphase_ns,sys_physics_broadphase_n,sys_physics_narrowphase_ns,sys_physics_narrowphase_n,sys_parity_canary_ns,sys_parity_canary_n,sys_physics_build_graph_ns,sys_physics_build_graph_n,sys_physics_solve_colored_ns,sys_physics_solve_colored_n,sys_physics_apply_ns,sys_physics_apply_n,phys_solve_build_ns,phys_solve_build_n,phys_gravity_ns,phys_gravity_n,phys_warm_apply_ns,phys_warm_apply_n,phys_integrate_ns,phys_integrate_n,phys_pass_biased_ns,phys_pass_biased_n,phys_pass_relax_ns,phys_pass_relax_n,phys_color_wide_ns,phys_color_wide_n,phys_color_narrow_ns,phys_color_narrow_n,phys_restitution_ns,phys_restitution_n,phys_store_ns,phys_store_n,phys_write_back_ns,phys_write_back_n,phys_sleep_begin_ns,phys_sleep_begin_n,phys_sleep_freeze_ns,phys_sleep_freeze_n,phys_sleep_end_ns,phys_sleep_end_n,phys_np_dispatch_ns,phys_np_dispatch_n,phys_np_compact_ns,phys_np_compact_n,phys_np_axis_commit_ns,phys_np_axis_commit_n,phys_bp_verify_ns,phys_bp_verify_n,phys_bp_build_ns,phys_bp_build_n,phys_bp_query_ns,phys_bp_query_n,phys_bp_assemble_ns,phys_bp_assemble_n,phys_slots_wide,phys_slots_wide_n,phys_slots_narrow,phys_slots_narrow_n,phys_np_pairs,phys_np_pairs_n,phys_np_manifolds,phys_np_manifolds_n,phys_np_points,phys_np_points_n,phys_bp_pairs,phys_bp_pairs_n,phys_np_chunks,phys_np_chunks_n,phys_bp_queried,phys_bp_queried_n,phys_bp_members,phys_bp_members_n,phys_bp_rebuilds,phys_bp_rebuilds_n
10,4567000,4053,9570,35.831387,,0,8,8,96,34660,1032,2215,4532340,18,150,20,1,24410,1,50,1,454283,1,343648,1,254287,1,88380,1,3356430,1,10832,1,748591,1,12455,4,569407,4,77507,4,617785,4,1196371,8,1811942,96,0,0,5351,1,125275,1,2655,1,0,0,0,0,0,0,319900,1,17375,1,3597,1,4830,1,20562,1,403289,1,25392,1,15690,1,0,1,9570,1,4053,1,15690,1,9570,1,48,1,1240,1,1,1,0,1
11,4687100,4054,9570,35.79971,,0,8,8,96,32672,1012,2325,4654428,18,150,40,1,24490,1,60,1,455886,1,336764,1,254227,1,88039,1,3483999,1,10922,1,737428,1,12435,4,571241,4,77918,4,649089,4,1299300,8,1946064,96,0,0,5331,1,127629,1,2615,1,0,0,0,0,0,0,313928,1,16293,1,3718,1,4810,1,21834,1,404001,1,25091,1,15715,1,0,1,9570,1,4054,1,15715,1,9570,1,48,1,1240,1,1,1,0,1
12,4732400,4056,9570,35.765305,,0,8,8,96,34153,1112,2225,4698247,18,150,60,1,24229,1,70,1,455616,1,333868,1,254347,1,87859,1,3531266,1,10932,1,750194,1,12115,4,578365,4,79983,4,692768,4,1269790,8,1960333,96,0,0,5842,1,138371,1,2726,1,0,0,0,0,0,0,311313,1,16283,1,3507,1,4800,1,20552,1,404803,1,25251,1,15716,1,0,1,9570,1,4056,1,15716,1,9570,1,48,1,1240,1,1,1,0,1
13,4569700,4055,9570,35.728176,,0,8,8,96,36468,1122,2245,4533232,18,150,130,1,24700,1,40,1,457850,1,331744,1,254247,1,90494,1,3362883,1,11143,1,746477,1,11594,4,571251,4,77117,4,617014,4,1192233,8,1807002,96,0,0,5351,1,138051,1,2675,1,0,0,0,0,0,0,307485,1,18067,1,3477,1,5181,1,22085,1,404161,1,26243,1,15731,1,0,1,9570,1,4055,1,15731,1,9570,1,48,1,1240,1,1,1,0,1
14,4712600,4060,9570,35.688324,,0,8,8,96,33772,1092,2255,4678828,18,150,10,1,24400,1,40,1,456057,1,341714,1,254146,1,90554,1,3501114,1,10792,1,751006,1,12105,4,571261,4,77708,4,657316,4,1295132,8,1950192,96,0,0,5351,1,127509,1,2635,1,0,0,0,0,0,0,318327,1,16654,1,3848,1,4890,1,22806,1,402788,1,25372,1,15731,1,0,1,9570,1,4060,1,15731,1,9570,1,48,1,1240,1,1,1,0,1
15,4687000,4057,9570,35.64575,,0,8,8,96,33965,1052,2375,4653035,18,150,130,1,24069,1,60,1,453822,1,336834,1,254146,1,89091,1,3484110,1,10772,1,739633,1,12666,4,572563,4,77858,4,679621,4,1263097,8,1940343,96,0,0,5381,1,129453,1,2786,1,0,0,0,0,0,0,314669,1,15952,1,3477,1,4800,1,21854,1,401716,1,25281,1,15734,1,0,1,9570,1,4057,1,15734,1,9570,1,48,1,1240,1,1,1,0,1
16,4601900,4055,9570,35.600445,,0,8,8,96,33978,1102,2164,4567922,18,150,100,1,24390,1,40,1,461678,1,343177,1,254176,1,89372,1,3384086,1,10902,1,749333,1,12646,4,577023,4,78459,4,628447,4,1204157,8,1830439,96,0,0,5391,1,124894,1,2635,1,0,0,0,0,0,0,320090,1,16674,1,3607,1,4860,1,22105,1,409342,1,25201,1,15727,1,0,1,9570,1,4055,1,15727,1,9570,1,48,1,1240,1,1,1,0,1
17,4759200,4051,9570,35.552414,,0,8,8,96,36524,1022,2214,4722676,18,150,10,1,24420,1,40,1,461828,1,341223,1,254247,1,88800,1,3540935,1,11173,1,743080,1,12505,4,576752,4,78369,4,661705,4,1325243,8,1984733,96,0,0,5391,1,133672,1,3196,1,0,0,0,0,0,0,317215,1,16463,1,4730,1,4840,1,21243,1,409943,1,25632,1,15724,1,0,1,9570,1,4051,1,15724,1,9570,1,48,1,1240,1,1,1,0,1
18,4751100,4049,9570,35.501663,,0,8,8,96,36710,1072,2225,4714390,18,150,30,1,24640,1,30,1,463552,1,351524,1,254227,1,88069,1,3521345,1,10972,1,755886,1,12355,4,576311,4,78419,4,664841,4,1289210,8,1951826,96,0,0,5591,1,135024,1,2635,1,0,0,0,0,0,0,327636,1,17445,1,3647,1,4860,1,21584,1,411426,1,25462,1,15728,1,0,1,9570,1,4049,1,15728,1,9570,1,48,1,1240,1,1,1,0,1
19,4746300,4050,9570,35.448185,,0,8,8,96,34445,1202,2204,4711855,18,150,120,1,24550,1,100,1,463772,1,377697,1,254247,1,87197,1,3493238,1,10932,1,750886,1,12495,4,577153,4,78219,4,673058,4,1257255,8,1928108,96,0,0,5441,1,134804,1,2726,1,0,0,0,0,0,0,353749,1,17425,1,3627,1,4840,1,22045,1,411436,1,25281,1,15736,1,0,1,9570,1,4050,1,15736,1,9570,1,48,1,1240,1,1,1,0,1
20,5872800,4829,9570,35.391983,,0,14,12,144,35469,1042,5511,5837331,18,222,10,1,24640,1,70,1,460195,1,395834,1,254257,1,116797,1,4574495,1,11032,1,938397,1,12566,4,694611,4,78730,4,886722,4,1782612,8,2545252,144,118571,24,6553,1,170527,1,2736,1,0,0,0,0,0,0,351845,1,30532,1,9319,1,5110,1,21113,1,408270,1,25522,1,18718,1,144,1,9570,1,4829,1,18862,1,9570,1,48,1,1240,1,1,1,0,1
21,5443000,4715,9570,35.333054,,0,13,11,132,40462,1212,6233,5402538,18,210,130,1,24560,1,40,1,464133,1,411486,1,254357,1,111727,1,4125112,1,10992,1,857543,1,12495,4,640011,4,78119,4,785707,4,1490048,8,2186242,132,83279,24,5922,1,251331,1,2726,1,0,0,0,0,0,0,382678,1,18598,1,6804,1,4770,1,21133,1,412709,1,25372,1,17266,1,101,1,9570,1,4715,1,17367,1,9570,1,48,1,1240,1,1,1,0,1
22,5404100,4565,9570,35.2714,,0,13,10,120,34780,1122,5842,5369320,18,210,70,1,24700,1,90,1,465556,1,412137,1,254357,1,105074,1,4096023,1,11313,1,884998,1,12646,4,620651,4,78139,4,778071,4,1547004,8,2140439,120,178793,36,5762,1,164865,1,2766,1,0,0,0,0,0,0,385042,1,18117,1,5682,1,4730,1,21965,1,413019,1,25672,1,16624,1,220,1,9570,1,4565,1,16844,1,9570,1,48,1,1240,1,1,1,0,1
23,5311000,4496,9570,35.207024,,0,13,10,120,35180,4529,5541,5275820,18,210,140,1,30542,1,100,1,480386,1,394462,1,254357,1,109623,1,3994797,1,11413,1,853314,1,12225,4,607404,4,77648,4,783873,4,1494597,8,2112392,120,160536,36,5722,1,152660,1,2826,1,0,0,0,0,0,0,367116,1,18989,1,5060,1,5040,1,22726,1,423040,1,29229,1,16445,1,200,1,9570,1,4496,1,16645,1,9570,1,48,1,1240,1,1,1,0,1
24,5049300,4419,9570,35.13992,,0,12,10,120,39851,1132,5401,5009449,18,198,50,1,29730,1,100,1,475947,1,393419,1,254187,1,101957,1,3736022,1,18037,1,801799,1,12365,4,602184,4,77668,4,707478,4,1384754,8,2015315,120,71515,24,5601,1,140225,1,2816,1,0,0,0,0,0,0,367667,1,17606,1,4920,1,4800,1,22335,1,419563,1,29059,1,16356,1,88,1,9570,1,4419,1,16444,1,9570,1,48,1,1240,1,1,1,0,1
25,5115500,4390,9570,35.07009,,0,12,9,108,36229,1243,5080,5079271,18,198,140,1,24650,1,90,1,479524,1,379641,1,254377,1,99652,1,3829812,1,11383,1,794114,1,12616,4,596522,4,77558,4,740575,4,1453053,8,1955293,108,233254,36,5601,1,145385,1,3146,1,0,0,0,0,0,0,352987,1,19039,1,4499,1,4830,1,22526,1,422959,1,28879,1,16055,1,291,1,9570,1,4390,1,16346,1,9570,1,48,1,1240,1,1,1,0,1
26,5192700,4353,9570,34.997536,,0,12,9,108,33747,1162,5501,5158953,18,198,150,1,29871,1,80,1,471157,1,378058,1,254357,1,101176,1,3913202,1,10902,1,793031,1,12165,4,594258,4,78019,4,765976,4,1517844,8,2091159,108,187160,36,5551,1,142379,1,2816,1,0,0,0,0,0,0,351895,1,17586,1,5481,1,4750,1,21965,1,414893,1,29340,1,16062,1,229,1,9570,1,4353,1,16291,1,9570,1,48,1,1240,1,1,1,0,1
27,5147700,4336,9570,34.92226,,0,12,9,108,35201,1142,5471,5112499,18,198,140,1,24380,1,120,1,463271,1,379892,1,254337,1,100715,1,3878802,1,10842,1,786669,1,12465,4,594488,4,77658,4,754734,4,1504046,8,2088544,108,164765,36,5541,1,139373,1,2685,1,0,0,0,0,0,0,353939,1,18397,1,4459,1,5181,1,22085,1,410444,1,25412,1,16019,1,201,1,9570,1,4336,1,16220,1,9570,1,48,1,1240,1,1,1,0,1
28,6088900,4982,9570,34.844257,,0,14,11,132,34427,1323,5852,6054473,18,222,110,1,24500,1,50,1,464344,1,492090,1,254317,1,129874,1,4678016,1,11173,1,920060,1,13077,4,692197,4,77417,4,926132,4,1824537,8,2427953,132,316864,36,6423,1,213955,1,2896,1,0,0,0,0,0,0,456397,1,23047,1,8918,1,4740,1,21414,1,412739,1,25221,1,18465,1,392,1,9570,1,4982,1,18857,1,9570,1,48,1,1240,1,1,1,0,1
29,5529200,4783,9570,34.763527,,0,14,11,132,35346,1152,5982,5493854,18,222,140,1,24660,1,70,1,461478,1,419432,1,254187,1,117348,1,4205395,1,11143,1,888736,1,12566,4,638147,4,78179,4,827121,4,1576193,8,2282117,132,115214,36,5942,1,174605,1,2756,1,0,0,0,0,0,0,389622,1,20772,1,5621,1,5301,1,21103,1,409522,1,25392,1,17239,1,139,1,9570,1,4783,1,17378,1,9570,1,48,1,1240,1,1,1,0,1
30,5395900,4670,9570,34.680073,,0,13,11,132,33042,1192,6092,5362858,18,210,120,1,24590,1,70,1,462460,1,415374,1,254297,1,113621,1,4081313,1,11012,1,860929,1,12876,4,625742,4,79752,4,784314,4,1553276,8,2223739,132,107759,24,5812,1,154654,1,2766,1,0,0,0,0,0,0,388339,1,18317,1,5441,1,4690,1,22345,1,409652,1,25562,1,16931,1,131,1,9570,1,4670,1,17062,1,9570,1,48,1,1240,1,1,1,0,1
31,5335400,4639,9570,34.593895,,0,13,11,132,33777,1132,5802,5301623,18,210,60,1,24670,1,70,1,464765,1,415985,1,254197,1,113270,1,4017463,1,11143,1,839456,1,12846,4,616322,4,77768,4,799635,4,1511962,8,2217286,132,88510,24,5762,1,149915,1,2665,1,0,0,0,0,0,0,387558,1,18979,1,6082,1,5201,1,22025,1,411697,1,25682,1,16699,1,106,1,9570,1,4639,1,16805,1,9570,1,48,1,1240,1,1,1,0,1
32,5144200,4573,9570,34.504993,,0,13,11,132,33485,1142,6183,5110715,18,210,90,1,24540,1,40,1,471318,1,410745,1,254166,1,112909,1,3825934,1,10972,1,821469,1,13227,4,607665,4,77898,4,726186,4,1428453,8,2039274,132,109182,24,5651,1,141548,1,2695,1,0,0,0,0,0,0,384281,1,18257,1,4870,1,4880,1,21854,1,418671,1,25742,1,16368,1,130,1,9570,1,4573,1,16498,1,9570,1,48,1,1240,1,1,1,0,1
33,5172600,4491,9570,34.413364,,0,13,11,132,33307,1192,6092,5139293,18,210,150,1,24430,1,50,1,465145,1,404943,1,254307,1,109693,1,3869693,1,10882,1,808553,1,12736,4,598025,4,78319,4,755796,4,1467993,8,2123435,132,94262,24,5591,1,138762,1,2726,1,0,0,0,0,0,0,378609,1,17776,1,5301,1,4860,1,21894,1,412659,1,25572,1,16106,1,116,1,9570,1,4491,1,16222,1,9570,1,48,1,1240,1,1,1,0,1
34,5906700,5031,9570,34.31901,,0,14,11,132,34718,1243,6333,5871982,18,222,60,1,24850,1,80,1,462530,1,426677,1,254337,1,131287,1,4561198,1,10962,1,904468,1,12646,4,677477,4,79582,4,913246,4,1805168,8,2399476,132,312605,36,6303,1,158432,1,2635,1,0,0,0,0,0,0,393109,1,20622,1,9199,1,4760,1,21814,1,410143,1,25632,1,17973,1,388,1,9570,1,5031,1,18361,1,9570,1,48,1,1240,1,1,1,0,1
35,5458600,4806,9570,34.221935,,0,14,11,132,32955,1142,7054,5425645,18,222,20,1,24420,1,60,1,471809,1,432108,1,254357,1,123401,1,4108509,1,10962,1,861200,1,12766,4,626222,4,78289,4,790166,4,1585883,8,2270884,132,98109,36,5792,1,144033,1,3016,1,0,0,0,0,0,0,402718,1,18938,1,7004,1,4750,1,21363,1,419693,1,25822,1,16833,1,118,1,9570,1,4806,1,16951,1,9570,1,48,1,1240,1,1,1,0,1
36,5414200,4646,9570,34.12213,,0,14,11,132,37384,1172,5792,5376816,18,222,10,1,25081,1,50,1,467540,1,441978,1,254217,1,118771,1,4058176,1,10992,1,830498,1,12926,4,601803,4,77988,4,820036,4,1561252,8,2267017,132,108480,36,6002,1,143682,1,2816,1,0,0,0,0,0,0,413140,1,18878,1,6623,1,4730,1,21925,1,415013,1,25692,1,16171,1,126,1,9570,1,4646,1,16297,1,9570,1,48,1,1240,1,1,1,0,1
37,5349300,4535,9570,34.019604,,0,13,10,120,34771,1533,8317,5314529,18,210,170,1,30051,1,90,1,495868,1,441577,1,254317,1,114833,1,3967171,1,10451,1,812782,1,12806,4,584087,4,80804,4,788963,4,1538997,8,2054014,120,265630,36,5391,1,139093,1,2716,1,0,0,0,0,0,0,412538,1,19670,1,6203,1,17025,1,23007,1,427098,1,28438,1,15408,1,325,1,9570,1,4535,1,15733,1,9570,1,48,1,1240,1,1,1,0,1
38,5222600,4502,9570,33.91435,,0,13,11,132,35781,1212,5972,5186819,18,210,140,1,29450,1,70,1,477550,1,426817,1,254327,1,131557,1,3855955,1,10952,1,796829,1,13678,4,586061,4,78029,4,741166,4,1498144,8,2148085,132,85253,24,5341,1,132730,1,2766,1,0,0,0,0,0,0,399481,1,17325,1,6573,1,4870,1,22696,1,421266,1,28378,1,15473,1,104,1,9570,1,4502,1,15577,1,9570,1,48,1,1240,1,1,1,0,1
39,5994100,4984,9570,33.806374,,0,14,12,144,37436,1313,5732,5956664,18,222,110,1,24560,1,70,1,468332,1,454664,1,254307,1,133100,1,4609236,1,12285,1,890890,1,13568,4,646874,4,78439,4,909027,4,1742421,8,2528167,144,117549,24,12495,1,310741,1,3467,1,0,0,0,0,0,0,420725,1,20371,1,10010,1,4750,1,22145,1,415695,1,25542,1,17363,1,128,1,9570,1,4984,1,17491,1,9570,1,48,1,1240,1,1,1,0,1
40,6057800,5009,9570,33.69567,,0,15,11,132,50563,1574,8277,6007237,18,213,411,1,25752,1,60,1,478212,1,521049,1,254277,1,150987,1,4562752,1,13738,1,1042488,1,12365,4,639209,4,79632,4,852492,4,1667438,8,2303581,132,208073,48,6383,1,258044,1,3126,1,0,0,0,0,0,0,460365,1,44280,1,11153,1,5561,1,25261,1,419733,1,27285,1,17089,1,251,1,9570,1,5009,1,17340,1,9570,1,48,1,1240,1,1,1,0,1
41,5564400,4852,9570,33.58224,,0,14,11,132,36046,1263,6283,5528354,18,222,130,1,30211,1,60,1,468923,1,458512,1,254257,1,126717,1,4178310,1,11233,1,935050,1,12966,4,610230,4,78169,4,792631,4,1567104,8,2197545,132,155907,36,6132,1,171989,1,2776,1,0,0,0,0,0,0,422208,1,23869,1,7525,1,4790,1,24319,1,410715,1,28919,1,16401,1,190,1,9570,1,4852,1,16591,1,9570,1,48,1,1240,1,1,1,0,1
42,5616800,4753,9570,33.466087,,0,14,11,132,35699,3718,6052,5581101,18,222,180,1,30111,1,80,1,484695,1,457159,1,254337,1,124313,1,4216809,1,13417,1,1042859,1,12034,4,583095,4,79130,4,801970,4,1522634,8,2191062,132,127489,36,5672,1,163011,1,2685,1,0,0,0,0,0,0,426527,1,19670,1,7595,1,10882,1,23267,1,420675,1,29580,1,15808,1,154,1,9570,1,4753,1,15962,1,9570,1,48,1,1240,1,1,1,0,1
43,5272100,4728,9570,33.34721,,0,14,11,132,33736,1273,6374,5238364,18,222,110,1,30071,1,60,1,472801,1,445475,1,254297,1,126226,1,3898442,1,10882,1,826790,1,12485,4,581111,4,77578,4,756106,4,1484066,8,2082150,132,151648,36,5381,1,150947,1,2705,1,0,0,0,0,0,0,415805,1,19099,1,7054,1,4820,1,22977,1,416065,1,28748,1,15589,1,185,1,9570,1,4728,1,15774,1,9570,1,48,1,1240,1,1,1,0,1
44,5769500,4996,9570,33.22561,,0,14,11,132,32753,1192,6022,5736747,18,222,30,1,24660,1,40,1,468813,1,462650,1,254327,1,133852,1,4381323,1,11052,1,882132,1,12866,4,619058,4,78439,4,876291,4,1739154,8,2379074,132,230348,36,5882,1,163622,1,2685,1,0,0,0,0,0,0,428922,1,19560,1,10561,1,4780,1,22706,1,415464,1,25662,1,16516,1,272,1,9570,1,4996,1,16788,1,9570,1,48,1,1240,1,1,1,0,1
45,5818500,5112,9570,33.10128,,0,14,12,144,35759,1283,6543,5782741,18,222,90,1,24941,1,30,1,475065,1,485066,1,254156,1,138431,1,4393658,1,11303,1,925300,1,13317,4,641353,4,80724,4,850819,4,1690966,8,2428725,144,106516,24,6333,1,180827,1,2736,1,0,0,0,0,0,0,449283,1,21223,1,10812,1,5140,1,21844,1,422088,1,25782,1,17219,1,129,1,9570,1,5112,1,17348,1,9570,1,48,1,1240,1,1,1,0,1
46,5533700,4923,9570,32.974224,,0,14,11,132,38203,1142,6403,5495497,18,222,30,1,25572,1,50,1,473332,1,462059,1,254187,1,132449,1,4136916,1,10902,1,876220,1,12656,4,602174,4,77978,4,813964,4,1584660,8,2138806,132,253415,36,5571,1,159935,1,2615,1,0,0,0,0,0,0,430294,1,19840,1,8307,1,4710,1,23388,1,419212,1,25782,1,15971,1,307,1,9570,1,4923,1,16278,1,9570,1,48,1,1240,1,1,1,0,1
47,5433400,4760,9570,32.844448,,0,14,11,132,41188,1333,8497,5392212,18,222,170,1,29991,1,50,1,493723,1,454959,1,254247,1,136628,1,4011572,1,10872,1,822070,1,12666,4,579157,4,77688,4,789073,4,1582345,8,2171042,132,191880,36,5281,1,139283,1,2675,1,0,0,0,0,0,0,425890,1,17305,1,8177,1,12205,1,24480,1,427489,1,29139,1,15212,1,234,1,9570,1,4760,1,15446,1,9570,1,48,1,1240,1,1,1,0,1
48,5546900,5001,9570,32.711945,,0,14,12,144,38276,1222,6563,5508624,18,222,110,1,29811,1,90,1,476117,1,470436,1,254187,1,136537,1,4130373,1,10962,1,869757,1,13237,4,608436,4,78229,4,807741,4,1581884,8,2239922,144,143141,24,5641,1,161468,1,2756,1,0,0,0,0,0,0,435655,1,20522,1,10531,1,4750,1,25071,1,417759,1,28328,1,16273,1,176,1,9570,1,5001,1,16449,1,9570,1,48,1,1240,1,1,1,0,1
49,5777700,5139,9570,32.576717,,0,14,12,144,34510,1283,6904,5743190,18,222,40,1,24490,1,60,1,463853,1,493252,1,254347,1,139363,1,4356913,1,10872,1,901612,1,13067,4,625782,4,80093,4,879277,4,1693601,8,2430519,144,135455,24,6283,1,153181,1,2736,1,0,0,0,0,0,0,455125,1,21604,1,12756,1,4629,1,22556,1,410825,1,25672,1,16761,1,162,1,9570,1,5139,1,16923,1,9570,1,48,1,1240,1,1,1,0,1
