step,wall_ns,manifolds,pairs,top_y,awake,void,colors,wide_colors,waves,g_ns,u_ns,r_ns,sys_sum_ns,disp_lane,worker_lane_max,sys_physics_integrate_ns,sys_physics_integrate_n,sys_physics_gather_ns,sys_physics_gather_n,sys_select_broadphase_ns,sys_select_broadphase_n,sys_physics_broadphase_ns,sys_physics_broadphase_n,sys_physics_narrowphase_ns,sys_physics_narrowphase_n,sys_physics_build_graph_ns,sys_physics_build_graph_n,sys_physics_solve_colored_ns,sys_physics_solve_colored_n,sys_physics_apply_ns,sys_physics_apply_n,phys_solve_build_ns,phys_solve_build_n,phys_gravity_ns,phys_gravity_n,phys_warm_apply_ns,phys_warm_apply_n,phys_integrate_ns,phys_integrate_n,phys_pass_biased_ns,phys_pass_biased_n,phys_pass_relax_ns,phys_pass_relax_n,phys_color_wide_ns,phys_color_wide_n,phys_color_narrow_ns,phys_color_narrow_n,phys_restitution_ns,phys_restitution_n,phys_store_ns,phys_store_n,phys_write_back_ns,phys_write_back_n,phys_sleep_begin_ns,phys_sleep_begin_n,phys_sleep_freeze_ns,phys_sleep_freeze_n,phys_sleep_end_ns,phys_sleep_end_n,phys_np_dispatch_ns,phys_np_dispatch_n,phys_np_compact_ns,phys_np_compact_n,phys_np_axis_commit_ns,phys_np_axis_commit_n,phys_bp_verify_ns,phys_bp_verify_n,phys_bp_build_ns,phys_bp_build_n,phys_bp_query_ns,phys_bp_query_n,phys_bp_assemble_ns,phys_bp_assemble_n,phys_slots_wide,phys_slots_wide_n,phys_slots_narrow,phys_slots_narrow_n,phys_np_pairs,phys_np_pairs_n,phys_np_manifolds,phys_np_manifolds_n,phys_np_points,phys_np_points_n,phys_bp_pairs,phys_bp_pairs_n,phys_np_chunks,phys_np_chunks_n,phys_bp_queried,phys_bp_queried_n,phys_bp_members,phys_bp_members_n,phys_bp_rebuilds,phys_bp_rebuilds_n,phys_np_reused,phys_np_reused_n,phys_np_sep_hits,phys_np_sep_hits_n,phys_np_full,phys_np_full_n
0,13209500,8555,9570,28.99835,1240,0,16,16,192,59058,16411,8967,13150442,16,242,962,1,111785,1,170,1,1933424,1,3889693,1,333422,1,6867750,1,13235,1,1466495,1,13075,4,595527,4,66989,4,1539766,4,3036610,8,4567408,192,0,0,7645,1,105543,1,3737,1,8236,1,1643,2,6072,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34220,1,0,1,9570,1,8555,1,34220,1,9570,1,0,1,0,0,0,0,0,0,0,1,0,1,9570,1
1,9651200,5761,9570,28.995926,1240,0,16,12,144,90413,1483,6312,9560787,16,242,341,1,49535,1,60,1,2255775,1,2819902,1,204644,1,4219648,1,10881,1,637258,1,7124,4,377197,4,65606,4,1044242,4,2037745,8,2985571,144,90104,48,3747,1,31871,1,3076,1,3968,1,1323,2,5010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17876,1,440,1,9570,1,5761,1,18316,1,9570,1,0,1,0,0,0,0,0,0,0,1,1015,1,8555,1
2,10472800,6723,9570,28.994566,1240,0,16,14,168,68839,1432,8447,10403961,16,242,220,1,25940,1,50,1,1946480,1,3503168,1,181389,1,4726956,1,19758,1,543467,1,7094,4,445298,4,65727,4,1217285,4,2392579,8,3549918,168,51499,24,4338,1,36771,1,2765,1,3797,1,1333,2,5070,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22061,1,313,1,9570,1,6723,1,22374,1,9570,1,0,1,0,0,0,0,0,0,0,1,1581,1,7989,1
3,10514300,6695,9570,28.994541,1240,0,16,14,168,65873,2835,4169,10448427,16,242,210,1,25950,1,80,1,1945087,1,3546422,1,205015,1,4707929,1,17734,1,539890,1,7034,4,450518,4,65115,4,1206214,4,2382449,8,3550148,168,34346,24,4398,1,36230,1,2705,1,4138,1,1433,2,4970,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21966,1,201,1,9570,1,6695,1,22167,1,9570,1,0,1,0,0,0,0,0,0,0,1,1903,1,7667,1
4,10383800,6672,9570,28.994545,1240,0,16,14,168,50234,1323,4108,10333566,16,242,170,1,31581,1,70,1,1945949,1,3539598,1,177432,1,4628145,1,10620,1,484764,1,7114,4,438565,4,65677,4,1205502,4,2371168,8,3542484,168,30078,24,4318,1,36741,1,2725,1,3787,1,1373,2,5090,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21835,1,169,1,9570,1,6672,1,22004,1,9570,1,0,1,0,0,0,0,0,0,0,1,2208,1,7362,1
5,10442400,6758,9570,28.994184,1240,0,16,14,168,66733,1383,4378,10375667,16,242,170,1,25549,1,70,1,1945217,1,3520963,1,181389,1,4686287,1,16021,1,485034,1,7194,4,444386,4,65636,4,1221152,4,2407117,8,3589865,168,34026,24,4368,1,36751,1,2685,1,3777,1,1413,2,5390,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22238,1,191,1,9570,1,6758,1,22429,1,9570,1,0,1,0,0,0,0,0,0,0,1,2410,1,7160,1
6,10510400,6793,9570,28.993921,1240,0,16,14,168,75990,1313,4228,10434410,16,242,50,1,26180,1,140,1,1954605,1,3511003,1,228460,1,4697369,1,16602,1,475015,1,7224,4,446009,4,65576,4,1224228,4,2423278,8,3604844,168,38434,24,4318,1,37312,1,2755,1,3667,1,1363,2,5310,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22479,1,239,1,9570,1,6793,1,22718,1,9570,1,0,1,0,0,0,0,0,0,0,1,2503,1,7067,1
7,10923000,6783,9570,28.993895,1240,0,16,14,168,96495,1413,4159,10826505,16,242,150,1,26221,1,150,1,2180150,1,3680670,1,228600,1,4694183,1,16382,1,467581,1,17233,4,450067,4,65747,4,1225431,4,2413790,8,3596928,168,38133,24,4248,1,35548,1,2765,1,3677,1,1383,2,5300,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22445,1,232,1,9570,1,6783,1,22677,1,9570,1,0,1,0,0,0,0,0,0,0,1,2542,1,7028,1
8,10910200,6772,9570,28.993822,1240,0,16,14,168,94445,1322,4980,10815755,16,242,60,1,25679,1,70,1,2187654,1,3678436,1,223931,1,4683362,1,16562,1,465767,1,7154,4,444075,4,65697,4,1221914,4,2424601,8,3603201,168,38334,24,4338,1,35478,1,2745,1,3727,1,1303,2,5240,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22460,1,241,1,9570,1,6772,1,22701,1,9570,1,0,1,0,0,0,0,0,0,0,1,2595,1,6975,1
9,10901600,6790,9570,28.993675,1240,0,16,14,168,88330,1242,4088,10813270,16,242,60,1,25489,1,70,1,2198144,1,3666673,1,223591,1,4682610,1,16632,1,485635,1,7414,4,444917,4,65446,4,1220401,4,2404091,8,3582210,168,38194,24,4218,1,35999,1,2715,1,3757,1,1313,2,5461,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22652,1,243,1,9570,1,6790,1,22895,1,9570,1,0,1,0,0,0,0,0,0,0,1,2608,1,6962,1
10,10933300,6786,9570,28.993578,1240,0,16,14,168,87307,1192,4159,10845993,16,242,20,1,26170,1,70,1,2204517,1,3662526,1,225765,1,4710203,1,16722,1,464615,1,8757,4,476227,4,65286,4,1223026,4,2416545,8,3593001,168,42412,24,4368,1,36019,1,2785,1,4439,1,1393,2,5551,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22700,1,254,1,9570,1,6786,1,22954,1,9570,1,0,1,0,0,0,0,0,0,0,1,2621,1,6949,1
11,10916400,6806,9570,28.99352,1240,0,16,14,168,87300,1343,4289,10829100,16,242,10,1,25689,1,70,1,2212352,1,3671593,1,225294,1,4677601,1,16492,1,460457,1,7144,4,447071,4,65316,4,1224920,4,2418068,8,3595987,168,42712,24,4298,1,35649,1,2755,1,3747,1,1353,2,5481,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22716,1,263,1,9570,1,6806,1,22979,1,9570,1,0,1,0,0,0,0,0,0,0,1,2634,1,6936,1
12,10921800,6806,9570,28.993486,1240,0,16,14,168,88441,1252,4178,10833359,16,242,40,1,25920,1,130,1,2215718,1,3666824,1,225855,1,4682129,1,16742,1,460738,1,7074,4,447352,4,65426,4,1226643,4,2421174,8,3600866,168,42772,24,4308,1,35168,1,2755,1,3687,1,1343,2,5210,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22744,1,264,1,9570,1,6806,1,23008,1,9570,1,0,1,0,0,0,0,0,0,0,1,2636,1,6934,1
13,10810700,6780,9570,28.993422,1240,0,16,14,168,89588,1203,4449,10721112,16,242,30,1,26281,1,60,1,2031353,1,3699767,1,223711,1,4723329,1,16582,1,452091,1,7214,4,455037,4,65486,4,1279595,4,2408740,8,3641644,168,42241,24,4348,1,36360,1,2765,1,3737,1,1343,2,5410,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22736,1,253,1,9570,1,6780,1,22989,1,9570,1,0,1,0,0,0,0,0,0,0,1,2661,1,6909,1
14,10826200,6784,9570,28.99337,1240,0,16,14,168,88055,1282,4309,10738145,16,242,80,1,26461,1,120,1,2064828,1,3732059,1,223601,1,4674875,1,16121,1,476127,1,7184,4,445228,4,65326,4,1220711,4,2406876,8,3580938,168,42342,24,4258,1,34777,1,2745,1,3777,1,1333,2,5250,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22775,1,271,1,9570,1,6784,1,23046,1,9570,1,0,1,0,0,0,0,0,0,0,1,2678,1,6892,1
15,10599100,6765,9570,28.993326,1240,0,16,14,168,87762,1223,4058,10511338,16,242,20,1,25880,1,70,1,2088132,1,3523868,1,221857,1,4635109,1,16402,1,450157,1,7124,4,443855,4,65266,4,1216123,4,2399202,8,3572982,168,38284,24,4268,1,35068,1,2735,1,3817,1,1292,2,4980,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22775,1,254,1,9570,1,6765,1,23029,1,9570,1,0,1,0,0,0,0,0,0,0,1,2705,1,6865,1
