step,wall_ns,manifolds,pairs,top_y,awake,void,colors,wide_colors,waves,g_ns,u_ns,r_ns,sys_sum_ns,disp_lane,worker_lane_max,sys_physics_integrate_ns,sys_physics_integrate_n,sys_physics_gather_ns,sys_physics_gather_n,sys_select_broadphase_ns,sys_select_broadphase_n,sys_physics_broadphase_ns,sys_physics_broadphase_n,sys_physics_narrowphase_ns,sys_physics_narrowphase_n,sys_physics_build_graph_ns,sys_physics_build_graph_n,sys_physics_solve_colored_ns,sys_physics_solve_colored_n,sys_physics_apply_ns,sys_physics_apply_n,phys_solve_build_ns,phys_solve_build_n,phys_gravity_ns,phys_gravity_n,phys_warm_apply_ns,phys_warm_apply_n,phys_integrate_ns,phys_integrate_n,phys_pass_biased_ns,phys_pass_biased_n,phys_pass_relax_ns,phys_pass_relax_n,phys_color_wide_ns,phys_color_wide_n,phys_color_narrow_ns,phys_color_narrow_n,phys_restitution_ns,phys_restitution_n,phys_store_ns,phys_store_n,phys_write_back_ns,phys_write_back_n,phys_sleep_begin_ns,phys_sleep_begin_n,phys_sleep_freeze_ns,phys_sleep_freeze_n,phys_sleep_end_ns,phys_sleep_end_n,phys_np_dispatch_ns,phys_np_dispatch_n,phys_np_compact_ns,phys_np_compact_n,phys_np_axis_commit_ns,phys_np_axis_commit_n,phys_slots_wide,phys_slots_wide_n,phys_slots_narrow,phys_slots_narrow_n,phys_np_pairs,phys_np_pairs_n,phys_np_manifolds,phys_np_manifolds_n,phys_np_points,phys_np_points_n,phys_bp_pairs,phys_bp_pairs_n,phys_np_chunks,phys_np_chunks_n
0,12780900,8555,9570,28.99835,1240,0,16,16,192,100180,18647,5752,12680720,16,239,721,1,117944,1,90,1,2025904,1,3265657,1,249706,1,7005136,1,15561,1,961029,1,9629,4,1037461,4,67083,4,1622273,4,3229676,8,4846197,192,0,0,5952,1,35821,1,2886,1,7455,1,1333,2,5892,1,0,0,0,0,0,0,34220,1,0,1,9570,1,8555,1,34220,1,9570,1,0,1
1,10546400,5761,9570,28.995926,1240,0,16,12,144,510353,1513,5692,10036047,16,239,301,1,51963,1,140,1,2041075,1,3105569,1,205448,1,4620819,1,10731,1,585413,1,7896,4,632156,4,65099,4,1140446,4,2137456,8,3179836,144,92374,48,4840,1,32124,1,2765,1,4649,1,1663,2,4800,1,0,0,0,0,0,0,17876,1,440,1,9570,1,5761,1,18316,1,9570,1,0,1
2,11851800,6723,9570,28.994566,1240,0,16,14,168,619387,4198,5591,11232413,16,239,170,1,36392,1,80,1,2109240,1,3545563,1,235097,1,5295139,1,10731,1,616485,1,7675,4,764398,4,65049,4,1271576,4,2508443,8,3720200,168,54228,24,5661,1,37685,1,2755,1,4579,1,1644,2,4990,1,0,0,0,0,0,0,22061,1,313,1,9570,1,6723,1,22374,1,9570,1,0,1
3,11837100,6695,9570,28.994541,1240,0,16,14,168,535189,2174,6333,11301911,16,239,180,1,35581,1,100,1,2136835,1,3678838,1,232201,1,5177315,1,40861,1,503380,1,7315,4,727786,4,65280,4,1291606,4,2522210,8,3771502,168,35981,24,4870,1,39098,1,2765,1,4268,1,1363,2,5200,1,0,0,0,0,0,0,21966,1,201,1,9570,1,6695,1,22167,1,9570,1,0,1
4,11581700,6672,9570,28.994545,1240,0,16,14,168,148839,1403,3998,11432861,16,239,150,1,37635,1,271,1,2219800,1,3794327,1,232853,1,5125782,1,22044,1,482759,1,6994,4,715251,4,65360,4,1266065,4,2509335,8,3737635,168,33767,24,5972,1,59979,1,2776,1,3637,1,1323,2,4930,1,0,0,0,0,0,0,21835,1,169,1,9570,1,6672,1,22004,1,9570,1,0,1
5,11881800,6758,9570,28.994184,1240,0,16,14,168,873402,1613,3948,11008398,16,239,150,1,26142,1,70,1,1916437,1,3737094,1,229586,1,5082526,1,16393,1,531315,1,7715,4,711744,4,63646,4,1244542,4,2460057,8,3665461,168,35190,24,4669,1,44218,1,2705,1,3697,1,1343,2,5260,1,0,0,0,0,0,0,22238,1,191,1,9570,1,6758,1,22429,1,9570,1,0,1
6,11462200,6793,9570,28.993921,1240,0,16,14,168,122874,1443,4208,11339326,16,239,110,1,31412,1,180,1,2127516,1,3561074,1,229316,1,5372743,1,16974,1,594571,1,7635,4,774769,4,64869,4,1342096,4,2530707,8,3827654,168,40941,24,4870,1,37384,1,2796,1,4810,1,1664,2,5130,1,0,0,0,0,0,0,22479,1,239,1,9570,1,6793,1,22718,1,9570,1,0,1
7,11042700,6783,9570,28.993895,1240,0,16,14,168,83159,1232,4349,10959541,16,239,150,1,38446,1,150,1,2031285,1,3529962,1,180769,1,5167115,1,11663,1,455375,1,7284,4,730722,4,65220,4,1281456,4,2570446,8,3806742,168,40811,24,4920,1,37745,1,2776,1,3587,1,1293,2,5060,1,0,0,0,0,0,0,22445,1,232,1,9570,1,6783,1,22677,1,9570,1,0,1
8,11847800,6772,9570,28.993822,1240,0,16,14,168,544075,1934,4229,11303725,16,239,170,1,35290,1,100,1,2161233,1,3724679,1,237442,1,5127816,1,16994,1,452268,1,7104,4,733016,4,65500,4,1277398,4,2535988,8,3767875,168,41282,24,4980,1,36883,1,2725,1,3667,1,1313,2,5040,1,0,0,0,0,0,0,22460,1,241,1,9570,1,6772,1,22701,1,9570,1,0,1
9,11037200,6790,9570,28.993675,1240,0,16,14,168,80705,1263,4109,10956495,16,239,160,1,38587,1,140,1,2056325,1,3529541,1,181911,1,5136915,1,12916,1,447258,1,7244,4,736844,4,65390,4,1282939,4,2541168,8,3778766,168,41232,24,4930,1,37084,1,2765,1,3657,1,1293,2,5080,1,0,0,0,0,0,0,22652,1,243,1,9570,1,6790,1,22895,1,9570,1,0,1
