step,wall_ns,manifolds,pairs,top_y,awake,void,colors,wide_colors,waves,g_ns,u_ns,r_ns,sys_sum_ns,disp_lane,worker_lane_max,sys_physics_integrate_ns,sys_physics_integrate_n,sys_physics_gather_ns,sys_physics_gather_n,sys_select_broadphase_ns,sys_select_broadphase_n,sys_physics_broadphase_ns,sys_physics_broadphase_n,sys_physics_narrowphase_ns,sys_physics_narrowphase_n,sys_parity_canary_ns,sys_parity_canary_n,sys_physics_build_graph_ns,sys_physics_build_graph_n,sys_physics_solve_colored_ns,sys_physics_solve_colored_n,sys_physics_apply_ns,sys_physics_apply_n,phys_solve_build_ns,phys_solve_build_n,phys_gravity_ns,phys_gravity_n,phys_warm_apply_ns,phys_warm_apply_n,phys_integrate_ns,phys_integrate_n,phys_pass_biased_ns,phys_pass_biased_n,phys_pass_relax_ns,phys_pass_relax_n,phys_color_wide_ns,phys_color_wide_n,phys_color_narrow_ns,phys_color_narrow_n,phys_restitution_ns,phys_restitution_n,phys_store_ns,phys_store_n,phys_write_back_ns,phys_write_back_n,phys_sleep_begin_ns,phys_sleep_begin_n,phys_sleep_freeze_ns,phys_sleep_freeze_n,phys_sleep_end_ns,phys_sleep_end_n,phys_np_dispatch_ns,phys_np_dispatch_n,phys_np_compact_ns,phys_np_compact_n,phys_np_axis_commit_ns,phys_np_axis_commit_n,phys_bp_verify_ns,phys_bp_verify_n,phys_bp_build_ns,phys_bp_build_n,phys_bp_query_ns,phys_bp_query_n,phys_bp_assemble_ns,phys_bp_assemble_n,phys_slots_wide,phys_slots_wide_n,phys_slots_narrow,phys_slots_narrow_n,phys_np_pairs,phys_np_pairs_n,phys_np_manifolds,phys_np_manifolds_n,phys_np_points,phys_np_points_n,phys_bp_pairs,phys_bp_pairs_n,phys_np_chunks,phys_np_chunks_n,phys_bp_queried,phys_bp_queried_n,phys_bp_members,phys_bp_members_n,phys_bp_rebuilds,phys_bp_rebuilds_n
10,8324600,4053,9570,35.831387,,0,8,8,96,54374,1403,2304,8270226,18,140,220,1,24026,1,90,1,1954280,1,2694461,1,433749,1,85746,1,3066781,1,10871,1,301673,1,7414,4,470099,4,68212,4,737126,4,1451818,8,2186639,96,0,0,2876,1,23085,1,3076,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15690,1,0,1,9570,1,4053,1,15690,1,9570,1,0,1,0,0,0,0,0,0
11,8304200,4054,9570,35.79971,,0,8,8,96,44495,1593,2385,8259705,18,140,110,1,34707,1,120,1,2248519,1,2328193,1,434050,1,83722,1,3119193,1,11091,1,313206,1,7464,4,478996,4,68643,4,741765,4,1473540,8,2212920,96,0,0,2846,1,28565,1,2575,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15715,1,0,1,9570,1,4054,1,15715,1,9570,1,0,1,0,0,0,0,0,0
12,7984800,4056,9570,35.765305,,0,8,8,96,41697,1052,2706,7943103,18,140,531,1,23866,1,170,1,1931496,1,2346829,1,433709,1,84403,1,3111147,1,10951,1,295702,1,7204,4,479758,4,76558,4,747255,4,1468069,8,2212619,96,0,0,3627,1,29086,1,2835,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15716,1,0,1,9570,1,4056,1,15716,1,9570,1,0,1,0,0,0,0,0,0
13,8426400,4055,9570,35.728176,,0,8,8,96,57023,1543,2676,8369377,18,140,20,1,24377,1,110,1,1916336,1,2343322,1,433819,1,84503,1,3556038,1,10851,1,510277,1,9929,4,556637,4,72560,4,778135,4,1592099,8,2367559,96,0,0,2916,1,29347,1,2595,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15731,1,0,1,9570,1,4055,1,15731,1,9570,1,0,1,0,0,0,0,0,0
14,8602500,4060,9570,35.688324,,0,8,8,96,42534,1142,2175,8559966,18,140,170,1,36240,1,190,1,2251495,1,2423457,1,433839,1,126745,1,3276387,1,11442,1,392058,1,8316,4,515166,4,70857,4,783846,4,1476175,8,2257847,96,0,0,2926,1,23315,1,2585,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15731,1,0,1,9570,1,4060,1,15731,1,9570,1,0,1,0,0,0,0,0,0
15,8175900,4057,9570,35.64575,,0,8,8,96,61536,1533,2204,8114364,18,140,220,1,24287,1,20,1,1923681,1,2516908,1,433859,1,88281,1,3115786,1,11322,1,322143,1,7344,4,480219,4,68613,4,736675,4,1467689,8,2202159,96,0,0,2775,1,26111,1,2685,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15734,1,0,1,9570,1,4057,1,15734,1,9570,1,0,1,0,0,0,0,0,0
16,8393600,4055,9570,35.600445,,0,8,8,96,47357,992,3076,8346243,18,140,10,1,34757,1,70,1,2278908,1,2343923,1,433729,1,83491,1,3157828,1,13526,1,318977,1,7825,4,477233,4,68683,4,739150,4,1489030,8,2225103,96,0,0,2946,1,50307,1,2685,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15727,1,0,1,9570,1,4055,1,15727,1,9570,1,0,1,0,0,0,0,0,0
17,8003100,4051,9570,35.552414,,0,8,8,96,45028,1042,2054,7958072,18,140,170,1,26972,1,220,1,1934151,1,2346048,1,433799,1,96717,1,3109143,1,10851,1,294680,1,8005,4,487773,4,68623,4,745802,4,1469793,8,2213541,96,0,0,2966,1,27884,1,2575,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15724,1,0,1,9570,1,4051,1,15724,1,9570,1,0,1,0,0,0,0,0,0
18,8085200,4049,9570,35.501663,,0,8,8,96,40601,1213,2195,8044599,18,140,70,1,23786,1,150,1,1927157,1,2346548,1,433679,1,137316,1,3165202,1,10691,1,367020,1,7795,4,477343,4,69504,4,744039,4,1469382,8,2211226,96,0,0,2805,1,23505,1,2595,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15728,1,0,1,9570,1,4049,1,15728,1,9570,1,0,1,0,0,0,0,0,0
19,8069100,4050,9570,35.448185,,0,8,8,96,91310,1303,2235,7977790,18,140,40,1,23796,1,40,1,1922909,1,2371356,1,433829,1,90074,1,3125154,1,10590,1,319047,1,8567,4,499216,4,68653,4,743849,4,1460515,8,2202129,96,0,0,2675,1,18806,1,2525,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15736,1,0,1,9570,1,4050,1,15736,1,9570,1,0,1,0,0,0,0,0,0
20,8771900,4829,9570,35.391983,,0,14,12,144,43378,1122,3137,8728522,18,212,20,1,23696,1,40,1,1923620,1,2494855,1,433849,1,121996,1,3719474,1,10971,1,398310,1,7625,4,572287,4,68653,4,887276,4,1755395,8,2613614,144,25920,24,3437,1,22804,1,2565,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18718,1,144,1,9570,1,4829,1,18862,1,9570,1,0,1,0,0,0,0,0,0
21,8961900,4715,9570,35.333054,,0,13,11,132,58810,1994,3668,8903090,18,200,110,1,23986,1,50,1,1932027,1,2764667,1,433869,1,109011,1,3627716,1,11653,1,402559,1,7515,4,532851,4,68823,4,866907,4,1706721,8,2551895,132,18065,24,3477,1,33605,1,3266,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17266,1,101,1,9570,1,4715,1,17367,1,9570,1,0,1,0,0,0,0,0,0
22,8724100,4565,9570,35.2714,,0,13,10,120,40655,1042,3207,8683445,18,200,170,1,24227,1,150,1,1926787,1,2688259,1,433759,1,106296,1,3493166,1,10631,1,352572,1,7715,4,525366,4,69244,4,844674,4,1658267,8,2461741,120,37993,36,3336,1,28415,1,2535,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16624,1,220,1,9570,1,4565,1,16844,1,9570,1,0,1,0,0,0,0,0,0
23,8772200,4496,9570,35.207024,,0,13,10,120,44470,1232,2946,8727730,18,200,220,1,23846,1,110,1,1924392,1,2697557,1,433739,1,136173,1,3501011,1,10681,1,409522,1,8016,4,541237,4,69585,4,819465,4,1623159,8,2404370,120,35308,36,3046,1,23235,1,2515,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16445,1,200,1,9570,1,4496,1,16645,1,9570,1,0,1,0,0,0,0,0,0
24,8870300,4419,9570,35.13992,,0,12,10,120,58517,1373,2896,8811783,18,188,40,1,23906,1,30,1,1920034,1,2980996,1,433719,1,99352,1,3342645,1,11061,1,353654,1,7474,4,500498,4,68342,4,796300,4,1584996,8,2364934,120,13466,24,3106,1,24097,1,2805,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16356,1,88,1,9570,1,4419,1,16444,1,9570,1,0,1,0,0,0,0,0,0
25,8590400,4390,9570,35.07009,,0,12,9,108,55723,1423,2866,8534677,18,188,190,1,24167,1,160,1,1954721,1,2638784,1,433789,1,98310,1,3373284,1,11272,1,348043,1,7645,4,508333,4,69585,4,799286,4,1595366,8,2343412,108,48374,36,4759,1,35519,1,3326,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16055,1,291,1,9570,1,4390,1,16346,1,9570,1,0,1,0,0,0,0,0,0
26,9484100,4353,9570,34.997536,,0,12,9,108,62828,1573,3026,9421272,18,188,200,1,72390,1,150,1,2516016,1,2657670,1,433879,1,147956,1,3582108,1,10901,1,514996,1,9719,4,559753,4,73733,4,795008,4,1589475,8,2342019,108,39436,36,2936,1,32333,1,2585,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16062,1,229,1,9570,1,4353,1,16291,1,9570,1,0,1,0,0,0,0,0,0
27,9244000,4336,9570,34.92226,,0,12,9,108,60288,1543,2755,9183712,18,188,190,1,36280,1,120,1,2402527,1,2700253,1,433889,1,100925,1,3498617,1,10911,1,484998,1,9068,4,555985,4,69314,4,787082,4,1553515,8,2302874,108,34968,36,3527,1,30970,1,2615,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16019,1,201,1,9570,1,4336,1,16220,1,9570,1,0,1,0,0,0,0,0,0
28,9708300,4982,9570,34.844257,,0,14,11,132,46062,1262,3257,9662238,18,212,80,1,34517,1,130,1,2424860,1,2722085,1,433839,1,124371,1,3911365,1,10991,1,452966,1,8516,4,576295,4,68803,4,941561,4,1823637,8,2700994,132,60948,36,3687,1,32012,1,2625,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18465,1,392,1,9570,1,4982,1,18857,1,9570,1,0,1,0,0,0,0,0,0
29,9137600,4783,9570,34.763527,,0,14,11,132,45064,1162,3217,9092536,18,212,30,1,23746,1,110,1,1925684,1,2866113,1,433759,1,119581,1,3712611,1,10901,1,458687,1,8066,4,540155,4,68392,4,871676,4,1733312,8,2576884,132,24888,36,3196,1,25389,1,2575,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17239,1,139,1,9570,1,4783,1,17378,1,9570,1,0,1,0,0,0,0,0,0
30,8935400,4670,9570,34.680073,,0,13,11,132,41267,1132,2966,8894133,18,200,80,1,23806,1,100,1,1926185,1,2824052,1,433799,1,120593,1,3555026,1,10490,1,375486,1,7434,4,524114,4,68563,4,860444,4,1688927,8,2524402,132,22003,24,3166,1,23235,1,2525,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16931,1,131,1,9570,1,4670,1,17062,1,9570,1,0,1,0,0,0,0,0,0
31,8961800,4639,9570,34.593895,,0,13,11,132,42118,1563,3657,8919682,18,200,80,1,23576,1,40,1,1935754,1,2806177,1,433709,1,112217,1,3597247,1,10881,1,402078,1,7715,4,518733,4,73973,4,850295,4,1705198,8,2531576,132,20259,24,3918,1,31150,1,2625,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16699,1,106,1,9570,1,4639,1,16805,1,9570,1,0,1,0,0,0,0,0,0
32,9494900,4573,9570,34.504993,,0,13,11,132,58589,1503,3377,9436311,18,200,90,1,23966,1,90,1,1923961,1,2803021,1,433699,1,160040,1,4080312,1,11132,1,483024,1,9999,4,698671,4,81257,4,953254,4,1814199,8,2740450,132,23626,24,3597,1,32272,1,2535,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16368,1,130,1,9570,1,4573,1,16498,1,9570,1,0,1,0,0,0,0,0,0
33,9204100,4491,9570,34.413364,,0,13,11,132,44975,1262,3107,9159125,18,200,190,1,40228,1,40,1,2268588,1,2814684,1,433829,1,116736,1,3473919,1,10911,1,429741,1,7515,4,497422,4,68412,4,818583,4,1621977,8,2419389,132,18065,24,3096,1,23385,1,2525,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16106,1,116,1,9570,1,4491,1,16222,1,9570,1,0,1,0,0,0,0,0,0
34,9303300,5031,9570,34.31901,,0,14,11,132,47398,1082,3237,9255902,18,212,20,1,24217,1,100,1,1935574,1,2845674,1,433739,1,128418,1,3877550,1,10611,1,418610,1,8026,4,573219,4,69715,4,922514,4,1841532,8,2703518,132,57291,36,4930,1,34897,1,3026,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17973,1,388,1,9570,1,5031,1,18361,1,9570,1,0,1,0,0,0,0,0,0
35,9468100,4806,9570,34.221935,,0,14,11,132,45436,1824,3708,9422664,18,212,130,1,23796,1,160,1,1938870,1,2985444,1,433769,1,126034,1,3903630,1,10831,1,443368,1,8797,4,596143,4,75015,4,924338,4,1820912,8,2713778,132,27764,36,3837,1,26882,1,2515,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16833,1,118,1,9570,1,4806,1,16951,1,9570,1,0,1,0,0,0,0,0,0
36,9025400,4646,9570,34.12213,,0,14,11,132,43107,1072,3236,8982293,18,212,140,1,23776,1,30,1,1925214,1,2940888,1,433879,1,115393,1,3532222,1,10751,1,378232,1,7364,4,506770,4,68583,4,853310,4,1687394,8,2512530,132,24938,36,3066,1,23896,1,2535,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16171,1,126,1,9570,1,4646,1,16297,1,9570,1,0,1,0,0,0,0,0,0
37,9067600,4535,9570,34.019604,,0,13,10,120,48246,1423,3097,9019354,18,200,40,1,24387,1,90,1,1956274,1,2940247,1,433819,1,117287,1,3535508,1,11703,1,424090,1,8276,4,490809,4,69274,4,829775,4,1656434,8,2430089,120,53023,36,4569,1,47762,1,3096,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15408,1,325,1,9570,1,4535,1,15733,1,9570,1,0,1,0,0,0,0,0,0
38,9456600,4502,9570,33.91435,,0,13,11,132,50327,1292,3207,9406273,18,200,401,1,24858,1,281,1,1929712,1,3065228,1,433839,1,126485,1,3814067,1,11402,1,671168,1,9118,4,531768,4,71759,4,835165,4,1661594,8,2475598,132,17955,24,3186,1,26401,1,2615,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15473,1,104,1,9570,1,4502,1,15577,1,9570,1,0,1,0,0,0,0,0,0
39,9557600,4984,9570,33.806374,,0,14,12,144,61083,2134,3387,9496517,18,212,120,1,24157,1,30,1,1918220,1,3076180,1,433779,1,130452,1,3887910,1,25670,1,456082,1,7645,4,544563,4,70376,4,919118,4,1811233,8,2702998,144,23966,24,6182,1,65086,1,5491,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17363,1,128,1,9570,1,4984,1,17491,1,9570,1,0,1,0,0,0,0,0,0
40,10041900,5009,9570,33.69567,,0,15,11,132,44684,1383,3737,9997216,18,224,170,1,33876,1,230,1,2427665,1,3111859,1,433859,1,133037,1,3845167,1,11352,1,423689,1,7825,4,559382,4,71108,4,922174,4,1815992,8,2685163,132,49265,48,4058,1,36921,1,2635,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17089,1,251,1,9570,1,5009,1,17340,1,9570,1,0,1,0,0,0,0,0,0
41,9675900,4852,9570,33.58224,,0,14,11,132,43570,1593,3196,9632330,18,212,100,1,34877,1,120,1,2183623,1,3107711,1,433769,1,128038,1,3733030,1,11061,1,461493,1,7555,4,519916,4,68402,4,887356,4,1752970,8,2601752,132,35378,36,3286,1,27954,1,2505,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16401,1,190,1,9570,1,4852,1,16591,1,9570,1,0,1,0,0,0,0,0,0
42,9207400,4753,9570,33.466087,,0,14,11,132,45951,1313,3297,9161449,18,212,90,1,23696,1,50,1,1916427,1,3025331,1,433729,1,120433,1,3630612,1,11081,1,393130,1,7605,4,500628,4,70577,4,886845,4,1725467,8,2577966,132,31050,36,3757,1,38745,1,2545,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15808,1,154,1,9570,1,4753,1,15962,1,9570,1,0,1,0,0,0,0,0,0
43,9320100,4728,9570,33.34721,,0,14,11,132,42887,1212,3257,9277213,18,212,50,1,23966,1,120,1,1928831,1,3048336,1,433799,1,143087,1,3688324,1,10701,1,487643,1,8847,4,522811,4,68673,4,860615,4,1702904,8,2525043,132,35218,36,3146,1,29978,1,2495,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15589,1,185,1,9570,1,4728,1,15774,1,9570,1,0,1,0,0,0,0,0,0
44,9517800,4996,9570,33.22561,,0,14,11,132,41562,1202,3457,9476238,18,212,10,1,24147,1,110,1,1925524,1,3161645,1,433739,1,132486,1,3787956,1,10621,1,421034,1,7675,4,530316,4,68803,4,915721,4,1808408,8,2676597,132,44075,36,3356,1,28856,1,2585,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16516,1,272,1,9570,1,4996,1,16788,1,9570,1,0,1,0,0,0,0,0,0
45,9800700,5112,9570,33.10128,,0,14,12,144,42105,1162,4198,9758595,18,212,30,1,23846,1,30,1,1963247,1,3175282,1,433859,1,136173,1,4014955,1,11172,1,479808,1,8737,4,569882,4,75486,4,953284,4,1873433,8,2800206,144,22313,24,5170,1,44656,1,3336,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17219,1,129,1,9570,1,5112,1,17348,1,9570,1,0,1,0,0,0,0,0,0
46,9864000,4923,9570,32.974224,,0,14,11,132,46893,1323,3717,9817107,18,212,90,1,24057,1,140,1,1948669,1,3233714,1,433869,1,135141,1,4030706,1,10721,1,560704,1,8827,4,582567,4,72239,4,934898,4,1835230,8,2711524,132,54886,36,3857,1,28515,1,2545,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15971,1,307,1,9570,1,4923,1,16278,1,9570,1,0,1,0,0,0,0,0,0
47,9394200,4760,9570,32.844448,,0,14,11,132,50148,1182,3227,9344052,18,212,90,1,24377,1,100,1,1935884,1,3120465,1,433859,1,125793,1,3689877,1,13606,1,410143,1,8106,4,513684,4,69464,4,884932,4,1730878,8,2573026,132,39557,36,4348,1,64174,1,2966,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15212,1,234,1,9570,1,4760,1,15446,1,9570,1,0,1,0,0,0,0,0,0
48,9697600,5001,9570,32.711945,,0,14,12,144,48077,1793,3346,9649523,18,212,321,1,28325,1,140,1,1945553,1,3177886,1,433709,1,156292,1,3896005,1,11292,1,500648,1,8286,4,537259,4,69264,4,919028,4,1819750,8,2704701,144,30729,24,3898,1,33535,1,2545,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16273,1,176,1,9570,1,5001,1,16449,1,9570,1,0,1,0,0,0,0,0,0
49,9946800,5139,9570,32.576717,,0,14,12,144,42544,1212,3838,9904256,18,212,10,1,23846,1,200,1,1929171,1,3342134,1,433919,1,170099,1,3993464,1,11412,1,529304,1,7585,4,541567,4,69084,4,942012,4,1866009,8,2777822,144,26361,24,3457,1,30709,1,2525,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16761,1,162,1,9570,1,5139,1,16923,1,9570,1,0,1,0,0,0,0,0,0
50,9632600,4996,9570,32.438763,,0,14,12,144,43573,1122,3828,9589027,18,212,80,1,24077,1,160,1,1936195,1,3211402,1,433679,1,131354,1,3841470,1,10611,1,426956,1,7535,4,527661,4,69124,4,946751,4,1821373,8,2750489,144,13807,24,3807,1,34587,1,2555,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16396,1,76,1,9570,1,4996,1,16472,1,9570,1,0,1,0,0,0,0,0,0
51,9643000,4871,9570,32.298084,,0,13,11,132,55276,1503,3277,9587724,18,200,110,1,23896,1,160,1,1930053,1,3217162,1,433829,1,151643,1,3819848,1,11021,1,498614,1,8496,4,557027,4,71248,4,889611,4,1756437,8,2607503,132,35268,24,3777,1,30559,1,2575,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15840,1,210,1,9570,1,4871,1,16050,1,9570,1,0,1,0,0,0,0,0,0
