step,wall_ns,manifolds,pairs,top_y,awake,void,colors,wide_colors,waves,g_ns,u_ns,r_ns,sys_sum_ns,disp_lane,worker_lane_max,sys_physics_integrate_ns,sys_physics_integrate_n,sys_physics_gather_ns,sys_physics_gather_n,sys_select_broadphase_ns,sys_select_broadphase_n,sys_physics_broadphase_ns,sys_physics_broadphase_n,sys_physics_narrowphase_ns,sys_physics_narrowphase_n,sys_physics_build_graph_ns,sys_physics_build_graph_n,sys_physics_solve_colored_ns,sys_physics_solve_colored_n,sys_physics_apply_ns,sys_physics_apply_n,phys_solve_build_ns,phys_solve_build_n,phys_gravity_ns,phys_gravity_n,phys_warm_apply_ns,phys_warm_apply_n,phys_integrate_ns,phys_integrate_n,phys_pass_biased_ns,phys_pass_biased_n,phys_pass_relax_ns,phys_pass_relax_n,phys_color_wide_ns,phys_color_wide_n,phys_color_narrow_ns,phys_color_narrow_n,phys_restitution_ns,phys_restitution_n,phys_store_ns,phys_store_n,phys_write_back_ns,phys_write_back_n,phys_sleep_begin_ns,phys_sleep_begin_n,phys_sleep_freeze_ns,phys_sleep_freeze_n,phys_sleep_end_ns,phys_sleep_end_n,phys_np_dispatch_ns,phys_np_dispatch_n,phys_np_compact_ns,phys_np_compact_n,phys_np_axis_commit_ns,phys_np_axis_commit_n,phys_bp_verify_ns,phys_bp_verify_n,phys_bp_build_ns,phys_bp_build_n,phys_bp_query_ns,phys_bp_query_n,phys_bp_assemble_ns,phys_bp_assemble_n,phys_slots_wide,phys_slots_wide_n,phys_slots_narrow,phys_slots_narrow_n,phys_np_pairs,phys_np_pairs_n,phys_np_manifolds,phys_np_manifolds_n,phys_np_points,phys_np_points_n,phys_bp_pairs,phys_bp_pairs_n,phys_np_chunks,phys_np_chunks_n,phys_bp_queried,phys_bp_queried_n,phys_bp_members,phys_bp_members_n,phys_bp_rebuilds,phys_bp_rebuilds_n,phys_np_reused,phys_np_reused_n,phys_np_sep_hits,phys_np_sep_hits_n,phys_np_full,phys_np_full_n
0,5693800,8555,9570,28.99835,1240,0,16,16,192,169728,29757,6574,5524072,16,230,381,1,122116,1,130,1,535363,1,1533340,1,303265,1,3018095,1,11382,1,989800,1,13917,4,602022,4,85756,4,420742,4,800565,8,1214734,192,0,0,7835,1,47031,1,3447,1,9979,1,1483,2,5761,1,1124911,1,207200,1,69043,1,53313,1,72019,1,344926,1,58944,1,34220,1,0,1,9570,1,8555,1,34220,1,9570,1,48,1,1241,1,0,1,0,1,0,1,0,1,9570,1
1,3618000,5881,9570,28.995977,1240,0,16,13,156,53510,1473,5621,3564490,16,252,461,1,41971,1,110,1,376326,1,575115,1,183825,1,2376252,1,10430,1,593826,1,14929,4,549310,4,88741,4,393465,4,678209,8,1003963,156,62090,36,4619,1,37442,1,2976,1,4128,1,1643,2,5491,1,516061,1,23145,1,17093,1,9739,1,28455,1,290962,1,46680,1,18320,1,220,1,9570,1,5881,1,18540,1,9570,1,48,1,1241,1,0,1,0,1,3584,1,1015,1,4971,1
2,3406100,6836,9570,28.994898,1240,0,16,14,168,33120,4188,4750,3372980,16,252,110,1,30840,1,70,1,290340,1,535714,1,232869,1,2272617,1,10420,1,649904,1,11993,4,450620,4,77970,4,347671,4,671626,8,945825,168,68723,24,4499,1,40699,1,2795,1,4148,1,1403,2,5100,1,453705,1,28595,1,25960,1,14458,1,24607,1,223952,1,27012,1,22023,1,361,1,9570,1,6836,1,22384,1,9570,1,48,1,1240,1,1,1,1,1,1991,1,1364,1,6215,1
3,3196600,6824,9570,28.994986,1240,0,16,14,168,34036,2515,3097,3162564,16,252,10,1,30248,1,50,1,268418,1,478664,1,183825,1,2190879,1,10470,1,529652,1,12314,4,451051,4,79103,4,352280,4,705702,8,1004649,168,50237,24,4388,1,41260,1,2825,1,3627,1,1323,2,4839,1,415372,1,23756,1,14217,1,4719,1,22503,1,212901,1,28134,1,21641,1,278,1,9570,1,6824,1,21919,1,9570,1,48,1,1240,1,1,1,0,1,2987,1,1643,1,4940,1
4,2942800,6785,9570,28.995104,1240,0,16,14,168,33965,1412,6102,2908835,16,252,160,1,29818,1,80,1,291483,1,213472,1,221558,1,2141534,1,10731,1,479936,1,13526,4,458956,4,80876,4,352540,4,697046,8,1006663,168,36821,24,4338,1,39937,1,2805,1,3938,1,1333,2,4889,1,161241,1,25359,1,7054,1,5320,1,23565,1,229523,1,32763,1,20995,1,186,1,9570,1,6785,1,21181,1,9570,1,48,1,1240,1,1,1,0,1,6965,1,1922,1,683,1
5,2957300,6898,9570,28.994875,1240,0,16,14,168,32364,1463,3096,2924936,16,252,160,1,29757,1,30,1,287515,1,202962,1,217891,1,2176180,1,10440,1,486409,1,12204,4,454848,4,79023,4,375334,4,708357,8,1034366,168,46229,24,4409,1,40438,1,2896,1,3938,1,1473,2,5390,1,152194,1,25840,1,6292,1,5200,1,23816,1,226006,1,32282,1,21146,1,246,1,9570,1,6898,1,21392,1,9570,1,48,1,1240,1,1,1,0,1,7282,1,1916,1,372,1
6,2813400,6945,9570,28.994629,1240,0,16,14,168,32412,1343,3347,2780988,16,252,130,1,25189,1,40,1,274029,1,191349,1,182132,1,2097729,1,10390,1,459627,1,12695,4,471620,4,78872,4,341219,4,663751,8,948129,168,53493,24,4629,1,50728,1,2795,1,3587,1,1333,2,5531,1,143267,1,23806,1,5661,1,4649,1,22143,1,219634,1,27383,1,21376,1,293,1,9570,1,6945,1,21669,1,9570,1,48,1,1240,1,1,1,0,1,7417,1,1913,1,240,1
7,2966300,6928,9570,28.99459,1240,0,16,14,168,33599,1162,2906,2932701,16,252,20,1,30659,1,80,1,279159,1,198373,1,204966,1,2208873,1,10570,1,528049,1,12194,4,458615,4,79253,4,360646,4,706544,8,1004759,168,59525,24,4429,1,44376,1,2825,1,3747,1,1353,2,5681,1,146272,1,27834,1,5441,1,4909,1,24197,1,219784,1,30128,1,21387,1,296,1,9570,1,6928,1,21683,1,9570,1,48,1,1240,1,1,1,0,1,7472,1,1891,1,207,1
8,3006700,6912,9570,28.994543,1240,0,16,14,168,33000,1343,5431,2973700,16,252,170,1,30449,1,50,1,307063,1,197161,1,235254,1,2192512,1,11041,1,497290,1,12244,4,453716,4,80125,4,361618,4,726412,8,1021401,168,61198,24,4439,1,41230,1,2896,1,4188,1,1393,2,5621,1,144469,1,27383,1,5571,1,13576,1,25048,1,233421,1,34627,1,21357,1,304,1,9570,1,6912,1,21661,1,9570,1,48,1,1240,1,1,1,0,1,7530,1,1870,1,170,1
9,2936000,6950,9570,28.99441,1240,0,16,15,180,30141,1222,3047,2905859,16,252,10,1,30619,1,60,1,282225,1,192271,1,219844,1,2170409,1,10420,1,491258,1,12835,4,461020,4,79283,4,359023,4,703979,8,1039305,180,20650,12,4439,1,43484,1,2856,1,3928,1,1383,2,5701,1,142715,1,26060,1,4909,1,5300,1,23515,1,221077,1,32142,1,21690,1,87,1,9570,1,6950,1,21777,1,9570,1,48,1,1240,1,1,1,0,1,7573,1,1854,1,143,1
