step,wall_ns,manifolds,pairs,top_y,awake,void,colors,wide_colors,waves,g_ns,u_ns,r_ns,sys_sum_ns,disp_lane,worker_lane_max,sys_physics_integrate_ns,sys_physics_integrate_n,sys_physics_gather_ns,sys_physics_gather_n,sys_select_broadphase_ns,sys_select_broadphase_n,sys_physics_broadphase_ns,sys_physics_broadphase_n,sys_physics_narrowphase_ns,sys_physics_narrowphase_n,sys_parity_canary_ns,sys_parity_canary_n,sys_physics_build_graph_ns,sys_physics_build_graph_n,sys_physics_solve_colored_ns,sys_physics_solve_colored_n,sys_physics_apply_ns,sys_physics_apply_n,phys_solve_build_ns,phys_solve_build_n,phys_gravity_ns,phys_gravity_n,phys_warm_apply_ns,phys_warm_apply_n,phys_integrate_ns,phys_integrate_n,phys_pass_biased_ns,phys_pass_biased_n,phys_pass_relax_ns,phys_pass_relax_n,phys_color_wide_ns,phys_color_wide_n,phys_color_narrow_ns,phys_color_narrow_n,phys_restitution_ns,phys_restitution_n,phys_store_ns,phys_store_n,phys_write_back_ns,phys_write_back_n,phys_sleep_begin_ns,phys_sleep_begin_n,phys_sleep_freeze_ns,phys_sleep_freeze_n,phys_sleep_end_ns,phys_sleep_end_n,phys_np_dispatch_ns,phys_np_dispatch_n,phys_np_compact_ns,phys_np_compact_n,phys_np_axis_commit_ns,phys_np_axis_commit_n,phys_bp_verify_ns,phys_bp_verify_n,phys_bp_build_ns,phys_bp_build_n,phys_bp_query_ns,phys_bp_query_n,phys_bp_assemble_ns,phys_bp_assemble_n,phys_slots_wide,phys_slots_wide_n,phys_slots_narrow,phys_slots_narrow_n,phys_np_pairs,phys_np_pairs_n,phys_np_manifolds,phys_np_manifolds_n,phys_np_points,phys_np_points_n,phys_bp_pairs,phys_bp_pairs_n,phys_np_chunks,phys_np_chunks_n,phys_bp_queried,phys_bp_queried_n,phys_bp_members,phys_bp_members_n,phys_bp_rebuilds,phys_bp_rebuilds_n
10,16277400,4053,9570,35.831387,,0,8,8,96,160131,1403,4469,16117269,18,147,140,1,30639,1,80,1,472311,1,2590178,1,891540,1,82810,1,12029912,1,19658,1,716072,1,7274,4,556123,4,70877,4,3511806,4,7013593,8,10520931,96,0,0,5320,1,144679,1,2765,1,0,0,0,0,0,0,0,0,0,0,0,0,9859,1,24487,1,412987,1,24628,1,15690,1,0,1,9570,1,4053,1,15690,1,9570,1,0,1,1240,1,1,1,0,1
11,16317800,4054,9570,35.79971,,0,8,8,96,278712,1202,3517,16039088,18,147,581,1,33465,1,110,1,588996,1,2289508,1,891600,1,100985,1,12115698,1,18145,1,727333,1,7535,4,572946,4,67681,4,3587853,4,7009726,8,10594061,96,0,0,5220,1,133718,1,2485,1,0,0,0,0,0,0,0,0,0,0,0,0,6182,1,25980,1,525083,1,31330,1,15715,1,0,1,9570,1,4054,1,15715,1,9570,1,0,1,1240,1,1,1,0,1
12,16801400,4056,9570,35.765305,,0,8,8,96,604317,1333,3457,16197083,18,147,130,1,31040,1,40,1,588355,1,2507188,1,891630,1,93090,1,12069579,1,16031,1,746019,1,7555,4,563748,4,67901,4,3592532,4,6952786,8,10541861,96,0,0,5190,1,130071,1,2445,1,0,0,0,0,0,0,0,0,0,0,0,0,9428,1,28796,1,518971,1,30779,1,15716,1,0,1,9570,1,4056,1,15716,1,9570,1,0,1,1240,1,1,1,0,1
13,16903900,4055,9570,35.728176,,0,8,8,96,883638,1232,3306,16020262,18,147,170,1,30038,1,110,1,589668,1,2295840,1,891580,1,95514,1,12099106,1,18235,1,699089,1,7494,4,570922,4,67881,4,3577423,4,7028482,8,10602598,96,0,0,5210,1,138808,1,2565,1,0,0,0,0,0,0,0,0,0,0,0,0,8947,1,28465,1,520564,1,30649,1,15731,1,0,1,9570,1,4055,1,15731,1,9570,1,0,1,1240,1,1,1,0,1
14,16623100,4060,9570,35.688324,,0,8,8,96,216082,1333,3857,16407018,18,147,130,1,30058,1,60,1,581442,1,2490215,1,891630,1,98751,1,12297489,1,17243,1,764996,1,7545,4,574729,4,69334,4,3613573,4,7112484,8,10722199,96,0,0,5320,1,145661,1,2515,1,0,0,0,0,0,0,0,0,0,0,0,0,5982,1,27263,1,517178,1,30639,1,15731,1,0,1,9570,1,4060,1,15731,1,9570,1,0,1,1240,1,1,1,0,1
15,16566900,4057,9570,35.64575,,0,8,8,96,230358,1653,3727,16336542,18,147,130,1,31721,1,150,1,584478,1,2434908,1,892151,1,95344,1,12279584,1,18075,1,732674,1,12033,4,588686,4,68743,4,3624504,4,7099248,8,10720025,96,0,0,5250,1,144288,1,2505,1,0,0,0,0,0,0,0,0,0,0,0,0,7134,1,30168,1,515605,1,30629,1,15734,1,0,1,9570,1,4057,1,15734,1,9570,1,0,1,1240,1,1,1,0,1
16,16576600,4055,9570,35.600445,,0,8,8,96,278662,2324,3356,16297938,18,147,130,1,31340,1,80,1,568938,1,2468844,1,891560,1,111936,1,12207265,1,17844,1,807568,1,7575,4,568357,4,67630,4,3581080,4,7013373,8,10591096,96,0,0,5190,1,151683,1,2485,1,0,0,0,0,0,0,0,0,0,0,0,0,9368,1,29527,1,504574,1,25108,1,15727,1,0,1,9570,1,4055,1,15727,1,9570,1,0,1,1240,1,1,1,0,1
17,17023000,4051,9570,35.552414,,0,8,8,96,1081059,1563,3467,15941941,18,147,130,1,30609,1,90,1,480517,1,2301251,1,891650,1,96346,1,12122701,1,18646,1,731161,1,7434,4,569088,4,67871,4,3586120,4,7012751,8,10595404,96,0,0,5220,1,138838,1,2655,1,0,0,0,0,0,0,0,0,0,0,0,0,15480,1,24357,1,415482,1,24587,1,15724,1,0,1,9570,1,4051,1,15724,1,9570,1,0,1,1240,1,1,1,0,1
18,16400600,4049,9570,35.501663,,0,8,8,96,105418,1393,4098,16295182,18,147,120,1,33324,1,130,1,478493,1,2520624,1,891530,1,82038,1,12275466,1,13456,1,714819,1,24327,4,590499,4,68572,4,3612140,4,7114097,8,10722139,96,0,0,5681,1,141413,1,2525,1,0,0,0,0,0,0,0,0,0,0,0,0,4879,1,28435,1,417526,1,27283,1,15728,1,0,1,9570,1,4049,1,15728,1,9570,1,0,1,1240,1,1,1,0,1
19,16322200,4050,9570,35.448185,,0,8,8,96,101431,1222,3457,16220769,18,147,210,1,29377,1,100,1,578085,1,2357729,1,891550,1,86276,1,12264605,1,12835,1,724869,1,7535,4,577544,4,68703,4,3625245,4,7096874,8,10718662,96,0,0,5190,1,154919,1,2505,1,0,0,0,0,0,0,0,0,0,0,0,0,14929,1,28906,1,502720,1,31290,1,15736,1,0,1,9570,1,4050,1,15736,1,9570,1,0,1,1240,1,1,1,0,1
20,19505900,4829,9570,35.391983,,0,14,12,144,92601,1553,5811,19413299,18,219,130,1,24006,1,50,1,454387,1,2464055,1,891570,1,113549,1,15447988,1,17564,1,892703,1,9789,4,682577,4,74253,4,4514822,4,8953586,8,13351553,144,111044,24,7174,1,308776,1,2755,1,0,0,0,0,0,0,0,0,0,0,0,0,4779,1,21171,1,404130,1,23986,1,18718,1,144,1,9570,1,4829,1,18862,1,9570,1,0,1,1240,1,1,1,0,1
21,18984400,4715,9570,35.333054,,0,13,11,132,48572,2214,4649,18935828,18,207,331,1,31741,1,110,1,595319,1,3059133,1,891861,1,112237,1,14230368,1,14728,1,879487,1,7755,4,645325,4,68472,4,4165057,4,8155527,8,12237973,132,77960,24,6082,1,297805,1,2645,1,0,0,0,0,0,0,0,0,0,0,0,0,6863,1,30579,1,524722,1,32352,1,17266,1,101,1,9570,1,4715,1,17367,1,9570,1,0,1,1240,1,1,1,0,1
22,17863900,4565,9570,35.2714,,0,13,10,120,57552,1222,4378,17806348,18,207,271,1,38134,1,120,1,483904,1,2773912,1,891681,1,101826,1,13503696,1,12805,1,830392,1,7565,4,610528,4,67791,4,3966343,4,7839918,8,11632896,120,168986,36,5701,1,171671,1,2565,1,0,0,0,0,0,0,0,0,0,0,0,0,10019,1,31541,1,415482,1,25920,1,16624,1,220,1,9570,1,4565,1,16844,1,9570,1,0,1,1240,1,1,1,0,1
23,17947600,4496,9570,35.207024,,0,13,10,120,515323,1202,4589,17432277,18,207,271,1,23445,1,50,1,467903,1,2686995,1,891600,1,100043,1,13242672,1,19297,1,780075,1,7514,4,597473,4,71147,4,3938580,4,7677464,8,11458650,120,152805,36,5501,1,161161,1,2555,1,0,0,0,0,0,0,0,0,0,0,0,0,4739,1,22363,1,415582,1,24898,1,16445,1,200,1,9570,1,4496,1,16645,1,9570,1,0,1,1240,1,1,1,0,1
24,17567100,4419,9570,35.13992,,0,12,10,120,111559,1673,4640,17455541,18,195,60,1,33254,1,120,1,471830,1,2820302,1,891480,1,97999,1,13124003,1,16492,1,790846,1,9589,4,597393,4,69614,4,3880918,4,7608501,8,11417250,120,67530,24,5561,1,157334,1,2575,1,0,0,0,0,0,0,0,0,0,0,0,0,4889,1,28986,1,412716,1,25018,1,16356,1,88,1,9570,1,4419,1,16444,1,9570,1,0,1,1240,1,1,1,0,1
25,17527700,4390,9570,35.07009,,0,12,9,108,98800,1633,4399,17428900,18,195,210,1,33895,1,120,1,580500,1,2598153,1,891490,1,97849,1,13213256,1,13426,1,773482,1,7715,4,594497,4,68673,4,3899955,4,7676011,8,11339860,108,231707,36,5881,1,182803,1,2605,1,0,0,0,0,0,0,0,0,0,0,0,0,14298,1,27663,1,498702,1,39556,1,16055,1,291,1,9570,1,4390,1,16346,1,9570,1,0,1,1240,1,1,1,0,1
26,17391500,4353,9570,34.997536,,0,12,9,108,52814,1252,4509,17338686,18,195,150,1,24898,1,60,1,473383,1,2675262,1,891540,1,109662,1,13150885,1,12845,1,771589,1,7575,4,593666,4,69194,4,3910375,4,7618029,8,11345331,108,178565,36,5360,1,171341,1,2505,1,0,0,0,0,0,0,0,0,0,0,0,0,4829,1,22313,1,420141,1,25730,1,16062,1,229,1,9570,1,4353,1,16291,1,9570,1,0,1,1240,1,1,1,0,1
27,17031800,4336,9570,34.92226,,0,12,9,108,58649,1122,4098,16973151,18,195,140,1,22794,1,40,1,453034,1,2602722,1,891440,1,98470,1,12888088,1,16422,1,746350,1,7585,4,578396,4,68462,4,3810703,4,7476657,8,11129004,108,154258,36,5561,1,190738,1,2515,1,0,0,0,0,0,0,0,0,0,0,0,0,4489,1,22453,1,401384,1,24497,1,16019,1,201,1,9570,1,4336,1,16220,1,9570,1,0,1,1240,1,1,1,0,1
28,20185100,4982,9570,34.844257,,0,14,11,132,55539,1443,5160,20129561,18,219,261,1,30729,1,60,1,583366,1,2858626,1,891650,1,132155,1,15619559,1,13155,1,914314,1,7825,4,688549,4,68602,4,4631417,4,9093947,8,13417820,132,302383,36,6362,1,204394,1,2705,1,0,0,0,0,0,0,0,0,0,0,0,0,6493,1,26762,1,518360,1,31240,1,18465,1,392,1,9570,1,4982,1,18857,1,9570,1,0,1,1240,1,1,1,0,1
29,18837700,4783,9570,34.763527,,0,14,11,132,98832,1152,5000,18738868,18,219,150,1,23656,1,70,1,471249,1,2870980,1,891590,1,114561,1,14348827,1,17784,1,862885,1,7645,4,637731,4,68572,4,4228329,4,8296739,8,12412841,132,107227,36,5871,1,237047,1,2856,1,0,0,0,0,0,0,0,0,0,0,0,0,4789,1,22463,1,418157,1,25449,1,17239,1,139,1,9570,1,4783,1,17378,1,9570,1,0,1,1240,1,1,1,0,1
30,18531000,4670,9570,34.680073,,0,13,11,132,209858,1633,5821,18321142,18,207,130,1,32603,1,110,1,598014,1,2749816,1,891590,1,115122,1,13920560,1,13195,1,857865,1,7645,4,614616,4,72069,4,4089100,4,8087044,8,12069108,132,101215,24,5801,1,181781,1,3006,1,0,0,0,0,0,0,0,0,0,0,0,0,5972,1,32443,1,527889,1,31170,1,16931,1,131,1,9570,1,4670,1,17062,1,9570,1,0,1,1240,1,1,1,0,1
31,18756400,4639,9570,34.593895,,0,13,11,132,174515,1493,4429,18581885,18,207,190,1,30459,1,120,1,595830,1,2893814,1,891590,1,131123,1,14015233,1,23525,1,993908,1,7975,4,657849,4,69204,4,4099220,4,8007200,8,12019792,132,82199,24,6002,1,169677,1,2705,1,0,0,0,0,0,0,0,0,0,0,0,0,14478,1,28826,1,520895,1,31160,1,16699,1,106,1,9570,1,4639,1,16805,1,9570,1,0,1,1240,1,1,1,0,1
32,18136600,4573,9570,34.504993,,0,13,11,132,110568,1272,5010,18026032,18,207,150,1,38434,1,80,1,583806,1,2813229,1,891570,1,109241,1,13575585,1,13937,1,804562,1,7595,4,602062,4,70917,4,4007643,4,7888111,8,11789719,132,101025,24,5571,1,185217,1,2635,1,0,0,0,0,0,0,0,0,0,0,0,0,5901,1,29818,1,516627,1,31170,1,16368,1,130,1,9570,1,4573,1,16498,1,9570,1,0,1,1240,1,1,1,0,1
33,17647300,4491,9570,34.413364,,0,13,11,132,56588,1172,4249,17590712,18,207,160,1,27393,1,150,1,586943,1,2831985,1,891630,1,102287,1,13137249,1,12915,1,761119,1,7645,4,581753,4,67751,4,3890026,4,7622418,8,11419364,132,88831,24,6102,1,196529,1,2735,1,0,0,0,0,0,0,0,0,0,0,0,0,6022,1,27643,1,520314,1,32423,1,16106,1,116,1,9570,1,4491,1,16222,1,9570,1,0,1,1240,1,1,1,0,1
34,19802600,5031,9570,34.31901,,0,14,11,132,61809,1192,5060,19740791,18,219,150,1,23636,1,60,1,465969,1,2830562,1,891530,1,127526,1,15387902,1,13456,1,866973,1,7655,4,668670,4,69654,4,4573194,4,8987111,8,13254646,132,300600,36,6202,1,204735,1,2515,1,0,0,0,0,0,0,0,0,0,0,0,0,4629,1,22854,1,413067,1,25018,1,17973,1,388,1,9570,1,5031,1,18361,1,9570,1,0,1,1240,1,1,1,0,1
35,18762600,4806,9570,34.221935,,0,14,11,132,59962,2024,5521,18702638,18,219,160,1,23916,1,50,1,468173,1,3021791,1,891570,1,119471,1,14164181,1,13326,1,859959,1,7735,4,636478,4,68612,4,4181699,4,8218688,8,12302508,132,92358,36,6122,1,180298,1,2565,1,0,0,0,0,0,0,0,0,0,0,0,0,4749,1,21451,1,416544,1,25028,1,16833,1,118,1,9570,1,4806,1,16951,1,9570,1,0,1,1240,1,1,1,0,1
36,18473800,4646,9570,34.12213,,0,14,11,132,461504,1182,4719,18012296,18,219,291,1,23926,1,110,1,466250,1,2973938,1,891400,1,115954,1,13521891,1,18536,1,812929,1,8196,4,622080,4,68412,4,3992474,4,7851350,8,11739963,132,99141,36,5430,1,157083,1,2755,1,0,0,0,0,0,0,0,0,0,0,0,0,5160,1,21021,1,414329,1,25469,1,16171,1,126,1,9570,1,4646,1,16297,1,9570,1,0,1,1240,1,1,1,0,1
37,17584500,4535,9570,34.019604,,0,13,10,120,119871,1122,4619,17464629,18,207,361,1,32272,1,361,1,471049,1,3073881,1,891560,1,109060,1,12865755,1,20329,1,778793,1,7865,4,564289,4,68342,4,3815632,4,7480324,8,11044671,120,246666,36,5310,1,141573,1,2505,1,0,0,0,0,0,0,0,0,0,0,0,0,4729,1,28575,1,412406,1,24808,1,15408,1,325,1,9570,1,4535,1,15733,1,9570,1,0,1,1240,1,1,1,0,1
38,17708000,4502,9570,33.91435,,0,13,11,132,151474,1433,5150,17556526,18,207,210,1,32843,1,70,1,562395,1,3067679,1,891440,1,128789,1,12856728,1,16372,1,805314,1,12805,4,578907,4,67941,4,3793510,4,7449154,8,11158010,132,79503,24,5270,1,139850,1,2545,1,0,0,0,0,0,0,0,0,0,0,0,0,5591,1,29868,1,496087,1,30629,1,15473,1,104,1,9570,1,4502,1,15577,1,9570,1,0,1,1240,1,1,1,0,1
39,19727400,4984,9570,33.806374,,0,14,12,144,117412,1232,4419,19609988,18,219,20,1,33034,1,311,1,463354,1,3285019,1,891540,1,128438,1,14788155,1,20119,1,863436,1,7915,4,636839,4,68853,4,4389610,4,8607549,8,12894000,144,98741,24,5801,1,204384,1,2535,1,0,0,0,0,0,0,0,0,0,0,0,0,4819,1,29297,1,404440,1,24597,1,17363,1,128,1,9570,1,4984,1,17491,1,9570,1,0,1,1240,1,1,1,0,1
40,19620000,5009,9570,33.69567,,0,15,11,132,468867,1212,4740,19151133,18,231,150,1,39025,1,140,1,471640,1,3065685,1,891560,1,124310,1,14545516,1,13105,1,993557,1,7555,4,633653,4,67771,4,4308143,4,8330514,8,12440093,132,193824,48,5751,1,194876,1,2485,1,0,0,0,0,0,0,0,0,0,0,0,0,5240,1,23816,1,416413,1,25790,1,17089,1,251,1,9570,1,5009,1,17340,1,9570,1,0,1,1240,1,1,1,0,1
41,18474100,4852,9570,33.58224,,0,14,11,132,73966,2455,4799,18400134,18,219,140,1,22654,1,70,1,463274,1,3094922,1,891590,1,123077,1,13787935,1,16472,1,836765,1,7535,4,589538,4,67049,4,4043352,4,8004365,8,11898248,132,144669,36,6342,1,227890,1,2645,1,0,0,0,0,0,0,0,0,0,0,0,0,5040,1,21381,1,411704,1,24818,1,16401,1,190,1,9570,1,4852,1,16591,1,9570,1,0,1,1240,1,1,1,0,1
42,18482200,4753,9570,33.466087,,0,14,11,132,57248,1533,5400,18424952,18,219,180,1,30579,1,50,1,587083,1,3177471,1,891630,1,121414,1,13602777,1,13767,1,847235,1,8817,4,630537,4,69214,4,4000870,4,7843665,8,11717690,132,121444,36,5811,1,192471,1,2625,1,0,0,0,0,0,0,0,0,0,0,0,0,5891,1,27473,1,522598,1,30759,1,15808,1,154,1,9570,1,4753,1,15962,1,9570,1,0,1,1240,1,1,1,0,1
43,18101500,4728,9570,33.34721,,0,14,11,132,55459,1252,5130,18046041,18,219,210,1,23926,1,40,1,473975,1,3134218,1,891640,1,122136,1,13387061,1,12835,1,804693,1,9268,4,573116,4,68913,4,3976212,4,7724144,8,11553363,132,141864,36,5230,1,221648,1,2585,1,0,0,0,0,0,0,0,0,0,0,0,0,5561,1,23575,1,418147,1,26150,1,15589,1,185,1,9570,1,4728,1,15774,1,9570,1,0,1,1240,1,1,1,0,1
44,18940000,4996,9570,33.22561,,0,14,11,132,63847,1623,5751,18876153,18,219,160,1,24417,1,40,1,467823,1,3099441,1,891510,1,137876,1,14240518,1,14368,1,865330,1,10049,4,607352,4,68522,4,4193532,4,8287481,8,12261629,132,213632,36,5831,1,198323,1,2475,1,0,0,0,0,0,0,0,0,0,0,0,0,4739,1,23505,1,413698,1,25579,1,16516,1,272,1,9570,1,4996,1,16788,1,9570,1,0,1,1240,1,1,1,0,1
45,20103500,5112,9570,33.10128,,0,14,12,144,581251,1232,4589,19522249,18,219,311,1,26040,1,120,1,480597,1,3315427,1,891410,1,155240,1,14633717,1,19387,1,904044,1,7915,4,627110,4,66969,4,4292653,4,8463421,8,12653085,144,98400,24,5901,1,261905,1,2565,1,0,0,0,0,0,0,0,0,0,0,0,0,8056,1,27353,1,419008,1,25850,1,17219,1,129,1,9570,1,5112,1,17348,1,9570,1,0,1,1240,1,1,1,0,1
46,19120700,4923,9570,32.974224,,0,14,11,132,201104,1282,4789,18919596,18,219,20,1,32903,1,391,1,474546,1,3411633,1,891671,1,164097,1,13927724,1,16612,1,902121,1,7775,4,602683,4,68121,4,4091545,4,8034403,8,11884111,132,237047,36,7304,1,209805,1,2685,1,0,0,0,0,0,0,0,0,0,0,0,0,5090,1,34226,1,410141,1,24738,1,15971,1,307,1,9570,1,4923,1,16278,1,9570,1,0,1,1240,1,1,1,0,1
47,18066800,4760,9570,32.844448,,0,14,11,132,142103,1413,4609,17924697,18,219,130,1,32713,1,130,1,593645,1,3117035,1,891721,1,147745,1,13128262,1,13316,1,950644,1,7454,4,565641,4,68091,4,3860018,4,7511574,8,11189370,132,177613,36,5230,1,155590,1,2605,1,0,0,0,0,0,0,0,0,0,0,0,0,6543,1,30840,1,524302,1,31511,1,15212,1,234,1,9570,1,4760,1,15446,1,9570,1,0,1,1240,1,1,1,0,1
48,18737300,5001,9570,32.711945,,0,14,12,144,73617,2034,5210,18663683,18,219,140,1,25639,1,60,1,466971,1,3092868,1,891590,1,134299,1,14028519,1,23596,1,843588,1,7775,4,598505,4,68162,4,4142393,4,8178280,8,12179771,144,135692,24,6052,1,179015,1,2715,1,0,0,0,0,0,0,0,0,0,0,0,0,4759,1,22864,1,414480,1,24527,1,16273,1,176,1,9570,1,5001,1,16449,1,9570,1,0,1,1240,1,1,1,0,1
49,19673800,5139,9570,32.576717,,0,14,12,144,124028,1443,5320,19549772,18,219,230,1,40368,1,110,1,594096,1,3275641,1,891691,1,136032,1,14598689,1,12915,1,914675,1,7725,4,618333,4,68813,4,4330506,4,8483730,8,12682411,144,126504,24,5571,1,165369,1,2525,1,0,0,0,0,0,0,0,0,0,0,0,0,15510,1,31831,1,514683,1,31581,1,16761,1,162,1,9570,1,5139,1,16923,1,9570,1,0,1,1240,1,1,1,0,1
50,18732000,4996,9570,32.438763,,0,14,12,144,176065,1202,4829,18555935,18,219,150,1,25479,1,50,1,466510,1,3139187,1,891560,1,128528,1,13888368,1,16101,1,833619,1,7364,4,586331,4,67049,4,4098338,4,8119036,8,12154503,144,58042,24,5451,1,167423,1,2555,1,0,0,0,0,0,0,0,0,0,0,0,0,4829,1,26070,1,410793,1,24497,1,16396,1,76,1,9570,1,4996,1,16472,1,9570,1,0,1,1240,1,1,1,0,1
