step,wall_ns,manifolds,pairs,top_y,awake,void,colors,wide_colors,waves,g_ns,u_ns,r_ns,sys_sum_ns,disp_lane,worker_lane_max,sys_physics_integrate_ns,sys_physics_integrate_n,sys_physics_gather_ns,sys_physics_gather_n,sys_select_broadphase_ns,sys_select_broadphase_n,sys_physics_broadphase_ns,sys_physics_broadphase_n,sys_physics_narrowphase_ns,sys_physics_narrowphase_n,sys_physics_build_graph_ns,sys_physics_build_graph_n,sys_physics_solve_colored_ns,sys_physics_solve_colored_n,sys_physics_apply_ns,sys_physics_apply_n,phys_solve_build_ns,phys_solve_build_n,phys_gravity_ns,phys_gravity_n,phys_warm_apply_ns,phys_warm_apply_n,phys_integrate_ns,phys_integrate_n,phys_pass_biased_ns,phys_pass_biased_n,phys_pass_relax_ns,phys_pass_relax_n,phys_color_wide_ns,phys_color_wide_n,phys_color_narrow_ns,phys_color_narrow_n,phys_restitution_ns,phys_restitution_n,phys_store_ns,phys_store_n,phys_write_back_ns,phys_write_back_n,phys_sleep_begin_ns,phys_sleep_begin_n,phys_sleep_freeze_ns,phys_sleep_freeze_n,phys_sleep_end_ns,phys_sleep_end_n,phys_np_dispatch_ns,phys_np_dispatch_n,phys_np_compact_ns,phys_np_compact_n,phys_np_axis_commit_ns,phys_np_axis_commit_n,phys_bp_verify_ns,phys_bp_verify_n,phys_bp_build_ns,phys_bp_build_n,phys_bp_query_ns,phys_bp_query_n,phys_bp_assemble_ns,phys_bp_assemble_n,phys_slots_wide,phys_slots_wide_n,phys_slots_narrow,phys_slots_narrow_n,phys_np_pairs,phys_np_pairs_n,phys_np_manifolds,phys_np_manifolds_n,phys_np_points,phys_np_points_n,phys_bp_pairs,phys_bp_pairs_n,phys_np_chunks,phys_np_chunks_n,phys_bp_queried,phys_bp_queried_n,phys_bp_members,phys_bp_members_n,phys_bp_rebuilds,phys_bp_rebuilds_n
0,4961000,4495,9570,35.998295,,0,9,9,108,65756,6182,3858,4895244,16,154,992,1,123186,1,381,1,1919664,1,958209,1,166229,1,1712496,1,14087,1,611343,1,13766,4,306668,4,89281,4,236153,4,416139,8,648434,108,0,0,4148,1,26160,1,2655,1,0,0,0,0,0,0,690034,1,129799,1,20630,1,0,0,0,0,0,0,0,0,17980,1,0,1,9570,1,4495,1,17980,1,9570,1,48,1,0,0,0,0,0,0
1,3943900,4196,9570,35.993866,,0,8,8,96,44628,2906,1774,3899272,16,142,160,1,42261,1,90,1,1953449,1,419866,1,88660,1,1381581,1,13205,1,342828,1,12434,4,270529,4,77539,4,219792,4,427180,8,645197,96,0,0,3196,1,22183,1,2996,1,0,0,0,0,0,0,396110,1,16021,1,4539,1,0,0,0,0,0,0,0,0,15924,1,0,1,9570,1,4196,1,15924,1,9570,1,48,1,0,0,0,0,0,0
2,3722800,4142,9570,35.986713,,0,8,8,96,35825,1062,3407,3686975,16,142,10,1,25148,1,40,1,1913582,1,416239,1,86536,1,1232355,1,13065,1,283103,1,12023,4,267964,4,78260,4,198501,4,363457,8,558552,96,0,0,2996,1,22343,1,2645,1,0,0,0,0,0,0,390640,1,17313,1,4348,1,0,0,0,0,0,0,0,0,15744,1,0,1,9570,1,4142,1,15744,1,9570,1,48,1,0,0,0,0,0,0
3,3844900,4111,9570,35.976837,,0,8,8,96,34047,1142,4840,3810853,16,142,100,1,25058,1,40,1,1921668,1,380831,1,85254,1,1383876,1,14027,1,278354,1,12604,4,269497,4,83871,4,235322,4,467477,8,697959,96,0,0,3036,1,29907,1,2665,1,0,0,0,0,0,0,355903,1,17113,1,5040,1,0,0,0,0,0,0,0,0,15687,1,0,1,9570,1,4111,1,15687,1,9570,1,48,1,0,0,0,0,0,0
4,3770700,4100,9570,35.964233,,0,8,8,96,33478,972,3337,3737222,16,142,100,1,25609,1,40,1,1918762,1,422360,1,84182,1,1272682,1,13486,1,287452,1,12053,4,267573,4,79172,4,212818,4,383746,8,593228,96,0,0,2845,1,23435,1,2615,1,0,0,0,0,0,0,392393,1,22203,1,3918,1,0,0,0,0,0,0,0,0,15670,1,0,1,9570,1,4100,1,15670,1,9570,1,48,1,0,0,0,0,0,0
5,3868300,4087,9570,35.948902,,0,8,8,96,37729,1102,4900,3830571,16,142,10,1,25088,1,40,1,1921928,1,431458,1,82428,1,1355772,1,13847,1,275769,1,10931,4,271681,4,78280,4,244279,4,437029,8,676407,96,0,0,3296,1,30428,1,2976,1,0,0,0,0,0,0,407211,1,16532,1,3687,1,0,0,0,0,0,0,0,0,15642,1,0,1,9570,1,4087,1,15642,1,9570,1,48,1,0,0,0,0,0,0
6,5004700,4079,9570,35.93085,,0,8,8,96,45699,1373,1643,4959001,16,142,220,1,38103,1,80,1,2477755,1,525092,1,173182,1,1733707,1,10861,1,519797,1,14798,4,395148,4,80434,4,233989,4,454312,8,686658,96,0,0,3036,1,28144,1,2675,1,0,0,0,0,0,0,485486,1,28114,1,7194,1,0,0,0,0,0,0,0,0,15666,1,0,1,9570,1,4079,1,15666,1,9570,1,48,1,0,0,0,0,0,0
7,4868900,4073,9570,35.910072,,0,8,8,96,40840,1453,1924,4828060,16,142,150,1,42912,1,90,1,2346353,1,450890,1,166550,1,1807208,1,13907,1,517784,1,14327,4,394868,4,81156,4,274206,4,490551,8,762834,96,0,0,3457,1,26761,1,2645,1,0,0,0,0,0,0,413969,1,26942,1,6122,1,0,0,0,0,0,0,0,0,15684,1,0,1,9570,1,4073,1,15684,1,9570,1,48,1,0,0,0,0,0,0
8,4352300,4066,9570,35.88657,,0,8,8,96,35206,1302,1844,4317094,16,142,110,1,62450,1,90,1,2387021,1,502805,1,83580,1,1267282,1,13756,1,281741,1,11863,4,265560,4,78691,4,207638,4,392714,8,598508,96,0,0,2966,1,22132,1,2675,1,0,0,0,0,0,0,479330,1,16812,1,3817,1,0,0,0,0,0,0,0,0,15684,1,0,1,9570,1,4066,1,15684,1,9570,1,48,1,0,0,0,0,0,0
9,3777400,4061,9570,35.86034,,0,8,8,96,33315,1122,1884,3744085,16,142,30,1,25389,1,50,1,1930665,1,409035,1,84362,1,1281299,1,13255,1,278034,1,12143,4,266291,4,79693,4,213079,4,403374,8,614569,96,0,0,2795,1,22122,1,2645,1,0,0,0,0,0,0,383706,1,17514,1,3727,1,0,0,0,0,0,0,0,0,15705,1,0,1,9570,1,4061,1,15705,1,9570,1,48,1,0,0,0,0,0,0
