step,wall_ns,manifolds,pairs,top_y,awake,void,colors,wide_colors,waves,g_ns,u_ns,r_ns,sys_sum_ns,disp_lane,worker_lane_max,sys_physics_integrate_ns,sys_physics_integrate_n,sys_physics_gather_ns,sys_physics_gather_n,sys_select_broadphase_ns,sys_select_broadphase_n,sys_physics_broadphase_ns,sys_physics_broadphase_n,sys_physics_narrowphase_ns,sys_physics_narrowphase_n,sys_physics_build_graph_ns,sys_physics_build_graph_n,sys_physics_solve_colored_ns,sys_physics_solve_colored_n,sys_physics_apply_ns,sys_physics_apply_n,phys_solve_build_ns,phys_solve_build_n,phys_gravity_ns,phys_gravity_n,phys_warm_apply_ns,phys_warm_apply_n,phys_integrate_ns,phys_integrate_n,phys_pass_biased_ns,phys_pass_biased_n,phys_pass_relax_ns,phys_pass_relax_n,phys_color_wide_ns,phys_color_wide_n,phys_color_narrow_ns,phys_color_narrow_n,phys_restitution_ns,phys_restitution_n,phys_store_ns,phys_store_n,phys_write_back_ns,phys_write_back_n,phys_sleep_begin_ns,phys_sleep_begin_n,phys_sleep_freeze_ns,phys_sleep_freeze_n,phys_sleep_end_ns,phys_sleep_end_n,phys_np_dispatch_ns,phys_np_dispatch_n,phys_np_compact_ns,phys_np_compact_n,phys_np_axis_commit_ns,phys_np_axis_commit_n,phys_bp_verify_ns,phys_bp_verify_n,phys_bp_build_ns,phys_bp_build_n,phys_bp_query_ns,phys_bp_query_n,phys_bp_assemble_ns,phys_bp_assemble_n,phys_slots_wide,phys_slots_wide_n,phys_slots_narrow,phys_slots_narrow_n,phys_np_pairs,phys_np_pairs_n,phys_np_manifolds,phys_np_manifolds_n,phys_np_points,phys_np_points_n,phys_bp_pairs,phys_bp_pairs_n,phys_np_chunks,phys_np_chunks_n,phys_bp_queried,phys_bp_queried_n,phys_bp_members,phys_bp_members_n,phys_bp_rebuilds,phys_bp_rebuilds_n
0,17418500,4495,9570,35.998295,,0,9,9,108,98521,5551,4510,17319979,16,158,411,1,129502,1,170,1,514271,1,2663733,1,134682,1,13866029,1,11182,1,537826,1,9428,4,539099,4,67732,4,4281350,4,8399082,8,12675923,108,0,0,4549,1,18686,1,2725,1,0,0,0,0,0,0,0,0,0,0,0,0,46420,1,74365,1,338228,1,50538,1,17980,1,0,1,9570,1,4495,1,17980,1,9570,1,0,1,1241,1,0,1,0,1
1,15346000,4196,9570,35.993866,,0,8,8,96,138381,1453,2284,15207619,16,146,381,1,45519,1,110,1,391492,1,2451400,1,121536,1,12186832,1,10350,1,390951,1,7615,4,510403,4,64806,4,3863718,4,7324121,8,11185554,96,0,0,2825,1,18376,1,2565,1,0,0,0,0,0,0,0,0,0,0,0,0,20911,1,34046,1,310294,1,25299,1,15924,1,0,1,9570,1,4196,1,15924,1,9570,1,0,1,1241,1,0,1,0,1
2,14860400,4142,9570,35.986713,,0,8,8,96,169987,1433,4509,14690413,16,146,170,1,32573,1,100,1,378216,1,2368839,1,107559,1,11789980,1,12975,1,276919,1,7545,4,472058,4,64315,4,3706402,4,7237582,8,10939475,96,0,0,2785,1,18306,1,2635,1,0,0,0,0,0,0,0,0,0,0,0,0,31291,1,27984,1,283441,1,35048,1,15744,1,0,1,9570,1,4142,1,15744,1,9570,1,0,1,1240,1,1,1,1,1
3,14584700,4111,9570,35.976837,,0,8,8,96,93945,3908,2234,14490755,16,146,130,1,31942,1,261,1,281498,1,2403006,1,84364,1,11679004,1,10551,1,255036,1,7304,4,472309,4,64956,4,3666614,4,7185731,8,10850111,96,0,0,2866,1,17674,1,2605,1,0,0,0,0,0,0,0,0,0,0,0,0,6543,1,27634,1,219116,1,27874,1,15687,1,0,1,9570,1,4111,1,15687,1,9570,1,0,1,1240,1,1,1,0,1
4,14885900,4100,9570,35.964233,,0,8,8,96,169196,1222,4249,14716704,16,146,170,1,32954,1,110,1,327096,1,2490786,1,106437,1,11746124,1,13025,1,270366,1,7364,4,475816,4,64285,4,3689889,4,7213275,8,10898915,96,0,0,2705,1,18596,1,2605,1,0,0,0,0,0,0,0,0,0,0,0,0,9929,1,28325,1,253684,1,34968,1,15670,1,0,1,9570,1,4100,1,15670,1,9570,1,0,1,1240,1,1,1,0,1
5,14688600,4087,9570,35.948902,,0,8,8,96,129883,3807,2305,14558717,16,146,100,1,32433,1,802,1,272400,1,2513260,1,83653,1,11641190,1,14879,1,250317,1,7294,4,470856,4,64766,4,3654400,4,7165632,8,10817727,96,0,0,2755,1,18125,1,3236,1,0,0,0,0,0,0,0,0,0,0,0,0,5290,1,28656,1,210209,1,27954,1,15642,1,0,1,9570,1,4087,1,15642,1,9570,1,0,1,1240,1,1,1,0,1
6,14873200,4079,9570,35.93085,,0,8,8,96,102641,1413,2215,14770559,16,146,80,1,30660,1,90,1,355622,1,2383888,1,116266,1,11873562,1,10390,1,318109,1,7755,4,502898,4,64996,4,3779113,4,7176273,8,10953171,96,0,0,2765,1,17644,1,2595,1,0,0,0,0,0,0,0,0,0,0,0,0,6553,1,31451,1,281858,1,35399,1,15666,1,0,1,9570,1,4079,1,15666,1,9570,1,0,1,1240,1,1,1,0,1
7,14806600,4073,9570,35.910072,,0,8,8,96,167126,1293,2315,14639474,16,146,180,1,31802,1,80,1,350993,1,2409208,1,106718,1,11727428,1,13065,1,268472,1,7434,4,470265,4,64415,4,3669119,4,7223364,8,10890168,96,0,0,2825,1,17644,1,2595,1,0,0,0,0,0,0,0,0,0,0,0,0,9358,1,28475,1,278221,1,34657,1,15684,1,0,1,9570,1,4073,1,15684,1,9570,1,0,1,1240,1,1,1,0,1
8,14718700,4066,9570,35.88657,,0,8,8,96,94115,1403,2294,14624585,16,146,70,1,31942,1,281,1,270106,1,2555542,1,83583,1,11672732,1,10330,1,258273,1,7254,4,475235,4,64255,4,3661935,4,7181333,8,10840973,96,0,0,2805,1,17664,1,2575,1,0,0,0,0,0,0,0,0,0,0,0,0,4940,1,28966,1,207824,1,27894,1,15684,1,0,1,9570,1,4066,1,15684,1,9570,1,0,1,1240,1,1,1,0,1
9,14592500,4061,9570,35.86034,,0,8,8,96,51858,1262,2245,14540642,16,146,170,1,34667,1,100,1,348678,1,2357196,1,84384,1,11705135,1,10310,1,255718,1,7274,4,472690,4,64405,4,3677074,4,7203536,8,10878365,96,0,0,2836,1,17724,1,2615,1,0,0,0,0,0,0,0,0,0,0,0,0,6433,1,26542,1,280315,1,35028,1,15705,1,0,1,9570,1,4061,1,15705,1,9570,1,0,1,1240,1,1,1,0,1
10,14532900,4053,9570,35.831387,,0,8,8,96,48367,1924,2906,14484533,16,146,150,1,23626,1,90,1,280486,1,2293823,1,85887,1,11789709,1,10761,1,251129,1,7194,4,486026,4,68814,4,3723395,4,7225479,8,10945968,96,0,0,3918,1,19157,1,2675,1,0,0,0,0,0,0,0,0,0,0,0,0,5360,1,21091,1,225679,1,28065,1,15690,1,0,1,9570,1,4053,1,15690,1,9570,1,0,1,1240,1,1,1,0,1
11,14526300,4054,9570,35.79971,,0,8,8,96,47619,1232,2225,14478681,16,146,140,1,24007,1,80,1,280155,1,2298612,1,86468,1,11778878,1,10340,1,265146,1,7294,4,476698,4,65367,4,3693476,4,7244906,8,10936158,96,0,0,2856,1,19278,1,2625,1,0,0,0,0,0,0,0,0,0,0,0,0,4970,1,21171,1,225479,1,28195,1,15715,1,0,1,9570,1,4054,1,15715,1,9570,1,0,1,1240,1,1,1,0,1
12,14499000,4056,9570,35.765305,,0,8,8,96,55547,932,2224,14443453,16,146,40,1,23386,1,120,1,275396,1,2287140,1,85797,1,11754691,1,16883,1,251760,1,7334,4,474583,4,64656,4,3701943,4,7229376,8,10929095,96,0,0,2745,1,18746,1,2615,1,0,0,0,0,0,0,0,0,0,0,0,0,4719,1,21802,1,220449,1,28215,1,15716,1,0,1,9570,1,4056,1,15716,1,9570,1,0,1,1240,1,1,1,0,1
13,14650500,4055,9570,35.728176,,0,8,8,96,92645,1212,2264,14557855,16,146,10,1,25159,1,80,1,326375,1,2261320,1,110876,1,11816952,1,17083,1,271939,1,7404,4,475856,4,64666,4,3696102,4,7276428,8,10970265,96,0,0,2836,1,17915,1,2595,1,0,0,0,0,0,0,0,0,0,0,0,0,6142,1,30389,1,254876,1,34597,1,15731,1,0,1,9570,1,4055,1,15731,1,9570,1,0,1,1240,1,1,1,0,1
14,14578900,4060,9570,35.688324,,0,8,8,96,82033,1092,2195,14496867,16,146,40,1,25800,1,30,1,317468,1,2265959,1,106437,1,11770742,1,10390,1,258703,1,7154,4,473732,4,64455,4,3699408,4,7240838,8,10938052,96,0,0,2675,1,20069,1,2615,1,0,0,0,0,0,0,0,0,0,0,0,0,6102,1,27283,1,248614,1,35269,1,15731,1,0,1,9570,1,4060,1,15731,1,9570,1,0,1,1240,1,1,1,0,1
15,14612500,4057,9570,35.64575,,0,8,8,96,99332,1192,2235,14513168,16,146,30,1,27473,1,120,1,315674,1,2270528,1,106036,1,11776784,1,16522,1,260717,1,8236,4,473672,4,64816,4,3697174,4,7248083,8,10943021,96,0,0,2715,1,17624,1,2555,1,0,0,0,0,0,0,0,0,0,0,0,0,6112,1,28556,1,243544,1,37112,1,15734,1,0,1,9570,1,4057,1,15734,1,9570,1,0,1,1240,1,1,1,0,1
16,14662800,4055,9570,35.600445,,0,8,8,96,90587,1172,2154,14572213,16,146,10,1,25610,1,40,1,331966,1,2260929,1,107158,1,11832963,1,13536,1,260156,1,7334,4,473521,4,65527,4,3734216,4,7254886,8,10986947,96,0,0,3447,1,30028,1,2675,1,0,0,0,0,0,0,0,0,0,0,0,0,6262,1,29718,1,261148,1,34547,1,15727,1,0,1,9570,1,4055,1,15727,1,9570,1,0,1,1240,1,1,1,0,1
17,14705900,4051,9570,35.552414,,0,8,8,96,90623,1272,2305,14615277,16,146,100,1,25840,1,80,1,338519,1,2297059,1,106417,1,11831210,1,16051,1,282379,1,7204,4,475465,4,64636,4,3691322,4,7280987,8,10970004,96,0,0,3226,1,21933,1,2785,1,0,0,0,0,0,0,0,0,0,0,0,0,6132,1,30349,1,266989,1,34577,1,15724,1,0,1,9570,1,4051,1,15724,1,9570,1,0,1,1240,1,1,1,0,1
