Frame, Time (ms)
0, 6.0868
1, 1.1999
2, 1.0521
3, 1.0202
4, 1.0254
5, 1.0129
6, 1.0305
7, 1.0673
8, 1.0517
9, 1.0318
10, 1.0434
11, 0.989
12, 1.0208
13, 0.976
14, 0.9837
15, 0.9686
16, 1.0102
17, 0.9936
18, 0.9681
19, 1.5238
20, 1.4245
21, 1.4481
22, 1.4716
23, 1.4548
24, 1.4113
25, 1.4096
26, 1.4738
27, 2.0439
28, 2.0675
29, 2.4184
30, 2.2285
31, 2.0372
32, 1.9717
33, 2.4181
34, 2.8196
35, 2.938
36, 2.8547
37, 2.5593
38, 2.7708
39, 3.2113
40, 3.1497
41, 3.1625
42, 2.7893
43, 3.181
44, 3.8113
45, 3.4204
46, 3.4231
47, 3.615
48, 3.782
49, 3.2464
50, 3.6869
51, 4.0933
52, 4.1942
53, 3.4517
54, 3.715
55, 3.9482
56, 4.0542
57, 3.758
58, 3.92
59, 3.9142
60, 3.5659
61, 3.8074
62, 4.0708
63, 3.8547
64, 4.0335
65, 3.8481
66, 3.7494
67, 3.6658
68, 3.7151
69, 3.7792
70, 3.6662
71, 3.7069
72, 4.3008
73, 4.0191
74, 3.9311
75, 3.7332
76, 3.5868
77, 3.8884
78, 3.8473
79, 3.878
80, 4.0977
81, 3.9355
82, 3.8689
83, 3.952
84, 3.6594
85, 3.4442
86, 3.2741
87, 3.2948
88, 3.2428
89, 3.2709
90, 3.2376
91, 3.1684
92, 3.2675
93, 3.1601
94, 3.2812
95, 3.1598
96, 3.1618
97, 3.2256
98, 3.2029
99, 3.189
100, 3.1804
101, 3.1572
102, 3.2323
103, 3.2199
104, 3.2099
105, 3.2254
106, 3.2047
107, 3.1936
108, 3.236
109, 3.3139
110, 3.198
111, 3.254
112, 3.1668
113, 3.2137
114, 3.1974
115, 3.2838
116, 3.203
117, 3.2231
118, 3.225
119, 3.3237
120, 3.2839
121, 3.3271
122, 3.2866
123, 3.1983
124, 3.22
125, 3.1841
126, 3.3796
127, 3.2488
128, 3.2453
129, 3.1825
130, 3.1437
131, 3.1905
132, 3.139
133, 3.1691
134, 3.1606
135, 3.1907
136, 3.2687
137, 3.2641
138, 3.2025
139, 3.1798
140, 3.3063
141, 3.2873
142, 3.1905
143, 3.1686
144, 3.1928
145, 3.2027
146, 3.1491
147, 3.2475
148, 3.1848
149, 3.2069
150, 3.1846
151, 3.2411
152, 3.1819
153, 3.2484
154, 3.2597
155, 3.2247
156, 3.1915
157, 3.2626
158, 3.2029
159, 3.1287
160, 3.3584
161, 3.2634
162, 3.2102
163, 3.2539
164, 3.1516
165, 3.1623
166, 3.2258
167, 3.2771
168, 3.1967
169, 3.2938
170, 3.2464
171, 3.2782
172, 3.17
173, 3.1066
174, 3.3106
175, 3.2417
176, 3.1623
177, 3.191
178, 3.2103
179, 3.2433
180, 3.2746
181, 3.176
182, 3.2083
183, 3.246
184, 3.2763
185, 3.1549
186, 3.3021
187, 3.2128
188, 3.1864
189, 3.3669
190, 3.1709
191, 3.2368
192, 3.18
193, 3.2039
194, 3.2007
195, 3.2354
196, 3.271
197, 3.1823
198, 3.141
199, 3.3514
200, 3.1822
201, 3.2462
202, 3.1945
203, 3.1325
204, 3.2277
205, 3.2415
206, 3.1787
207, 3.2065
208, 3.2784
209, 3.2318
210, 3.2143
211, 3.1633
212, 3.2362
213, 3.2168
214, 3.2381
215, 3.1322
216, 3.1384
217, 3.2631
218, 3.2956
219, 3.1939
220, 3.1483
221, 3.2209
222, 3.2575
223, 3.1447
224, 3.2097
225, 3.2108
226, 3.4638
227, 3.6126
228, 3.7464
229, 3.3374
230, 3.207
231, 3.2936
232, 3.1695
233, 3.3146
234, 3.2136
235, 3.1923
236, 3.1683
237, 3.3769
238, 3.1977
239, 3.1721
240, 3.231
241, 3.2214
242, 3.2401
243, 3.1871
244, 3.1686
245, 3.1971
246, 3.3667
247, 3.1318
248, 3.1613
249, 3.142
250, 3.2855
251, 3.2219
252, 3.2767
253, 3.1357
254, 3.2202
255, 3.2542
256, 3.1655
257, 3.1534
258, 3.1383
259, 3.2631
260, 3.1867
261, 3.1944
262, 3.2878
263, 3.2495
264, 3.1625
265, 3.3003
266, 3.1761
267, 3.134
268, 3.2035
269, 3.2329
270, 3.1086
271, 3.2107
272, 3.2
273, 3.2721
274, 3.2064
275, 3.1861
276, 3.2189
277, 3.202
278, 3.208
279, 3.218
280, 3.113
281, 3.2698
282, 3.4059
283, 3.2472
284, 3.1375
285, 3.0815
286, 3.2792
287, 3.2612
288, 3.1401
289, 3.2009
290, 3.1788
291, 3.3107
292, 3.2354
293, 3.144
294, 3.1621
295, 3.3213
296, 3.2907
297, 3.2111
298, 3.216
299, 3.256
300, 3.2054
301, 3.3385
302, 3.1727
303, 3.1729
304, 3.1624
305, 3.3764
306, 3.2938
307, 3.126
308, 3.244
309, 3.1803
310, 3.197
311, 3.2065
312, 3.1436
313, 3.1478
314, 3.1784
315, 3.2348
316, 3.1611
317, 3.2395
318, 3.1305
319, 3.1859
320, 3.1632
321, 3.2287
322, 3.1422
323, 3.164
324, 3.2157
325, 3.3283
326, 3.1155
327, 3.1444
328, 3.1342
329, 3.1367
330, 3.3063
331, 3.107
332, 3.1745
333, 3.1583
334, 3.2209
335, 3.2337
336, 3.151
337, 3.1448
338, 3.1659
339, 3.2127
340, 3.167
341, 3.167
342, 3.1429
343, 3.2107
344, 3.2097
345, 3.2108
346, 3.159
347, 3.2507
348, 3.2332
349, 3.2367
350, 3.1639
351, 3.2434
352, 3.279
353, 3.1906
354, 3.2184
355, 3.2456
356, 3.2495
357, 3.2004
358, 3.2286
359, 3.4978
360, 3.4672
361, 3.395
362, 3.2962
363, 3.1847
364, 3.3807
365, 3.1707
366, 3.2615
367, 3.225
368, 3.2686
369, 3.8607
370, 3.5437
371, 3.5238
372, 3.2691
373, 3.5045
374, 3.4252
375, 3.3645
376, 3.2975
377, 3.2994
378, 3.5339
379, 3.6344
380, 3.7413
381, 3.6433
382, 3.5484
383, 3.2632
384, 3.5925
385, 3.7257
386, 3.9958
387, 4.2742
388, 4.2576
389, 4.2687
390, 4.2286
391, 4.0656
392, 3.8898
393, 3.6803
394, 3.6005
395, 3.399
396, 3.2478
397, 3.2111
398, 3.1329
399, 3.169
400, 3.1453
401, 3.1719
402, 3.1594
403, 3.1768
404, 3.1617
405, 3.2019
406, 3.1464
407, 3.1619
408, 3.2125
409, 3.2184
410, 3.1859
411, 3.1362
412, 3.1726
413, 3.2178
414, 3.4006
415, 3.1513
416, 3.2868
417, 3.1521
418, 3.2757
419, 3.1365
420, 3.2037
421, 3.1534
422, 3.18
423, 3.1658
424, 3.1329
425, 3.1601
426, 3.2045
427, 3.1691
428, 3.3138
429, 3.2252
430, 3.1838
431, 3.2353
432, 3.1307
433, 3.2612
434, 3.1365
435, 3.1335
436, 3.1969
437, 3.2089
438, 3.2236
439, 3.1563
440, 3.1466
441, 3.1616
442, 3.1672
443, 3.1664
444, 3.1045
445, 3.1868
446, 3.2339
447, 3.2227
448, 3.3193
449, 3.2139
450, 3.1333
451, 3.2487
452, 3.1511
453, 3.2029
454, 3.1936
455, 3.1953
456, 3.1686
457, 3.1947
458, 3.1614
459, 3.1935
460, 3.1559
461, 3.1543
462, 3.1869
463, 3.1797
464, 3.2256
465, 3.1874
466, 3.1424
467, 3.1658
468, 3.2179
469, 3.2066
470, 3.1946
471, 3.1592
472, 3.3149
473, 3.1659
474, 3.1767
475, 3.1751
476, 3.1548
477, 3.1946
478, 3.1638
479, 3.1951
480, 3.1208
481, 3.1894
482, 3.2479
483, 3.2322
484, 3.1373
485, 3.1924
486, 3.2061
487, 3.2516
488, 3.1671
489, 3.2346
490, 3.1355
491, 3.1828
492, 3.3354
493, 3.2489
494, 3.2351
495, 3.1464
496, 3.1784
497, 3.3476
498, 3.1842
499, 3.1524
