step,wall_ns,manifolds,pairs,top_y,awake,void,colors,wide_colors,waves,g_ns,u_ns,r_ns,sys_sum_ns,disp_lane,worker_lane_max,sys_physics_integrate_ns,sys_physics_integrate_n,sys_physics_gather_ns,sys_physics_gather_n,sys_select_broadphase_ns,sys_select_broadphase_n,sys_physics_broadphase_ns,sys_physics_broadphase_n,sys_physics_narrowphase_ns,sys_physics_narrowphase_n,sys_physics_build_graph_ns,sys_physics_build_graph_n,sys_physics_solve_colored_ns,sys_physics_solve_colored_n,sys_physics_apply_ns,sys_physics_apply_n,phys_solve_build_ns,phys_solve_build_n,phys_gravity_ns,phys_gravity_n,phys_warm_apply_ns,phys_warm_apply_n,phys_integrate_ns,phys_integrate_n,phys_pass_biased_ns,phys_pass_biased_n,phys_pass_relax_ns,phys_pass_relax_n,phys_color_wide_ns,phys_color_wide_n,phys_color_narrow_ns,phys_color_narrow_n,phys_restitution_ns,phys_restitution_n,phys_store_ns,phys_store_n,phys_write_back_ns,phys_write_back_n,phys_sleep_begin_ns,phys_sleep_begin_n,phys_sleep_freeze_ns,phys_sleep_freeze_n,phys_sleep_end_ns,phys_sleep_end_n,phys_np_dispatch_ns,phys_np_dispatch_n,phys_np_compact_ns,phys_np_compact_n,phys_np_axis_commit_ns,phys_np_axis_commit_n,phys_slots_wide,phys_slots_wide_n,phys_slots_narrow,phys_slots_narrow_n,phys_np_pairs,phys_np_pairs_n,phys_np_manifolds,phys_np_manifolds_n,phys_np_points,phys_np_points_n,phys_bp_pairs,phys_bp_pairs_n,phys_np_chunks,phys_np_chunks_n
0,452400,16,31,30.998297,,0,2,0,0,153110,5664,2055,299290,16,67,792,1,42051,1,231,1,5924,1,34663,1,29351,1,185025,1,1253,1,109133,1,1854,4,4260,4,2877,4,20890,4,37119,8,0,0,55955,24,80,1,2967,1,180,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,64,1,31,1,16,1,64,1,31,1,0,1
1,173500,16,31,30.993937,,0,2,0,0,78702,642,471,94798,16,67,140,1,4350,1,90,1,712,1,18494,1,1995,1,68375,1,642,1,3659,1,241,4,3258,4,1183,4,19196,4,36658,8,0,0,55383,24,50,1,3438,1,50,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,64,1,31,1,16,1,64,1,31,1,0,1
2,115000,16,31,30.987455,,0,2,0,0,21555,772,3799,93445,16,67,100,1,932,1,60,1,832,1,20379,1,1474,1,69297,1,371,1,4391,1,421,4,2977,4,1413,4,19176,4,39134,8,0,0,54511,24,90,1,802,1,120,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,63,1,31,1,16,1,63,1,31,1,0,1
3,104400,16,31,30.97999,,0,2,0,0,20849,632,521,83551,16,67,30,1,712,1,60,1,682,1,15988,1,1063,1,64676,1,341,1,3659,1,281,4,2857,4,1233,4,18795,4,36378,8,0,0,54651,24,50,1,742,1,50,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,64,1,31,1,16,1,64,1,31,1,0,1
4,100200,16,31,30.972979,,0,2,0,0,18313,551,581,81887,16,67,10,1,611,1,20,1,591,1,15136,1,812,1,64425,1,281,1,3368,1,291,4,2857,4,1233,4,18735,4,36357,8,0,0,54511,24,90,1,852,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,64,1,31,1,16,1,64,1,31,1,0,1
5,101200,16,31,30.966393,,0,2,0,0,17970,601,541,83230,16,67,70,1,601,1,20,1,541,1,17302,1,692,1,63723,1,281,1,3388,1,200,4,2847,4,1153,4,18625,4,35926,8,0,0,54010,24,60,1,862,1,60,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,64,1,31,1,16,1,64,1,31,1,0,1
6,98500,16,31,30.961182,,0,2,0,0,18016,591,501,80484,16,67,50,1,601,1,10,1,511,1,13923,1,652,1,64455,1,281,1,3388,1,291,4,2837,4,1163,4,18785,4,36558,8,0,0,54842,24,60,1,742,1,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,64,1,31,1,16,1,64,1,31,1,0,1
7,98900,16,31,30.955942,,0,2,0,0,16873,1764,621,82027,16,67,10,1,551,1,20,1,481,1,13583,1,601,1,66500,1,281,1,3298,1,281,4,2837,4,1203,4,19357,4,36999,8,0,0,55734,24,50,1,672,1,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,64,1,31,1,16,1,64,1,31,1,0,1
8,95700,16,31,30.950468,,0,2,0,0,16199,531,621,79501,16,67,10,1,591,1,10,1,481,1,13152,1,672,1,64315,1,271,1,3138,1,301,4,2837,4,1203,4,18905,4,36638,8,0,0,54922,24,50,1,662,1,50,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,64,1,31,1,16,1,64,1,31,1,0,1
9,79700,16,31,30.945265,,0,2,0,0,15606,471,491,64094,16,67,10,1,491,1,10,1,481,1,10936,1,521,1,51424,1,221,1,2546,1,221,4,2306,4,1002,4,14996,4,29250,8,0,0,43755,24,40,1,521,1,70,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,64,1,31,1,16,1,64,1,31,1,0,1
