step,wall_ns,manifolds,pairs,top_y,awake,void,colors,wide_colors,waves,g_ns,u_ns,r_ns,sys_sum_ns,disp_lane,worker_lane_max,sys_physics_integrate_ns,sys_physics_integrate_n,sys_physics_gather_ns,sys_physics_gather_n,sys_select_broadphase_ns,sys_select_broadphase_n,sys_physics_broadphase_ns,sys_physics_broadphase_n,sys_physics_narrowphase_ns,sys_physics_narrowphase_n,sys_physics_build_graph_ns,sys_physics_build_graph_n,sys_physics_solve_colored_ns,sys_physics_solve_colored_n,sys_physics_apply_ns,sys_physics_apply_n,phys_solve_build_ns,phys_solve_build_n,phys_gravity_ns,phys_gravity_n,phys_warm_apply_ns,phys_warm_apply_n,phys_integrate_ns,phys_integrate_n,phys_pass_biased_ns,phys_pass_biased_n,phys_pass_relax_ns,phys_pass_relax_n,phys_color_wide_ns,phys_color_wide_n,phys_color_narrow_ns,phys_color_narrow_n,phys_restitution_ns,phys_restitution_n,phys_store_ns,phys_store_n,phys_write_back_ns,phys_write_back_n,phys_sleep_begin_ns,phys_sleep_begin_n,phys_sleep_freeze_ns,phys_sleep_freeze_n,phys_sleep_end_ns,phys_sleep_end_n,phys_np_dispatch_ns,phys_np_dispatch_n,phys_np_compact_ns,phys_np_compact_n,phys_np_axis_commit_ns,phys_np_axis_commit_n,phys_slots_wide,phys_slots_wide_n,phys_slots_narrow,phys_slots_narrow_n,phys_np_pairs,phys_np_pairs_n,phys_np_manifolds,phys_np_manifolds_n,phys_np_points,phys_np_points_n,phys_bp_pairs,phys_bp_pairs_n,phys_np_chunks,phys_np_chunks_n
0,7341800,8555,9570,28.99835,1240,0,16,16,192,123836,17554,4860,7217964,16,240,1012,1,123459,1,431,1,2119990,1,1172613,1,326222,1,3459056,1,15179,1,1025278,1,13346,4,1039335,4,85666,4,414664,4,789701,8,1199505,192,0,0,5931,1,48875,1,2795,1,8707,1,1393,2,5811,1,787447,1,244103,1,34797,1,34220,1,0,1,9570,1,8555,1,34220,1,9570,1,48,1
1,5133100,5761,9570,28.995926,1240,0,16,12,144,37641,1202,4300,5095459,16,242,140,1,41360,1,60,1,1988665,1,604071,1,157606,1,2290501,1,13055,1,551670,1,11382,4,612497,4,78502,4,329880,4,653878,8,874916,144,104542,48,4078,1,34667,1,2866,1,3587,1,1493,2,4799,1,558092,1,20570,1,19508,1,17876,1,440,1,9570,1,5761,1,18316,1,9570,1,48,1
2,5345000,6723,9570,28.994566,1240,0,16,14,168,36268,1182,4280,5308732,16,242,50,1,26261,1,50,1,1918049,1,652665,1,211159,1,2487432,1,13065,1,553433,1,11743,4,735316,4,78291,4,353335,4,693795,8,981272,168,61579,24,4739,1,42172,1,3166,1,3807,1,1373,2,5080,1,594953,1,26281,1,26301,1,22061,1,313,1,9570,1,6723,1,22374,1,9570,1,48,1
3,5232300,6695,9570,28.994541,1240,0,16,14,168,32369,1042,5271,5199931,16,242,150,1,26000,1,40,1,1922337,1,648487,1,210979,1,2378712,1,13226,1,537833,1,11422,4,726208,4,78632,4,330541,4,630983,8,914573,168,41681,24,4749,1,42182,1,4669,1,3777,1,1383,2,5290,1,600945,1,25900,1,16923,1,21966,1,201,1,9570,1,6695,1,22167,1,9570,1,48,1
4,5180600,6672,9570,28.994545,1240,0,16,14,168,31447,2785,2637,5149153,16,242,110,1,25790,1,110,1,1919381,1,639500,1,215618,1,2335508,1,13135,1,518565,1,11352,4,724865,4,78442,4,323507,4,617607,8,902257,168,36220,24,4960,1,40348,1,2856,1,3777,1,1403,2,5040,1,595545,1,26010,1,13216,1,21835,1,169,1,9570,1,6672,1,22004,1,9570,1,48,1
5,5480200,6758,9570,28.994184,1240,0,16,14,168,32919,1302,2767,5447281,16,242,110,1,26000,1,80,1,1989617,1,643047,1,183406,1,2591314,1,13707,1,666632,1,12705,4,732510,4,78953,4,353886,4,677133,8,986391,168,41861,24,5831,1,49055,1,2876,1,3827,1,1313,2,5290,1,590334,1,36491,1,11041,1,22238,1,191,1,9570,1,6758,1,22429,1,9570,1,48,1
6,5161100,6793,9570,28.993921,1240,0,16,14,168,34130,1183,2766,5126970,16,242,160,1,26592,1,120,1,1886848,1,636143,1,183866,1,2380064,1,13176,1,529477,1,12174,4,743111,4,78572,4,331132,4,627527,8,909322,168,46570,24,4779,1,39136,1,2825,1,3537,1,1303,2,5310,1,595304,1,25690,1,10220,1,22479,1,239,1,9570,1,6793,1,22718,1,9570,1,48,1
7,5199800,6783,9570,28.993895,1240,0,16,14,168,40347,1202,6773,5159453,16,242,150,1,30549,1,60,1,1929831,1,642355,1,180831,1,2365216,1,10460,1,499629,1,12244,4,737410,4,83462,4,331202,4,641363,8,920735,168,45057,24,4940,1,40889,1,2886,1,3587,1,1343,2,5060,1,600214,1,25229,1,9859,1,22445,1,232,1,9570,1,6783,1,22677,1,9570,1,48,1
8,5561200,6772,9570,28.993822,1240,0,16,14,168,34576,952,3337,5526624,16,242,150,1,30639,1,60,1,1979558,1,680429,1,231529,1,2591324,1,12935,1,599472,1,12915,4,807015,4,78342,4,353415,4,681782,8,985981,168,45879,24,4819,1,38465,1,2795,1,4569,1,1824,2,4960,1,635101,1,29086,1,10570,1,22460,1,241,1,9570,1,6772,1,22701,1,9570,1,48,1
9,5293700,6790,9570,28.993675,1240,0,16,14,168,33261,1162,6213,5260439,16,242,80,1,31531,1,50,1,2027551,1,639279,1,185029,1,2366328,1,10591,1,490942,1,12144,4,741177,4,83712,4,333366,4,644049,8,925744,168,45458,24,4889,1,42011,1,2856,1,3527,1,1313,2,5180,1,599773,1,25319,1,9318,1,22652,1,243,1,9570,1,6790,1,22895,1,9570,1,48,1
10,5140000,6786,9570,28.993578,1240,0,16,14,168,31867,1132,3547,5108133,16,242,10,1,30629,1,50,1,1898080,1,611335,1,187574,1,2367430,1,13025,1,484078,1,12394,4,744804,4,78953,4,329960,4,653367,8,926696,168,53083,24,8106,1,41370,1,3006,1,3577,1,1323,2,5360,1,572801,1,24778,1,9028,1,22700,1,254,1,9570,1,6786,1,22954,1,9570,1,48,1
11,5212800,6806,9570,28.99352,1240,0,16,14,168,35252,1102,3407,5177548,16,242,10,1,25620,1,30,1,1898030,1,611966,1,187554,1,2441253,1,13085,1,506652,1,12394,4,746477,4,78983,4,344378,4,693444,8,981262,168,53153,24,4819,1,39857,1,2785,1,3627,1,1313,2,5421,1,569584,1,26612,1,8807,1,22716,1,263,1,9570,1,6806,1,22979,1,9570,1,48,1
12,5357000,6806,9570,28.993486,1240,0,16,14,168,72184,1523,6363,5284816,16,229,20,1,25680,1,30,1,1898180,1,634711,1,237020,1,2478505,1,10671,1,549956,1,13186,4,782106,4,79053,4,338937,4,652625,8,928580,168,56620,24,5040,1,42162,1,2896,1,3817,1,1834,2,5370,1,594633,1,24417,1,8847,1,22744,1,264,1,9570,1,6806,1,23008,1,9570,1,48,1
13,5218900,6780,9570,28.993422,1240,0,16,14,168,32996,1081,5451,5185904,16,242,130,1,31211,1,40,1,1969819,1,639109,1,197844,1,2334686,1,13065,1,491353,1,12184,4,749553,4,78953,4,318688,4,626114,8,888523,168,50829,24,4829,1,39016,1,2846,1,3527,1,1313,2,5230,1,590274,1,34417,1,8116,1,22736,1,253,1,9570,1,6780,1,22989,1,9570,1,48,1
14,5119800,6784,9570,28.99337,1240,0,16,14,168,34331,1022,5942,5085469,16,242,140,1,26000,1,40,1,1898411,1,617357,1,189197,1,2341199,1,13125,1,499027,1,12294,4,748792,4,79113,4,321593,4,622888,8,887991,168,50548,24,4749,1,38615,1,2825,1,3757,1,1323,2,5200,1,576808,1,25610,1,8076,1,22775,1,271,1,9570,1,6784,1,23046,1,9570,1,48,1
15,5083900,6765,9570,28.993326,1240,0,16,14,168,35432,1041,5943,5048468,16,242,80,1,26421,1,30,1,1898571,1,608520,1,188375,1,2313405,1,13065,1,488908,1,12063,4,746277,4,78883,4,321023,4,607758,8,876970,168,45869,24,4799,1,40128,1,2825,1,3527,1,1373,2,4799,1,569234,1,24758,1,7735,1,22775,1,254,1,9570,1,6765,1,23029,1,9570,1,48,1
