step,wall_ns,manifolds,pairs,top_y,awake,void,colors,wide_colors,waves,g_ns,u_ns,r_ns,sys_sum_ns,disp_lane,worker_lane_max,sys_physics_integrate_ns,sys_physics_integrate_n,sys_physics_gather_ns,sys_physics_gather_n,sys_select_broadphase_ns,sys_select_broadphase_n,sys_physics_broadphase_ns,sys_physics_broadphase_n,sys_physics_narrowphase_ns,sys_physics_narrowphase_n,sys_physics_build_graph_ns,sys_physics_build_graph_n,sys_physics_solve_colored_ns,sys_physics_solve_colored_n,sys_physics_apply_ns,sys_physics_apply_n,phys_solve_build_ns,phys_solve_build_n,phys_gravity_ns,phys_gravity_n,phys_warm_apply_ns,phys_warm_apply_n,phys_integrate_ns,phys_integrate_n,phys_pass_biased_ns,phys_pass_biased_n,phys_pass_relax_ns,phys_pass_relax_n,phys_color_wide_ns,phys_color_wide_n,phys_color_narrow_ns,phys_color_narrow_n,phys_restitution_ns,phys_restitution_n,phys_store_ns,phys_store_n,phys_write_back_ns,phys_write_back_n,phys_sleep_begin_ns,phys_sleep_begin_n,phys_sleep_freeze_ns,phys_sleep_freeze_n,phys_sleep_end_ns,phys_sleep_end_n,phys_np_dispatch_ns,phys_np_dispatch_n,phys_np_compact_ns,phys_np_compact_n,phys_np_axis_commit_ns,phys_np_axis_commit_n,phys_bp_verify_ns,phys_bp_verify_n,phys_bp_build_ns,phys_bp_build_n,phys_bp_query_ns,phys_bp_query_n,phys_bp_assemble_ns,phys_bp_assemble_n,phys_slots_wide,phys_slots_wide_n,phys_slots_narrow,phys_slots_narrow_n,phys_np_pairs,phys_np_pairs_n,phys_np_manifolds,phys_np_manifolds_n,phys_np_points,phys_np_points_n,phys_bp_pairs,phys_bp_pairs_n,phys_np_chunks,phys_np_chunks_n,phys_bp_queried,phys_bp_queried_n,phys_bp_members,phys_bp_members_n,phys_bp_rebuilds,phys_bp_rebuilds_n,phys_np_reused,phys_np_reused_n,phys_np_sep_hits,phys_np_sep_hits_n,phys_np_full,phys_np_full_n
0,20131500,4495,9570,35.998295,,0,9,9,108,93106,5701,6403,20038394,16,154,1663,1,138149,1,240,1,2376084,1,3192122,1,144892,1,14171988,1,13256,1,585109,1,11903,4,559809,4,74184,4,4352660,4,8526422,8,12872680,108,0,0,7074,1,46380,1,2745,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17980,1,0,1,9570,1,4495,1,17980,1,9570,1,0,1,0,0,0,0,0,0,0,1,0,1,9570,1
1,15690000,4300,9570,35.993866,,0,9,8,96,59433,3537,2696,15630567,16,154,511,1,40349,1,140,1,1996505,1,842379,1,107509,1,12631551,1,11623,1,412493,1,8707,4,523689,4,68393,4,3891312,4,7672210,8,11538664,96,22163,12,3417,1,44927,1,2866,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16277,1,27,1,9570,1,4300,1,16304,1,9570,1,0,1,0,0,0,0,0,0,4495,1,5075,1,0,1
2,16738600,4339,9570,35.986713,,0,9,8,96,61787,4098,6382,16676813,16,154,341,1,28165,1,130,1,1966487,1,1281464,1,173448,1,13215527,1,11252,1,909460,1,9729,4,612542,4,68493,4,3887245,4,7658523,8,11509988,96,29397,12,3968,1,58624,1,2846,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16269,1,36,1,9570,1,4339,1,16305,1,9570,1,0,1,0,0,0,0,0,0,4495,1,5075,1,0,1
3,15524800,4335,9570,35.976837,,0,9,8,96,44966,8907,2315,15479834,16,154,571,1,30580,1,200,1,1980464,1,647851,1,102019,1,12706627,1,11522,1,473602,1,8787,4,521936,4,67802,4,3889930,4,7684123,8,11547220,96,24518,12,3807,1,44968,1,2765,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16306,1,30,1,9570,1,4335,1,16336,1,9570,1,0,1,0,0,0,0,0,0,4495,1,5075,1,0,1
4,15448200,4329,9570,35.964233,,0,9,8,96,43643,1463,6473,15404557,16,154,301,1,29588,1,110,1,2009320,1,651438,1,95776,1,12607183,1,10841,1,436409,1,7655,4,507928,4,66419,4,3896823,4,7648634,8,11514086,96,24898,12,3617,1,35589,1,2645,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16296,1,31,1,9570,1,4329,1,16327,1,9570,1,0,1,0,0,0,0,0,0,4495,1,5075,1,0,1
5,15498300,4324,9570,35.948902,,0,9,8,96,53003,6443,2365,15445297,16,154,250,1,29057,1,40,1,1931148,1,660255,1,100786,1,12712148,1,11613,1,505153,1,9058,4,520052,4,73393,4,3901041,4,7633204,8,11508845,96,23035,12,4158,1,55779,1,3868,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16313,1,28,1,9570,1,4324,1,16341,1,9570,1,0,1,0,0,0,0,0,0,4495,1,5075,1,0,1
6,15897000,4326,9570,35.93085,,0,9,8,96,63338,1944,2415,15833662,16,154,852,1,50047,1,230,1,2277843,1,649153,1,99794,1,12740864,1,14879,1,519581,1,7855,4,518269,4,65367,4,3881183,4,7639546,8,11492784,96,25530,12,6443,1,97610,1,3066,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16318,1,31,1,9570,1,4326,1,16349,1,9570,1,0,1,0,0,0,0,0,0,4495,1,5075,1,0,1
7,15585100,4319,9570,35.910072,,0,9,8,96,52905,1954,2706,15532195,16,154,301,1,31782,1,40,1,2130125,1,637951,1,100175,1,12620469,1,11352,1,448743,1,7274,4,498811,4,67010,4,3885341,4,7642312,8,11502864,96,22083,12,4228,1,61359,1,3437,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16316,1,27,1,9570,1,4319,1,16343,1,9570,1,0,1,0,0,0,0,0,0,4495,1,5075,1,0,1
8,15596100,4316,9570,35.88657,,0,9,8,96,41341,1333,2556,15554759,16,154,581,1,33195,1,130,1,2055971,1,675575,1,96879,1,12681328,1,11102,1,508900,1,7244,4,500554,4,65467,4,3887345,4,7650277,8,11510138,96,24929,12,9468,1,47993,1,2745,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16293,1,27,1,9570,1,4316,1,16320,1,9570,1,0,1,0,0,0,0,0,0,4495,1,5075,1,0,1
9,15478400,4312,9570,35.86034,,0,9,8,96,57361,1022,2325,15421039,16,154,200,1,31201,1,70,1,1931789,1,643212,1,99373,1,12679815,1,35379,1,404106,1,8086,4,500875,4,67622,4,3899619,4,7612854,8,11495470,96,14679,12,6022,1,175652,1,3958,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16297,1,18,1,9570,1,4312,1,16315,1,9570,1,0,1,0,0,0,0,0,0,4495,1,5075,1,0,1
