step,wall_ns,manifolds,pairs,top_y,awake,void,colors,wide_colors,waves,g_ns,u_ns,r_ns,sys_sum_ns,disp_lane,worker_lane_max,sys_physics_integrate_ns,sys_physics_integrate_n,sys_physics_gather_ns,sys_physics_gather_n,sys_select_broadphase_ns,sys_select_broadphase_n,sys_physics_broadphase_ns,sys_physics_broadphase_n,sys_physics_narrowphase_ns,sys_physics_narrowphase_n,sys_parity_canary_ns,sys_parity_canary_n,sys_physics_build_graph_ns,sys_physics_build_graph_n,sys_physics_solve_colored_ns,sys_physics_solve_colored_n,sys_physics_apply_ns,sys_physics_apply_n,phys_solve_build_ns,phys_solve_build_n,phys_gravity_ns,phys_gravity_n,phys_warm_apply_ns,phys_warm_apply_n,phys_integrate_ns,phys_integrate_n,phys_pass_biased_ns,phys_pass_biased_n,phys_pass_relax_ns,phys_pass_relax_n,phys_color_wide_ns,phys_color_wide_n,phys_color_narrow_ns,phys_color_narrow_n,phys_restitution_ns,phys_restitution_n,phys_store_ns,phys_store_n,phys_write_back_ns,phys_write_back_n,phys_sleep_begin_ns,phys_sleep_begin_n,phys_sleep_freeze_ns,phys_sleep_freeze_n,phys_sleep_end_ns,phys_sleep_end_n,phys_np_dispatch_ns,phys_np_dispatch_n,phys_np_compact_ns,phys_np_compact_n,phys_np_axis_commit_ns,phys_np_axis_commit_n,phys_bp_verify_ns,phys_bp_verify_n,phys_bp_build_ns,phys_bp_build_n,phys_bp_query_ns,phys_bp_query_n,phys_bp_assemble_ns,phys_bp_assemble_n,phys_slots_wide,phys_slots_wide_n,phys_slots_narrow,phys_slots_narrow_n,phys_np_pairs,phys_np_pairs_n,phys_np_manifolds,phys_np_manifolds_n,phys_np_points,phys_np_points_n,phys_bp_pairs,phys_bp_pairs_n,phys_np_chunks,phys_np_chunks_n,phys_bp_queried,phys_bp_queried_n,phys_bp_members,phys_bp_members_n,phys_bp_rebuilds,phys_bp_rebuilds_n,phys_np_reused,phys_np_reused_n,phys_np_sep_hits,phys_np_sep_hits_n,phys_np_full,phys_np_full_n
119,18107700,4467,9546,28.97645,,0,11,8,96,43198,1563,2697,18064502,18,179,60,1,31241,1,361,1,1935721,1,929611,1,859475,1,143348,1,14152101,1,12584,1,662534,1,7184,4,517463,4,65727,4,4339398,4,8517764,8,12661522,96,192944,36,3928,1,33806,1,2735,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16229,1,243,1,9546,1,4467,1,16472,1,9546,1,0,1,0,0,0,0,0,0,4159,1,5036,1,351,1
120,17914600,4463,9546,28.977146,,0,10,8,96,49224,2184,2615,17865376,18,167,50,1,28225,1,60,1,1938486,1,892990,1,860497,1,129311,1,14002732,1,13025,1,491132,1,7835,4,531129,4,67962,4,4329990,4,8503917,8,12653407,96,177885,24,3487,1,58063,1,7034,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16244,1,226,1,9546,1,4463,1,16470,1,9546,1,0,1,0,0,0,0,0,0,4175,1,5037,1,334,1
121,18633500,4463,9546,28.977818,,0,10,8,96,51596,1393,2476,18581904,18,167,90,1,29297,1,30,1,1942464,1,1361598,1,859666,1,162515,1,14213660,1,12584,1,677833,1,9889,4,572710,4,67771,4,4327796,4,8497835,8,12637976,96,185179,24,3878,1,51790,1,2765,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16247,1,236,1,9546,1,4463,1,16483,1,9546,1,0,1,0,0,0,0,0,0,4189,1,5040,1,317,1
122,18569200,4462,9546,28.978441,,0,10,8,96,51390,2064,2745,18517810,18,167,100,1,29457,1,50,1,1947784,1,1211958,1,860087,1,173707,1,14281211,1,13456,1,743471,1,8036,4,523795,4,70857,4,4349958,4,8509027,8,12666663,96,189577,24,4559,1,63503,1,5942,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16238,1,241,1,9546,1,4462,1,16479,1,9546,1,0,1,0,0,0,0,0,0,4197,1,5043,1,306,1
123,17955300,4463,9546,28.979033,,0,11,8,96,47752,1383,2706,17907548,18,179,50,1,30108,1,130,1,1951802,1,881067,1,859966,1,117217,1,14054803,1,12404,1,557039,1,8216,4,520178,4,66809,4,4353215,4,8499168,8,12666703,96,182975,36,4158,1,41731,1,2906,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16249,1,233,1,9546,1,4463,1,16482,1,9546,1,0,1,0,0,0,0,0,0,4235,1,5044,1,267,1
124,17869700,4462,9546,28.979574,,0,11,8,96,47287,2365,2826,17822413,18,179,551,1,29146,1,130,1,1933096,1,845408,1,859305,1,119251,1,14022139,1,13386,1,452266,1,14528,4,570866,4,69745,4,4341773,4,8507534,8,12663967,96,182514,36,3878,1,56349,1,2835,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16255,1,228,1,9546,1,4462,1,16483,1,9546,1,0,1,0,0,0,0,0,0,4251,1,5044,1,251,1
125,18226600,4463,9546,28.98009,,0,11,8,96,58888,3076,3126,18167712,18,179,120,1,28916,1,150,1,1929128,1,840018,1,859576,1,142396,1,14353992,1,13416,1,779831,1,9599,4,602768,4,66298,4,4340380,4,8486203,8,12635031,96,188425,36,3627,1,59295,1,2916,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16247,1,240,1,9546,1,4463,1,16487,1,9546,1,0,1,0,0,0,0,0,0,4274,1,5044,1,228,1
126,18311200,4466,9546,28.980558,,0,11,8,96,88612,3056,3578,18222588,18,179,30,1,29858,1,200,1,1929759,1,859175,1,859545,1,120063,1,14403468,1,20490,1,568982,1,14889,4,541489,4,75596,4,4342043,4,8670941,8,12810541,96,198865,36,11112,1,168496,1,6863,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16264,1,246,1,9546,1,4466,1,16510,1,9546,1,0,1,0,0,0,0,0,0,4250,1,5043,1,253,1
127,18251700,4466,9546,28.98101,,0,11,8,96,66474,1603,2746,18185226,18,179,501,1,39747,1,401,1,2179243,1,827293,1,859626,1,154349,1,14110841,1,13226,1,599682,1,8026,4,531009,4,68563,4,4334499,4,8509909,8,12644329,96,197332,36,4228,1,50568,1,2755,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16262,1,252,1,9546,1,4466,1,16514,1,9546,1,0,1,0,0,0,0,0,0,4294,1,5042,1,210,1
128,18806300,4468,9546,28.981445,,0,11,8,96,54687,2184,2706,18751613,18,179,331,1,29557,1,331,1,1931052,1,847031,1,859736,1,203384,1,14866676,1,13516,1,1211177,1,12083,4,618859,4,84504,4,4345851,4,8510530,8,12658928,96,194747,36,5220,1,72510,1,3757,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16271,1,247,1,9546,1,4468,1,16518,1,9546,1,0,1,0,0,0,0,0,0,4315,1,5042,1,189,1
129,18057200,4465,9546,28.981846,,0,11,8,96,57283,1563,2796,17999917,18,179,661,1,29758,1,130,1,1941672,1,815701,1,859385,1,125112,1,14213550,1,13947,1,634880,1,8206,4,549114,4,66840,4,4361471,4,8506622,8,12674508,96,190790,36,4719,1,75176,1,4960,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16277,1,243,1,9546,1,4465,1,16520,1,9546,1,0,1,0,0,0,0,0,0,4342,1,5041,1,163,1
130,17934100,4468,9546,28.982235,,0,11,8,96,58113,1513,2786,17875987,18,179,250,1,32483,1,220,1,1939338,1,844236,1,859495,1,122998,1,14060814,1,16151,1,547140,1,7404,4,519336,4,66860,4,4337294,4,8508797,8,12661583,96,181722,36,3637,1,66128,1,2705,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16294,1,233,1,9546,1,4468,1,16527,1,9546,1,0,1,0,0,0,0,0,0,4301,1,5041,1,204,1
131,18166600,4466,9546,28.982603,,0,10,8,96,62271,2795,2656,18104329,18,167,80,1,32934,1,170,1,1929669,1,786624,1,859445,1,126355,1,14355405,1,13646,1,731177,1,9398,4,556709,4,81318,4,4341532,4,8525239,8,12683174,96,180941,24,6633,1,96106,1,4499,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16315,1,230,1,9546,1,4466,1,16545,1,9546,1,0,1,0,0,0,0,0,0,4355,1,5041,1,150,1
132,18189000,4467,9546,28.982958,,0,10,8,96,69181,3196,2796,18119819,18,167,90,1,30489,1,200,1,2088517,1,780633,1,859495,1,118590,1,14220724,1,21081,1,659839,1,9358,4,543804,4,67320,4,4345470,4,8499158,8,12666552,96,175280,24,8066,1,79484,1,5030,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16329,1,224,1,9546,1,4467,1,16553,1,9546,1,0,1,0,0,0,0,0,0,4360,1,5042,1,144,1
133,18210000,4465,9546,28.983284,,0,10,8,96,49432,1943,2475,18160568,18,167,230,1,37092,1,50,1,1935140,1,996681,1,859666,1,154299,1,14164786,1,12624,1,650631,1,7895,4,521190,4,65948,4,4368374,4,8498627,8,12688064,96,176462,24,3326,1,44196,1,2655,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16326,1,227,1,9546,1,4465,1,16553,1,9546,1,0,1,0,0,0,0,0,0,4361,1,5042,1,143,1
134,17791700,4464,9546,28.983583,,0,10,8,96,48290,1232,2495,17743410,18,167,100,1,29477,1,130,1,1926853,1,776454,1,859285,1,115534,1,14022991,1,12584,1,505920,1,8957,4,535468,4,65968,4,4350690,4,8499629,8,12673286,96,174538,24,3236,1,49306,1,2585,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16330,1,223,1,9546,1,4464,1,16553,1,9546,1,0,1,0,0,0,0,0,0,4358,1,5042,1,146,1
135,17750600,4468,9546,28.98386,,0,10,8,96,45384,1202,2565,17705216,18,167,60,1,28575,1,150,1,1930300,1,770854,1,859606,1,116836,1,13986059,1,12775,1,449511,1,11532,4,562249,4,75516,4,4339889,4,8491092,8,12646323,96,182093,24,3657,1,48604,1,2805,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16320,1,233,1,9546,1,4468,1,16553,1,9546,1,0,1,0,0,0,0,0,0,4365,1,5040,1,141,1
136,18083800,4468,9546,28.984129,,0,11,8,96,54166,3417,2636,18029634,18,179,30,1,28656,1,60,1,1924619,1,798888,1,859355,1,140232,1,14264419,1,13376,1,748039,1,8907,4,551448,4,68563,4,4329479,4,8468008,8,12615373,96,179478,36,4058,1,79203,1,3296,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16322,1,228,1,9546,1,4468,1,16550,1,9546,1,0,1,0,0,0,0,0,0,4365,1,5039,1,142,1
137,17957500,4466,9546,28.984394,,0,10,8,96,46435,1693,2535,17911065,18,167,180,1,29277,1,170,1,1933556,1,762097,1,859465,1,120033,1,14193411,1,12875,1,673665,1,8096,4,542160,4,66088,4,4352453,4,8496162,8,12673416,96,172665,24,3316,1,46871,1,2906,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16331,1,221,1,9546,1,4466,1,16552,1,9546,1,0,1,0,0,0,0,0,0,4410,1,5037,1,99,1
138,17771300,4469,9546,28.984627,,0,10,8,96,46196,1493,2515,17725104,18,167,60,1,29197,1,210,1,1928366,1,769832,1,859325,1,116576,1,14009054,1,12484,1,546739,1,10100,4,526751,4,65838,4,4324118,4,8478438,8,12622166,96,177875,24,3266,1,49746,1,2565,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16323,1,228,1,9546,1,4469,1,16551,1,9546,1,0,1,0,0,0,0,0,0,4390,1,5036,1,120,1
139,17914300,4467,9545,28.984867,,0,10,8,96,63342,1743,2756,17850958,18,167,80,1,28215,1,140,1,1924639,1,743020,1,859435,1,120033,1,14161189,1,14208,1,616034,1,14969,4,592548,4,70927,4,4331072,4,8469521,8,12623259,96,174578,24,3637,1,56249,1,4489,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16329,1,224,1,9545,1,4467,1,16553,1,9545,1,0,1,0,0,0,0,0,0,4404,1,5036,1,105,1
140,18132600,4466,9545,28.985088,,0,10,8,96,46166,1954,2615,18086434,18,167,180,1,30058,1,220,1,1927946,1,869294,1,859385,1,129270,1,14256784,1,13296,1,667463,1,12875,4,558703,4,85135,4,4346301,4,8508907,8,12674418,96,178175,24,4449,1,66208,1,4789,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16316,1,226,1,9545,1,4466,1,16542,1,9545,1,0,1,0,0,0,0,0,0,4422,1,5037,1,86,1
141,18492400,4466,9545,28.985296,,0,10,8,96,52631,2014,2565,18439769,18,167,30,1,29738,1,160,1,2088447,1,769601,1,859505,1,142416,1,14537408,1,12464,1,1002763,1,11322,4,552981,4,67250,4,4341763,4,8497575,8,12660591,96,176181,24,4739,1,53403,1,3597,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16320,1,226,1,9545,1,4466,1,16546,1,9545,1,0,1,0,0,0,0,0,0,4420,1,5037,1,88,1
142,18085900,4466,9545,28.985493,,0,10,8,96,107144,2866,2846,17978756,18,167,40,1,29657,1,70,1,1937194,1,740825,1,859455,1,116696,1,14265751,1,29066,1,513004,1,21211,4,523775,4,104242,4,4380989,4,8519728,8,12723062,96,174809,24,15440,1,156303,1,28195,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16329,1,223,1,9545,1,4466,1,16552,1,9545,1,0,1,0,0,0,0,0,0,4417,1,5037,1,91,1
143,19034700,4468,9545,28.98568,,0,10,8,96,93289,2585,3738,18941411,18,167,792,1,57562,1,461,1,2036807,1,793828,1,859586,1,132046,1,15044841,1,15490,1,1183543,1,12835,4,597367,4,130994,4,4365970,4,8640051,8,12818717,96,183566,24,5621,1,98270,1,7605,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16324,1,226,1,9545,1,4468,1,16550,1,9545,1,0,1,0,0,0,0,0,0,4422,1,5038,1,85,1
144,19193000,4471,9545,28.985857,,0,10,8,96,61871,4338,2996,19131129,18,167,341,1,34557,1,822,1,1934268,1,1395193,1,859776,1,196952,1,14691346,1,17875,1,1018924,1,13176,4,534075,4,114422,4,4345580,4,8555157,8,12712311,96,185429,24,6553,1,90395,1,8727,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16320,1,236,1,9545,1,4471,1,16556,1,9545,1,0,1,0,0,0,0,0,0,4439,1,5037,1,69,1
145,18122900,4470,9545,28.986025,,0,10,8,96,54340,1613,2525,18068560,18,167,130,1,38845,1,491,1,2007349,1,888221,1,859636,1,159850,1,14101082,1,12955,1,606545,1,8126,4,525839,4,66288,4,4336853,4,8502885,8,12646654,96,190559,24,3537,1,46600,1,2795,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16316,1,243,1,9545,1,4470,1,16559,1,9545,1,0,1,0,0,0,0,0,0,4440,1,5038,1,67,1
146,17695100,4468,9545,28.986183,,0,10,8,96,53508,1743,2676,17641592,18,167,30,1,35208,1,261,1,1930761,1,725606,1,859435,1,117337,1,13959478,1,13476,1,453188,1,9378,4,529787,4,72621,4,4350770,4,8480332,8,12643668,96,184758,24,3246,1,55477,1,2936,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16315,1,237,1,9545,1,4468,1,16552,1,9545,1,0,1,0,0,0,0,0,0,4440,1,5039,1,66,1
147,18603400,4467,9545,28.98633,,0,10,8,96,48278,2405,3728,18555122,18,167,50,1,30028,1,220,1,1929008,1,728782,1,859596,1,195098,1,14798584,1,13757,1,1139458,1,11081,4,628688,4,72861,4,4372943,4,8493136,8,12684898,96,177454,24,4809,1,70346,1,2856,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16336,1,224,1,9545,1,4467,1,16560,1,9545,1,0,1,0,0,0,0,0,0,4457,1,5039,1,49,1
148,17900100,4465,9545,28.98647,,0,10,8,96,48431,1293,2525,17851669,18,167,351,1,30629,1,60,1,1928968,1,749051,1,859525,1,139550,1,14131090,1,12444,1,635201,1,7384,4,526320,4,66829,4,4355169,4,8471414,8,12649750,96,174308,24,11963,1,52542,1,2976,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16341,1,222,1,9545,1,4465,1,16563,1,9545,1,0,1,0,0,0,0,0,0,4449,1,5039,1,57,1
149,17754300,4466,9545,28.986603,,0,10,8,96,70145,3076,2465,17684155,18,167,130,1,29116,1,230,1,1932725,1,731137,1,859335,1,115544,1,14000548,1,15390,1,472506,1,10410,4,521641,4,68553,4,4338055,4,8481243,8,12643067,96,173767,24,7995,1,91327,1,5741,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16345,1,221,1,9545,1,4466,1,16566,1,9545,1,0,1,0,0,0,0,0,0,4445,1,5039,1,61,1
150,18572300,4467,9545,28.986732,,0,10,8,96,67325,2635,2906,18504975,18,167,50,1,34467,1,441,1,1982551,1,867972,1,859385,1,167144,1,14553168,1,39797,1,822694,1,10651,4,578321,4,66779,4,4339789,4,8489670,8,12659118,96,167434,24,12083,1,226298,1,4248,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16347,1,217,1,9545,1,4467,1,16564,1,9545,1,0,1,0,0,0,0,0,0,4448,1,5039,1,58,1
151,17969400,4467,9545,28.986855,,0,10,8,96,48827,1673,2425,17920573,18,167,461,1,38595,1,130,1,1958425,1,811412,1,859345,1,122798,1,14116392,1,13015,1,660019,1,7665,4,535367,4,65878,4,4321844,4,8475282,8,12617217,96,177484,24,3206,1,42583,1,2876,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16333,1,229,1,9545,1,4467,1,16562,1,9545,1,0,1,0,0,0,0,0,0,4444,1,5039,1,62,1
152,17857800,4465,9545,28.986967,,0,10,8,96,50426,1112,2686,17807374,18,167,150,1,28555,1,40,1,1938997,1,887500,1,859415,1,146724,1,13932486,1,13506,1,535788,1,8517,4,525248,4,65868,4,4301034,4,8439112,8,12562010,96,175450,24,4128,1,48514,1,3166,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16330,1,229,1,9545,1,4465,1,16559,1,9545,1,0,1,0,0,0,0,0,0,4455,1,5041,1,49,1
153,17634300,4464,9545,28.987074,,0,10,8,96,81359,1353,2866,17552941,18,167,30,1,28305,1,30,1,1927575,1,704225,1,859245,1,117488,1,13902968,1,13075,1,489348,1,9017,4,530788,4,69785,4,4300873,4,8409695,8,12533825,96,173877,24,5290,1,74244,1,12574,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16337,1,226,1,9545,1,4464,1,16563,1,9545,1,0,1,0,0,0,0,0,0,4459,1,5042,1,44,1
154,18527000,4465,9545,28.987171,,0,10,8,96,54027,2314,3186,18472973,18,167,832,1,70016,1,471,1,2650205,1,725195,1,859365,1,125203,1,14028121,1,13566,1,576026,1,8466,4,522993,4,69905,4,4328156,4,8460403,8,12611135,96,174238,24,3747,1,52913,1,3196,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16344,1,223,1,9545,1,4465,1,16567,1,9545,1,0,1,0,0,0,0,0,0,4461,1,5042,1,42,1
155,18864300,4466,9545,28.987276,,0,10,8,96,76767,2395,3617,18787533,18,167,321,1,37663,1,150,1,2082104,1,1254190,1,860117,1,154329,1,14380424,1,18235,1,719444,1,10460,4,535017,4,78021,4,4375909,4,8494449,8,12690118,96,176622,24,9729,1,150682,1,4318,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16343,1,224,1,9545,1,4466,1,16567,1,9545,1,0,1,0,0,0,0,0,0,4451,1,5042,1,52,1
156,18188000,4466,9545,28.98737,,0,10,8,96,52220,1864,2615,18135780,18,167,250,1,30810,1,140,1,2242535,1,725335,1,860026,1,128749,1,14134928,1,13005,1,646663,1,8707,4,524927,4,67441,4,4359166,4,8462317,8,12651674,96,167194,24,3447,1,56940,1,3457,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16348,1,216,1,9545,1,4466,1,16564,1,9545,1,0,1,0,0,0,0,0,0,4455,1,5040,1,50,1
157,17699500,4464,9545,28.987461,,0,10,8,96,46816,1363,2525,17652684,18,167,411,1,29106,1,160,1,1934879,1,714585,1,859485,1,117898,1,13983264,1,12895,1,505740,1,11572,4,558582,4,68142,4,4320141,4,8459331,8,12605414,96,171532,24,4819,1,50217,1,3357,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16345,1,219,1,9545,1,4464,1,16564,1,9545,1,0,1,0,0,0,0,0,0,4460,1,5041,1,44,1
158,18637900,4468,9545,28.987545,,0,10,8,96,74201,3988,2766,18563699,18,167,70,1,29577,1,140,1,1928587,1,823716,1,859525,1,192263,1,14715583,1,14238,1,1072919,1,15500,4,654889,4,70807,4,4343817,4,8474009,8,12630302,96,184758,24,4018,1,70276,1,5360,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16331,1,233,1,9545,1,4468,1,16564,1,9545,1,0,1,0,0,0,0,0,0,4467,1,5041,1,37,1
159,18108800,4466,9545,28.987621,,0,10,8,96,59988,1723,2815,18048812,18,167,341,1,37954,1,160,1,2175706,1,761756,1,859726,1,120123,1,14079791,1,13256,1,640070,1,9118,4,588691,4,66920,4,4299591,4,8415947,8,12529898,96,182824,24,4589,1,50488,1,2655,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16324,1,235,1,9545,1,4466,1,16559,1,9545,1,0,1,0,0,0,0,0,0,4468,1,5041,1,36,1
160,17782700,4466,9545,28.98769,,0,10,8,96,67946,1854,2556,17714754,18,167,291,1,28766,1,120,1,1933476,1,710857,1,859445,1,181221,1,13981901,1,18676,1,553442,1,8216,4,528023,4,68793,4,4290383,4,8409564,8,12520670,96,176722,24,7194,1,110514,1,3918,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16337,1,227,1,9545,1,4466,1,16564,1,9545,1,0,1,0,0,0,0,0,0,4466,1,5041,1,38,1
161,18720700,4467,9545,28.98776,,0,10,8,96,65874,4419,2515,18654826,18,167,581,1,35148,1,40,1,1953816,1,948708,1,859596,1,175690,1,14658252,1,22995,1,970581,1,9278,4,600944,4,66890,4,4330811,4,8532322,8,12674868,96,185750,24,10921,1,127126,1,4960,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16327,1,236,1,9545,1,4467,1,16563,1,9545,1,0,1,0,0,0,0,0,0,4471,1,5040,1,34,1
162,17957300,4469,9545,28.987827,,0,10,8,96,52748,1513,2596,17904552,18,167,1443,1,55237,1,321,1,2012870,1,912849,1,859565,1,145221,1,13904091,1,12955,1,566598,1,7114,4,522212,4,66900,4,4291104,4,8385017,8,12486884,96,186642,24,3256,1,57602,1,2775,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16321,1,241,1,9545,1,4469,1,16562,1,9545,1,0,1,0,0,0,0,0,0,4470,1,5039,1,36,1
163,17953400,4469,9545,28.987888,,0,10,8,96,47465,1222,2525,17905935,18,167,120,1,28155,1,40,1,1930060,1,865257,1,862201,1,146654,1,14061035,1,12414,1,677322,1,8807,4,569924,4,67902,4,4287898,4,8404414,8,12504007,96,185780,24,3567,1,36952,1,3026,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16315,1,236,1,9545,1,4469,1,16551,1,9545,1,0,1,0,0,0,0,0,0,4480,1,5040,1,25,1
164,17598500,4466,9545,28.98795,,0,10,8,96,60649,1443,2475,17537851,18,167,90,1,27553,1,30,1,1942233,1,688684,1,859425,1,116095,1,13890484,1,13256,1,462967,1,7935,4,532412,4,71619,4,4291886,4,8431587,8,12548434,96,172564,24,4589,1,79554,1,6493,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16323,1,221,1,9545,1,4466,1,16544,1,9545,1,0,1,0,0,0,0,0,0,4482,1,5040,1,23,1
165,17794800,4468,9545,28.988005,,0,10,8,96,49917,2014,2775,17744883,18,167,220,1,31120,1,301,1,2075642,1,707140,1,859385,1,117959,1,13938828,1,14288,1,552631,1,11091,4,525919,4,68212,4,4284552,4,8417279,8,12502946,96,196110,24,4188,1,69925,1,3016,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16296,1,248,1,9545,1,4468,1,16544,1,9545,1,0,1,0,0,0,0,0,0,4482,1,5040,1,23,1
166,17994700,4469,9545,28.988058,,0,10,8,96,49940,1553,2565,17944760,18,167,922,1,30780,1,40,1,1929909,1,776565,1,859696,1,152205,1,14181719,1,12925,1,774541,1,8997,4,573351,4,66208,4,4296385,4,8399395,8,12501032,96,192182,24,3827,1,54536,1,2926,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16303,1,248,1,9545,1,4469,1,16551,1,9545,1,0,1,0,0,0,0,0,0,4480,1,5040,1,25,1
167,17686500,4468,9545,28.98811,,0,10,8,96,52372,1423,2566,17634128,18,167,70,1,28736,1,150,1,1924329,1,718743,1,859265,1,143859,1,13946623,1,12354,1,616274,1,7404,4,524466,4,66148,4,4306063,4,8381881,8,12495391,96,189988,24,3557,1,36721,1,2685,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16302,1,243,1,9545,1,4468,1,16545,1,9545,1,0,1,0,0,0,0,0,0,4479,1,5041,1,25,1
168,17865600,4469,9545,28.988153,,0,10,8,96,61062,3437,2585,17804538,18,167,20,1,28776,1,150,1,1923627,1,709785,1,859365,1,123109,1,14137042,1,22664,1,556218,1,9729,4,606365,4,80406,4,4290433,4,8430305,8,12529146,96,189006,24,5962,1,149590,1,4599,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16303,1,242,1,9545,1,4469,1,16545,1,9545,1,0,1,0,0,0,0,0,0,4479,1,5041,1,25,1
169,17951500,4468,9545,28.988195,,0,10,8,96,55134,1473,2495,17896366,18,167,792,1,36270,1,411,1,2054170,1,769230,1,859545,1,129080,1,14033151,1,13717,1,686560,1,7965,4,530147,4,67591,4,4288399,4,8381340,8,12482436,96,184808,24,5300,1,61399,1,2976,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16318,1,239,1,9545,1,4468,1,16557,1,9545,1,0,1,0,0,0,0,0,0,4478,1,5041,1,26,1
170,18635700,4471,9545,28.98824,,0,10,8,96,71760,4138,3447,18563940,18,167,741,1,40458,1,261,1,1932675,1,850408,1,859475,1,174137,1,14691767,1,14017,1,1023683,1,22033,4,702321,4,76799,4,4313328,4,8480041,8,12595996,96,193926,24,4058,1,59816,1,5551,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16309,1,251,1,9545,1,4471,1,16560,1,9545,1,0,1,0,0,0,0,0,0,4490,1,5041,1,14,1
