step,wall_ns,manifolds,pairs,top_y,awake,void,colors,wide_colors,waves,g_ns,u_ns,r_ns,sys_sum_ns,disp_lane,worker_lane_max,sys_physics_integrate_ns,sys_physics_integrate_n,sys_physics_gather_ns,sys_physics_gather_n,sys_select_broadphase_ns,sys_select_broadphase_n,sys_physics_broadphase_ns,sys_physics_broadphase_n,sys_physics_narrowphase_ns,sys_physics_narrowphase_n,sys_physics_build_graph_ns,sys_physics_build_graph_n,sys_physics_solve_colored_ns,sys_physics_solve_colored_n,sys_physics_apply_ns,sys_physics_apply_n,phys_solve_build_ns,phys_solve_build_n,phys_gravity_ns,phys_gravity_n,phys_warm_apply_ns,phys_warm_apply_n,phys_integrate_ns,phys_integrate_n,phys_pass_biased_ns,phys_pass_biased_n,phys_pass_relax_ns,phys_pass_relax_n,phys_color_wide_ns,phys_color_wide_n,phys_color_narrow_ns,phys_color_narrow_n,phys_restitution_ns,phys_restitution_n,phys_store_ns,phys_store_n,phys_write_back_ns,phys_write_back_n,phys_sleep_begin_ns,phys_sleep_begin_n,phys_sleep_freeze_ns,phys_sleep_freeze_n,phys_sleep_end_ns,phys_sleep_end_n,phys_np_dispatch_ns,phys_np_dispatch_n,phys_np_compact_ns,phys_np_compact_n,phys_np_axis_commit_ns,phys_np_axis_commit_n,phys_bp_verify_ns,phys_bp_verify_n,phys_bp_build_ns,phys_bp_build_n,phys_bp_query_ns,phys_bp_query_n,phys_bp_assemble_ns,phys_bp_assemble_n,phys_slots_wide,phys_slots_wide_n,phys_slots_narrow,phys_slots_narrow_n,phys_np_pairs,phys_np_pairs_n,phys_np_manifolds,phys_np_manifolds_n,phys_np_points,phys_np_points_n,phys_bp_pairs,phys_bp_pairs_n,phys_np_chunks,phys_np_chunks_n,phys_bp_queried,phys_bp_queried_n,phys_bp_members,phys_bp_members_n,phys_bp_rebuilds,phys_bp_rebuilds_n
0,6786000,4495,9570,35.998295,,0,9,9,108,73337,5030,3988,6712663,16,158,782,1,122496,1,341,1,498470,1,2597220,1,136082,1,3346072,1,11202,1,559487,1,8727,4,289908,4,66849,4,805902,4,1584571,8,2386484,108,0,0,4549,1,18516,1,2535,1,0,0,0,0,0,0,0,0,0,0,0,0,33555,1,73952,1,338812,1,49826,1,17980,1,0,1,9570,1,4495,1,17980,1,9570,1,0,1,1241,1,0,1,0,1
1,5979700,4196,9570,35.993866,,0,8,8,96,50675,1313,2626,5929025,16,146,170,1,43313,1,100,1,362137,1,2478241,1,110112,1,2924120,1,10831,1,317992,1,11312,4,275921,4,65656,4,739213,4,1488355,8,2224943,96,0,0,2805,1,19017,1,2535,1,0,0,0,0,0,0,0,0,0,0,0,0,5992,1,27102,1,303324,1,25309,1,15924,1,0,1,9570,1,4196,1,15924,1,9570,1,0,1,1241,1,0,1,0,1
2,5624900,4142,9570,35.986713,,0,8,8,96,45188,1313,3717,5579712,16,146,150,1,23836,1,80,1,290740,1,2315358,1,109821,1,2829047,1,10681,1,269038,1,7264,4,267044,4,65586,4,741989,4,1452807,8,2191078,96,0,0,2785,1,18686,1,2535,1,0,0,0,0,0,0,0,0,0,0,0,0,16121,1,21201,1,225174,1,27944,1,15744,1,0,1,9570,1,4142,1,15744,1,9570,1,0,1,1240,1,1,1,1,1
3,5544100,4111,9570,35.976837,,0,8,8,96,39933,2515,2075,5504167,16,146,70,1,24016,1,120,1,277003,1,2302202,1,86086,1,2803818,1,10851,1,256875,1,7394,4,265171,4,65245,4,730366,4,1452186,8,2180477,96,0,0,2735,1,18816,1,2515,1,0,0,0,0,0,0,0,0,0,0,0,0,4960,1,21822,1,221867,1,28154,1,15687,1,0,1,9570,1,4111,1,15687,1,9570,1,0,1,1240,1,1,1,0,1
4,5580000,4100,9570,35.964233,,0,8,8,96,46086,1303,4990,5533914,16,146,150,1,23876,1,80,1,279047,1,2305829,1,85695,1,2828455,1,10781,1,254189,1,7464,4,265702,4,66478,4,741698,4,1467826,8,2204534,96,0,0,2765,1,18486,1,2545,1,0,0,0,0,0,0,0,0,0,0,0,0,5000,1,21171,1,224873,1,27673,1,15670,1,0,1,9570,1,4100,1,15670,1,9570,1,0,1,1240,1,1,1,0,1
5,5554100,4087,9570,35.948902,,0,8,8,96,46036,3958,2145,5508064,16,146,150,1,24066,1,80,1,279127,1,2303735,1,85996,1,2804028,1,10881,1,258107,1,7585,4,263648,4,65676,4,735436,4,1446124,8,2179415,96,0,0,2735,1,18185,1,2575,1,0,0,0,0,0,0,0,0,0,0,0,0,4899,1,20509,1,225584,1,27824,1,15642,1,0,1,9570,1,4087,1,15642,1,9570,1,0,1,1240,1,1,1,0,1
6,5535800,4079,9570,35.93085,,0,8,8,96,43666,1092,2185,5492134,16,146,70,1,23595,1,120,1,273757,1,2302954,1,85605,1,2795382,1,10651,1,254590,1,7494,4,263698,4,65586,4,732400,4,1446665,8,2176881,96,0,0,2765,1,18606,1,2485,1,0,0,0,0,0,0,0,0,0,0,0,0,4789,1,21371,1,219262,1,28154,1,15666,1,0,1,9570,1,4079,1,15666,1,9570,1,0,1,1240,1,1,1,0,1
7,5595000,4073,9570,35.910072,,0,8,8,96,49433,1363,2125,5545567,16,146,150,1,24187,1,80,1,278867,1,2337029,1,102738,1,2791685,1,10831,1,257456,1,7625,4,263668,4,65175,4,729424,4,1443649,8,2170949,96,0,0,2695,1,18095,1,2535,1,0,0,0,0,0,0,0,0,0,0,0,0,4919,1,20580,1,225264,1,27783,1,15684,1,0,1,9570,1,4073,1,15684,1,9570,1,0,1,1240,1,1,1,0,1
8,5540500,4066,9570,35.88657,,0,8,8,96,46232,1222,2084,5494268,16,146,150,1,23906,1,60,1,278045,1,2311210,1,85044,1,2784862,1,10991,1,260612,1,7585,4,263127,4,65686,4,726368,4,1436606,8,2160890,96,0,0,2735,1,18415,1,2505,1,0,0,0,0,0,0,0,0,0,0,0,0,4950,1,20389,1,224592,1,27713,1,15684,1,0,1,9570,1,4066,1,15684,1,9570,1,0,1,1240,1,1,1,0,1
9,5813100,4061,9570,35.86034,,0,8,8,96,55064,1202,2185,5758036,16,146,80,1,34607,1,70,1,360865,1,2473282,1,84122,1,2794440,1,10570,1,247577,1,7434,4,261103,4,64945,4,722421,4,1467155,8,2187391,96,0,0,2725,1,17273,1,2605,1,0,0,0,0,0,0,0,0,0,0,0,0,8907,1,27262,1,289006,1,35027,1,15705,1,0,1,9570,1,4061,1,15705,1,9570,1,0,1,1240,1,1,1,0,1
