step,wall_ns,manifolds,pairs,top_y,awake,void,colors,wide_colors,waves,g_ns,u_ns,r_ns,sys_sum_ns,disp_lane,worker_lane_max,sys_physics_integrate_ns,sys_physics_integrate_n,sys_physics_gather_ns,sys_physics_gather_n,sys_select_broadphase_ns,sys_select_broadphase_n,sys_physics_broadphase_ns,sys_physics_broadphase_n,sys_physics_narrowphase_ns,sys_physics_narrowphase_n,sys_physics_build_graph_ns,sys_physics_build_graph_n,sys_physics_solve_colored_ns,sys_physics_solve_colored_n,sys_physics_apply_ns,sys_physics_apply_n,phys_solve_build_ns,phys_solve_build_n,phys_gravity_ns,phys_gravity_n,phys_warm_apply_ns,phys_warm_apply_n,phys_integrate_ns,phys_integrate_n,phys_pass_biased_ns,phys_pass_biased_n,phys_pass_relax_ns,phys_pass_relax_n,phys_color_wide_ns,phys_color_wide_n,phys_color_narrow_ns,phys_color_narrow_n,phys_restitution_ns,phys_restitution_n,phys_store_ns,phys_store_n,phys_write_back_ns,phys_write_back_n,phys_sleep_begin_ns,phys_sleep_begin_n,phys_sleep_freeze_ns,phys_sleep_freeze_n,phys_sleep_end_ns,phys_sleep_end_n,phys_np_dispatch_ns,phys_np_dispatch_n,phys_np_compact_ns,phys_np_compact_n,phys_np_axis_commit_ns,phys_np_axis_commit_n,phys_bp_verify_ns,phys_bp_verify_n,phys_bp_build_ns,phys_bp_build_n,phys_bp_query_ns,phys_bp_query_n,phys_bp_assemble_ns,phys_bp_assemble_n,phys_slots_wide,phys_slots_wide_n,phys_slots_narrow,phys_slots_narrow_n,phys_np_pairs,phys_np_pairs_n,phys_np_manifolds,phys_np_manifolds_n,phys_np_points,phys_np_points_n,phys_bp_pairs,phys_bp_pairs_n,phys_np_chunks,phys_np_chunks_n,phys_bp_queried,phys_bp_queried_n,phys_bp_members,phys_bp_members_n,phys_bp_rebuilds,phys_bp_rebuilds_n
0,5213300,4495,9570,35.998295,,0,9,9,108,65744,9148,5070,5147556,16,154,1042,1,103030,1,160,1,1918263,1,897747,1,168006,1,2043837,1,15470,1,628750,1,14658,4,583412,4,83482,4,241068,4,450945,8,686943,108,0,0,3206,1,25850,1,3316,1,0,0,0,0,0,0,631671,1,144420,1,18666,1,0,0,0,0,0,0,0,0,17980,1,0,1,9570,1,4495,1,17980,1,9570,1,48,1,0,0,0,0,0,0
1,4200900,4196,9570,35.993866,,0,8,8,96,41577,2475,1814,4159323,16,142,100,1,33695,1,70,1,1901621,1,496113,1,96798,1,1617730,1,13196,1,355260,1,11903,4,484130,4,78763,4,240857,4,413673,8,652716,96,0,0,3577,1,24307,1,2785,1,0,0,0,0,0,0,471235,1,17384,1,4479,1,0,0,0,0,0,0,0,0,15924,1,0,1,9570,1,4196,1,15924,1,9570,1,48,1,0,0,0,0,0,0
2,3983300,4142,9570,35.986713,,0,8,8,96,34766,1152,3548,3948534,16,142,20,1,24878,1,100,1,1913544,1,409445,1,85666,1,1501595,1,13286,1,288570,1,12755,4,498658,4,79264,4,206441,4,386811,8,589704,96,0,0,2936,1,22343,1,2665,1,0,0,0,0,0,0,384787,1,16312,1,4348,1,0,0,0,0,0,0,0,0,15744,1,0,1,9570,1,4142,1,15744,1,9570,1,48,1,0,0,0,0,0,0
3,3920500,4111,9570,35.976837,,0,8,8,96,32313,1042,3427,3888187,16,142,30,1,25259,1,50,1,1914476,1,411569,1,84674,1,1439113,1,13015,1,286406,1,12134,4,475142,4,79484,4,196321,4,361211,8,554105,96,0,0,2715,1,22043,1,2615,1,0,0,0,0,0,0,386220,1,17213,1,4048,1,0,0,0,0,0,0,0,0,15687,1,0,1,9570,1,4111,1,15687,1,9570,1,48,1,0,0,0,0,0,0
4,3891400,4100,9570,35.964233,,0,8,8,96,31528,932,3287,3859872,16,142,30,1,24498,1,50,1,1913885,1,387783,1,83282,1,1437450,1,12895,1,283490,1,11873,4,474501,4,79204,4,195820,4,364538,8,557071,96,0,0,2645,1,21852,1,2595,1,0,0,0,0,0,0,366501,1,14849,1,3707,1,0,0,0,0,0,0,0,0,15670,1,0,1,9570,1,4100,1,15670,1,9570,1,48,1,0,0,0,0,0,0
5,3896400,4087,9570,35.948902,,0,8,8,96,32981,932,3227,3863419,16,142,110,1,24738,1,40,1,1912452,1,390618,1,83763,1,1438652,1,13045,1,284853,1,12174,4,473279,4,79224,4,194267,4,366391,8,557431,96,0,0,2595,1,22343,1,2595,1,0,0,0,0,0,0,368696,1,15149,1,3827,1,0,0,0,0,0,0,0,0,15642,1,0,1,9570,1,4087,1,15642,1,9570,1,48,1,0,0,0,0,0,0
6,3941400,4079,9570,35.93085,,0,8,8,96,31992,922,1914,3909408,16,142,10,1,24678,1,90,1,1925147,1,404946,1,89303,1,1452118,1,13115,1,279382,1,12174,4,475443,4,79534,4,206721,4,369758,8,574565,96,0,0,2595,1,22985,1,2605,1,0,0,0,0,0,0,378785,1,18586,1,3797,1,0,0,0,0,0,0,0,0,15666,1,0,1,9570,1,4079,1,15666,1,9570,1,48,1,0,0,0,0,0,0
7,3952000,4073,9570,35.910072,,0,8,8,96,36150,932,1664,3915850,16,142,10,1,25139,1,20,1,1919405,1,403533,1,89343,1,1465414,1,12985,1,281276,1,12374,4,474922,4,83773,4,208905,4,375709,8,582951,96,0,0,2665,1,22233,1,2625,1,0,0,0,0,0,0,379006,1,17845,1,3787,1,0,0,0,0,0,0,0,0,15684,1,0,1,9570,1,4073,1,15684,1,9570,1,48,1,0,0,0,0,0,0
8,3947600,4066,9570,35.88657,,0,8,8,96,33052,1152,1634,3914548,16,142,80,1,25349,1,20,1,1918674,1,404665,1,91437,1,1461226,1,13095,1,283861,1,12013,4,476545,4,79935,4,205108,4,374978,8,578452,96,0,0,2705,1,22353,1,2575,1,0,0,0,0,0,0,381280,1,15761,1,3807,1,0,0,0,0,0,0,0,0,15684,1,0,1,9570,1,4066,1,15684,1,9570,1,48,1,0,0,0,0,0,0
9,4911400,4061,9570,35.86034,,0,8,8,96,49333,1343,2175,4862067,16,137,140,1,30219,1,70,1,1983209,1,432530,1,126976,1,2275547,1,13376,1,470674,1,20380,4,747541,4,99283,4,311154,4,592240,8,901218,96,0,0,3477,1,26652,1,2805,1,0,0,0,0,0,0,400347,1,21572,1,4629,1,0,0,0,0,0,0,0,0,15705,1,0,1,9570,1,4061,1,15705,1,9570,1,48,1,0,0,0,0,0,0
