step,wall_ns,manifolds,pairs,top_y,awake,void,colors,wide_colors,waves,g_ns,u_ns,r_ns,sys_sum_ns,disp_lane,worker_lane_max,sys_physics_integrate_ns,sys_physics_integrate_n,sys_physics_gather_ns,sys_physics_gather_n,sys_select_broadphase_ns,sys_select_broadphase_n,sys_physics_broadphase_ns,sys_physics_broadphase_n,sys_physics_narrowphase_ns,sys_physics_narrowphase_n,sys_physics_build_graph_ns,sys_physics_build_graph_n,sys_physics_solve_colored_ns,sys_physics_solve_colored_n,sys_physics_apply_ns,sys_physics_apply_n,phys_solve_build_ns,phys_solve_build_n,phys_gravity_ns,phys_gravity_n,phys_warm_apply_ns,phys_warm_apply_n,phys_integrate_ns,phys_integrate_n,phys_pass_biased_ns,phys_pass_biased_n,phys_pass_relax_ns,phys_pass_relax_n,phys_color_wide_ns,phys_color_wide_n,phys_color_narrow_ns,phys_color_narrow_n,phys_restitution_ns,phys_restitution_n,phys_store_ns,phys_store_n,phys_write_back_ns,phys_write_back_n,phys_sleep_begin_ns,phys_sleep_begin_n,phys_sleep_freeze_ns,phys_sleep_freeze_n,phys_sleep_end_ns,phys_sleep_end_n,phys_np_dispatch_ns,phys_np_dispatch_n,phys_np_compact_ns,phys_np_compact_n,phys_np_axis_commit_ns,phys_np_axis_commit_n,phys_bp_verify_ns,phys_bp_verify_n,phys_bp_build_ns,phys_bp_build_n,phys_bp_query_ns,phys_bp_query_n,phys_bp_assemble_ns,phys_bp_assemble_n,phys_slots_wide,phys_slots_wide_n,phys_slots_narrow,phys_slots_narrow_n,phys_np_pairs,phys_np_pairs_n,phys_np_manifolds,phys_np_manifolds_n,phys_np_points,phys_np_points_n,phys_bp_pairs,phys_bp_pairs_n,phys_np_chunks,phys_np_chunks_n,phys_bp_queried,phys_bp_queried_n,phys_bp_members,phys_bp_members_n,phys_bp_rebuilds,phys_bp_rebuilds_n,phys_np_reused,phys_np_reused_n,phys_np_sep_hits,phys_np_sep_hits_n,phys_np_full,phys_np_full_n
0,8196800,4495,9570,35.998295,,0,9,9,108,98141,6182,3637,8098659,16,156,1723,1,172593,1,782,1,2197922,1,1238751,1,251926,1,4219733,1,15229,1,1115663,1,24928,4,620207,4,86156,4,816716,4,1453255,8,2266333,108,0,0,7625,1,85966,1,3036,1,0,0,0,0,0,0,778423,1,190969,1,109892,1,0,0,0,0,0,0,0,0,17980,1,0,1,9570,1,4495,1,17980,1,9570,1,48,1,0,0,0,0,0,0,0,1,0,1,9570,1
1,5655100,4196,9570,35.993866,,0,8,8,96,38832,1693,1944,5616268,16,145,431,1,42362,1,90,1,1961265,1,420491,1,95214,1,3082238,1,14177,1,512589,1,11622,4,488934,4,77991,4,668049,4,1253509,8,1919615,96,0,0,7384,1,56910,1,3557,1,0,0,0,0,0,0,377418,1,27333,1,5340,1,0,0,0,0,0,0,0,0,15924,1,0,1,9570,1,4196,1,15924,1,9570,1,48,1,0,0,0,0,0,0,0,1,5075,1,4495,1
2,6164800,4142,9570,35.986713,,0,8,8,96,37225,1593,2105,6127575,16,145,250,1,42302,1,721,1,2598004,1,415472,1,92839,1,2966725,1,11262,1,366257,1,12224,4,483273,4,78381,4,717555,4,1267837,8,1983287,96,0,0,3597,1,33334,1,2675,1,0,0,0,0,0,0,375034,1,26191,1,5440,1,0,0,0,0,0,0,0,0,15744,1,0,1,9570,1,4142,1,15744,1,9570,1,48,1,0,0,0,0,0,0,0,1,5157,1,4413,1
3,5485100,4111,9570,35.976837,,0,8,8,96,37367,1683,6774,5447733,16,145,50,1,28004,1,60,1,1928872,1,458445,1,89974,1,2930646,1,11683,1,379052,1,12404,4,477682,4,83742,4,659733,4,1285431,8,1938390,96,0,0,2996,1,25239,1,2685,1,0,0,0,0,0,0,412476,1,30319,1,5100,1,0,0,0,0,0,0,0,0,15687,1,0,1,9570,1,4111,1,15687,1,9570,1,48,1,0,0,0,0,0,0,0,1,5389,1,4181,1
4,5684700,4100,9570,35.964233,,0,8,8,96,34276,3427,1774,5650424,16,145,150,1,28355,1,90,1,1928872,1,430681,1,93731,1,3157343,1,11202,1,310139,1,14869,4,683479,4,85996,4,689691,4,1339184,8,2027101,96,0,0,2966,1,24828,1,2765,1,0,0,0,0,0,0,398038,1,17434,1,5400,1,0,0,0,0,0,0,0,0,15670,1,0,1,9570,1,4100,1,15670,1,9570,1,48,1,0,0,0,0,0,0,0,1,5440,1,4130,1
5,5220700,4087,9570,35.948902,,0,8,8,96,33319,1062,3527,5187381,16,145,130,1,27864,1,60,1,1927630,1,345737,1,86767,1,2788431,1,10761,1,274400,1,11753,4,477892,4,78702,4,644694,4,1271724,8,1912891,96,0,0,2956,1,22574,1,2675,1,0,0,0,0,0,0,315379,1,16442,1,4909,1,0,0,0,0,0,0,0,0,15642,1,0,1,9570,1,4087,1,15642,1,9570,1,48,1,0,0,0,0,0,0,0,1,5459,1,4111,1
6,6235200,4079,9570,35.93085,,0,8,8,96,51847,1573,2215,6183353,16,140,140,1,32443,1,60,1,2190267,1,427495,1,117958,1,3402556,1,12434,1,328554,1,17494,4,752202,4,95685,4,727825,4,1440971,8,2166581,96,0,0,3747,1,30669,1,3837,1,0,0,0,0,0,0,388039,1,20129,1,6623,1,0,0,0,0,0,0,0,0,15666,1,0,1,9570,1,4079,1,15666,1,9570,1,48,1,0,0,0,0,0,0,0,1,5474,1,4096,1
7,5922500,4073,9570,35.910072,,0,8,8,96,41651,1192,6533,5880849,16,145,150,1,44516,1,60,1,2390383,1,354835,1,88671,1,2987876,1,14358,1,286403,1,12905,4,481409,4,81658,4,731201,4,1327482,8,2052150,96,0,0,5651,1,57090,1,2886,1,0,0,0,0,0,0,321561,1,19027,1,4930,1,0,0,0,0,0,0,0,0,15684,1,0,1,9570,1,4073,1,15684,1,9570,1,48,1,0,0,0,0,0,0,0,1,5484,1,4086,1
8,7188800,4066,9570,35.88657,,0,8,8,96,40255,2415,7645,7148545,16,145,281,1,34557,1,401,1,2217489,1,494114,1,115443,1,4274960,1,11302,1,378741,1,19247,4,723506,4,124641,4,901454,4,2044190,8,2938000,96,0,0,7304,1,66418,1,7044,1,0,0,0,0,0,0,433867,1,46219,1,4930,1,0,0,0,0,0,0,0,0,15684,1,0,1,9570,1,4066,1,15684,1,9570,1,48,1,0,0,0,0,0,0,0,1,5493,1,4077,1
9,5989600,4061,9570,35.86034,,0,8,8,96,45489,2725,2285,5944111,16,145,431,1,40498,1,100,1,2152905,1,412346,1,98159,1,3221988,1,17684,1,385935,1,12534,4,549490,4,82229,4,663300,4,1451581,8,2112596,96,0,0,4799,1,65917,1,3477,1,0,0,0,0,0,0,358021,1,38705,1,5270,1,0,0,0,0,0,0,0,0,15705,1,0,1,9570,1,4061,1,15705,1,9570,1,48,1,0,0,0,0,0,0,0,1,5502,1,4068,1
