step,wall_ns,manifolds,pairs,top_y,awake,void,colors,wide_colors,waves,g_ns,u_ns,r_ns,sys_sum_ns,disp_lane,worker_lane_max,sys_physics_integrate_ns,sys_physics_integrate_n,sys_physics_gather_ns,sys_physics_gather_n,sys_select_broadphase_ns,sys_select_broadphase_n,sys_physics_broadphase_ns,sys_physics_broadphase_n,sys_physics_narrowphase_ns,sys_physics_narrowphase_n,sys_physics_build_graph_ns,sys_physics_build_graph_n,sys_physics_solve_colored_ns,sys_physics_solve_colored_n,sys_physics_apply_ns,sys_physics_apply_n,phys_solve_build_ns,phys_solve_build_n,phys_gravity_ns,phys_gravity_n,phys_warm_apply_ns,phys_warm_apply_n,phys_integrate_ns,phys_integrate_n,phys_pass_biased_ns,phys_pass_biased_n,phys_pass_relax_ns,phys_pass_relax_n,phys_color_wide_ns,phys_color_wide_n,phys_color_narrow_ns,phys_color_narrow_n,phys_restitution_ns,phys_restitution_n,phys_store_ns,phys_store_n,phys_write_back_ns,phys_write_back_n,phys_sleep_begin_ns,phys_sleep_begin_n,phys_sleep_freeze_ns,phys_sleep_freeze_n,phys_sleep_end_ns,phys_sleep_end_n,phys_np_dispatch_ns,phys_np_dispatch_n,phys_np_compact_ns,phys_np_compact_n,phys_np_axis_commit_ns,phys_np_axis_commit_n,phys_slots_wide,phys_slots_wide_n,phys_slots_narrow,phys_slots_narrow_n,phys_np_pairs,phys_np_pairs_n,phys_np_manifolds,phys_np_manifolds_n,phys_np_points,phys_np_points_n,phys_bp_pairs,phys_bp_pairs_n,phys_np_chunks,phys_np_chunks_n
0,13171500,8555,9570,28.99835,,0,16,16,192,140318,7194,6794,13031182,16,235,451,1,130079,1,441,1,2051879,1,3426058,1,249988,1,7151293,1,20992,1,996205,1,8908,4,1039442,4,67865,4,1653686,4,3331680,8,4978572,192,0,0,6052,1,37445,1,2816,1,0,0,0,0,0,0,0,0,0,0,0,0,34220,1,0,1,9570,1,8555,1,34220,1,9570,1,0,1
1,9707800,5761,9570,28.995926,,0,16,12,144,50733,1292,5251,9657067,16,235,170,1,42966,1,130,1,2079314,1,2855211,1,157314,1,4511251,1,10711,1,478163,1,7475,4,594886,4,65741,4,1107938,4,2216428,8,3223454,144,95661,48,4168,1,32525,1,2635,1,0,0,0,0,0,0,0,0,0,0,0,0,17876,1,440,1,9570,1,5761,1,18316,1,9570,1,0,1
2,10832100,6723,9570,28.994566,,0,16,14,168,48518,2716,6593,10783582,16,235,150,1,23817,1,150,1,1917061,1,3429886,1,180790,1,5220675,1,11052,1,500377,1,7475,4,725656,4,65861,4,1299851,4,2572647,8,3811085,168,54819,24,5701,1,37775,1,2615,1,0,0,0,0,0,0,0,0,0,0,0,0,22061,1,313,1,9570,1,6723,1,22374,1,9570,1,0,1
3,11015500,6695,9570,28.994541,,0,16,14,168,69073,1242,6213,10946427,16,235,160,1,23667,1,80,1,1917512,1,3561018,1,181442,1,5240595,1,21954,1,498764,1,7425,4,733462,4,65921,4,1304640,4,2584240,8,3846035,168,36633,24,4790,1,37515,1,2595,1,0,0,0,0,0,0,0,0,0,0,0,0,21966,1,201,1,9570,1,6695,1,22167,1,9570,1,0,1
4,10951600,6672,9570,28.994545,,0,16,14,168,69642,1353,3888,10881958,16,235,150,1,24529,1,50,1,1916500,1,3564785,1,181983,1,5177629,1,16333,1,482301,1,7505,4,717139,4,66092,4,1295171,4,2562708,8,3821947,168,32044,24,4860,1,37906,1,2595,1,0,0,0,0,0,0,0,0,0,0,0,0,21835,1,169,1,9570,1,6672,1,22004,1,9570,1,0,1
5,11296200,6758,9570,28.994184,,0,16,14,168,43623,1323,4078,11252577,16,235,40,1,25090,1,90,1,2247399,1,3557170,1,180560,1,5231346,1,10882,1,486920,1,7495,4,728602,4,65751,4,1304059,4,2590573,8,3853299,168,37254,24,5050,1,38867,1,2705,1,0,0,0,0,0,0,0,0,0,0,0,0,22238,1,191,1,9570,1,6758,1,22429,1,9570,1,0,1
6,11145100,6793,9570,28.993921,,0,16,14,168,39276,1303,4068,11105824,16,235,180,1,34609,1,100,1,2066990,1,3576137,1,185179,1,5231787,1,10842,1,472221,1,7725,4,729624,4,65711,4,1308348,4,2600453,8,3862548,168,42184,24,4940,1,38867,1,2595,1,0,0,0,0,0,0,0,0,0,0,0,0,22479,1,239,1,9570,1,6793,1,22718,1,9570,1,0,1
7,11215800,6783,9570,28.993895,,0,16,14,168,70237,1182,4108,11145563,16,235,70,1,23357,1,30,1,1878905,1,3584113,1,223856,1,5418339,1,16894,1,551128,1,7886,4,771357,4,65040,4,1392375,4,2583419,8,3930203,168,41483,24,4780,1,38547,1,2625,1,0,0,0,0,0,0,0,0,0,0,0,0,22445,1,232,1,9570,1,6783,1,22677,1,9570,1,0,1
8,11404400,6772,9570,28.993822,,0,16,14,168,89830,1363,4049,11314570,16,235,140,1,25000,1,130,1,1994866,1,3852328,1,227423,1,5198040,1,16643,1,450047,1,7595,4,731849,4,65821,4,1305752,4,2591465,8,3851435,168,41733,24,4850,1,36653,1,2645,1,0,0,0,0,0,0,0,0,0,0,0,0,22460,1,241,1,9570,1,6772,1,22701,1,9570,1,0,1
9,11608400,6790,9570,28.993675,,0,16,14,168,81446,1242,3998,11526954,16,235,40,1,24940,1,50,1,2110276,1,3765896,1,222073,1,5386986,1,16693,1,555016,1,7816,4,776528,4,65641,4,1356403,4,2580273,8,3891005,168,41673,24,4880,1,36553,1,2635,1,0,0,0,0,0,0,0,0,0,0,0,0,22652,1,243,1,9570,1,6790,1,22895,1,9570,1,0,1
