step,wall_ns,manifolds,pairs,top_y,awake,void,colors,wide_colors,waves,g_ns,u_ns,r_ns,sys_sum_ns,disp_lane,worker_lane_max,sys_physics_integrate_ns,sys_physics_integrate_n,sys_physics_gather_ns,sys_physics_gather_n,sys_select_broadphase_ns,sys_select_broadphase_n,sys_physics_broadphase_ns,sys_physics_broadphase_n,sys_physics_narrowphase_ns,sys_physics_narrowphase_n,sys_physics_build_graph_ns,sys_physics_build_graph_n,sys_physics_solve_colored_ns,sys_physics_solve_colored_n,sys_physics_apply_ns,sys_physics_apply_n,phys_solve_build_ns,phys_solve_build_n,phys_gravity_ns,phys_gravity_n,phys_warm_apply_ns,phys_warm_apply_n,phys_integrate_ns,phys_integrate_n,phys_pass_biased_ns,phys_pass_biased_n,phys_pass_relax_ns,phys_pass_relax_n,phys_color_wide_ns,phys_color_wide_n,phys_color_narrow_ns,phys_color_narrow_n,phys_restitution_ns,phys_restitution_n,phys_store_ns,phys_store_n,phys_write_back_ns,phys_write_back_n,phys_sleep_begin_ns,phys_sleep_begin_n,phys_sleep_freeze_ns,phys_sleep_freeze_n,phys_sleep_end_ns,phys_sleep_end_n,phys_np_dispatch_ns,phys_np_dispatch_n,phys_np_compact_ns,phys_np_compact_n,phys_np_axis_commit_ns,phys_np_axis_commit_n,phys_bp_verify_ns,phys_bp_verify_n,phys_bp_build_ns,phys_bp_build_n,phys_bp_query_ns,phys_bp_query_n,phys_bp_assemble_ns,phys_bp_assemble_n,phys_slots_wide,phys_slots_wide_n,phys_slots_narrow,phys_slots_narrow_n,phys_np_pairs,phys_np_pairs_n,phys_np_manifolds,phys_np_manifolds_n,phys_np_points,phys_np_points_n,phys_bp_pairs,phys_bp_pairs_n,phys_np_chunks,phys_np_chunks_n,phys_bp_queried,phys_bp_queried_n,phys_bp_members,phys_bp_members_n,phys_bp_rebuilds,phys_bp_rebuilds_n,phys_np_reused,phys_np_reused_n,phys_np_sep_hits,phys_np_sep_hits_n,phys_np_full,phys_np_full_n
0,19337500,4495,9570,35.998295,,0,9,9,108,70719,7625,5181,19266781,16,154,822,1,114206,1,351,1,1999402,1,2929415,1,142693,1,14067547,1,12344,1,612494,1,9900,4,546633,4,68776,4,4333217,4,8441228,8,12769264,108,0,0,6423,1,38286,1,2966,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17980,1,0,1,9570,1,4495,1,17980,1,9570,1,0,1,0,0,0,0,0,0,0,1,0,1,9570,1
1,16012100,4300,9570,35.993866,,0,9,8,96,56441,3828,2886,15955659,16,154,691,1,58756,1,401,1,2570314,1,809414,1,91942,1,12413349,1,10791,1,375935,1,8848,4,497566,4,65530,4,3854759,4,7573639,8,11403277,96,22234,12,2866,1,27755,1,2625,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16277,1,27,1,9570,1,4300,1,16304,1,9570,1,0,1,0,0,0,0,0,0,4495,1,5075,1,0,1
2,15189000,4339,9570,35.986713,,0,9,8,96,50480,1523,7155,15138520,16,154,271,1,27404,1,80,1,1946447,1,635830,1,92844,1,12424712,1,10932,1,330796,1,7555,4,505291,4,66432,4,3866983,4,7595422,8,11425992,96,29258,12,3317,1,43897,1,3497,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16269,1,36,1,9570,1,4339,1,16305,1,9570,1,0,1,0,0,0,0,0,0,4495,1,5075,1,0,1
3,15342600,4335,9570,35.976837,,0,9,8,96,75205,6152,2455,15267395,16,154,391,1,27494,1,160,1,1951387,1,646020,1,93656,1,12530952,1,17334,1,400343,1,7775,4,514720,4,66071,4,3873606,4,7623648,8,11470481,96,24318,12,3016,1,32875,1,2745,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16306,1,30,1,9570,1,4335,1,16336,1,9570,1,0,1,0,0,0,0,0,0,4495,1,5075,1,0,1
4,15241300,4329,9570,35.964233,,0,9,8,96,42200,1443,9390,15199100,16,154,261,1,29198,1,180,1,1959764,1,643916,1,92413,1,12462146,1,11222,1,345915,1,7745,4,513167,4,66001,4,3866602,4,7610902,8,11443376,96,24739,12,3537,1,44158,1,2675,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16296,1,31,1,9570,1,4329,1,16327,1,9570,1,0,1,0,0,0,0,0,0,4495,1,5075,1,0,1
5,15214300,4324,9570,35.948902,,0,9,8,96,36492,3898,2937,15177808,16,154,200,1,28176,1,60,1,1954173,1,654998,1,92273,1,12437036,1,10892,1,312349,1,14278,4,521624,4,66291,4,3871863,4,7605462,8,11451452,96,22935,12,4379,1,33667,1,3226,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16313,1,28,1,9570,1,4324,1,16341,1,9570,1,0,1,0,0,0,0,0,0,4495,1,5075,1,0,1
6,15249700,4326,9570,35.93085,,0,9,8,96,38396,1222,2866,15211304,16,154,50,1,27785,1,40,1,1970605,1,642593,1,90509,1,12468809,1,10912,1,327890,1,8527,4,500863,4,67604,4,3878366,4,7640461,8,11490740,96,25220,12,2816,1,38456,1,2605,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16318,1,31,1,9570,1,4326,1,16349,1,9570,1,0,1,0,0,0,0,0,0,4495,1,5075,1,0,1
7,15213500,4319,9570,35.910072,,0,9,8,96,50402,1412,2486,15163098,16,154,100,1,28216,1,90,1,1929454,1,645659,1,91010,1,12457306,1,11262,1,313601,1,7375,4,524860,4,66271,4,3878346,4,7620452,8,11473977,96,22334,12,2966,1,39398,1,2625,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16316,1,27,1,9570,1,4319,1,16343,1,9570,1,0,1,0,0,0,0,0,0,4495,1,5075,1,0,1
8,15233200,4316,9570,35.88657,,0,9,8,96,68649,1363,2826,15164551,16,154,70,1,28266,1,120,1,1927169,1,655669,1,93014,1,12442898,1,17344,1,378420,1,7996,4,514319,4,65329,4,3858246,4,7579049,8,11412646,96,21823,12,2866,1,32164,1,3146,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16293,1,27,1,9570,1,4316,1,16320,1,9570,1,0,1,0,0,0,0,0,0,4495,1,5075,1,0,1
9,15356500,4312,9570,35.86034,,0,9,8,96,49296,1914,3427,15307204,16,154,20,1,29128,1,80,1,2112136,1,630309,1,94557,1,12427988,1,12986,1,351056,1,8377,4,505462,4,65600,4,3867835,4,7571073,8,11420662,96,14819,12,3447,1,49378,1,3848,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16297,1,18,1,9570,1,4312,1,16315,1,9570,1,0,1,0,0,0,0,0,0,4495,1,5075,1,0,1
