step,wall_ns,manifolds,pairs,top_y,awake,void,colors,wide_colors,waves,g_ns,u_ns,r_ns,sys_sum_ns,disp_lane,worker_lane_max,sys_physics_integrate_ns,sys_physics_integrate_n,sys_physics_gather_ns,sys_physics_gather_n,sys_select_broadphase_ns,sys_select_broadphase_n,sys_physics_broadphase_ns,sys_physics_broadphase_n,sys_physics_narrowphase_ns,sys_physics_narrowphase_n,sys_physics_build_graph_ns,sys_physics_build_graph_n,sys_physics_solve_colored_ns,sys_physics_solve_colored_n,sys_physics_apply_ns,sys_physics_apply_n,phys_solve_build_ns,phys_solve_build_n,phys_gravity_ns,phys_gravity_n,phys_warm_apply_ns,phys_warm_apply_n,phys_integrate_ns,phys_integrate_n,phys_pass_biased_ns,phys_pass_biased_n,phys_pass_relax_ns,phys_pass_relax_n,phys_color_wide_ns,phys_color_wide_n,phys_color_narrow_ns,phys_color_narrow_n,phys_restitution_ns,phys_restitution_n,phys_store_ns,phys_store_n,phys_write_back_ns,phys_write_back_n,phys_sleep_begin_ns,phys_sleep_begin_n,phys_sleep_freeze_ns,phys_sleep_freeze_n,phys_sleep_end_ns,phys_sleep_end_n,phys_np_dispatch_ns,phys_np_dispatch_n,phys_np_compact_ns,phys_np_compact_n,phys_np_axis_commit_ns,phys_np_axis_commit_n,phys_bp_verify_ns,phys_bp_verify_n,phys_bp_build_ns,phys_bp_build_n,phys_bp_query_ns,phys_bp_query_n,phys_bp_assemble_ns,phys_bp_assemble_n,phys_slots_wide,phys_slots_wide_n,phys_slots_narrow,phys_slots_narrow_n,phys_np_pairs,phys_np_pairs_n,phys_np_manifolds,phys_np_manifolds_n,phys_np_points,phys_np_points_n,phys_bp_pairs,phys_bp_pairs_n,phys_np_chunks,phys_np_chunks_n,phys_bp_queried,phys_bp_queried_n,phys_bp_members,phys_bp_members_n,phys_bp_rebuilds,phys_bp_rebuilds_n,phys_np_reused,phys_np_reused_n,phys_np_sep_hits,phys_np_sep_hits_n,phys_np_full,phys_np_full_n
0,17895400,4495,9570,35.998295,1240,0,9,9,108,127412,18666,5200,17767988,16,165,3296,1,119039,1,1894,1,525692,1,2845375,1,152764,1,14104599,1,15329,1,596919,1,11692,4,546431,4,68552,4,4311366,4,8482912,8,12789078,108,0,0,6392,1,43013,1,3436,1,8056,1,1292,2,5871,1,0,0,0,0,0,0,49525,1,83330,1,333652,1,52972,1,17980,1,0,1,9570,1,4495,1,17980,1,9570,1,0,1,1241,1,0,1,0,1,0,1,0,1,9570,1
1,13897000,4300,9570,35.993866,1240,0,9,8,96,58142,1503,2665,13838858,16,165,792,1,45377,1,140,1,400050,1,840016,1,96696,1,12440688,1,15099,1,386434,1,7725,4,496596,4,66338,4,3853435,4,7571819,8,11400817,96,21772,12,3427,1,39296,1,3427,1,4108,1,1383,2,5200,1,0,0,0,0,0,0,6723,1,32663,1,302222,1,56078,1,16277,1,27,1,9570,1,4300,1,16304,1,9570,1,0,1,1241,1,0,1,0,1,4495,1,5075,1,0,1
2,13636300,4339,9570,35.986713,1240,0,9,8,96,56150,1423,2976,13580150,16,165,291,1,26701,1,140,1,306540,1,632798,1,96215,1,12502998,1,14468,1,390391,1,7745,4,497056,4,66117,4,3899243,4,7584293,8,11451344,96,29216,12,3066,1,39225,1,3006,1,4819,1,1353,2,5260,1,0,0,0,0,0,0,24177,1,27092,1,226536,1,28094,1,16269,1,36,1,9570,1,4339,1,16305,1,9570,1,0,1,1240,1,1,1,1,1,4495,1,5075,1,0,1
3,13615300,4335,9570,35.976837,1240,0,9,8,96,53385,1703,2585,13561915,16,165,261,1,26391,1,150,1,285630,1,635483,1,95063,1,12504481,1,14458,1,377536,1,7625,4,500483,4,66147,4,3883613,4,7611365,8,11468136,96,24257,12,2996,1,39446,1,2946,1,4078,1,1353,2,5190,1,0,0,0,0,0,0,5901,1,26651,1,224742,1,27864,1,16306,1,30,1,9570,1,4335,1,16336,1,9570,1,0,1,1240,1,1,1,0,1,4495,1,5075,1,0,1
4,13578800,4329,9570,35.964233,1240,0,9,8,96,41171,4829,2575,13537629,16,165,110,1,27904,1,240,1,280009,1,628359,1,94352,1,12492417,1,14237,1,370543,1,7885,4,500032,4,66147,4,3878693,4,7614301,8,11465651,96,24768,12,3447,1,32923,1,2835,1,3958,1,1383,2,5440,1,0,0,0,0,0,0,5801,1,26090,1,218020,1,29928,1,16296,1,31,1,9570,1,4329,1,16327,1,9570,1,0,1,1240,1,1,1,0,1,4495,1,5075,1,0,1
5,13605600,4324,9570,35.948902,1240,0,9,8,96,40589,1283,5952,13565011,16,165,90,1,27894,1,30,1,274077,1,632477,1,95544,1,12520552,1,14348,1,362518,1,9548,4,501996,4,66568,4,3882661,4,7632496,8,11486581,96,22624,12,3557,1,45588,1,2995,1,4158,1,1373,2,5811,1,0,0,0,0,0,0,5471,1,27443,1,211076,1,29938,1,16313,1,28,1,9570,1,4324,1,16341,1,9570,1,0,1,1240,1,1,1,0,1,4495,1,5075,1,0,1
6,13584800,4326,9570,35.93085,1240,0,9,8,96,40148,1092,2485,13544652,16,165,140,1,27413,1,120,1,270360,1,631766,1,94031,1,12506134,1,14688,1,396984,1,8717,4,498659,4,65867,4,3873263,4,7610844,8,11456614,96,25008,12,2976,1,34286,1,2795,1,4098,1,1413,2,5140,1,0,0,0,0,0,0,5721,1,27343,1,207239,1,29847,1,16318,1,31,1,9570,1,4326,1,16349,1,9570,1,0,1,1240,1,1,1,0,1,4495,1,5075,1,0,1
7,13568500,4319,9570,35.910072,1240,0,9,8,96,43696,1052,2525,13524804,16,165,100,1,27092,1,70,1,265962,1,631545,1,93951,1,12491576,1,14508,1,371375,1,7995,4,499301,4,66257,4,3871990,4,7619331,8,11466954,96,21842,12,3998,1,35238,1,3216,1,4248,1,1423,2,6152,1,0,0,0,0,0,0,5571,1,26561,1,204584,1,29056,1,16316,1,27,1,9570,1,4319,1,16343,1,9570,1,0,1,1240,1,1,1,0,1,4495,1,5075,1,0,1
8,13579900,4316,9570,35.88657,1240,0,9,8,96,41300,1173,2996,13538600,16,165,140,1,26942,1,60,1,274378,1,631134,1,94321,1,12496926,1,14698,1,369150,1,9558,4,504120,4,66087,4,3874195,4,7610714,8,11460020,96,21892,12,4178,1,42572,1,3366,1,4469,1,1292,2,6052,1,0,0,0,0,0,0,5160,1,27373,1,213831,1,27874,1,16293,1,27,1,9570,1,4316,1,16320,1,9570,1,0,1,1240,1,1,1,0,1,4495,1,5075,1,0,1
9,13578800,4312,9570,35.86034,1240,0,9,8,96,45149,1143,2595,13533651,16,165,160,1,27443,1,60,1,273476,1,624912,1,93770,1,12499551,1,14277,1,386203,1,8827,4,516163,4,66017,4,3876970,4,7589503,8,11449250,96,14628,12,4008,1,35639,1,3386,1,4248,1,1363,2,6082,1,0,0,0,0,0,0,5801,1,26531,1,211317,1,29627,1,16297,1,18,1,9570,1,4312,1,16315,1,9570,1,0,1,1240,1,1,1,0,1,4495,1,5075,1,0,1
