step,wall_ns,manifolds,pairs,top_y,awake,void,colors,wide_colors,waves,g_ns,u_ns,r_ns,sys_sum_ns,disp_lane,worker_lane_max,sys_physics_integrate_ns,sys_physics_integrate_n,sys_physics_gather_ns,sys_physics_gather_n,sys_select_broadphase_ns,sys_select_broadphase_n,sys_physics_broadphase_ns,sys_physics_broadphase_n,sys_physics_narrowphase_ns,sys_physics_narrowphase_n,sys_physics_build_graph_ns,sys_physics_build_graph_n,sys_physics_solve_colored_ns,sys_physics_solve_colored_n,sys_physics_apply_ns,sys_physics_apply_n,phys_solve_build_ns,phys_solve_build_n,phys_gravity_ns,phys_gravity_n,phys_warm_apply_ns,phys_warm_apply_n,phys_integrate_ns,phys_integrate_n,phys_pass_biased_ns,phys_pass_biased_n,phys_pass_relax_ns,phys_pass_relax_n,phys_color_wide_ns,phys_color_wide_n,phys_color_narrow_ns,phys_color_narrow_n,phys_restitution_ns,phys_restitution_n,phys_store_ns,phys_store_n,phys_write_back_ns,phys_write_back_n,phys_sleep_begin_ns,phys_sleep_begin_n,phys_sleep_freeze_ns,phys_sleep_freeze_n,phys_sleep_end_ns,phys_sleep_end_n,phys_np_dispatch_ns,phys_np_dispatch_n,phys_np_compact_ns,phys_np_compact_n,phys_np_axis_commit_ns,phys_np_axis_commit_n,phys_slots_wide,phys_slots_wide_n,phys_slots_narrow,phys_slots_narrow_n,phys_np_pairs,phys_np_pairs_n,phys_np_manifolds,phys_np_manifolds_n,phys_np_points,phys_np_points_n,phys_bp_pairs,phys_bp_pairs_n,phys_np_chunks,phys_np_chunks_n
0,8675800,4495,9570,35.998295,,0,9,9,108,64506,6843,3056,8611294,16,151,802,1,115881,1,341,1,2178229,1,2545270,1,137092,1,3621415,1,12263,1,559208,1,8787,4,537536,4,74051,4,818333,4,1592361,8,2407637,108,0,0,3366,1,18345,1,2585,1,0,0,0,0,0,0,0,0,0,0,0,0,17980,1,0,1,9570,1,4495,1,17980,1,9570,1,0,1
1,7538500,4196,9570,35.993866,,0,8,8,96,47796,1282,3528,7490704,16,139,140,1,34766,1,80,1,1905509,1,2343535,1,87166,1,3108887,1,10620,1,314581,1,7174,4,474727,4,64593,4,756144,4,1466380,8,2218996,96,0,0,3076,1,18425,1,2505,1,0,0,0,0,0,0,0,0,0,0,0,0,15924,1,0,1,9570,1,4196,1,15924,1,9570,1,0,1
2,7667100,4142,9570,35.986713,,0,8,8,96,98067,1343,4739,7569033,16,139,150,1,23836,1,170,1,1914887,1,2307346,1,107716,1,3204539,1,10390,1,330701,1,7595,4,504994,4,69002,4,791672,4,1476489,8,2263422,96,0,0,2996,1,17303,1,2445,1,0,0,0,0,0,0,0,0,0,0,0,0,15744,1,0,1,9570,1,4142,1,15744,1,9570,1,0,1
3,7473400,4111,9570,35.976837,,0,8,8,96,51928,1112,4649,7421472,16,139,170,1,28615,1,90,1,2077567,1,2229888,1,85493,1,2989368,1,10280,1,277269,1,7124,4,467543,4,64122,4,723281,4,1426223,8,2144856,96,0,0,2896,1,17313,1,2485,1,0,0,0,0,0,0,0,0,0,0,0,0,15687,1,0,1,9570,1,4111,1,15687,1,9570,1,0,1
4,7412700,4100,9570,35.964233,,0,8,8,96,52415,3998,2756,7360285,16,139,140,1,23294,1,80,1,1905388,1,2297167,1,86295,1,3037410,1,10510,1,254496,1,7184,4,484756,4,65184,4,741366,4,1457233,8,2195843,96,0,0,2966,1,17754,1,2475,1,0,0,0,0,0,0,0,0,0,0,0,0,15670,1,0,1,9570,1,4100,1,15670,1,9570,1,0,1
5,7287900,4087,9570,35.948902,,0,8,8,96,49468,1112,2055,7238432,16,139,140,1,25829,1,60,1,1908905,1,2270335,1,86585,1,2936327,1,10250,1,253785,1,7174,4,463956,4,63742,4,714003,4,1410083,8,2122032,96,0,0,2916,1,17113,1,2445,1,0,0,0,0,0,0,0,0,0,0,0,0,15642,1,0,1,9570,1,4087,1,15642,1,9570,1,0,1
6,7374500,4079,9570,35.93085,,0,8,8,96,51436,1353,2475,7323064,16,139,160,1,23274,1,70,1,1896151,1,2286316,1,87637,1,3018915,1,10540,1,250258,1,7274,4,466010,4,68641,4,760031,4,1442414,8,2199971,96,0,0,3066,1,17323,1,2545,1,0,0,0,0,0,0,0,0,0,0,0,0,15666,1,0,1,9570,1,4079,1,15666,1,9570,1,0,1
7,7392600,4073,9570,35.910072,,0,8,8,96,48206,1172,2194,7344394,16,139,140,1,24888,1,80,1,1916940,1,2290614,1,84231,1,3016610,1,10891,1,260387,1,7414,4,481610,4,65355,4,728491,4,1449097,8,2175394,96,0,0,3026,1,17544,1,2515,1,0,0,0,0,0,0,0,0,0,0,0,0,15684,1,0,1,9570,1,4073,1,15684,1,9570,1,0,1
8,7249200,4066,9570,35.88657,,0,8,8,96,35796,972,1915,7213404,16,139,90,1,23695,1,120,1,1880972,1,2284072,1,82067,1,2932079,1,10310,1,244948,1,7084,4,462112,4,63982,4,719434,4,1410203,8,2127722,96,0,0,2825,1,18064,1,2455,1,0,0,0,0,0,0,0,0,0,0,0,0,15684,1,0,1,9570,1,4066,1,15684,1,9570,1,0,1
9,7253300,4061,9570,35.86034,,0,8,8,96,38303,852,2115,7214997,16,139,130,1,23074,1,20,1,1909376,1,2257170,1,83059,1,2931939,1,10230,1,244487,1,6973,4,462714,4,63772,4,714074,4,1415824,8,2127782,96,0,0,2875,1,17854,1,2515,1,0,0,0,0,0,0,0,0,0,0,0,0,15705,1,0,1,9570,1,4061,1,15705,1,9570,1,0,1
10,7212900,4053,9570,35.831387,,0,8,8,96,37729,992,2064,7175171,16,139,30,1,23134,1,30,1,1879599,1,2257000,1,82778,1,2922270,1,10330,1,243525,1,7013,4,464297,4,63822,4,713182,4,1407377,8,2118495,96,0,0,2795,1,16822,1,2445,1,0,0,0,0,0,0,0,0,0,0,0,0,15690,1,0,1,9570,1,4053,1,15690,1,9570,1,0,1
11,7254100,4054,9570,35.79971,,0,8,8,96,37480,1032,2155,7216620,16,139,50,1,22964,1,40,1,1884228,1,2292838,1,82457,1,2923743,1,10300,1,244146,1,7003,4,463305,4,63972,4,716228,4,1406135,8,2120208,96,0,0,2845,1,16632,1,2445,1,0,0,0,0,0,0,0,0,0,0,0,0,15715,1,0,1,9570,1,4054,1,15715,1,9570,1,0,1
12,7236600,4056,9570,35.765305,,0,8,8,96,35429,902,2095,7201171,16,139,80,1,23204,1,110,1,1892083,1,2255036,1,83680,1,2936748,1,10230,1,243184,1,7003,4,464737,4,64082,4,716198,4,1418859,8,2132962,96,0,0,2875,1,16481,1,2425,1,0,0,0,0,0,0,0,0,0,0,0,0,15716,1,0,1,9570,1,4056,1,15716,1,9570,1,0,1
13,7319400,4055,9570,35.728176,,0,8,8,96,33868,1112,1994,7285532,16,139,20,1,23144,1,30,1,1906641,1,2298720,1,85443,1,2961295,1,10240,1,255738,1,6953,4,469076,4,64423,4,721097,4,1421204,8,2140306,96,0,0,2845,1,16221,1,2625,1,0,0,0,0,0,0,0,0,0,0,0,0,15731,1,0,1,9570,1,4055,1,15731,1,9570,1,0,1
14,7215300,4060,9570,35.688324,,0,8,8,96,34728,882,2094,7180572,16,139,10,1,23254,1,90,1,1901421,1,2233575,1,82538,1,2929444,1,10240,1,244166,1,6923,4,465930,4,63882,4,715677,4,1409922,8,2123505,96,0,0,2845,1,16782,1,2435,1,0,0,0,0,0,0,0,0,0,0,0,0,15731,1,0,1,9570,1,4060,1,15731,1,9570,1,0,1
15,7297800,4057,9570,35.64575,,0,8,8,96,36324,1012,2135,7261476,16,139,20,1,23104,1,50,1,1905889,1,2238324,1,84692,1,2998947,1,10450,1,243796,1,7184,4,482311,4,64984,4,720456,4,1456642,8,2174962,96,0,0,2896,1,17123,1,2545,1,0,0,0,0,0,0,0,0,0,0,0,0,15734,1,0,1,9570,1,4057,1,15734,1,9570,1,0,1
16,7245700,4055,9570,35.600445,,0,8,8,96,32085,962,2035,7213615,16,139,30,1,23545,1,60,1,1904126,1,2239146,1,83169,1,2952788,1,10751,1,244627,1,6843,4,468625,4,64423,4,725776,4,1419430,8,2143171,96,0,0,2835,1,16762,1,2505,1,0,0,0,0,0,0,0,0,0,0,0,0,15727,1,0,1,9570,1,4055,1,15727,1,9570,1,0,1
17,7277400,4051,9570,35.552414,,0,8,8,96,34940,972,2305,7242460,16,139,20,1,23505,1,20,1,1900329,1,2244997,1,83920,1,2979159,1,10510,1,243044,1,6833,4,467192,4,65485,4,720456,4,1452965,8,2171116,96,0,0,2896,1,16812,1,2505,1,0,0,0,0,0,0,0,0,0,0,0,0,15724,1,0,1,9570,1,4051,1,15724,1,9570,1,0,1
18,7273600,4049,9570,35.501663,,0,8,8,96,41109,992,2385,7232491,16,139,30,1,23695,1,30,1,1894528,1,2260096,1,83039,1,2960804,1,10270,1,244136,1,6813,4,468635,4,65054,4,730315,4,1423238,8,2151167,96,0,0,2785,1,16401,1,2435,1,0,0,0,0,0,0,0,0,0,0,0,0,15728,1,0,1,9570,1,4049,1,15728,1,9570,1,0,1
