step,wall_ns,manifolds,pairs,top_y,awake,void,colors,wide_colors,waves,g_ns,u_ns,r_ns,sys_sum_ns,disp_lane,worker_lane_max,sys_physics_integrate_ns,sys_physics_integrate_n,sys_physics_gather_ns,sys_physics_gather_n,sys_select_broadphase_ns,sys_select_broadphase_n,sys_physics_broadphase_ns,sys_physics_broadphase_n,sys_physics_narrowphase_ns,sys_physics_narrowphase_n,sys_physics_build_graph_ns,sys_physics_build_graph_n,sys_physics_solve_colored_ns,sys_physics_solve_colored_n,sys_physics_apply_ns,sys_physics_apply_n,phys_solve_build_ns,phys_solve_build_n,phys_gravity_ns,phys_gravity_n,phys_warm_apply_ns,phys_warm_apply_n,phys_integrate_ns,phys_integrate_n,phys_pass_biased_ns,phys_pass_biased_n,phys_pass_relax_ns,phys_pass_relax_n,phys_color_wide_ns,phys_color_wide_n,phys_color_narrow_ns,phys_color_narrow_n,phys_restitution_ns,phys_restitution_n,phys_store_ns,phys_store_n,phys_write_back_ns,phys_write_back_n,phys_sleep_begin_ns,phys_sleep_begin_n,phys_sleep_freeze_ns,phys_sleep_freeze_n,phys_sleep_end_ns,phys_sleep_end_n,phys_np_dispatch_ns,phys_np_dispatch_n,phys_np_compact_ns,phys_np_compact_n,phys_np_axis_commit_ns,phys_np_axis_commit_n,phys_slots_wide,phys_slots_wide_n,phys_slots_narrow,phys_slots_narrow_n,phys_np_pairs,phys_np_pairs_n,phys_np_manifolds,phys_np_manifolds_n,phys_np_points,phys_np_points_n,phys_bp_pairs,phys_bp_pairs_n,phys_np_chunks,phys_np_chunks_n
0,10236300,8555,9570,28.99835,1240,0,16,16,192,106787,11935,7595,10129513,16,237,491,1,93590,1,311,1,2125292,1,1150565,1,359359,1,6384925,1,14980,1,2191266,1,14229,4,1283284,4,83449,4,797378,4,1108189,8,1897971,192,0,0,13858,1,861819,1,2926,1,9399,1,1643,2,5551,1,753419,1,241931,1,33959,1,34220,1,0,1,9570,1,8555,1,34220,1,9570,1,48,1
1,6635500,5761,9570,28.995926,1240,0,16,12,144,76912,1363,4770,6558588,16,242,150,1,39400,1,130,1,2126084,1,547692,1,192591,1,3639815,1,12726,1,1089691,1,12255,4,695311,4,78349,4,466947,4,891810,8,1206939,144,147048,48,6163,1,384170,1,2956,1,4539,1,2034,2,4229,1,493031,1,26273,1,23397,1,17876,1,440,1,9570,1,5761,1,18316,1,9570,1,48,1
2,6921500,6723,9570,28.994566,1240,0,16,14,168,65449,1262,5361,6856051,16,241,130,1,29861,1,70,1,1972633,1,717315,1,217401,1,3905775,1,12866,1,1209524,1,11814,4,821667,4,78419,4,506698,4,983967,8,1401293,168,84010,24,7545,1,272222,1,2736,1,4048,1,1423,2,4449,1,648556,1,36133,1,27596,1,22061,1,313,1,9570,1,6723,1,22374,1,9570,1,48,1
3,6587800,6695,9570,28.994541,1240,0,16,14,168,33361,1112,6233,6554439,16,242,70,1,25762,1,50,1,1917190,1,641171,1,179424,1,3777936,1,12836,1,1192981,1,12285,4,818681,4,78990,4,492980,4,948374,8,1379048,168,56074,24,7495,1,212782,1,2816,1,3557,1,1453,2,4429,1,590308,1,27295,1,16764,1,21966,1,201,1,9570,1,6695,1,22167,1,9570,1,48,1
4,6648900,6672,9570,28.994545,1240,0,16,14,168,33106,2986,3497,6615794,16,242,40,1,25722,1,30,1,1921038,1,635209,1,183542,1,3836925,1,13287,1,1215717,1,12295,4,814924,4,80042,4,485164,4,936761,8,1368787,168,49641,24,8056,1,268585,1,2755,1,3577,1,1373,2,4690,1,592061,1,25161,1,12746,1,21835,1,169,1,9570,1,6672,1,22004,1,9570,1,48,1
5,6680100,6758,9570,28.994184,1240,0,16,14,168,33544,1313,3417,6646556,16,242,120,1,25963,1,100,1,1927651,1,660260,1,183192,1,3835492,1,13778,1,1207240,1,12445,4,828010,4,78850,4,493411,4,964527,8,1396183,168,58338,24,7656,1,229255,1,2836,1,3858,1,1403,2,4690,1,612403,1,30271,1,10782,1,22238,1,191,1,9570,1,6758,1,22429,1,9570,1,48,1
6,6762300,6793,9570,28.993921,1240,0,16,14,168,33467,1002,3467,6728833,16,242,110,1,25812,1,20,1,1900857,1,643816,1,184544,1,3960556,1,13117,1,1237892,1,12495,4,839864,4,78950,4,499053,4,1003807,8,1434621,168,64771,24,7806,1,266180,1,2916,1,4309,1,1433,2,4850,1,601571,1,28217,1,9269,1,22479,1,239,1,9570,1,6793,1,22718,1,9570,1,48,1
7,6624500,6783,9570,28.993895,1240,0,16,14,168,34328,1443,5140,6590172,16,242,130,1,31795,1,20,1,1926790,1,626571,1,180256,1,3811824,1,12786,1,1192780,1,12435,4,830605,4,79251,4,499313,4,953194,8,1381924,168,65443,24,7706,1,222391,1,2766,1,3617,1,1483,2,4840,1,584296,1,28498,1,8788,1,22445,1,232,1,9570,1,6783,1,22677,1,9570,1,48,1
8,6710800,6772,9570,28.993822,1240,0,16,14,168,32419,1002,3638,6678381,16,242,60,1,30652,1,40,1,1953484,1,636622,1,183092,1,3861555,1,12876,1,1219474,1,12125,4,838872,4,78610,4,494073,4,967643,8,1392996,168,65082,24,7736,1,229095,1,3016,1,3617,1,1453,2,4840,1,596210,1,25201,1,8447,1,22460,1,241,1,9570,1,6772,1,22701,1,9570,1,48,1
9,6653900,6790,9570,28.993675,1240,0,16,14,168,33096,1012,3548,6620804,16,242,40,1,25872,1,90,1,1909074,1,645470,1,183132,1,3844230,1,12896,1,1218593,1,12305,4,847980,4,79371,4,493992,4,947372,8,1372615,168,65202,24,7936,1,222902,1,2776,1,3667,1,1423,2,4900,1,602783,1,27897,1,8898,1,22652,1,243,1,9570,1,6790,1,22895,1,9570,1,48,1
