step,wall_ns,manifolds,pairs,top_y,awake,void,colors,wide_colors,waves,g_ns,u_ns,r_ns,sys_sum_ns,disp_lane,worker_lane_max,sys_physics_integrate_ns,sys_physics_integrate_n,sys_physics_gather_ns,sys_physics_gather_n,sys_select_broadphase_ns,sys_select_broadphase_n,sys_physics_broadphase_ns,sys_physics_broadphase_n,sys_physics_narrowphase_ns,sys_physics_narrowphase_n,sys_parity_canary_ns,sys_parity_canary_n,sys_physics_build_graph_ns,sys_physics_build_graph_n,sys_physics_solve_colored_ns,sys_physics_solve_colored_n,sys_physics_apply_ns,sys_physics_apply_n,phys_solve_build_ns,phys_solve_build_n,phys_gravity_ns,phys_gravity_n,phys_warm_apply_ns,phys_warm_apply_n,phys_integrate_ns,phys_integrate_n,phys_pass_biased_ns,phys_pass_biased_n,phys_pass_relax_ns,phys_pass_relax_n,phys_color_wide_ns,phys_color_wide_n,phys_color_narrow_ns,phys_color_narrow_n,phys_restitution_ns,phys_restitution_n,phys_store_ns,phys_store_n,phys_write_back_ns,phys_write_back_n,phys_sleep_begin_ns,phys_sleep_begin_n,phys_sleep_freeze_ns,phys_sleep_freeze_n,phys_sleep_end_ns,phys_sleep_end_n,phys_np_dispatch_ns,phys_np_dispatch_n,phys_np_compact_ns,phys_np_compact_n,phys_np_axis_commit_ns,phys_np_axis_commit_n,phys_bp_verify_ns,phys_bp_verify_n,phys_bp_build_ns,phys_bp_build_n,phys_bp_query_ns,phys_bp_query_n,phys_bp_assemble_ns,phys_bp_assemble_n,phys_slots_wide,phys_slots_wide_n,phys_slots_narrow,phys_slots_narrow_n,phys_np_pairs,phys_np_pairs_n,phys_np_manifolds,phys_np_manifolds_n,phys_np_points,phys_np_points_n,phys_bp_pairs,phys_bp_pairs_n,phys_np_chunks,phys_np_chunks_n,phys_bp_queried,phys_bp_queried_n,phys_bp_members,phys_bp_members_n,phys_bp_rebuilds,phys_bp_rebuilds_n
18,8326100,4049,9570,35.501663,,0,8,8,96,53269,1854,2485,8272831,18,140,100,1,35030,1,50,1,2171894,1,2505979,1,429265,1,86452,1,3028900,1,15160,1,459004,1,8216,4,278044,4,65630,4,736126,4,1439867,8,2173507,96,0,0,3076,1,34108,1,2976,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15728,1,0,1,9570,1,4049,1,15728,1,9570,1,0,1,0,0,0,0,0,0
19,7817300,4050,9570,35.448185,,0,8,8,96,49785,1293,2064,7767515,18,140,20,1,32655,1,140,1,1921185,1,2356061,1,429205,1,85741,1,2924763,1,17745,1,320698,1,8186,4,261631,4,65701,4,738500,4,1457993,8,2194429,96,0,0,2916,1,64969,1,2876,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15736,1,0,1,9570,1,4050,1,15736,1,9570,1,0,1,0,0,0,0,0,0
20,8463300,4829,9570,35.391983,,0,14,12,144,46663,1142,2976,8416637,18,212,30,1,30120,1,80,1,1927548,1,2466370,1,429064,1,121312,1,3428957,1,13156,1,391239,1,8467,4,313725,4,65520,4,884271,4,1729103,8,2584445,144,25952,24,3517,1,29008,1,2966,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18718,1,144,1,9570,1,4829,1,18862,1,9570,1,0,1,0,0,0,0,0,0
21,8696200,4715,9570,35.333054,,0,13,11,132,41058,1132,2946,8655142,18,200,30,1,24629,1,100,1,1915614,1,2764745,1,429044,1,125019,1,3382595,1,13367,1,441178,1,7816,4,320368,4,66382,4,842097,4,1669895,8,2491250,132,17795,24,3277,1,27334,1,3116,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17266,1,101,1,9570,1,4715,1,17367,1,9570,1,0,1,0,0,0,0,0,0
22,8423700,4565,9570,35.2714,,0,13,10,120,41321,1072,2896,8382379,18,200,170,1,25310,1,60,1,1917197,1,2674976,1,429064,1,103516,1,3218718,1,13367,1,368965,1,7405,4,297132,4,65540,4,823029,4,1626087,8,2408335,120,37885,36,3297,1,23627,1,2565,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16624,1,220,1,9570,1,4565,1,16844,1,9570,1,0,1,0,0,0,0,0,0
23,8409700,4496,9570,35.207024,,0,13,10,120,52070,1052,2876,8357630,18,200,60,1,24519,1,60,1,1938489,1,2619575,1,429114,1,105039,1,3220612,1,20160,1,357722,1,7806,4,298865,4,67013,4,825393,4,1622140,8,2410058,120,34599,36,3527,1,34288,1,2806,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16445,1,200,1,9570,1,4496,1,16645,1,9570,1,0,1,0,0,0,0,0,0
24,9029300,4419,9570,35.13992,,0,12,10,120,43159,1423,2946,8986141,18,188,220,1,33226,1,190,1,2477352,1,2666008,1,429144,1,102043,1,3263908,1,14048,1,464615,1,8878,4,317542,4,69839,4,802007,4,1555627,8,2340650,120,14038,24,3667,1,37334,1,2976,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16356,1,88,1,9570,1,4419,1,16444,1,9570,1,0,1,0,0,0,0,0,0
25,9134000,4390,9570,35.07009,,0,12,9,108,61367,2525,2826,9072633,18,188,210,1,36433,1,130,1,2373155,1,2652190,1,429615,1,133205,1,3433636,1,14058,1,609033,1,9689,4,342031,4,69138,4,811536,4,1537982,8,2298777,108,47915,36,3727,1,43667,1,4309,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16055,1,291,1,9570,1,4390,1,16346,1,9570,1,0,1,0,0,0,0,0,0
26,8642300,4353,9570,34.997536,,0,12,9,108,45824,1273,2595,8596476,18,188,80,1,35861,1,90,1,2178127,1,2704815,1,429114,1,99999,1,3134781,1,13607,1,435657,1,8156,4,281621,4,65551,4,776245,4,1534625,8,2269248,108,39028,36,3226,1,25751,1,2675,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16062,1,229,1,9570,1,4353,1,16291,1,9570,1,0,1,0,0,0,0,0,0
27,8770300,4336,9570,34.92226,,0,12,9,108,64287,1443,2886,8706013,18,188,10,1,27134,1,120,1,2457182,1,2598604,1,429144,1,100039,1,3079982,1,13797,1,359335,1,7575,4,278474,4,65280,4,781897,4,1539194,8,2283576,108,34629,36,3196,1,40901,1,2685,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16019,1,201,1,9570,1,4336,1,16220,1,9570,1,0,1,0,0,0,0,0,0
28,9714700,4982,9570,34.844257,,0,14,11,132,51962,1994,3256,9662738,18,212,10,1,55070,1,100,1,2485268,1,2729865,1,429315,1,164297,1,3785617,1,13196,1,570305,1,8477,4,374957,4,69198,4,930863,4,1788711,8,2655527,132,60791,36,4148,1,34328,1,2635,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18465,1,392,1,9570,1,4982,1,18857,1,9570,1,0,1,0,0,0,0,0,0
29,9212800,4783,9570,34.763527,,0,14,11,132,68534,1152,3267,9144266,18,212,10,1,36252,1,50,1,2361181,1,2801878,1,429034,1,116211,1,3386342,1,13306,1,418483,1,7575,4,309606,4,65520,4,854531,4,1693642,8,2519446,132,25461,36,3417,1,29609,1,2806,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17239,1,139,1,9570,1,4783,1,17378,1,9570,1,0,1,0,0,0,0,0,0
30,8775100,4670,9570,34.680073,,0,13,11,132,76992,1252,2936,8698108,18,200,261,1,31012,1,50,1,1918690,1,2790957,1,429164,1,112524,1,3401803,1,13647,1,426890,1,8828,4,313093,4,66442,4,842287,4,1701387,8,2517632,132,23106,24,3417,1,35541,1,2665,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16931,1,131,1,9570,1,4670,1,17062,1,9570,1,0,1,0,0,0,0,0,0
31,8735400,4639,9570,34.593895,,0,13,11,132,45288,1062,3147,8690112,18,200,110,1,24859,1,90,1,1918269,1,2819734,1,428994,1,127654,1,3357144,1,13256,1,445347,1,7896,4,305268,4,65621,4,836225,4,1649725,8,2462543,132,20260,24,3256,1,40100,1,2645,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16699,1,106,1,9570,1,4639,1,16805,1,9570,1,0,1,0,0,0,0,0,0
32,8620900,4573,9570,34.504993,,0,13,11,132,41829,1082,3036,8579071,18,200,20,1,24208,1,30,1,1917758,1,2828962,1,429164,1,110550,1,3255151,1,13226,1,408403,1,7996,4,298033,4,65601,4,820474,4,1616959,8,2412814,132,21583,24,3287,1,30741,1,2575,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16368,1,130,1,9570,1,4573,1,16498,1,9570,1,0,1,0,0,0,0,0,0
33,8472600,4491,9570,34.413364,,0,13,11,132,48388,1383,2926,8424212,18,200,40,1,24218,1,50,1,1918780,1,2744644,1,429164,1,107143,1,3181083,1,19088,1,372692,1,8126,4,292262,4,65781,4,803179,4,1586599,8,2369297,132,17555,24,7194,1,41182,1,2685,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16106,1,116,1,9570,1,4491,1,16222,1,9570,1,0,1,0,0,0,0,0,0
34,9265000,5031,9570,34.31901,,0,14,11,132,64612,1293,4189,9200388,18,212,30,1,24669,1,40,1,1922007,1,2938380,1,429195,1,132965,1,3739225,1,13878,1,529294,1,8828,4,349165,4,65881,4,917948,4,1810615,8,2666077,132,58296,36,4168,1,49038,1,2996,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17973,1,388,1,9570,1,5031,1,18361,1,9570,1,0,1,0,0,0,0,0,0
35,9148300,4806,9570,34.221935,,0,14,11,132,52962,1433,3157,9095338,18,212,10,1,25210,1,30,1,1914842,1,3017548,1,429195,1,138726,1,3555769,1,14008,1,523923,1,8076,4,334306,4,65520,4,865333,4,1706979,8,2543023,132,26132,36,3567,1,43807,1,2826,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16833,1,118,1,9570,1,4806,1,16951,1,9570,1,0,1,0,0,0,0,0,0
36,9617400,4646,9570,34.12213,,0,14,11,132,50583,2004,3026,9566817,18,212,20,1,35711,1,110,1,2159069,1,3091966,1,429255,1,125209,1,3708423,1,17054,1,635886,1,10250,4,314787,4,66452,4,839411,4,1705576,8,2515949,132,26012,36,8507,1,120560,1,4990,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16171,1,126,1,9570,1,4646,1,16297,1,9570,1,0,1,0,0,0,0,0,0
37,9047500,4535,9570,34.019604,,0,13,10,120,48694,1172,2936,8998806,18,200,60,1,31573,1,311,1,2020383,1,3006356,1,429134,1,114077,1,3382715,1,14198,1,530747,1,8617,4,296671,4,65631,4,816155,4,1612360,8,2373626,120,51953,36,3557,1,45160,1,2645,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15408,1,325,1,9570,1,4535,1,15733,1,9570,1,0,1,0,0,0,0,0,0
38,8858600,4502,9570,33.91435,,0,13,11,132,39742,1192,2996,8818858,18,200,40,1,24749,1,100,1,1915945,1,2978500,1,429104,1,117113,1,3339198,1,14108,1,501939,1,7986,4,296320,4,65530,4,820293,4,1605897,8,2405489,132,17705,24,3297,1,34168,1,2575,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15473,1,104,1,9570,1,4502,1,15577,1,9570,1,0,1,0,0,0,0,0,0
39,9174100,4984,9570,33.806374,,0,14,12,144,39974,1072,3067,9134126,18,212,30,1,25491,1,70,1,1915704,1,3016746,1,429024,1,132494,1,3601260,1,13306,1,479294,1,7806,4,326360,4,65721,4,897858,4,1772589,8,2644415,144,22966,24,3517,1,44378,1,2665,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17363,1,128,1,9570,1,4984,1,17491,1,9570,1,0,1,0,0,0,0,0,0
40,9306700,5009,9570,33.69567,,0,15,11,132,42726,1082,3708,9263974,18,224,10,1,24579,1,110,1,1920894,1,3109852,1,429034,1,131091,1,3635077,1,13327,1,484004,1,8767,4,328003,4,70761,4,905423,4,1788421,8,2638513,132,51623,48,3637,1,42294,1,2685,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17089,1,251,1,9570,1,5009,1,17340,1,9570,1,0,1,0,0,0,0,0,0
41,9228400,4852,9570,33.58224,,0,14,11,132,52511,1142,3237,9175889,18,212,20,1,24719,1,10,1,1920804,1,3108379,1,429064,1,129909,1,3549447,1,13537,1,497250,1,8126,4,326650,4,65821,4,874180,4,1729604,8,2564735,132,35811,36,3507,1,40360,1,2806,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16401,1,190,1,9570,1,4852,1,16591,1,9570,1,0,1,0,0,0,0,0,0
42,9143700,4753,9570,33.466087,,0,14,11,132,40776,1182,3086,9102924,18,212,10,1,24268,1,60,1,1916345,1,3115693,1,429004,1,123606,1,3480540,1,13397,1,506829,1,8076,4,314917,4,65410,4,852177,4,1688131,8,2506631,132,30591,36,3587,1,37545,1,2685,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15808,1,154,1,9570,1,4753,1,15962,1,9570,1,0,1,0,0,0,0,0,0
43,9201200,4728,9570,33.34721,,0,14,11,132,46223,2375,4179,9154977,18,212,10,1,24960,1,80,1,1931826,1,3122587,1,429064,1,129608,1,3502483,1,14359,1,496118,1,15852,4,311821,4,80801,4,851766,4,1692901,8,2504005,132,36483,36,3487,1,44128,1,3236,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15589,1,185,1,9570,1,4728,1,15774,1,9570,1,0,1,0,0,0,0,0,0
44,9414300,4996,9570,33.22561,,0,14,11,132,43643,1152,2997,9370657,18,212,10,1,24709,1,50,1,1924381,1,3199470,1,429154,1,137243,1,3642252,1,13387,1,505286,1,8427,4,341540,4,66142,4,896966,4,1779333,8,2628613,132,44689,36,3537,1,37094,1,2776,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16516,1,272,1,9570,1,4996,1,16788,1,9570,1,0,1,0,0,0,0,0,0
45,9519100,5112,9570,33.10128,,0,14,12,144,46260,1192,3397,9472840,18,212,10,1,25090,1,50,1,1925924,1,3200061,1,429044,1,137323,1,3741840,1,13497,1,494114,1,7826,4,335308,4,65831,4,919080,4,1834302,8,2727671,144,22314,24,3637,1,75410,1,5140,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17219,1,129,1,9570,1,5112,1,17348,1,9570,1,0,1,0,0,0,0,0,0
46,9717100,4923,9570,32.974224,,0,14,11,132,61867,1373,3287,9655233,18,212,20,1,25040,1,120,1,2390820,1,3120803,1,429215,1,131682,1,3544036,1,13497,1,445006,1,7615,4,321199,4,66703,4,898820,4,1762679,8,2605547,132,52665,36,3607,1,33867,1,3166,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15971,1,307,1,9570,1,4923,1,16278,1,9570,1,0,1,0,0,0,0,0,0
47,9253800,4760,9570,32.844448,,0,14,11,132,40036,1192,3137,9213764,18,212,100,1,30411,1,90,1,2072907,1,3118900,1,429104,1,128406,1,3420660,1,13186,1,444465,1,7725,4,313314,4,65290,4,855283,4,1684895,8,2498093,132,38948,36,3958,1,41903,1,2635,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15212,1,234,1,9570,1,4760,1,15446,1,9570,1,0,1,0,0,0,0,0,0
48,9338400,5001,9570,32.711945,,0,14,12,144,54606,1322,3367,9283794,18,212,40,1,24348,1,90,1,1917227,1,3141545,1,429054,1,134548,1,3623374,1,13567,1,446629,1,7866,4,341300,4,73947,4,920282,4,1786477,8,2669866,144,33527,24,3918,1,38447,1,3186,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16273,1,176,1,9570,1,5001,1,16449,1,9570,1,0,1,0,0,0,0,0,0
49,9623500,5139,9570,32.576717,,0,14,12,144,41603,1212,3126,9581897,18,212,90,1,25150,1,50,1,1925584,1,3273467,1,429044,1,143987,1,3771028,1,13497,1,536949,1,10180,4,351490,4,65881,4,928639,4,1825414,8,2724544,144,26383,24,3597,1,45100,1,2565,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16761,1,162,1,9570,1,5139,1,16923,1,9570,1,0,1,0,0,0,0,0,0
50,9454400,4996,9570,32.438763,,0,14,12,144,40006,1383,3106,9414394,18,212,40,1,24248,1,10,1,1918259,1,3239971,1,429074,1,135049,1,3654396,1,13347,1,503332,1,8056,4,329596,4,66182,4,904100,4,1795304,8,2681689,144,14609,24,3587,1,39659,1,3196,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16396,1,76,1,9570,1,4996,1,16472,1,9570,1,0,1,0,0,0,0,0,0
51,9218900,4871,9570,32.298084,,0,13,11,132,43232,1343,3999,9175668,18,200,20,1,24960,1,50,1,1926275,1,3149691,1,429034,1,129358,1,3503085,1,13196,1,438683,1,7906,4,319917,4,65861,4,882587,4,1734594,8,2576468,132,36713,24,3547,1,45531,1,3116,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15840,1,210,1,9570,1,4871,1,16050,1,9570,1,0,1,0,0,0,0,0,0
