step,wall_ns,manifolds,pairs,top_y,awake,void,colors,wide_colors,waves,g_ns,u_ns,r_ns,sys_sum_ns,disp_lane,worker_lane_max,sys_physics_integrate_ns,sys_physics_integrate_n,sys_physics_gather_ns,sys_physics_gather_n,sys_select_broadphase_ns,sys_select_broadphase_n,sys_physics_broadphase_ns,sys_physics_broadphase_n,sys_physics_narrowphase_ns,sys_physics_narrowphase_n,sys_physics_build_graph_ns,sys_physics_build_graph_n,sys_physics_solve_colored_ns,sys_physics_solve_colored_n,sys_physics_apply_ns,sys_physics_apply_n,phys_solve_build_ns,phys_solve_build_n,phys_gravity_ns,phys_gravity_n,phys_warm_apply_ns,phys_warm_apply_n,phys_integrate_ns,phys_integrate_n,phys_pass_biased_ns,phys_pass_biased_n,phys_pass_relax_ns,phys_pass_relax_n,phys_color_wide_ns,phys_color_wide_n,phys_color_narrow_ns,phys_color_narrow_n,phys_restitution_ns,phys_restitution_n,phys_store_ns,phys_store_n,phys_write_back_ns,phys_write_back_n,phys_sleep_begin_ns,phys_sleep_begin_n,phys_sleep_freeze_ns,phys_sleep_freeze_n,phys_sleep_end_ns,phys_sleep_end_n,phys_np_dispatch_ns,phys_np_dispatch_n,phys_np_compact_ns,phys_np_compact_n,phys_np_axis_commit_ns,phys_np_axis_commit_n,phys_slots_wide,phys_slots_wide_n,phys_slots_narrow,phys_slots_narrow_n,phys_np_pairs,phys_np_pairs_n,phys_np_manifolds,phys_np_manifolds_n,phys_np_points,phys_np_points_n,phys_bp_pairs,phys_bp_pairs_n,phys_np_chunks,phys_np_chunks_n
0,13753600,8555,9570,28.99835,,0,16,16,192,183307,13547,6253,13570293,16,235,892,1,125272,1,972,1,1887113,1,3547560,1,309933,1,7678351,1,20201,1,1156083,1,9259,4,1089700,4,66223,4,1824787,4,3475264,8,5293799,192,0,0,5982,1,34960,1,2545,1,0,0,0,0,0,0,0,0,0,0,0,0,34220,1,0,1,9570,1,8555,1,34220,1,9570,1,0,1
1,10260300,5761,9570,28.995926,,0,16,12,144,94359,1583,5471,10165941,16,235,140,1,33628,1,90,1,1864878,1,3027184,1,197587,1,5029478,1,12956,1,601329,1,7896,4,627341,4,71994,4,1262487,4,2417418,8,3562490,144,111945,48,4740,1,32175,1,2515,1,0,0,0,0,0,0,0,0,0,0,0,0,17876,1,440,1,9570,1,5761,1,18316,1,9570,1,0,1
2,11848800,6723,9570,28.994566,,0,16,14,168,120589,2966,6383,11728211,16,235,170,1,34309,1,170,1,2148718,1,3634244,1,225674,1,5672320,1,12605,1,605487,1,7675,4,751029,4,68458,4,1465375,4,2728053,8,4126072,168,60973,24,4770,1,36042,1,2465,1,0,0,0,0,0,0,0,0,0,0,0,0,22061,1,313,1,9570,1,6723,1,22374,1,9570,1,0,1
3,11712000,6695,9570,28.994541,,0,16,14,168,169232,1273,5421,11542768,16,235,170,1,35992,1,110,1,2024388,1,3770498,1,233930,1,5456596,1,21082,1,515235,1,7665,4,706821,4,64450,4,1380094,4,2737832,8,4072404,168,40101,24,4669,1,36032,1,2525,1,0,0,0,0,0,0,0,0,0,0,0,0,21966,1,201,1,9570,1,6695,1,22167,1,9570,1,0,1
4,12289800,6672,9570,28.994545,,0,16,14,168,714166,1403,3959,11575634,16,235,140,1,34129,1,140,1,2073297,1,3637480,1,224762,1,5589944,1,15742,1,595076,1,7736,4,734907,4,63307,4,1445034,4,2697882,8,4103837,168,35121,24,4709,1,37415,1,2475,1,0,0,0,0,0,0,0,0,0,0,0,0,21835,1,169,1,9570,1,6672,1,22004,1,9570,1,0,1
5,11542300,6758,9570,28.994184,,0,16,14,168,174223,1453,4028,11368077,16,235,80,1,31433,1,160,1,2045661,1,3432539,1,218459,1,5623923,1,15822,1,607581,1,7665,4,756460,4,64850,4,1394663,4,2747081,8,4098767,168,38948,24,4780,1,36894,1,2495,1,0,0,0,0,0,0,0,0,0,0,0,0,22238,1,191,1,9570,1,6758,1,22429,1,9570,1,0,1
6,11808600,6793,9570,28.993921,,0,16,14,168,163406,1383,3918,11645194,16,235,120,1,31964,1,160,1,2152316,1,3687822,1,271155,1,5475194,1,26463,1,463091,1,7355,4,725969,4,64379,4,1396246,4,2773163,8,4121633,168,43858,24,4830,1,36303,1,2475,1,0,0,0,0,0,0,0,0,0,0,0,0,22479,1,239,1,9570,1,6793,1,22718,1,9570,1,0,1
7,11901000,6783,9570,28.993895,,0,16,14,168,215295,1323,5101,11685705,16,235,170,1,32455,1,90,1,2095271,1,3757211,1,235153,1,5545605,1,19750,1,460906,1,7375,4,728945,4,65532,4,1427439,4,2809937,8,4184960,168,47315,24,4860,1,36714,1,2575,1,0,0,0,0,0,0,0,0,0,0,0,0,22445,1,232,1,9570,1,6783,1,22677,1,9570,1,0,1
8,11936000,6772,9570,28.993822,,0,16,14,168,529907,1603,4269,11406093,16,235,150,1,33177,1,130,1,2150282,1,3512890,1,196695,1,5492298,1,20471,1,448081,1,7415,4,724757,4,74029,4,1419032,4,2773544,8,4144239,168,44069,24,5411,1,35872,1,2555,1,0,0,0,0,0,0,0,0,0,0,0,0,22460,1,241,1,9570,1,6772,1,22701,1,9570,1,0,1
9,11851500,6790,9570,28.993675,,0,16,14,168,179532,1834,4119,11671968,16,235,711,1,31553,1,110,1,2165582,1,3753463,1,222888,1,5481857,1,15802,1,462449,1,15341,4,730638,4,64079,4,1398120,4,2764867,8,4114959,168,43908,24,4689,1,37375,1,2465,1,0,0,0,0,0,0,0,0,0,0,0,0,22652,1,243,1,9570,1,6790,1,22895,1,9570,1,0,1
10,11745200,6786,9570,28.993578,,0,16,14,168,83263,1212,3809,11661937,16,235,60,1,31894,1,170,1,2064118,1,3825158,1,178258,1,5549072,1,13207,1,464393,1,7685,4,733945,4,64860,4,1423451,4,2809617,8,4179980,168,49279,24,4810,1,36523,1,2575,1,0,0,0,0,0,0,0,0,0,0,0,0,22700,1,254,1,9570,1,6786,1,22954,1,9570,1,0,1
11,11488500,6806,9570,28.99352,,0,16,14,168,84511,1433,3969,11403989,16,235,150,1,24098,1,70,1,1852283,1,3537560,1,250073,1,5727130,1,12625,1,548372,1,7756,4,787082,4,65271,4,1478952,4,2794396,8,4218598,168,50782,24,4730,1,36584,1,2555,1,0,0,0,0,0,0,0,0,0,0,0,0,22716,1,263,1,9570,1,6806,1,22979,1,9570,1,0,1
12,12296600,6806,9570,28.993486,,0,16,14,168,751097,1273,4118,11545503,16,235,150,1,22956,1,160,1,2092385,1,3624284,1,218199,1,5571628,1,15742,1,464363,1,7485,4,774927,4,64880,4,1423180,4,2792001,8,4162095,168,48968,24,4830,1,36193,1,2495,1,0,0,0,0,0,0,0,0,0,0,0,0,22744,1,264,1,9570,1,6806,1,23008,1,9570,1,0,1
