step,wall_ns,manifolds,pairs,top_y,awake,void,colors,wide_colors,waves,g_ns,u_ns,r_ns,sys_sum_ns,disp_lane,worker_lane_max,sys_physics_integrate_ns,sys_physics_integrate_n,sys_physics_gather_ns,sys_physics_gather_n,sys_select_broadphase_ns,sys_select_broadphase_n,sys_physics_broadphase_ns,sys_physics_broadphase_n,sys_physics_narrowphase_ns,sys_physics_narrowphase_n,sys_physics_build_graph_ns,sys_physics_build_graph_n,sys_physics_solve_colored_ns,sys_physics_solve_colored_n,sys_physics_apply_ns,sys_physics_apply_n,phys_solve_build_ns,phys_solve_build_n,phys_gravity_ns,phys_gravity_n,phys_warm_apply_ns,phys_warm_apply_n,phys_integrate_ns,phys_integrate_n,phys_pass_biased_ns,phys_pass_biased_n,phys_pass_relax_ns,phys_pass_relax_n,phys_color_wide_ns,phys_color_wide_n,phys_color_narrow_ns,phys_color_narrow_n,phys_restitution_ns,phys_restitution_n,phys_store_ns,phys_store_n,phys_write_back_ns,phys_write_back_n,phys_sleep_begin_ns,phys_sleep_begin_n,phys_sleep_freeze_ns,phys_sleep_freeze_n,phys_sleep_end_ns,phys_sleep_end_n,phys_np_dispatch_ns,phys_np_dispatch_n,phys_np_compact_ns,phys_np_compact_n,phys_np_axis_commit_ns,phys_np_axis_commit_n,phys_slots_wide,phys_slots_wide_n,phys_slots_narrow,phys_slots_narrow_n,phys_np_pairs,phys_np_pairs_n,phys_np_manifolds,phys_np_manifolds_n,phys_np_points,phys_np_points_n,phys_bp_pairs,phys_bp_pairs_n,phys_np_chunks,phys_np_chunks_n
0,10073600,8555,9570,28.99835,,0,16,16,192,64944,6703,8376,10008656,16,238,741,1,104303,1,501,1,1876774,1,1126734,1,336154,1,6550904,1,12544,1,2279518,1,15330,4,1263350,4,87430,4,618725,4,1150129,8,1760478,192,0,0,20580,1,1101895,1,7244,1,0,0,0,0,0,0,756373,1,225128,1,32253,1,34220,1,0,1,9570,1,8555,1,34220,1,9570,1,48,1
1,7151200,5761,9570,28.995926,,0,16,12,144,43752,1994,5531,7107448,16,238,271,1,41741,1,80,1,2151679,1,659113,1,162847,1,4080535,1,11182,1,1476986,1,12053,4,670385,4,76870,4,473031,4,874513,8,1192411,144,149601,48,7034,1,484263,1,3407,1,0,0,0,0,0,0,561784,1,62682,1,19147,1,17876,1,440,1,9570,1,5761,1,18316,1,9570,1,48,1
2,6998500,6723,9570,28.994566,,0,16,14,168,38740,3527,5711,6959760,16,238,210,1,25610,1,60,1,1913445,1,663592,1,180962,1,4164177,1,11703,1,1255905,1,12585,4,821129,4,77341,4,516195,4,991220,8,1414795,168,86909,24,8607,1,474053,1,3617,1,0,0,0,0,0,0,593526,1,37844,1,25249,1,22061,1,313,1,9570,1,6723,1,22374,1,9570,1,48,1
3,6922400,6695,9570,28.994541,,0,16,14,168,37676,1343,7154,6884724,16,238,40,1,25920,1,20,1,1884699,1,662189,1,181113,1,4119901,1,10841,1,1382912,1,13146,4,815939,4,76830,4,525974,4,997602,8,1453320,168,63103,24,8557,1,294654,1,2946,1,0,0,0,0,0,0,590720,1,46260,1,16332,1,21966,1,201,1,9570,1,6695,1,22167,1,9570,1,48,1
4,7028200,6672,9570,28.994545,,0,16,14,168,43261,1593,7004,6984939,16,238,261,1,32754,1,80,1,1918625,1,760591,1,180201,1,4080515,1,11913,1,1227109,1,13085,4,806230,4,77441,4,500254,4,940742,8,1384295,168,49697,24,7795,1,502228,1,4038,1,0,0,0,0,0,0,685956,1,51550,1,12895,1,21835,1,169,1,9570,1,6672,1,22004,1,9570,1,48,1
5,6999700,6758,9570,28.994184,,0,16,14,168,38617,1232,4238,6961083,16,238,150,1,30960,1,60,1,1921511,1,677569,1,182515,1,4137275,1,11041,1,1349107,1,13596,4,823093,4,77401,4,575621,4,979948,8,1492686,168,58644,24,8326,1,306106,1,2846,1,0,0,0,0,0,0,610849,1,47022,1,10871,1,22238,1,191,1,9570,1,6758,1,22429,1,9570,1,48,1
6,7081500,6793,9570,28.993921,,0,16,14,168,39189,1313,4319,7042311,16,238,150,1,26021,1,80,1,1888697,1,686216,1,189569,1,4239825,1,11753,1,1282828,1,12745,4,834324,4,77120,4,504232,4,985238,8,1419594,168,65558,24,8206,1,529972,1,3847,1,0,0,0,0,0,0,608885,1,58624,1,9699,1,22479,1,239,1,9570,1,6793,1,22718,1,9570,1,48,1
7,6918300,6783,9570,28.993895,,0,16,14,168,50178,1383,5361,6868122,16,224,341,1,32263,1,60,1,1950678,1,668401,1,186152,1,4019195,1,11031,1,1372733,1,13216,4,837110,4,79775,4,504432,4,938577,8,1371480,168,66169,24,7966,1,261118,1,2886,1,0,0,0,0,0,0,605349,1,46430,1,8887,1,22445,1,232,1,9570,1,6783,1,22677,1,9570,1,48,1
8,6911200,6772,9570,28.993822,,0,16,14,168,35493,1152,5461,6875707,16,238,100,1,25560,1,20,1,1896082,1,650066,1,181804,1,4110964,1,11112,1,1236047,1,13166,4,837420,4,83843,4,512017,4,993013,8,1431447,168,68123,24,7835,1,422753,1,3717,1,0,0,0,0,0,0,593135,1,41010,1,8316,1,22460,1,241,1,9570,1,6772,1,22701,1,9570,1,48,1
9,6953800,6790,9570,28.993675,,0,16,14,168,39468,1373,5170,6914332,16,238,220,1,26061,1,60,1,1902825,1,725743,1,182565,1,4065676,1,11182,1,1338696,1,12895,4,845206,4,77661,4,526235,4,956663,8,1413271,168,64455,24,8376,1,295445,1,3126,1,0,0,0,0,0,0,658963,1,49847,1,8727,1,22652,1,243,1,9570,1,6790,1,22895,1,9570,1,48,1
