step,wall_ns,manifolds,pairs,top_y,awake,void,colors,wide_colors,waves,g_ns,u_ns,r_ns,sys_sum_ns,disp_lane,worker_lane_max,sys_physics_integrate_ns,sys_physics_integrate_n,sys_physics_gather_ns,sys_physics_gather_n,sys_select_broadphase_ns,sys_select_broadphase_n,sys_physics_broadphase_ns,sys_physics_broadphase_n,sys_physics_narrowphase_ns,sys_physics_narrowphase_n,sys_parity_canary_ns,sys_parity_canary_n,sys_physics_build_graph_ns,sys_physics_build_graph_n,sys_physics_solve_colored_ns,sys_physics_solve_colored_n,sys_physics_apply_ns,sys_physics_apply_n,phys_solve_build_ns,phys_solve_build_n,phys_gravity_ns,phys_gravity_n,phys_warm_apply_ns,phys_warm_apply_n,phys_integrate_ns,phys_integrate_n,phys_pass_biased_ns,phys_pass_biased_n,phys_pass_relax_ns,phys_pass_relax_n,phys_color_wide_ns,phys_color_wide_n,phys_color_narrow_ns,phys_color_narrow_n,phys_restitution_ns,phys_restitution_n,phys_store_ns,phys_store_n,phys_write_back_ns,phys_write_back_n,phys_sleep_begin_ns,phys_sleep_begin_n,phys_sleep_freeze_ns,phys_sleep_freeze_n,phys_sleep_end_ns,phys_sleep_end_n,phys_np_dispatch_ns,phys_np_dispatch_n,phys_np_compact_ns,phys_np_compact_n,phys_np_axis_commit_ns,phys_np_axis_commit_n,phys_bp_verify_ns,phys_bp_verify_n,phys_bp_build_ns,phys_bp_build_n,phys_bp_query_ns,phys_bp_query_n,phys_bp_assemble_ns,phys_bp_assemble_n,phys_slots_wide,phys_slots_wide_n,phys_slots_narrow,phys_slots_narrow_n,phys_np_pairs,phys_np_pairs_n,phys_np_manifolds,phys_np_manifolds_n,phys_np_points,phys_np_points_n,phys_bp_pairs,phys_bp_pairs_n,phys_np_chunks,phys_np_chunks_n,phys_bp_queried,phys_bp_queried_n,phys_bp_members,phys_bp_members_n,phys_bp_rebuilds,phys_bp_rebuilds_n
10,8201500,4053,9570,35.831387,,0,8,8,96,46924,1012,2475,8154576,18,140,271,1,24307,1,110,1,1966968,1,2327234,1,440210,1,83171,1,3301535,1,10771,1,314607,1,7945,4,476240,4,65446,4,796949,4,1600270,8,2394744,96,0,0,2845,1,33655,1,2565,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15690,1,0,1,9570,1,4053,1,15690,1,9570,1,0,1,0,0,0,0,0,0
11,8151600,4054,9570,35.79971,,0,8,8,96,41770,1012,2295,8109830,18,140,130,1,24798,1,80,1,1968231,1,2313537,1,440120,1,83822,1,3268251,1,10861,1,285050,1,7324,4,481089,4,65536,4,802209,4,1595270,8,2395184,96,0,0,3086,1,25058,1,2615,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15715,1,0,1,9570,1,4054,1,15715,1,9570,1,0,1,0,0,0,0,0,0
12,8233900,4056,9570,35.765305,,0,8,8,96,46420,1082,2375,8187480,18,140,30,1,24497,1,150,1,1961297,1,2342684,1,440100,1,86156,1,3321413,1,11152,1,333714,1,7795,4,480949,4,65817,4,808702,4,1592595,8,2398922,96,0,0,2615,1,25579,1,2565,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15716,1,0,1,9570,1,4056,1,15716,1,9570,1,0,1,0,0,0,0,0,0
13,8184400,4055,9570,35.728176,,0,8,8,96,45965,1172,2175,8138435,18,140,140,1,23806,1,20,1,1960195,1,2325701,1,440090,1,91316,1,3286336,1,10831,1,334316,1,7835,4,477522,4,64765,4,796558,4,1579891,8,2374274,96,0,0,2655,1,19037,1,2585,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15731,1,0,1,9570,1,4055,1,15731,1,9570,1,0,1,0,0,0,0,0,0
14,8140500,4060,9570,35.688324,,0,8,8,96,43836,1073,2014,8096664,18,140,60,1,24026,1,30,1,1927231,1,2328606,1,440250,1,82589,1,3282969,1,10901,1,336189,1,7514,4,474927,4,64665,4,793121,4,1576845,8,2367952,96,0,0,2675,1,23395,1,2565,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15731,1,0,1,9570,1,4060,1,15731,1,9570,1,0,1,0,0,0,0,0,0
15,8184100,4057,9570,35.64575,,0,8,8,96,42279,1022,2265,8141821,18,140,40,1,23776,1,40,1,1965515,1,2303778,1,440130,1,82229,1,3315272,1,11041,1,342682,1,11873,4,475378,4,64855,4,793532,4,1595611,8,2386879,96,0,0,3377,1,24367,1,2575,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15734,1,0,1,9570,1,4057,1,15734,1,9570,1,0,1,0,0,0,0,0,0
16,8116100,4055,9570,35.600445,,0,8,8,96,43612,932,2064,8072488,18,140,160,1,24337,1,200,1,1931660,1,2305061,1,440100,1,82910,1,3277148,1,10911,1,305400,1,7414,4,486790,4,64865,4,792009,4,1580602,8,2370547,96,0,0,3126,1,33415,1,2595,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15727,1,0,1,9570,1,4055,1,15727,1,9570,1,0,1,0,0,0,0,0,0
17,8428900,4051,9570,35.552414,,0,8,8,96,67364,1403,2154,8361536,18,140,230,1,24066,1,60,1,1928263,1,2304109,1,440190,1,98180,1,3554834,1,11602,1,483464,1,9599,4,593466,4,70967,4,798261,4,1565944,8,2362051,96,0,0,2825,1,26150,1,2755,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15724,1,0,1,9570,1,4051,1,15724,1,9570,1,0,1,0,0,0,0,0,0
18,8581700,4049,9570,35.501663,,0,8,8,96,42491,972,2065,8539209,18,140,150,1,36771,1,130,1,2270154,1,2388191,1,440270,1,90545,1,3301725,1,11272,1,341409,1,8386,4,478233,4,65246,4,798131,4,1580642,8,2376708,96,0,0,2735,1,23385,1,2585,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15728,1,0,1,9570,1,4049,1,15728,1,9570,1,0,1,0,0,0,0,0,0
19,8134600,4050,9570,35.448185,,0,8,8,96,45270,912,2054,8089330,18,140,120,1,23956,1,30,1,1925388,1,2315712,1,440200,1,83621,1,3289271,1,11031,1,331821,1,7464,4,476460,4,65226,4,795827,4,1587525,8,2381298,96,0,0,2876,1,18506,1,2655,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15736,1,0,1,9570,1,4050,1,15736,1,9570,1,0,1,0,0,0,0,0,0
20,8990100,4829,9570,35.391983,,0,14,12,144,47542,1924,5662,8942558,18,212,10,1,24567,1,40,1,1917803,1,2447456,1,440180,1,117116,1,3983422,1,11963,1,401475,1,7454,4,570532,4,66709,4,983509,4,1900349,8,2849732,144,28465,24,3316,1,45498,1,2655,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18718,1,144,1,9570,1,4829,1,18862,1,9570,1,0,1,0,0,0,0,0,0
21,9452900,4715,9570,35.333054,,0,13,11,132,57438,1733,3216,9395462,18,200,110,1,24337,1,120,1,1922612,1,2723779,1,440230,1,119010,1,4153550,1,11713,1,607042,1,9148,4,636840,4,70326,4,970925,4,1817379,8,2766041,132,19047,24,3136,1,34216,1,2805,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17266,1,101,1,9570,1,4715,1,17367,1,9570,1,0,1,0,0,0,0,0,0
22,9210300,4565,9570,35.2714,,0,13,10,120,45523,1262,2996,9164777,18,200,321,1,34867,1,10,1,2139571,1,2705715,1,440130,1,103179,1,3730193,1,10791,1,433257,1,7785,4,516417,4,64845,4,898735,4,1773825,8,2628996,120,40568,36,3086,1,28395,1,2585,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16624,1,220,1,9570,1,4565,1,16844,1,9570,1,0,1,0,0,0,0,0,0
23,8811000,4496,9570,35.207024,,0,13,10,120,45124,1112,2806,8765876,18,200,140,1,24066,1,30,1,1921350,1,2614288,1,440150,1,101155,1,3653605,1,11091,1,385915,1,7725,4,509003,4,66268,4,891000,4,1758165,8,2608276,120,38084,36,3577,1,28214,1,2625,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16445,1,200,1,9570,1,4496,1,16645,1,9570,1,0,1,0,0,0,0,0,0
24,8704200,4419,9570,35.13992,,0,12,10,120,39910,1112,2996,8664290,18,188,100,1,24708,1,80,1,1926239,1,2586605,1,440170,1,99632,1,3575715,1,11041,1,370305,1,7915,4,500747,4,65787,4,868357,4,1720753,8,2571375,120,14738,24,4429,1,33755,1,2555,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16356,1,88,1,9570,1,4419,1,16444,1,9570,1,0,1,0,0,0,0,0,0
25,8700100,4390,9570,35.07009,,0,12,9,108,41741,1292,2787,8658359,18,188,60,1,24117,1,100,1,1923514,1,2620660,1,440070,1,100173,1,3538873,1,10791,1,392057,1,7755,4,497972,4,64845,4,858327,4,1688210,8,2490608,108,53143,36,2845,1,22984,1,2585,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16055,1,291,1,9570,1,4390,1,16346,1,9570,1,0,1,0,0,0,0,0,0
26,9295700,4353,9570,34.997536,,0,12,9,108,80205,1683,3407,9215495,18,188,10,1,24006,1,100,1,1945396,1,2699713,1,440310,1,156803,1,3935359,1,13797,1,584158,1,10130,4,557346,4,71789,4,912252,4,1707047,8,2572307,108,43584,36,3697,1,82439,1,4819,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16062,1,229,1,9570,1,4353,1,16291,1,9570,1,0,1,0,0,0,0,0,0
27,9009800,4336,9570,34.92226,,0,12,9,108,48737,1132,2806,8961063,18,188,220,1,45728,1,130,1,2217101,1,2573640,1,440180,1,97057,1,3575805,1,11202,1,405403,1,7655,4,501969,4,64945,4,863437,4,1696346,8,2519034,108,37943,36,3286,1,28766,1,2866,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16019,1,201,1,9570,1,4336,1,16220,1,9570,1,0,1,0,0,0,0,0,0
28,9377900,4982,9570,34.844257,,0,14,11,132,42654,932,3176,9335246,18,212,40,1,24317,1,70,1,1935427,1,2684804,1,440200,1,123749,1,4115357,1,11282,1,482742,1,7765,4,577245,4,64945,4,991114,4,1950967,8,2873108,132,65797,36,3296,1,33685,1,2665,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18465,1,392,1,9570,1,4982,1,18857,1,9570,1,0,1,0,0,0,0,0,0
29,9333800,4783,9570,34.763527,,0,14,11,132,77266,1122,3477,9256534,18,212,160,1,24056,1,60,1,1919927,1,2814455,1,440090,1,115182,1,3931391,1,11212,1,463986,1,7825,4,533460,4,64574,4,937951,4,1873488,8,2780990,132,26972,36,8046,1,37653,1,3286,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17239,1,139,1,9570,1,4783,1,17378,1,9570,1,0,1,0,0,0,0,0,0
30,9166500,4670,9570,34.680073,,0,13,11,132,44556,1092,2946,9121944,18,200,150,1,24798,1,110,1,1933594,1,2774067,1,440180,1,113669,1,3824505,1,10871,1,401205,1,8246,4,530735,4,65136,4,933342,4,1842568,8,2748707,132,24257,24,3046,1,36561,1,2575,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16931,1,131,1,9570,1,4670,1,17062,1,9570,1,0,1,0,0,0,0,0,0
31,9109900,4639,9570,34.593895,,0,13,11,132,43714,962,2716,9066186,18,200,120,1,25058,1,100,1,1925518,1,2783104,1,440170,1,111686,1,3769649,1,10781,1,428638,1,7655,4,517129,4,64895,4,911710,4,1808121,8,2694563,132,22554,24,3056,1,24918,1,2565,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16699,1,106,1,9570,1,4639,1,16805,1,9570,1,0,1,0,0,0,0,0,0
32,9069600,4573,9570,34.504993,,0,13,11,132,64472,1232,3026,9005128,18,200,130,1,23846,1,30,1,1917002,1,2783906,1,440210,1,108439,1,3714112,1,17454,1,407337,1,8116,4,509173,4,65527,4,892934,4,1781179,8,2647462,132,23626,24,3006,1,42692,1,2916,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16368,1,130,1,9570,1,4573,1,16498,1,9570,1,0,1,0,0,0,0,0,0
33,8904400,4491,9570,34.413364,,0,13,11,132,63358,1202,2926,8841042,18,200,641,1,30509,1,180,1,1930798,1,2696878,1,440160,1,104672,1,3626102,1,11101,1,375325,1,7655,4,505466,4,64865,4,883256,4,1753796,8,2614247,132,19878,24,3016,1,28936,1,2585,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16106,1,116,1,9570,1,4491,1,16222,1,9570,1,0,1,0,0,0,0,0,0
34,9523200,5031,9570,34.31901,,0,14,11,132,45779,1062,3247,9477421,18,212,120,1,24327,1,10,1,1923975,1,2834934,1,440150,1,128558,1,4114405,1,10941,1,483143,1,7855,4,566414,4,64825,4,987457,4,1963772,8,2886764,132,61218,36,3226,1,33675,1,2976,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17973,1,388,1,9570,1,5031,1,18361,1,9570,1,0,1,0,0,0,0,0,0
35,9448500,4806,9570,34.221935,,0,14,11,132,53579,1012,3127,9394921,18,212,130,1,24137,1,50,1,1917212,1,2933474,1,440140,1,118008,1,3950428,1,11342,1,467893,1,7474,4,525214,4,64745,4,942800,4,1901362,8,2812680,132,28355,36,3397,1,33415,1,3116,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16833,1,118,1,9570,1,4806,1,16951,1,9570,1,0,1,0,0,0,0,0,0
36,9283200,4646,9570,34.12213,,0,14,11,132,62515,1413,2996,9220685,18,212,190,1,31831,1,160,1,1937692,1,2882286,1,440190,1,115152,1,3802092,1,11091,1,426864,1,7745,4,517830,4,65506,4,918283,4,1821637,8,2709181,132,27743,36,3447,1,36771,1,2595,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16171,1,126,1,9570,1,4646,1,16297,1,9570,1,0,1,0,0,0,0,0,0
37,9288500,4535,9570,34.019604,,0,13,10,120,48408,1072,2946,9240092,18,200,180,1,24197,1,20,1,1918034,1,2957170,1,440060,1,117737,1,3771372,1,11322,1,492351,1,8787,4,504845,4,65466,4,892724,4,1768315,8,2601353,120,56740,36,4659,1,30198,1,2956,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15408,1,325,1,9570,1,4535,1,15733,1,9570,1,0,1,0,0,0,0,0,0
38,9432600,4502,9570,33.91435,,0,13,11,132,61044,1151,2997,9371556,18,200,110,1,24908,1,50,1,1913685,1,3198927,1,440150,1,114772,1,3667502,1,11452,1,406445,1,7384,4,485988,4,64454,4,903094,4,1751112,8,2631932,132,19277,24,3156,1,41250,1,3467,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15473,1,104,1,9570,1,4502,1,15577,1,9570,1,0,1,0,0,0,0,0,0
39,10081900,4984,9570,33.806374,,0,14,12,144,45440,1212,3176,10036460,18,212,80,1,39847,1,110,1,2353725,1,2984854,1,440310,1,130552,1,4075640,1,11342,1,479135,1,7955,4,555743,4,70967,4,979291,4,1941579,8,2893858,144,23836,24,3717,1,33374,1,2665,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17363,1,128,1,9570,1,4984,1,17491,1,9570,1,0,1,0,0,0,0,0,0
40,9776700,5009,9570,33.69567,,0,15,11,132,45820,1032,3317,9730880,18,224,40,1,24167,1,110,1,1917463,1,3095778,1,440120,1,132546,1,4109455,1,11202,1,500426,1,7915,4,549070,4,64755,4,988609,4,1952851,8,2885221,132,52922,48,3266,1,38965,1,2565,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17089,1,251,1,9570,1,5009,1,17340,1,9570,1,0,1,0,0,0,0,0,0
41,9652500,4852,9570,33.58224,,0,14,11,132,50068,1242,3236,9602432,18,212,100,1,24006,1,20,1,1929215,1,3041533,1,440200,1,133007,1,4023249,1,11101,1,492451,1,7985,4,527218,4,65116,4,959593,4,1925348,8,2843671,132,38033,36,3497,1,37813,1,2986,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16401,1,190,1,9570,1,4852,1,16591,1,9570,1,0,1,0,0,0,0,0,0
42,9580600,4753,9570,33.466087,,0,14,11,132,43494,1022,3757,9537106,18,212,291,1,24347,1,50,1,1926891,1,3038207,1,440260,1,128969,1,3966770,1,11322,1,535684,1,8707,4,510165,4,65787,4,940236,4,1853389,8,2756182,132,33685,36,3777,1,45408,1,2595,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15808,1,154,1,9570,1,4753,1,15962,1,9570,1,0,1,0,0,0,0,0,0
43,9551300,4728,9570,33.34721,,0,14,11,132,47729,1092,3047,9503571,18,212,90,1,25018,1,90,1,1916851,1,3110626,1,440100,1,124400,1,3875263,1,11131,1,484445,1,8025,4,501699,4,64805,4,932360,4,1840424,8,2730963,132,38775,36,3747,1,36090,1,2575,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15589,1,185,1,9570,1,4728,1,15774,1,9570,1,0,1,0,0,0,0,0,0
44,9836600,4996,9570,33.22561,,0,14,11,132,47077,1112,3237,9789523,18,212,110,1,24527,1,160,1,1922482,1,3141827,1,440200,1,133438,1,4115016,1,11763,1,516968,1,8316,4,531176,4,66879,4,986545,4,1946459,8,2882215,132,47552,36,3417,1,51530,1,2615,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16516,1,272,1,9570,1,4996,1,16788,1,9570,1,0,1,0,0,0,0,0,0
45,10015200,5112,9570,33.10128,,0,14,12,144,44888,1002,3096,9970312,18,212,80,1,24307,1,110,1,1917162,1,3178808,1,440230,1,139690,1,4258283,1,11642,1,599698,1,8506,4,551956,4,64705,4,1001263,4,1987368,8,2961338,144,24197,24,3467,1,37733,1,2585,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17219,1,129,1,9570,1,5112,1,17348,1,9570,1,0,1,0,0,0,0,0,0
46,9781300,4923,9570,32.974224,,0,14,11,132,45200,1052,3437,9736100,18,212,110,1,23936,1,90,1,1935137,1,3104685,1,440120,1,132676,1,4088054,1,11292,1,517760,1,16081,4,527889,4,65086,4,980143,4,1925097,8,2844512,132,57291,36,3557,1,48804,1,2585,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15971,1,307,1,9570,1,4923,1,16278,1,9570,1,0,1,0,0,0,0,0,0
47,9634200,4760,9570,32.844448,,0,14,11,132,45354,1463,3108,9588846,18,212,100,1,23986,1,120,1,1913014,1,3117510,1,440190,1,131263,1,3951630,1,11031,1,543870,1,8376,4,495837,4,64855,4,936989,4,1860302,8,2751392,132,42792,36,3226,1,33705,1,3006,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15212,1,234,1,9570,1,4760,1,15446,1,9570,1,0,1,0,0,0,0,0,0
48,9979400,5001,9570,32.711945,,0,14,12,144,49406,1092,3156,9929994,18,212,150,1,24277,1,20,1,1952240,1,3196743,1,440110,1,146864,1,4157538,1,12053,1,543089,1,8577,4,526507,4,64955,4,988609,4,1965786,8,2918114,144,33124,24,3717,1,52231,1,2976,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16273,1,176,1,9570,1,5001,1,16449,1,9570,1,0,1,0,0,0,0,0,0
49,10151600,5139,9570,32.576717,,0,14,12,144,49032,1022,3307,10102568,18,212,130,1,24147,1,150,1,1923825,1,3271477,1,440190,1,147906,1,4283391,1,11352,1,611631,1,8076,4,547157,4,64885,4,1010281,4,1996245,8,2973982,144,29236,24,3387,1,37693,1,3016,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16761,1,162,1,9570,1,5139,1,16923,1,9570,1,0,1,0,0,0,0,0,0
50,9912300,4996,9570,32.438763,,0,14,12,144,46730,1042,3477,9865570,18,212,130,1,24147,1,10,1,1913164,1,3217543,1,440190,1,134580,1,4124705,1,11101,1,510325,1,8266,4,525204,4,64915,4,1001784,4,1957991,8,2941831,144,14468,24,3266,1,49195,1,2715,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16396,1,76,1,9570,1,4996,1,16472,1,9570,1,0,1,0,0,0,0,0,0
51,9859900,4871,9570,32.298084,,0,13,11,132,45058,1353,3096,9814842,18,200,170,1,24628,1,30,1,1929045,1,3175051,1,440180,1,131624,1,4103033,1,11081,1,595570,1,9027,4,533640,4,66659,4,958661,4,1896242,8,2814274,132,37532,24,3246,1,35889,1,2745,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15840,1,210,1,9570,1,4871,1,16050,1,9570,1,0,1,0,0,0,0,0,0
