step,wall_ns,manifolds,pairs,top_y,awake,void,colors,wide_colors,waves,g_ns,u_ns,r_ns,sys_sum_ns,disp_lane,worker_lane_max,sys_physics_integrate_ns,sys_physics_integrate_n,sys_physics_gather_ns,sys_physics_gather_n,sys_select_broadphase_ns,sys_select_broadphase_n,sys_physics_broadphase_ns,sys_physics_broadphase_n,sys_physics_narrowphase_ns,sys_physics_narrowphase_n,sys_physics_build_graph_ns,sys_physics_build_graph_n,sys_physics_solve_colored_ns,sys_physics_solve_colored_n,sys_physics_apply_ns,sys_physics_apply_n,phys_solve_build_ns,phys_solve_build_n,phys_gravity_ns,phys_gravity_n,phys_warm_apply_ns,phys_warm_apply_n,phys_integrate_ns,phys_integrate_n,phys_pass_biased_ns,phys_pass_biased_n,phys_pass_relax_ns,phys_pass_relax_n,phys_color_wide_ns,phys_color_wide_n,phys_color_narrow_ns,phys_color_narrow_n,phys_restitution_ns,phys_restitution_n,phys_store_ns,phys_store_n,phys_write_back_ns,phys_write_back_n,phys_sleep_begin_ns,phys_sleep_begin_n,phys_sleep_freeze_ns,phys_sleep_freeze_n,phys_sleep_end_ns,phys_sleep_end_n,phys_np_dispatch_ns,phys_np_dispatch_n,phys_np_compact_ns,phys_np_compact_n,phys_np_axis_commit_ns,phys_np_axis_commit_n,phys_bp_verify_ns,phys_bp_verify_n,phys_bp_build_ns,phys_bp_build_n,phys_bp_query_ns,phys_bp_query_n,phys_bp_assemble_ns,phys_bp_assemble_n,phys_slots_wide,phys_slots_wide_n,phys_slots_narrow,phys_slots_narrow_n,phys_np_pairs,phys_np_pairs_n,phys_np_manifolds,phys_np_manifolds_n,phys_np_points,phys_np_points_n,phys_bp_pairs,phys_bp_pairs_n,phys_np_chunks,phys_np_chunks_n,phys_bp_queried,phys_bp_queried_n,phys_bp_members,phys_bp_members_n,phys_bp_rebuilds,phys_bp_rebuilds_n,phys_np_reused,phys_np_reused_n,phys_np_sep_hits,phys_np_sep_hits_n,phys_np_full,phys_np_full_n
0,19140500,4495,9570,35.998295,,0,9,9,108,80545,6222,4670,19059955,16,154,751,1,122725,1,301,1,2089727,1,2311091,1,163103,1,14356797,1,15460,1,847194,1,13346,4,546568,4,67219,4,4305044,4,8519144,8,12819519,108,0,0,6793,1,41480,1,3787,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17980,1,0,1,9570,1,4495,1,17980,1,9570,1,0,1,0,0,0,0,0,0,0,1,0,1,9570,1
1,16219800,4196,9570,35.993866,,0,8,8,96,54856,3206,2245,16164944,16,142,271,1,40878,1,200,1,1968584,1,1960369,1,90133,1,12090812,1,13696,1,360090,1,8747,4,498346,4,65866,4,3758797,4,7360062,8,11116614,96,0,0,3767,1,29136,1,2795,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15924,1,0,1,9570,1,4196,1,15924,1,9570,1,0,1,0,0,0,0,0,0,0,1,5075,1,4495,1
2,16133800,4142,9570,35.986713,,0,8,8,96,91591,1363,6924,16042209,16,142,150,1,27112,1,70,1,1945811,1,1956121,1,151681,1,11947217,1,14047,1,368567,1,7284,4,480191,4,66477,4,3713089,4,7273095,8,10979261,96,0,0,3006,1,30929,1,3216,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15744,1,0,1,9570,1,4142,1,15744,1,9570,1,0,1,0,0,0,0,0,0,0,1,5157,1,4413,1
3,15942600,4111,9570,35.976837,,0,8,8,96,40901,1112,6693,15901699,16,142,180,1,28304,1,140,1,1948145,1,1920873,1,88740,1,11901860,1,13456,1,349660,1,7404,4,477656,4,65065,4,3699463,4,7251955,8,10944725,96,0,0,3046,1,41459,1,5040,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15687,1,0,1,9570,1,4111,1,15687,1,9570,1,0,1,0,0,0,0,0,0,0,1,5389,1,4181,1
4,15905400,4100,9570,35.964233,,0,8,8,96,38898,1142,7015,15866502,16,142,220,1,27523,1,321,1,1964136,1,1904602,1,85324,1,11870390,1,13987,1,335443,1,8556,4,478738,4,66738,4,3698050,4,7244771,8,10935807,96,0,0,3006,1,30759,1,3186,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15670,1,0,1,9570,1,4100,1,15670,1,9570,1,0,1,0,0,0,0,0,0,0,1,5440,1,4130,1
5,15898000,4087,9570,35.948902,,0,8,8,96,39313,1203,5330,15858687,16,142,90,1,28004,1,100,1,1947294,1,1908599,1,85835,1,11874868,1,13897,1,351314,1,8035,4,491793,4,66047,4,3685036,4,7231646,8,10911351,96,0,0,3376,1,33584,1,2835,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15642,1,0,1,9570,1,4087,1,15642,1,9570,1,0,1,0,0,0,0,0,0,0,1,5459,1,4111,1
6,15858600,4079,9570,35.93085,,0,8,8,96,38537,1383,2436,15820063,16,142,130,1,27773,1,100,1,1928097,1,1913639,1,86576,1,11850442,1,13306,1,349660,1,8426,4,473849,4,64945,4,3684424,4,7235754,8,10917742,96,0,0,3306,1,26000,1,2695,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15666,1,0,1,9570,1,4079,1,15666,1,9570,1,0,1,0,0,0,0,0,0,0,1,5474,1,4096,1
7,15869100,4073,9570,35.910072,,0,8,8,96,51502,2034,2215,15817598,16,142,20,1,27573,1,60,1,1934118,1,1872891,1,85263,1,11883034,1,14638,1,334652,1,7434,4,485701,4,65476,4,3691638,4,7243308,8,10932731,96,0,0,4058,1,43243,1,5491,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15684,1,0,1,9570,1,4073,1,15684,1,9570,1,0,1,0,0,0,0,0,0,0,1,5484,1,4086,1
8,16681700,4066,9570,35.88657,,0,8,8,96,74152,1593,2475,16607548,16,142,110,1,29296,1,30,1,1938156,1,2300351,1,116553,1,12209255,1,13796,1,382764,1,8015,4,475923,4,69563,4,3884874,4,7340695,8,11223094,96,0,0,2956,1,39736,1,3136,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15684,1,0,1,9570,1,4066,1,15684,1,9570,1,0,1,0,0,0,0,0,0,0,1,5493,1,4077,1
9,15940400,4061,9570,35.86034,,0,8,8,96,40174,1343,2545,15900226,16,142,511,1,28184,1,40,1,1931393,1,1954037,1,85604,1,11886791,1,13666,1,349310,1,8396,4,475953,4,65385,4,3694674,4,7255261,8,10947389,96,0,0,3186,1,30508,1,2775,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15705,1,0,1,9570,1,4061,1,15705,1,9570,1,0,1,0,0,0,0,0,0,0,1,5502,1,4068,1
