step,wall_ns,manifolds,pairs,top_y,awake,void,colors,wide_colors,waves,g_ns,u_ns,r_ns,sys_sum_ns,disp_lane,worker_lane_max,sys_physics_integrate_ns,sys_physics_integrate_n,sys_physics_gather_ns,sys_physics_gather_n,sys_select_broadphase_ns,sys_select_broadphase_n,sys_physics_broadphase_ns,sys_physics_broadphase_n,sys_physics_narrowphase_ns,sys_physics_narrowphase_n,sys_physics_build_graph_ns,sys_physics_build_graph_n,sys_physics_solve_colored_ns,sys_physics_solve_colored_n,sys_physics_apply_ns,sys_physics_apply_n,phys_solve_build_ns,phys_solve_build_n,phys_gravity_ns,phys_gravity_n,phys_warm_apply_ns,phys_warm_apply_n,phys_integrate_ns,phys_integrate_n,phys_pass_biased_ns,phys_pass_biased_n,phys_pass_relax_ns,phys_pass_relax_n,phys_color_wide_ns,phys_color_wide_n,phys_color_narrow_ns,phys_color_narrow_n,phys_restitution_ns,phys_restitution_n,phys_store_ns,phys_store_n,phys_write_back_ns,phys_write_back_n,phys_sleep_begin_ns,phys_sleep_begin_n,phys_sleep_freeze_ns,phys_sleep_freeze_n,phys_sleep_end_ns,phys_sleep_end_n,phys_np_dispatch_ns,phys_np_dispatch_n,phys_np_compact_ns,phys_np_compact_n,phys_np_axis_commit_ns,phys_np_axis_commit_n,phys_bp_verify_ns,phys_bp_verify_n,phys_bp_build_ns,phys_bp_build_n,phys_bp_query_ns,phys_bp_query_n,phys_bp_assemble_ns,phys_bp_assemble_n,phys_slots_wide,phys_slots_wide_n,phys_slots_narrow,phys_slots_narrow_n,phys_np_pairs,phys_np_pairs_n,phys_np_manifolds,phys_np_manifolds_n,phys_np_points,phys_np_points_n,phys_bp_pairs,phys_bp_pairs_n,phys_np_chunks,phys_np_chunks_n,phys_bp_queried,phys_bp_queried_n,phys_bp_members,phys_bp_members_n,phys_bp_rebuilds,phys_bp_rebuilds_n,phys_np_reused,phys_np_reused_n,phys_np_sep_hits,phys_np_sep_hits_n,phys_np_full,phys_np_full_n
0,12727900,8555,9570,28.99835,1240,0,16,16,192,99447,19169,8067,12628453,16,242,591,1,136326,1,291,1,2125835,1,3778231,1,257932,1,6302252,1,26995,1,990546,1,9349,4,560715,4,66595,4,1545991,4,3046920,8,4584844,192,0,0,7305,1,37746,1,2766,1,7906,1,1363,2,5882,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34220,1,0,1,9570,1,8555,1,34220,1,9570,1,0,1,0,0,0,0,0,0,0,1,0,1,9570,1
1,9134200,5761,9570,28.995926,1240,0,16,12,144,52058,1433,5311,9082142,16,242,160,1,35662,1,30,1,1975340,1,2838258,1,153270,1,4066204,1,13217,1,493770,1,7315,4,373356,4,65563,4,1035226,4,2041314,8,2983071,144,88159,48,3687,1,31714,1,2695,1,3868,1,1333,2,4930,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17876,1,440,1,9570,1,5761,1,18316,1,9570,1,0,1,0,0,0,0,0,0,0,1,1015,1,8555,1
2,10438300,6723,9570,28.994566,1240,0,16,14,168,63851,1413,8738,10374449,16,242,150,1,24460,1,70,1,1946091,1,3517303,1,178081,1,4687001,1,21293,1,490243,1,7305,4,437716,4,65493,4,1217766,4,2413588,8,3570610,168,52005,24,4239,1,36334,1,2725,1,3828,1,1333,2,5020,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22061,1,313,1,9570,1,6723,1,22374,1,9570,1,0,1,0,0,0,0,0,0,0,1,1581,1,7989,1
3,10462600,6695,9570,28.994541,1240,0,16,14,168,65465,2966,4440,10397135,16,242,150,1,31995,1,70,1,1945570,1,3531121,1,177640,1,4694256,1,16333,1,511506,1,7114,4,436053,4,65603,4,1208698,4,2408467,8,3577905,168,34821,24,4309,1,36704,1,2756,1,3778,1,1333,2,4970,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21966,1,201,1,9570,1,6695,1,22167,1,9570,1,0,1,0,0,0,0,0,0,0,1,1903,1,7667,1
4,10389300,6672,9570,28.994545,1240,0,16,14,168,51055,1393,4038,10338245,16,242,150,1,32356,1,70,1,1946021,1,3530359,1,176487,1,4639796,1,13006,1,482006,1,6884,4,437817,4,65803,4,1204399,4,2387845,8,3557674,168,30532,24,4239,1,36394,1,2705,1,3788,1,1363,2,5160,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21835,1,169,1,9570,1,6672,1,22004,1,9570,1,0,1,0,0,0,0,0,0,0,1,2208,1,7362,1
5,10484000,6758,9570,28.994184,1240,0,16,14,168,68288,1413,3978,10415712,16,242,170,1,25251,1,60,1,1948035,1,3552304,1,179303,1,4690949,1,19640,1,477727,1,7295,4,441745,4,65773,4,1224119,4,2418037,8,3603537,168,34640,24,4349,1,37125,1,2765,1,3848,1,1363,2,5391,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22238,1,191,1,9570,1,6758,1,22429,1,9570,1,0,1,0,0,0,0,0,0,0,1,2410,1,7160,1
6,10504500,6793,9570,28.993921,1240,0,16,14,168,75050,1283,4168,10429450,16,242,120,1,25151,1,70,1,1960320,1,3513986,1,226549,1,4683745,1,19510,1,473118,1,7315,4,442306,4,65402,4,1225452,4,2413568,8,3596243,168,38608,24,4339,1,37676,1,2795,1,3677,1,1373,2,5441,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22479,1,239,1,9570,1,6793,1,22718,1,9570,1,0,1,0,0,0,0,0,0,0,1,2503,1,7067,1
7,10894800,6783,9570,28.993895,1240,0,16,14,168,97265,1283,4038,10797535,16,242,10,1,25311,1,150,1,2048679,1,3798061,1,225507,1,4680418,1,19399,1,470142,1,7245,4,442957,4,65873,4,1221965,4,2417596,8,3596974,168,38548,24,4229,1,35893,1,2776,1,3788,1,1353,2,5321,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22445,1,232,1,9570,1,6783,1,22677,1,9570,1,0,1,0,0,0,0,0,0,0,1,2542,1,7028,1
8,10839400,6772,9570,28.993822,1240,0,16,14,168,95523,1163,4850,10743877,16,242,40,1,25411,1,90,1,2043348,1,3760435,1,225026,1,4670177,1,19349,1,459881,1,7215,4,441063,4,65623,4,1229049,4,2412265,8,3597825,168,38638,24,4329,1,36514,1,2746,1,3788,1,1362,2,5180,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22460,1,241,1,9570,1,6772,1,22701,1,9570,1,0,1,0,0,0,0,0,0,0,1,2595,1,6975,1
9,10690200,6790,9570,28.993675,1240,0,16,14,168,86437,1202,3869,10603763,16,242,30,1,25652,1,80,1,2078178,1,3586172,1,222982,1,4670849,1,19820,1,459921,1,7385,4,441544,4,65372,4,1224440,4,2417596,8,3599478,168,38688,24,4269,1,35792,1,2726,1,3798,1,1343,2,5461,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22652,1,243,1,9570,1,6790,1,22895,1,9570,1,0,1,0,0,0,0,0,0,0,1,2608,1,6962,1
10,10785500,6786,9570,28.993578,1240,0,16,14,168,85923,1353,4039,10699577,16,242,20,1,25031,1,70,1,2134923,1,3615441,1,223362,1,4681300,1,19429,1,458769,1,7154,4,443208,4,65493,4,1223898,4,2428628,8,3605781,168,42706,24,4219,1,35141,1,2746,1,3708,1,1333,2,5651,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22700,1,254,1,9570,1,6786,1,22954,1,9570,1,0,1,0,0,0,0,0,0,0,1,2621,1,6949,1
11,10884200,6806,9570,28.99352,1240,0,16,14,168,86684,1343,4099,10797516,16,242,40,1,25421,1,80,1,2178732,1,3644841,1,229495,1,4699226,1,19680,1,458679,1,7124,4,443658,4,65392,4,1248188,4,2421814,8,3623036,168,42867,24,4259,1,35372,1,2736,1,3778,1,1343,2,5541,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22716,1,263,1,9570,1,6806,1,22979,1,9570,1,0,1,0,0,0,0,0,0,0,1,2634,1,6936,1
12,10886300,6806,9570,28.993486,1240,0,16,14,168,85799,1343,4019,10800501,16,242,10,1,25291,1,70,1,2177329,1,3672647,1,228072,1,4677422,1,19660,1,456595,1,7205,4,445232,4,65473,4,1225011,4,2423999,8,3602404,168,42586,24,4259,1,35301,1,2736,1,3708,1,1323,2,5241,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22744,1,264,1,9570,1,6806,1,23008,1,9570,1,0,1,0,0,0,0,0,0,0,1,2636,1,6934,1
13,10851200,6780,9570,28.993422,1240,0,16,14,168,86391,1243,4109,10764809,16,242,60,1,25431,1,80,1,2187420,1,3647837,1,222300,1,4662251,1,19429,1,451484,1,7064,4,442055,4,65463,4,1221844,4,2420672,8,3595661,168,42747,24,4249,1,35021,1,2746,1,3738,1,1313,2,5361,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22736,1,253,1,9570,1,6780,1,22989,1,9570,1,0,1,0,0,0,0,0,0,0,1,2661,1,6909,1
14,10907300,6784,9570,28.99337,1240,0,16,14,168,86728,1594,4088,10820572,16,242,10,1,25341,1,80,1,2211228,1,3658328,1,223022,1,4682983,1,19580,1,453859,1,12736,4,450432,4,65122,4,1224129,4,2422025,8,3599489,168,42576,24,4259,1,35502,1,2786,1,3878,1,1413,2,5251,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22775,1,271,1,9570,1,6784,1,23046,1,9570,1,0,1,0,0,0,0,0,0,0,1,2678,1,6892,1
15,10863400,6765,9570,28.993326,1240,0,16,14,168,87849,1263,4078,10775551,16,242,10,1,25462,1,70,1,2217681,1,3670052,1,221228,1,4621589,1,19459,1,447095,1,7084,4,440001,4,64942,4,1211744,4,2397776,8,3566673,168,38769,24,4249,1,34680,1,2766,1,3697,1,1333,2,4960,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22775,1,254,1,9570,1,6765,1,23029,1,9570,1,0,1,0,0,0,0,0,0,0,1,2705,1,6865,1
16,10736600,6760,9570,28.993288,1240,0,16,14,168,86353,1333,3909,10650247,16,242,20,1,25231,1,70,1,2054490,1,3694682,1,222160,1,4634315,1,19279,1,453118,1,7044,4,440432,4,65172,4,1214930,4,2399790,8,3571853,168,38959,24,4209,1,35352,1,2766,1,3647,1,1363,2,5160,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22734,1,256,1,9570,1,6760,1,22990,1,9570,1,0,1,0,0,0,0,0,0,0,1,2708,1,6862,1
17,10670100,6761,9570,28.993235,1240,0,16,14,168,86277,1242,4139,10583823,16,242,20,1,25572,1,70,1,2098920,1,3544258,1,222921,1,4672392,1,19670,1,486465,1,7325,4,440432,4,65082,4,1216584,4,2403076,8,3576622,168,38899,24,4219,1,34961,1,2776,1,3697,1,1293,2,5241,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22757,1,248,1,9570,1,6761,1,23005,1,9570,1,0,1,0,0,0,0,0,0,0,1,2727,1,6843,1
18,10722200,6734,9570,28.99321,1240,0,16,14,168,86152,1382,3878,10636048,16,242,10,1,25321,1,90,1,2160455,1,3594790,1,222140,1,4613332,1,19910,1,449500,1,7104,4,438007,4,65012,4,1207165,4,2393497,8,3557754,168,39029,24,4249,1,34450,1,2746,1,3677,1,1343,2,5201,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22736,1,249,1,9570,1,6734,1,22985,1,9570,1,0,1,0,0,0,0,0,0,0,1,2744,1,6826,1
19,10269900,6754,9570,28.99318,1240,0,16,14,168,75987,1113,3978,10193913,16,242,20,1,25542,1,80,1,1939788,1,3401869,1,179263,1,4627842,1,19510,1,456274,1,7114,4,438458,4,64811,4,1214550,4,2393477,8,3565209,168,38839,24,4209,1,34620,1,2756,1,3657,1,1352,2,5451,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22779,1,242,1,9570,1,6754,1,23021,1,9570,1,0,1,0,0,0,0,0,0,0,1,2761,1,6809,1
