step,wall_ns,manifolds,pairs,top_y,awake,void,colors,wide_colors,waves,g_ns,u_ns,r_ns,sys_sum_ns,disp_lane,worker_lane_max,sys_physics_integrate_ns,sys_physics_integrate_n,sys_physics_gather_ns,sys_physics_gather_n,sys_select_broadphase_ns,sys_select_broadphase_n,sys_physics_broadphase_ns,sys_physics_broadphase_n,sys_physics_narrowphase_ns,sys_physics_narrowphase_n,sys_physics_build_graph_ns,sys_physics_build_graph_n,sys_physics_solve_colored_ns,sys_physics_solve_colored_n,sys_physics_apply_ns,sys_physics_apply_n,phys_solve_build_ns,phys_solve_build_n,phys_gravity_ns,phys_gravity_n,phys_warm_apply_ns,phys_warm_apply_n,phys_integrate_ns,phys_integrate_n,phys_pass_biased_ns,phys_pass_biased_n,phys_pass_relax_ns,phys_pass_relax_n,phys_color_wide_ns,phys_color_wide_n,phys_color_narrow_ns,phys_color_narrow_n,phys_restitution_ns,phys_restitution_n,phys_store_ns,phys_store_n,phys_write_back_ns,phys_write_back_n,phys_sleep_begin_ns,phys_sleep_begin_n,phys_sleep_freeze_ns,phys_sleep_freeze_n,phys_sleep_end_ns,phys_sleep_end_n,phys_np_dispatch_ns,phys_np_dispatch_n,phys_np_compact_ns,phys_np_compact_n,phys_np_axis_commit_ns,phys_np_axis_commit_n,phys_bp_verify_ns,phys_bp_verify_n,phys_bp_build_ns,phys_bp_build_n,phys_bp_query_ns,phys_bp_query_n,phys_bp_assemble_ns,phys_bp_assemble_n,phys_slots_wide,phys_slots_wide_n,phys_slots_narrow,phys_slots_narrow_n,phys_np_pairs,phys_np_pairs_n,phys_np_manifolds,phys_np_manifolds_n,phys_np_points,phys_np_points_n,phys_bp_pairs,phys_bp_pairs_n,phys_np_chunks,phys_np_chunks_n,phys_bp_queried,phys_bp_queried_n,phys_bp_members,phys_bp_members_n,phys_bp_rebuilds,phys_bp_rebuilds_n
0,17429800,4495,9570,35.998295,,0,9,9,108,118676,5551,3607,17311124,16,158,872,1,127498,1,90,1,570710,1,2587351,1,144461,1,13865563,1,14578,1,571201,1,8857,4,538277,4,66850,4,4275825,4,8373053,8,12645270,108,0,0,4619,1,18797,1,2535,1,0,0,0,0,0,0,0,0,0,0,0,0,36421,1,131746,1,342496,1,57722,1,17980,1,0,1,9570,1,4495,1,17980,1,9570,1,0,1,1241,1,0,1,0,1
1,15105100,4196,9570,35.993866,,0,8,8,96,93378,1313,2396,15011722,16,146,190,1,48815,1,90,1,372995,1,2542254,1,109864,1,11926853,1,10661,1,325012,1,7234,4,478801,4,64876,4,3722529,4,7303022,8,11023155,96,0,0,2866,1,18696,1,2505,1,0,0,0,0,0,0,0,0,0,0,0,0,10941,1,28996,1,307478,1,25179,1,15924,1,0,1,9570,1,4196,1,15924,1,9570,1,0,1,1241,1,0,1,0,1
2,14860400,4142,9570,35.986713,,0,8,8,96,172527,1453,4198,14687873,16,146,190,1,33074,1,130,1,378757,1,2365730,1,107609,1,11789426,1,12955,1,279113,1,7545,4,473381,4,64796,4,3694284,4,7244969,8,10935054,96,0,0,2896,1,18476,1,2515,1,0,0,0,0,0,0,0,0,0,0,0,0,31862,1,27654,1,283862,1,35098,1,15744,1,0,1,9570,1,4142,1,15744,1,9570,1,0,1,1240,1,1,1,1,1
3,15068100,4111,9570,35.976837,,0,8,8,96,108299,5451,2435,14959801,16,146,80,1,33445,1,220,1,297388,1,2420216,1,118040,1,12078759,1,11653,1,429696,1,9308,4,509010,4,65537,4,3763198,4,7243466,8,11004229,96,0,0,2946,1,46701,1,3447,1,0,0,0,0,0,0,0,0,0,0,0,0,6803,1,27804,1,233494,1,28245,1,15687,1,0,1,9570,1,4111,1,15687,1,9570,1,0,1,1240,1,1,1,0,1
4,14997000,4100,9570,35.964233,,0,8,8,96,59542,1643,8236,14937458,16,146,261,1,36170,1,190,1,357716,1,2545861,1,85757,1,11899671,1,11833,1,389878,1,7565,4,479673,4,75667,4,3679475,4,7209420,8,10880659,96,0,0,3326,1,50168,1,2856,1,0,0,0,0,0,0,0,0,0,0,0,0,7404,1,30750,1,282449,1,36681,1,15670,1,0,1,9570,1,4100,1,15670,1,9570,1,0,1,1240,1,1,1,0,1
5,14883400,4087,9570,35.948902,,0,8,8,96,80073,6913,2275,14803327,16,146,381,1,26171,1,210,1,287529,1,2539298,1,86468,1,11846317,1,16953,1,387584,1,7505,4,473801,4,65347,4,3674486,4,7205021,8,10877232,96,0,0,2825,1,20330,1,2505,1,0,0,0,0,0,0,0,0,0,0,0,0,5881,1,24938,1,226581,1,29527,1,15642,1,0,1,9570,1,4087,1,15642,1,9570,1,0,1,1240,1,1,1,0,1
6,14888400,4079,9570,35.93085,,0,8,8,96,122546,1222,2294,14765854,16,146,261,1,39517,1,130,1,356794,1,2594295,1,87170,1,11677258,1,10430,1,257962,1,7344,4,471256,4,65387,4,3661711,4,7189250,8,10848667,96,0,0,2745,1,17775,1,2605,1,0,0,0,0,0,0,0,0,0,0,0,0,6773,1,32313,1,282149,1,35098,1,15666,1,0,1,9570,1,4079,1,15666,1,9570,1,0,1,1240,1,1,1,0,1
7,14804100,4073,9570,35.910072,,0,8,8,96,167407,1262,2395,14636693,16,146,190,1,33575,1,150,1,337887,1,2424104,1,105986,1,11718969,1,15831,1,267811,1,7424,4,472659,4,64646,4,3691899,4,7190202,8,10879707,96,0,0,2765,1,17745,1,2555,1,0,0,0,0,0,0,0,0,0,0,0,0,9709,1,30980,1,261909,1,34888,1,15684,1,0,1,9570,1,4073,1,15684,1,9570,1,0,1,1240,1,1,1,0,1
8,14649000,4066,9570,35.88657,,0,8,8,96,92643,1293,2154,14556357,16,146,110,1,32854,1,641,1,273442,1,2463511,1,83132,1,11692337,1,10330,1,249575,1,7565,4,474673,4,65547,4,3666520,4,7200863,8,10865229,96,0,0,3216,1,20550,1,2535,1,0,0,0,0,0,0,0,0,0,0,0,0,6903,1,27634,1,210539,1,28145,1,15684,1,0,1,9570,1,4066,1,15684,1,9570,1,0,1,1240,1,1,1,0,1
9,14822700,4061,9570,35.86034,,0,8,8,96,169936,1353,2545,14652764,16,146,240,1,33555,1,140,1,324952,1,2353206,1,104834,1,11822711,1,13126,1,286106,1,7485,4,470846,4,64736,4,3693963,4,7268745,8,10960163,96,0,0,3206,1,23706,1,2565,1,0,0,0,0,0,0,0,0,0,0,0,0,9839,1,29267,1,249074,1,36501,1,15705,1,0,1,9570,1,4061,1,15705,1,9570,1,0,1,1240,1,1,1,0,1
