Frame, Time (ms)
0, 20.9595
1, 2.2733
2, 2.1656
3, 2.2936
4, 2.2226
5, 2.3616
6, 2.4477
7, 2.1878
8, 2.2546
9, 2.335
10, 2.2282
11, 2.1092
12, 2.1931
13, 2.3845
14, 2.1326
15, 2.4385
16, 2.3656
17, 2.1207
18, 2.2353
19, 3.4844
20, 3.3073
21, 3.4139
22, 3.5213
23, 3.633
24, 3.4476
25, 3.0026
26, 3.1254
27, 4.1959
28, 4.9686
29, 7.2396
30, 6.1472
31, 5.0051
32, 4.8723
33, 5.2794
34, 8.0637
35, 8.754
36, 7.6908
37, 6.3888
38, 6.6244
39, 10.1024
40, 9.286
41, 8.9084
42, 7.8762
43, 7.5678
44, 10.2978
45, 8.7497
46, 9.6879
47, 9.6394
48, 10.5129
49, 8.0013
50, 9.8658
51, 9.8209
52, 11.47
53, 8.2383
54, 9.59
55, 10.1441
56, 11.0653
57, 9.2039
58, 9.2169
59, 9.4536
60, 9.135
61, 9.3228
62, 8.7166
63, 7.6495
64, 8.8659
65, 7.7546
66, 7.4046
67, 7.8863
68, 7.7971
69, 6.9722
70, 7.6468
71, 7.1162
72, 7.5632
73, 7.3939
74, 7.3053
75, 7.1512
76, 6.9704
77, 6.6892
78, 6.3995
79, 6.4598
80, 6.3126
81, 6.3736
82, 6.4269
83, 6.4365
84, 6.452
85, 6.1621
86, 6.3379
87, 6.1841
88, 6.4415
89, 6.4921
90, 7.4513
91, 6.4751
92, 6.055
93, 5.9843
94, 6.2972
95, 7.2201
96, 6.5379
97, 6.3079
98, 6.9008
99, 6.6017
100, 6.1985
101, 6.0457
102, 6.1637
103, 6.0259
104, 6.295
105, 6.0376
106, 6.2602
107, 6.9263
108, 6.8626
109, 6.4706
110, 6.5242
111, 6.1714
112, 6.4187
113, 6.1176
114, 6.1858
115, 5.9263
116, 6.251
117, 5.8712
118, 6.4769
119, 6.2127
120, 6.3777
121, 6.206
122, 6.4645
123, 6.0416
124, 6.3003
125, 6.0487
126, 6.2068
127, 5.8799
128, 6.0327
129, 6.3519
130, 6.2579
131, 6.235
132, 6.0436
133, 5.8509
134, 6.3897
135, 6.0882
136, 5.95
137, 5.8621
138, 6.2453
139, 6.3945
140, 6.2343
141, 5.9194
142, 6.3122
143, 6.101
144, 6.1596
145, 5.9156
146, 5.9491
147, 6.0287
148, 6.1321
149, 5.8852
150, 6.0464
151, 6.3113
152, 6.271
153, 6.0503
154, 6.1308
155, 6.9599
