step,wall_ns,manifolds,pairs,top_y,awake,void,colors,wide_colors,waves,g_ns,u_ns,r_ns,sys_sum_ns,disp_lane,worker_lane_max,sys_physics_integrate_ns,sys_physics_integrate_n,sys_physics_gather_ns,sys_physics_gather_n,sys_select_broadphase_ns,sys_select_broadphase_n,sys_physics_broadphase_ns,sys_physics_broadphase_n,sys_physics_narrowphase_ns,sys_physics_narrowphase_n,sys_physics_build_graph_ns,sys_physics_build_graph_n,sys_physics_solve_colored_ns,sys_physics_solve_colored_n,sys_physics_apply_ns,sys_physics_apply_n,phys_solve_build_ns,phys_solve_build_n,phys_gravity_ns,phys_gravity_n,phys_warm_apply_ns,phys_warm_apply_n,phys_integrate_ns,phys_integrate_n,phys_pass_biased_ns,phys_pass_biased_n,phys_pass_relax_ns,phys_pass_relax_n,phys_color_wide_ns,phys_color_wide_n,phys_color_narrow_ns,phys_color_narrow_n,phys_restitution_ns,phys_restitution_n,phys_store_ns,phys_store_n,phys_write_back_ns,phys_write_back_n,phys_sleep_begin_ns,phys_sleep_begin_n,phys_sleep_freeze_ns,phys_sleep_freeze_n,phys_sleep_end_ns,phys_sleep_end_n,phys_np_dispatch_ns,phys_np_dispatch_n,phys_np_compact_ns,phys_np_compact_n,phys_np_axis_commit_ns,phys_np_axis_commit_n,phys_slots_wide,phys_slots_wide_n,phys_slots_narrow,phys_slots_narrow_n,phys_np_pairs,phys_np_pairs_n,phys_np_manifolds,phys_np_manifolds_n,phys_np_points,phys_np_points_n,phys_bp_pairs,phys_bp_pairs_n,phys_np_chunks,phys_np_chunks_n
0,5355300,4495,9570,35.998295,,0,9,9,108,115827,7204,2826,5239473,16,152,852,1,128025,1,281,1,1958116,1,951779,1,167274,1,2018076,1,15070,1,591951,1,14950,4,558424,4,105771,4,250690,4,456000,8,703864,108,0,0,5631,1,24729,1,2725,1,0,0,0,0,0,0,697562,1,130741,1,16633,1,17980,1,0,1,9570,1,4495,1,17980,1,9570,1,48,1
1,4298700,4196,9570,35.993866,,0,8,8,96,37419,1423,1774,4261281,16,142,140,1,43868,1,70,1,2031924,1,465258,1,91493,1,1614721,1,13808,1,347543,1,12375,4,490990,4,89268,4,230049,4,412072,8,640348,96,0,0,3136,1,25210,1,2655,1,0,0,0,0,0,0,436170,1,19489,1,5371,1,15924,1,0,1,9570,1,4196,1,15924,1,9570,1,48,1
2,4015100,4142,9570,35.986713,,0,8,8,96,33236,2906,1594,3981864,16,142,40,1,24850,1,180,1,1888848,1,415329,1,86853,1,1552638,1,13126,1,291441,1,11483,4,480819,4,82805,4,228646,4,426030,8,653082,96,0,0,2926,1,22956,1,2625,1,0,0,0,0,0,0,388004,1,18066,1,5220,1,15744,1,0,1,9570,1,4142,1,15744,1,9570,1,48,1
3,3900400,4111,9570,35.976837,,0,8,8,96,36531,1133,2977,3863869,16,142,10,1,24930,1,40,1,1893017,1,393104,1,86793,1,1452929,1,13046,1,284327,1,11844,4,478054,4,83657,4,203185,4,363385,8,563593,96,0,0,2906,1,21824,1,2615,1,0,0,0,0,0,0,365409,1,18657,1,5150,1,15687,1,0,1,9570,1,4111,1,15687,1,9570,1,48,1
4,3926500,4100,9570,35.964233,,0,8,8,96,33373,1072,3678,3893127,16,142,40,1,24769,1,20,1,1893297,1,399307,1,84288,1,1478409,1,12996,1,283285,1,11723,4,477633,4,83717,4,213275,4,380078,8,589676,96,0,0,2846,1,22124,1,2655,1,0,0,0,0,0,0,373605,1,16954,1,4910,1,15670,1,0,1,9570,1,4100,1,15670,1,9570,1,48,1
5,3925600,4087,9570,35.948902,,0,8,8,96,31902,1132,2816,3893698,16,142,30,1,24649,1,40,1,1897155,1,397503,1,84639,1,1476586,1,13096,1,280439,1,11503,4,478685,4,83617,4,212975,4,380008,8,590167,96,0,0,3367,1,22254,1,2605,1,0,0,0,0,0,0,373144,1,15701,1,4800,1,15642,1,0,1,9570,1,4087,1,15642,1,9570,1,48,1
6,3925200,4079,9570,35.93085,,0,8,8,96,32624,1002,1533,3892576,16,142,20,1,24729,1,100,1,1885081,1,406050,1,84388,1,1479161,1,13046,1,279989,1,11493,4,476881,4,83667,4,212284,4,386321,8,597071,96,0,0,2906,1,22024,1,2595,1,0,0,0,0,0,0,380519,1,16904,1,4749,1,15666,1,0,1,9570,1,4079,1,15666,1,9570,1,48,1
7,3939500,4073,9570,35.910072,,0,8,8,96,36543,1132,1544,3902957,16,142,70,1,24739,1,100,1,1885261,1,413064,1,83607,1,1483089,1,13026,1,280870,1,11703,4,476841,4,83477,4,210099,4,391030,8,599585,96,0,0,2996,1,22315,1,2625,1,0,0,0,0,0,0,386691,1,17615,1,4790,1,15684,1,0,1,9570,1,4073,1,15684,1,9570,1,48,1
8,3939400,4066,9570,35.88657,,0,8,8,96,31554,1052,1524,3907846,16,142,10,1,24659,1,50,1,1884450,1,413615,1,83847,1,1488099,1,13116,1,280630,1,11934,4,478164,4,83376,4,218776,4,386301,8,603553,96,0,0,2966,1,22274,1,2625,1,0,0,0,0,0,0,388946,1,16954,1,4950,1,15684,1,0,1,9570,1,4066,1,15684,1,9570,1,48,1
9,3908800,4061,9570,35.86034,,0,8,8,96,30302,982,1494,3878498,16,142,120,1,24890,1,50,1,1897806,1,385139,1,86172,1,1471285,1,13036,1,275199,1,11733,4,480128,4,83777,4,208496,4,384587,8,591590,96,0,0,2826,1,20912,1,2645,1,0,0,0,0,0,0,361862,1,16022,1,4649,1,15705,1,0,1,9570,1,4061,1,15705,1,9570,1,48,1
10,3896600,4053,9570,35.831387,,0,8,8,96,33884,1042,1674,3862716,16,142,60,1,24830,1,20,1,1896443,1,416481,1,83867,1,1427869,1,13146,1,281031,1,11723,4,481811,4,83777,4,192444,4,348706,8,539476,96,0,0,2836,1,21864,1,2635,1,0,0,0,0,0,0,390940,1,16934,1,4669,1,15690,1,0,1,9570,1,4053,1,15690,1,9570,1,48,1
11,3905900,4054,9570,35.79971,,0,8,8,96,29927,1162,1564,3875973,16,142,20,1,24820,1,40,1,1897265,1,425379,1,83807,1,1431526,1,13116,1,280129,1,11784,4,482072,4,83587,4,192975,4,352593,8,544004,96,0,0,2906,1,21633,1,2685,1,0,0,0,0,0,0,400750,1,16032,1,4759,1,15715,1,0,1,9570,1,4054,1,15715,1,9570,1,48,1
12,3966600,4056,9570,35.765305,,0,8,8,96,31349,1152,1494,3935251,16,142,20,1,24709,1,50,1,1892566,1,412363,1,83336,1,1509161,1,13046,1,279658,1,11773,4,479777,4,85821,4,221342,4,402212,8,622060,96,0,0,2976,1,21834,1,2615,1,0,0,0,0,0,0,387984,1,15962,1,4659,1,15716,1,0,1,9570,1,4056,1,15716,1,9570,1,48,1
13,3888700,4055,9570,35.728176,,0,8,8,96,31334,1113,1513,3857366,16,142,20,1,24639,1,40,1,1888658,1,406932,1,87424,1,1436606,1,13046,1,288145,1,10381,4,482412,4,83176,4,192404,4,350179,8,541069,96,0,0,3487,1,22094,1,3216,1,0,0,0,0,0,0,380730,1,18747,1,4719,1,15731,1,0,1,9570,1,4055,1,15731,1,9570,1,48,1
14,3917300,4060,9570,35.688324,,0,8,8,96,33191,1062,1464,3884109,16,142,50,1,25100,1,70,1,1888197,1,421070,1,89849,1,1446666,1,13106,1,281031,1,10441,4,484887,4,83637,4,200710,4,357042,8,556289,96,0,0,2906,1,22294,1,2655,1,0,0,0,0,0,0,393766,1,19489,1,4990,1,15731,1,0,1,9570,1,4060,1,15731,1,9570,1,48,1
