step,wall_ns,manifolds,pairs,top_y,awake,void,colors,wide_colors,waves,g_ns,u_ns,r_ns,sys_sum_ns,disp_lane,worker_lane_max,sys_physics_integrate_ns,sys_physics_integrate_n,sys_physics_gather_ns,sys_physics_gather_n,sys_select_broadphase_ns,sys_select_broadphase_n,sys_physics_broadphase_ns,sys_physics_broadphase_n,sys_physics_narrowphase_ns,sys_physics_narrowphase_n,sys_physics_build_graph_ns,sys_physics_build_graph_n,sys_physics_solve_colored_ns,sys_physics_solve_colored_n,sys_physics_apply_ns,sys_physics_apply_n,phys_solve_build_ns,phys_solve_build_n,phys_gravity_ns,phys_gravity_n,phys_warm_apply_ns,phys_warm_apply_n,phys_integrate_ns,phys_integrate_n,phys_pass_biased_ns,phys_pass_biased_n,phys_pass_relax_ns,phys_pass_relax_n,phys_color_wide_ns,phys_color_wide_n,phys_color_narrow_ns,phys_color_narrow_n,phys_restitution_ns,phys_restitution_n,phys_store_ns,phys_store_n,phys_write_back_ns,phys_write_back_n,phys_sleep_begin_ns,phys_sleep_begin_n,phys_sleep_freeze_ns,phys_sleep_freeze_n,phys_sleep_end_ns,phys_sleep_end_n,phys_np_dispatch_ns,phys_np_dispatch_n,phys_np_compact_ns,phys_np_compact_n,phys_np_axis_commit_ns,phys_np_axis_commit_n,phys_slots_wide,phys_slots_wide_n,phys_slots_narrow,phys_slots_narrow_n,phys_np_pairs,phys_np_pairs_n,phys_np_manifolds,phys_np_manifolds_n,phys_np_points,phys_np_points_n,phys_bp_pairs,phys_bp_pairs_n,phys_np_chunks,phys_np_chunks_n
0,13262900,8555,9570,28.99835,,0,16,16,192,240703,15981,5732,13022197,16,235,1733,1,130515,1,291,1,2152581,1,3280799,1,320056,1,7116543,1,19678,1,1152054,1,9148,4,1054223,4,65298,4,1614489,4,3162497,8,4771254,192,0,0,5942,1,34357,1,2555,1,0,0,0,0,0,0,0,0,0,0,0,0,34220,1,0,1,9570,1,8555,1,34220,1,9570,1,0,1
1,10013300,5761,9570,28.995926,,0,16,12,144,234147,1603,5381,9779153,16,235,150,1,33796,1,70,1,1917111,1,3067051,1,191404,1,4554521,1,15049,1,591978,1,7926,4,637758,4,64105,4,1075524,4,2137442,8,3114594,144,92992,48,4369,1,31341,1,2475,1,0,0,0,0,0,0,0,0,0,0,0,0,17876,1,440,1,9570,1,5761,1,18316,1,9570,1,0,1
2,11553000,6723,9570,28.994566,,0,16,14,168,233895,3898,6824,11319105,16,235,140,1,29898,1,70,1,2112753,1,3588591,1,226924,1,5346009,1,14719,1,626245,1,7936,4,776269,4,64286,4,1308941,4,2514590,8,3760537,168,56170,24,4709,1,36632,1,2505,1,0,0,0,0,0,0,0,0,0,0,0,0,22061,1,313,1,9570,1,6723,1,22374,1,9570,1,0,1
3,11402200,6695,9570,28.994541,,0,16,14,168,258378,1513,5250,11143822,16,235,140,1,30169,1,60,1,2051945,1,3625293,1,219169,1,5202128,1,14919,1,640623,1,7525,4,716091,4,63815,4,1249505,4,2479671,8,3688446,168,35479,24,4689,1,36211,1,2485,1,0,0,0,0,0,0,0,0,0,0,0,0,21966,1,201,1,9570,1,6695,1,22167,1,9570,1,0,1
4,11530800,6672,9570,28.994545,,0,16,14,168,436976,1262,3858,11093824,16,235,150,1,30209,1,50,1,2144415,1,3635493,1,218497,1,5050150,1,14859,1,467996,1,7394,4,710340,4,64476,4,1253272,4,2501805,8,3719236,168,31983,24,4589,1,36511,1,2505,1,0,0,0,0,0,0,0,0,0,0,0,0,21835,1,169,1,9570,1,6672,1,22004,1,9570,1,0,1
5,11573300,6758,9570,28.994184,,0,16,14,168,486549,1743,4669,11086751,16,235,150,1,23456,1,80,1,1904366,1,3765417,1,238777,1,5138714,1,15791,1,556759,1,7194,4,711382,4,63715,4,1259284,4,2492967,8,3711912,168,35670,24,5591,1,37523,1,2555,1,0,0,0,0,0,0,0,0,0,0,0,0,22238,1,191,1,9570,1,6758,1,22429,1,9570,1,0,1
6,11570800,6793,9570,28.993921,,0,16,14,168,221385,1483,4259,11349415,16,235,150,1,28055,1,190,1,2079108,1,3672255,1,221243,1,5331210,1,17204,1,588351,1,7665,4,764115,4,64406,4,1305484,4,2555029,8,3816075,168,40179,24,4960,1,37153,1,2565,1,0,0,0,0,0,0,0,0,0,0,0,0,22479,1,239,1,9570,1,6793,1,22718,1,9570,1,0,1
7,12311200,6783,9570,28.993895,,0,16,14,168,1052222,1323,3988,11258978,16,235,160,1,34407,1,120,1,2155878,1,3703836,1,227134,1,5122071,1,15370,1,472625,1,7485,4,723095,4,64286,4,1284854,4,2524880,8,3765757,168,39988,24,4749,1,36301,1,2475,1,0,0,0,0,0,0,0,0,0,0,0,0,22445,1,232,1,9570,1,6783,1,22677,1,9570,1,0,1
8,11435900,6772,9570,28.993822,,0,16,14,168,262019,1513,4740,11173881,16,235,130,1,33205,1,190,1,2100109,1,3514095,1,259257,1,5238529,1,28365,1,552882,1,7825,4,761269,4,68304,4,1298881,4,2503889,8,3758453,168,39577,24,4890,1,36552,1,2525,1,0,0,0,0,0,0,0,0,0,0,0,0,22460,1,241,1,9570,1,6772,1,22701,1,9570,1,0,1
9,10942600,6790,9570,28.993675,,0,16,14,168,105438,1423,4059,10837162,16,235,140,1,34938,1,180,1,2030212,1,3465861,1,175584,1,5112582,1,17665,1,440903,1,7324,4,737282,4,64226,4,1279413,4,2538336,8,3773272,168,40419,24,4659,1,36531,1,2485,1,0,0,0,0,0,0,0,0,0,0,0,0,22652,1,243,1,9570,1,6790,1,22895,1,9570,1,0,1
10,11884100,6786,9570,28.993578,,0,16,14,168,590885,1403,3968,11293215,16,235,170,1,37714,1,100,1,2162140,1,3716160,1,261602,1,5099577,1,15751,1,448397,1,7224,4,728365,4,64646,4,1279533,4,2526854,8,3758032,168,44387,24,4749,1,35930,1,2475,1,0,0,0,0,0,0,0,0,0,0,0,0,22700,1,254,1,9570,1,6786,1,22954,1,9570,1,0,1
11,12577100,6806,9570,28.99352,,0,16,14,168,1284126,1423,3989,11292974,16,235,150,1,48906,1,80,1,2194002,1,3635964,1,260339,1,5137211,1,16322,1,448377,1,7124,4,731511,4,64556,4,1280996,4,2558756,8,3791046,168,44717,24,4910,1,37002,1,2555,1,0,0,0,0,0,0,0,0,0,0,0,0,22716,1,263,1,9570,1,6806,1,22979,1,9570,1,0,1
12,11613100,6806,9570,28.993486,,0,16,14,168,211634,1443,3979,11401466,16,235,751,1,32544,1,170,1,2153934,1,3718014,1,192877,1,5288006,1,15170,1,531991,1,7885,4,771129,4,63885,4,1339972,4,2528006,8,3819572,168,44427,24,4910,1,36291,1,2495,1,0,0,0,0,0,0,0,0,0,0,0,0,22744,1,264,1,9570,1,6806,1,23008,1,9570,1,0,1
