step,wall_ns,manifolds,pairs,top_y,awake,void,colors,wide_colors,waves,g_ns,u_ns,r_ns,sys_sum_ns,disp_lane,worker_lane_max,sys_physics_integrate_ns,sys_physics_integrate_n,sys_physics_gather_ns,sys_physics_gather_n,sys_select_broadphase_ns,sys_select_broadphase_n,sys_physics_broadphase_ns,sys_physics_broadphase_n,sys_physics_narrowphase_ns,sys_physics_narrowphase_n,sys_physics_build_graph_ns,sys_physics_build_graph_n,sys_physics_solve_colored_ns,sys_physics_solve_colored_n,sys_physics_apply_ns,sys_physics_apply_n,phys_solve_build_ns,phys_solve_build_n,phys_gravity_ns,phys_gravity_n,phys_warm_apply_ns,phys_warm_apply_n,phys_integrate_ns,phys_integrate_n,phys_pass_biased_ns,phys_pass_biased_n,phys_pass_relax_ns,phys_pass_relax_n,phys_color_wide_ns,phys_color_wide_n,phys_color_narrow_ns,phys_color_narrow_n,phys_restitution_ns,phys_restitution_n,phys_store_ns,phys_store_n,phys_write_back_ns,phys_write_back_n,phys_sleep_begin_ns,phys_sleep_begin_n,phys_sleep_freeze_ns,phys_sleep_freeze_n,phys_sleep_end_ns,phys_sleep_end_n,phys_np_dispatch_ns,phys_np_dispatch_n,phys_np_compact_ns,phys_np_compact_n,phys_np_axis_commit_ns,phys_np_axis_commit_n,phys_slots_wide,phys_slots_wide_n,phys_slots_narrow,phys_slots_narrow_n,phys_np_pairs,phys_np_pairs_n,phys_np_manifolds,phys_np_manifolds_n,phys_np_points,phys_np_points_n,phys_bp_pairs,phys_bp_pairs_n,phys_np_chunks,phys_np_chunks_n
0,7438900,4495,9570,35.998295,,0,9,9,108,83250,7334,4509,7355650,16,154,2876,1,161294,1,1192,1,2325231,1,946801,1,163017,1,3742917,1,12324,1,1413368,1,15039,4,667077,4,96458,4,383496,4,710020,8,1089007,108,0,0,6633,1,439114,1,4379,1,0,0,0,0,0,0,675944,1,128149,1,30429,1,17980,1,0,1,9570,1,4495,1,17980,1,9570,1,48,1
1,6264500,4196,9570,35.993866,,0,8,8,96,49658,3256,2244,6214842,16,142,190,1,77220,1,391,1,2468850,1,531954,1,93642,1,3030291,1,12304,1,825325,1,12254,4,579557,4,78392,4,376512,4,740570,8,1114837,96,0,0,10801,1,400609,1,3016,1,0,0,0,0,0,0,493690,1,29938,1,4639,1,15924,1,0,1,9570,1,4196,1,15924,1,9570,1,48,1
2,5328700,4142,9570,35.986713,,0,8,8,96,34548,1222,4358,5294152,16,142,170,1,26972,1,100,1,2123238,1,445266,1,90746,1,2596388,1,11272,1,792681,1,11883,4,574016,4,78092,4,328158,4,636838,8,960638,96,0,0,5370,1,165512,1,2615,1,0,0,0,0,0,0,409666,1,27093,1,4459,1,15744,1,0,1,9570,1,4142,1,15744,1,9570,1,48,1
3,5249000,4111,9570,35.976837,,0,8,8,96,35224,1393,5000,5213776,16,142,20,1,29327,1,40,1,1899944,1,553616,1,88692,1,2630444,1,11693,1,919908,1,12314,4,575940,4,77771,4,314311,4,567634,8,876945,96,0,0,5851,1,152496,1,2825,1,0,0,0,0,0,0,515933,1,28285,1,5030,1,15687,1,0,1,9570,1,4111,1,15687,1,9570,1,48,1
4,5505400,4100,9570,35.964233,,0,8,8,96,40095,1333,5290,5465305,16,142,10,1,25800,1,60,1,1898671,1,538637,1,90215,1,2900319,1,11593,1,878788,1,11643,4,647188,4,77972,4,393024,4,700422,8,1088156,96,0,0,5451,1,181733,1,2765,1,0,0,0,0,0,0,501535,1,29357,1,3807,1,15670,1,0,1,9570,1,4100,1,15670,1,9570,1,48,1
5,5037400,4087,9570,35.948902,,0,8,8,96,35786,1222,5421,5001614,16,142,200,1,26391,1,110,1,1900094,1,420968,1,89925,1,2552192,1,11733,1,765358,1,11923,4,578164,4,77120,4,357786,4,593955,8,946320,96,0,0,5561,1,158378,1,2725,1,0,0,0,0,0,0,392112,1,21161,1,3737,1,15642,1,0,1,9570,1,4087,1,15642,1,9570,1,48,1
6,5575900,4079,9570,35.93085,,0,8,8,96,38535,1954,2254,5537365,16,142,90,1,26141,1,130,1,2261507,1,430597,1,87610,1,2719557,1,11733,1,778323,1,12063,4,573876,4,82380,4,328869,4,663740,8,990355,96,0,0,9348,1,263472,1,5531,1,0,0,0,0,0,0,397693,1,24778,1,3837,1,15666,1,0,1,9570,1,4079,1,15666,1,9570,1,48,1
7,5050300,4073,9570,35.910072,,0,8,8,96,39569,1102,2114,5010731,16,142,20,1,26451,1,60,1,1910915,1,510122,1,91518,1,2460153,1,11492,1,822299,1,12374,4,575138,4,77571,4,286106,4,531042,8,815035,96,0,0,5661,1,146234,1,2625,1,0,0,0,0,0,0,472970,1,28495,1,4809,1,15684,1,0,1,9570,1,4073,1,15684,1,9570,1,48,1
8,5495900,4066,9570,35.88657,,0,8,8,96,37478,1623,2084,5458422,16,142,90,1,25890,1,30,1,1906587,1,495323,1,90245,1,2928403,1,11853,1,899058,1,13446,4,723256,4,83242,4,361653,4,673459,8,1033028,96,0,0,5691,1,164109,1,2866,1,0,0,0,0,0,0,445596,1,42432,1,3898,1,15684,1,0,1,9570,1,4066,1,15684,1,9570,1,48,1
9,6026400,4061,9570,35.86034,,0,8,8,96,48237,1824,2555,5978163,16,142,150,1,32834,1,50,1,2169638,1,413163,1,88612,1,3255329,1,18386,1,822459,1,15400,4,903376,4,100826,4,335622,4,825615,8,1158683,96,0,0,11903,1,231390,1,6913,1,0,0,0,0,0,0,387373,1,18005,1,3737,1,15705,1,0,1,9570,1,4061,1,15705,1,9570,1,48,1
10,5577700,4053,9570,35.831387,,0,8,8,96,37068,1202,2455,5540632,16,142,301,1,36832,1,110,1,2275845,1,440336,1,86498,1,2689198,1,11512,1,776389,1,12264,4,573575,4,79244,4,357295,4,684992,8,1039832,96,0,0,10641,1,190771,1,2825,1,0,0,0,0,0,0,408885,1,24778,1,3607,1,15690,1,0,1,9570,1,4053,1,15690,1,9570,1,48,1
11,4996700,4054,9570,35.79971,,0,8,8,96,36166,1313,2044,4960534,16,142,130,1,26121,1,30,1,1933198,1,436960,1,89223,1,2463349,1,11522,1,768845,1,11542,4,576000,4,76930,4,300103,4,575018,8,873077,96,0,0,5390,1,144922,1,3286,1,0,0,0,0,0,0,402983,1,25900,1,3707,1,15715,1,0,1,9570,1,4054,1,15715,1,9570,1,48,1
12,5190900,4056,9570,35.765305,,0,8,8,96,36199,1333,2205,5154701,16,142,40,1,25470,1,70,1,1909633,1,430086,1,113531,1,2663929,1,11943,1,920289,1,11713,4,577352,4,77421,4,291968,4,524931,8,814694,96,0,0,6162,1,250016,1,2745,1,0,0,0,0,0,0,395038,1,27173,1,3868,1,15716,1,0,1,9570,1,4056,1,15716,1,9570,1,48,1
13,5879000,4055,9570,35.728176,,0,8,8,96,44377,1453,6402,5834623,16,137,421,1,25760,1,30,1,1912107,1,555971,1,112940,1,3215722,1,11673,1,1173642,1,13937,4,797510,4,87029,4,341133,4,606990,8,941721,96,0,0,6112,1,185070,1,2846,1,0,0,0,0,0,0,506755,1,38645,1,4669,1,15731,1,0,1,9570,1,4055,1,15731,1,9570,1,48,1
14,5663000,4060,9570,35.688324,,0,8,8,96,35880,1653,2405,5627120,16,142,120,1,31241,1,50,1,2118789,1,418063,1,88282,1,2958983,1,11593,1,854060,1,12504,4,684521,4,78252,4,374087,4,719379,8,1091061,96,0,0,6032,1,225528,1,2966,1,0,0,0,0,0,0,391120,1,18155,1,4859,1,15731,1,0,1,9570,1,4060,1,15731,1,9570,1,48,1
15,5186400,4057,9570,35.64575,,0,8,8,96,37670,1282,2585,5148730,16,142,220,1,25680,1,20,1,1899272,1,428202,1,87580,1,2694569,1,13186,1,835705,1,14198,4,574647,4,80066,4,321595,4,602752,8,921762,96,0,0,7885,1,253272,1,3166,1,0,0,0,0,0,0,399417,1,22063,1,3657,1,15734,1,0,1,9570,1,4057,1,15734,1,9570,1,48,1
