step,wall_ns,manifolds,pairs,top_y,awake,void,colors,wide_colors,waves,g_ns,u_ns,r_ns,sys_sum_ns,disp_lane,worker_lane_max,sys_physics_integrate_ns,sys_physics_integrate_n,sys_physics_gather_ns,sys_physics_gather_n,sys_select_broadphase_ns,sys_select_broadphase_n,sys_physics_broadphase_ns,sys_physics_broadphase_n,sys_physics_narrowphase_ns,sys_physics_narrowphase_n,sys_physics_build_graph_ns,sys_physics_build_graph_n,sys_physics_solve_colored_ns,sys_physics_solve_colored_n,sys_physics_apply_ns,sys_physics_apply_n,phys_solve_build_ns,phys_solve_build_n,phys_gravity_ns,phys_gravity_n,phys_warm_apply_ns,phys_warm_apply_n,phys_integrate_ns,phys_integrate_n,phys_pass_biased_ns,phys_pass_biased_n,phys_pass_relax_ns,phys_pass_relax_n,phys_color_wide_ns,phys_color_wide_n,phys_color_narrow_ns,phys_color_narrow_n,phys_restitution_ns,phys_restitution_n,phys_store_ns,phys_store_n,phys_write_back_ns,phys_write_back_n,phys_sleep_begin_ns,phys_sleep_begin_n,phys_sleep_freeze_ns,phys_sleep_freeze_n,phys_sleep_end_ns,phys_sleep_end_n,phys_np_dispatch_ns,phys_np_dispatch_n,phys_np_compact_ns,phys_np_compact_n,phys_np_axis_commit_ns,phys_np_axis_commit_n,phys_slots_wide,phys_slots_wide_n,phys_slots_narrow,phys_slots_narrow_n,phys_np_pairs,phys_np_pairs_n,phys_np_manifolds,phys_np_manifolds_n,phys_np_points,phys_np_points_n,phys_bp_pairs,phys_bp_pairs_n,phys_np_chunks,phys_np_chunks_n
0,323000,16,31,30.998297,,0,2,0,0,132508,6342,652,190492,16,67,691,1,24408,1,160,1,3777,1,28225,1,24378,1,107059,1,1794,1,46721,1,1533,4,2114,4,3006,4,17133,4,29798,8,0,0,46280,24,130,1,210,1,70,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,64,1,31,1,16,1,64,1,31,1,0,1
1,140500,16,31,30.993937,,0,2,0,0,36857,852,551,103643,16,67,170,1,9569,1,40,1,782,1,17544,1,1483,1,73654,1,401,1,11162,1,281,4,2595,4,1493,4,19688,4,37243,8,0,0,56380,24,110,1,150,1,80,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,64,1,31,1,16,1,64,1,31,1,0,1
2,103900,16,31,30.987455,,0,2,0,0,19906,551,2565,83994,16,67,30,1,772,1,50,1,721,1,16512,1,992,1,64596,1,321,1,1794,1,621,4,2385,4,1232,4,19238,4,38505,8,0,0,55178,24,70,1,150,1,50,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,63,1,31,1,16,1,63,1,31,1,0,1
3,98800,16,31,30.97999,,0,2,0,0,18473,481,501,80327,16,67,110,1,611,1,20,1,521,1,15530,1,862,1,62382,1,291,1,1834,1,281,4,2385,4,1242,4,19007,4,36862,8,0,0,55368,24,90,1,140,1,60,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,64,1,31,1,16,1,64,1,31,1,0,1
4,120500,16,31,30.972979,,0,2,0,0,39131,441,451,81369,16,67,80,1,711,1,20,1,501,1,16643,1,761,1,62312,1,341,1,1834,1,291,4,2415,4,1283,4,18977,4,36852,8,0,0,55378,24,80,1,100,1,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,64,1,31,1,16,1,64,1,31,1,0,1
5,97800,16,31,30.966393,,0,2,0,0,17032,441,511,80768,16,67,50,1,601,1,40,1,481,1,17214,1,721,1,61400,1,261,1,1693,1,220,4,2405,4,1262,4,18797,4,36401,8,0,0,54687,24,60,1,80,1,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,64,1,31,1,16,1,64,1,31,1,0,1
6,95900,16,31,30.961182,,0,2,0,0,17386,521,441,78514,16,67,100,1,611,1,10,1,471,1,14338,1,681,1,62021,1,281,1,1563,1,240,4,2385,4,1232,4,18887,4,37002,8,0,0,55448,24,40,1,110,1,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,64,1,31,1,16,1,64,1,31,1,0,1
7,103500,16,31,30.955942,,0,2,0,0,22852,2184,491,80648,16,67,90,1,591,1,10,1,471,1,13777,1,671,1,64757,1,281,1,1573,1,321,4,2395,4,1272,4,19518,4,37333,8,0,0,56360,24,40,1,80,1,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,64,1,31,1,16,1,64,1,31,1,0,1
8,98200,16,31,30.950468,,0,2,0,0,20428,531,471,77772,16,67,50,1,611,1,20,1,481,1,13176,1,641,1,62532,1,261,1,1703,1,250,4,2395,4,1283,4,19117,4,37083,8,0,0,55729,24,40,1,90,1,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,64,1,31,1,16,1,64,1,31,1,0,1
9,96400,16,31,30.945265,,0,2,0,0,18558,531,411,77842,16,67,100,1,591,1,20,1,531,1,13727,1,731,1,61841,1,301,1,1603,1,190,4,2395,4,1283,4,18877,4,36792,8,0,0,55258,24,50,1,80,1,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,64,1,31,1,16,1,64,1,31,1,0,1
