step,wall_ns,manifolds,pairs,top_y,awake,void,colors,wide_colors,waves,g_ns,u_ns,r_ns,sys_sum_ns,disp_lane,worker_lane_max,sys_physics_integrate_ns,sys_physics_integrate_n,sys_physics_gather_ns,sys_physics_gather_n,sys_select_broadphase_ns,sys_select_broadphase_n,sys_physics_broadphase_ns,sys_physics_broadphase_n,sys_physics_narrowphase_ns,sys_physics_narrowphase_n,sys_physics_build_graph_ns,sys_physics_build_graph_n,sys_physics_solve_colored_ns,sys_physics_solve_colored_n,sys_physics_apply_ns,sys_physics_apply_n,phys_solve_build_ns,phys_solve_build_n,phys_gravity_ns,phys_gravity_n,phys_warm_apply_ns,phys_warm_apply_n,phys_integrate_ns,phys_integrate_n,phys_pass_biased_ns,phys_pass_biased_n,phys_pass_relax_ns,phys_pass_relax_n,phys_color_wide_ns,phys_color_wide_n,phys_color_narrow_ns,phys_color_narrow_n,phys_restitution_ns,phys_restitution_n,phys_store_ns,phys_store_n,phys_write_back_ns,phys_write_back_n,phys_sleep_begin_ns,phys_sleep_begin_n,phys_sleep_freeze_ns,phys_sleep_freeze_n,phys_sleep_end_ns,phys_sleep_end_n,phys_np_dispatch_ns,phys_np_dispatch_n,phys_np_compact_ns,phys_np_compact_n,phys_np_axis_commit_ns,phys_np_axis_commit_n,phys_bp_verify_ns,phys_bp_verify_n,phys_bp_build_ns,phys_bp_build_n,phys_bp_query_ns,phys_bp_query_n,phys_bp_assemble_ns,phys_bp_assemble_n,phys_slots_wide,phys_slots_wide_n,phys_slots_narrow,phys_slots_narrow_n,phys_np_pairs,phys_np_pairs_n,phys_np_manifolds,phys_np_manifolds_n,phys_np_points,phys_np_points_n,phys_bp_pairs,phys_bp_pairs_n,phys_np_chunks,phys_np_chunks_n,phys_bp_queried,phys_bp_queried_n,phys_bp_members,phys_bp_members_n,phys_bp_rebuilds,phys_bp_rebuilds_n
0,17521000,4495,9570,35.998295,,0,9,9,108,79603,5621,3567,17441397,16,158,311,1,135812,1,301,1,697728,1,2523956,1,132946,1,13939222,1,11122,1,542938,1,18978,4,552877,4,69780,4,4299262,4,8422592,8,12718286,108,0,0,3697,1,20852,1,2625,1,0,0,0,0,0,0,0,0,0,0,0,0,33437,1,72155,1,539761,1,50030,1,17980,1,0,1,9570,1,4495,1,17980,1,9570,1,0,1,1241,1,0,1,0,1
1,15467600,4196,9570,35.993866,,0,8,8,96,136570,1453,2305,15331030,16,146,200,1,46834,1,150,1,619240,1,2491741,1,122936,1,12039557,1,10371,1,348137,1,7295,4,485072,4,66453,4,3750703,4,7356145,8,11104544,96,0,0,3166,1,18607,1,2525,1,0,0,0,0,0,0,0,0,0,0,0,0,9659,1,31092,1,552998,1,25000,1,15924,1,0,1,9570,1,4196,1,15924,1,9570,1,0,1,1241,1,0,1,0,1
2,15221100,4142,9570,35.986713,,0,8,8,96,142796,1623,5050,15078304,16,146,200,1,32525,1,170,1,614581,1,2360960,1,102225,1,11951200,1,16443,1,326304,1,7595,4,508739,4,66643,4,3759020,4,7257067,8,11011036,96,0,0,3186,1,18327,1,2695,1,0,0,0,0,0,0,0,0,0,0,0,0,35822,1,27235,1,517877,1,33196,1,15744,1,0,1,9570,1,4142,1,15744,1,9570,1,0,1,1240,1,1,1,1,1
3,15068600,4111,9570,35.976837,,0,8,8,96,163373,4068,2395,14905227,16,146,160,1,37505,1,160,1,585473,1,2274125,1,111533,1,11881380,1,14890,1,348328,1,7595,4,505923,4,66724,4,3705593,4,7219662,8,10922860,96,0,0,3066,1,17876,1,2545,1,0,0,0,0,0,0,0,0,0,0,0,0,6553,1,30561,1,518378,1,29559,1,15687,1,0,1,9570,1,4111,1,15687,1,9570,1,0,1,1240,1,1,1,0,1
4,15126900,4100,9570,35.964233,,0,8,8,96,159478,1443,5341,14967422,16,146,291,1,31142,1,110,1,578709,1,2452483,1,104389,1,11784917,1,15381,1,269871,1,7305,4,475452,4,78147,4,3700122,4,7228049,8,10922829,96,0,0,3437,1,18537,1,2555,1,0,0,0,0,0,0,0,0,0,0,0,0,6353,1,28387,1,514110,1,29459,1,15670,1,0,1,9570,1,4100,1,15670,1,9570,1,0,1,1240,1,1,1,0,1
5,14873500,4087,9570,35.948902,,0,8,8,96,91339,3988,2916,14782161,16,146,170,1,32846,1,932,1,462847,1,2464687,1,83046,1,11726951,1,10681,1,251143,1,7214,4,474140,4,66273,4,3662256,4,7238039,8,10897379,96,0,0,3437,1,17896,1,2565,1,0,0,0,0,0,0,0,0,0,0,0,0,6543,1,26403,1,406083,1,23537,1,15642,1,0,1,9570,1,4087,1,15642,1,9570,1,0,1,1240,1,1,1,0,1
6,14909000,4079,9570,35.93085,,0,8,8,96,165086,1293,2345,14743914,16,146,210,1,32164,1,70,1,559761,1,2285779,1,106283,1,11744145,1,15501,1,269911,1,7385,4,474320,4,65601,4,3677366,4,7224963,8,10899984,96,0,0,2946,1,17786,1,2575,1,0,0,0,0,0,0,0,0,0,0,0,0,9279,1,28627,1,491645,1,29659,1,15666,1,0,1,9570,1,4079,1,15666,1,9570,1,0,1,1240,1,1,1,0,1
7,14955500,4073,9570,35.910072,,0,8,8,96,96465,1192,2295,14859035,16,146,70,1,31874,1,882,1,459510,1,2513114,1,82435,1,11760658,1,10491,1,251293,1,7255,4,477126,4,66353,4,3712958,4,7221205,8,10931868,96,0,0,3066,1,17645,1,2565,1,0,0,0,0,0,0,0,0,0,0,0,0,5481,1,28858,1,401204,1,23607,1,15684,1,0,1,9570,1,4073,1,15684,1,9570,1,0,1,1240,1,1,1,0,1
8,14995600,4066,9570,35.88657,,0,8,8,96,179572,1443,2555,14816028,16,146,200,1,32926,1,110,1,568569,1,2324025,1,103998,1,11773053,1,13146,1,268849,1,7184,4,479811,4,65732,4,3684961,4,7241937,8,10924343,96,0,0,3006,1,17525,1,2605,1,0,0,0,0,0,0,0,0,0,0,0,0,15040,1,28778,1,494771,1,29329,1,15684,1,0,1,9570,1,4066,1,15684,1,9570,1,0,1,1240,1,1,1,0,1
9,14979800,4061,9570,35.86034,,0,8,8,96,90845,1273,2796,14888955,16,146,140,1,32345,1,822,1,473559,1,2538124,1,84098,1,11749446,1,10421,1,266935,1,7575,4,475803,4,66082,4,3679511,4,7228680,8,10905395,96,0,0,3046,1,17866,1,2675,1,0,0,0,0,0,0,0,0,0,0,0,0,4950,1,29559,1,414751,1,23808,1,15705,1,0,1,9570,1,4061,1,15705,1,9570,1,0,1,1240,1,1,1,0,1
10,15003100,4053,9570,35.831387,,0,8,8,96,168374,1583,2536,14834726,16,146,261,1,32565,1,140,1,558619,1,2328855,1,105421,1,11795438,1,13427,1,266754,1,7285,4,476003,4,72926,4,3692677,4,7253480,8,10943621,96,0,0,3437,1,18707,1,2585,1,0,0,0,0,0,0,0,0,0,0,0,0,9499,1,29178,1,490152,1,29389,1,15690,1,0,1,9570,1,4053,1,15690,1,9570,1,0,1,1240,1,1,1,0,1
11,14938100,4054,9570,35.79971,,0,8,8,96,92061,1273,2356,14846039,16,146,90,1,31964,1,220,1,459891,1,2523184,1,82515,1,11737822,1,10351,1,250822,1,7255,4,478308,4,66283,4,3676885,4,7233470,8,10907999,96,0,0,3247,1,17726,1,2555,1,0,0,0,0,0,0,0,0,0,0,0,0,6523,1,26804,1,402466,1,23788,1,15715,1,0,1,9570,1,4054,1,15715,1,9570,1,0,1,1240,1,1,1,0,1
12,15038300,4056,9570,35.765305,,0,8,8,96,168694,1363,2465,14869606,16,146,190,1,32706,1,190,1,558268,1,2343464,1,105401,1,11816249,1,13136,1,266644,1,7214,4,474270,4,65361,4,3696505,4,7281646,8,10975685,96,0,0,2906,1,17726,1,2615,1,0,0,0,0,0,0,0,0,0,0,0,0,9760,1,27906,1,491084,1,29229,1,15716,1,0,1,9570,1,4056,1,15716,1,9570,1,0,1,1240,1,1,1,0,1
13,14983100,4055,9570,35.728176,,0,8,8,96,92101,1242,2525,14890999,16,146,70,1,32144,1,351,1,459180,1,2528244,1,82305,1,11777752,1,10952,1,262115,1,7234,4,476424,4,66533,4,3689611,4,7250965,8,10938050,96,0,0,3056,1,17986,1,2585,1,0,0,0,0,0,0,0,0,0,0,0,0,4810,1,28597,1,401715,1,23677,1,15731,1,0,1,9570,1,4055,1,15731,1,9570,1,0,1,1240,1,1,1,0,1
14,14886900,4060,9570,35.688324,,0,8,8,96,92044,1253,2435,14794856,16,146,190,1,33367,1,140,1,556054,1,2288284,1,83948,1,11822392,1,10481,1,253147,1,7345,4,479060,4,67054,4,3726725,4,7262588,8,10986878,96,0,0,3116,1,19499,1,2605,1,0,0,0,0,0,0,0,0,0,0,0,0,9519,1,27004,1,489440,1,29840,1,15731,1,0,1,9570,1,4060,1,15731,1,9570,1,0,1,1240,1,1,1,0,1
15,15226000,4057,9570,35.64575,,0,8,8,96,138748,1534,2435,15087252,16,146,170,1,25862,1,80,1,594621,1,2535670,1,108818,1,11808845,1,13186,1,258388,1,7184,4,476254,4,65521,4,3708779,4,7267257,8,10973601,96,0,0,3046,1,18287,1,2595,1,0,0,0,0,0,0,0,0,0,0,0,0,9599,1,28657,1,526154,1,29730,1,15734,1,0,1,9570,1,4057,1,15734,1,9570,1,0,1,1240,1,1,1,0,1
16,14949400,4055,9570,35.600445,,0,8,8,96,92339,1193,2335,14857061,16,146,110,1,32455,1,511,1,465332,1,2514176,1,82265,1,11751550,1,10661,1,249710,1,7224,4,478869,4,66413,4,3685613,4,7238710,8,10921988,96,0,0,3136,1,18056,1,2625,1,0,0,0,0,0,0,0,0,0,0,0,0,5742,1,26323,1,408779,1,23527,1,15727,1,0,1,9570,1,4055,1,15727,1,9570,1,0,1,1240,1,1,1,0,1
17,14716100,4051,9570,35.552414,,0,8,8,96,49000,1323,2335,14667100,16,146,160,1,24299,1,30,1,466144,1,2290779,1,83738,1,11791420,1,10531,1,252285,1,7224,4,479601,4,66423,4,3701274,4,7259842,8,10958782,96,0,0,3036,1,17806,1,2605,1,0,0,0,0,0,0,0,0,0,0,0,0,4930,1,21162,1,416053,1,23687,1,15724,1,0,1,9570,1,4051,1,15724,1,9570,1,0,1,1240,1,1,1,0,1
18,15431600,4049,9570,35.501663,,0,8,8,96,130931,1543,2375,15300669,16,146,200,1,31413,1,150,1,564330,1,2658756,1,116233,1,11918885,1,10701,1,321254,1,7575,4,507577,4,66714,4,3745623,4,7244802,8,10988050,96,0,0,3046,1,18136,1,2615,1,0,0,0,0,0,0,0,0,0,0,0,0,9319,1,26593,1,496565,1,31213,1,15728,1,0,1,9570,1,4049,1,15728,1,9570,1,0,1,1240,1,1,1,0,1
19,14992500,4050,9570,35.448185,,0,8,8,96,156592,1463,2405,14835908,16,146,200,1,33407,1,150,1,569621,1,2303524,1,102916,1,11812692,1,13397,1,265712,1,7224,4,475232,4,65591,4,3701284,4,7273099,8,10971978,96,0,0,2926,1,17595,1,2565,1,0,0,0,0,0,0,0,0,0,0,0,0,9770,1,27916,1,501855,1,29549,1,15736,1,0,1,9570,1,4050,1,15736,1,9570,1,0,1,1240,1,1,1,0,1
20,18030300,4829,9570,35.391983,,0,14,12,144,52488,1524,3458,17977812,16,218,200,1,34619,1,70,1,584872,1,2452302,1,115101,1,14780187,1,10461,1,344049,1,7415,4,572767,4,66152,4,4626698,4,9115550,8,13624832,144,113958,24,18597,1,24830,1,2605,1,0,0,0,0,0,0,0,0,0,0,0,0,6072,1,26022,1,522807,1,29609,1,18718,1,144,1,9570,1,4829,1,18862,1,9570,1,0,1,1240,1,1,1,0,1
21,16893800,4715,9570,35.333054,,0,13,11,132,48978,1293,3307,16844822,16,206,170,1,23567,1,80,1,464190,1,2671231,1,107014,1,13568179,1,10391,1,314851,1,7275,4,541435,4,66674,4,4254041,4,8353523,8,12524198,132,80060,24,3908,1,22565,1,2615,1,0,0,0,0,0,0,0,0,0,0,0,0,4850,1,20701,1,414550,1,23707,1,17266,1,101,1,9570,1,4715,1,17367,1,9570,1,0,1,1240,1,1,1,0,1
22,16464100,4565,9570,35.2714,,0,13,10,120,57115,1353,3377,16406985,16,206,160,1,23577,1,70,1,467486,1,2633074,1,102295,1,13166945,1,13377,1,303278,1,7435,4,522356,4,66674,4,4119191,4,8109164,8,12051541,120,173437,36,4329,1,28758,1,4409,1,0,0,0,0,0,0,0,0,0,0,0,0,4770,1,20992,1,417687,1,23728,1,16624,1,220,1,9570,1,4565,1,16844,1,9570,1,0,1,1240,1,1,1,0,1
23,16676100,4496,9570,35.207024,,0,13,10,120,51589,1573,3598,16624511,16,206,210,1,25130,1,80,1,498458,1,2824788,1,104980,1,13155482,1,15381,1,334831,1,8176,4,514110,4,84770,4,4137758,4,8001809,8,11977672,120,158297,36,4539,1,63758,1,4158,1,0,0,0,0,0,0,0,0,0,0,0,0,4739,1,22154,1,441134,1,30060,1,16445,1,200,1,9570,1,4496,1,16645,1,9570,1,0,1,1240,1,1,1,0,1
24,16619700,4419,9570,35.13992,,0,12,10,120,40009,1633,3007,16579691,16,194,210,1,35601,1,70,1,588529,1,2806321,1,100652,1,13036364,1,11944,1,437176,1,7525,4,507707,4,80281,4,4026967,4,7925376,8,11879255,120,70080,24,3888,1,43076,1,2735,1,0,0,0,0,0,0,0,0,0,0,0,0,6733,1,29890,1,520382,1,30922,1,16356,1,88,1,9570,1,4419,1,16444,1,9570,1,0,1,1240,1,1,1,0,1
25,16290000,4390,9570,35.07009,,0,12,9,108,55590,1383,2877,16234410,16,194,110,1,24920,1,20,1,484681,1,2814237,1,99129,1,12794198,1,17114,1,380783,1,7245,4,503699,4,66052,4,3989762,4,7816588,8,11573853,108,229620,36,3176,1,22886,1,2625,1,0,0,0,0,0,0,0,0,0,0,0,0,12265,1,29840,1,415953,1,26353,1,16055,1,291,1,9570,1,4390,1,16346,1,9570,1,0,1,1240,1,1,1,0,1
26,16137200,4353,9570,34.997536,,0,12,9,108,76268,1182,2896,16060932,16,194,100,1,26202,1,100,1,585803,1,2569096,1,116754,1,12746272,1,16603,1,336644,1,7565,4,524080,4,65972,4,3971716,4,7812209,8,11599825,108,181203,36,3056,1,21263,1,2585,1,0,0,0,0,0,0,0,0,0,0,0,0,6403,1,27134,1,521384,1,30321,1,16062,1,229,1,9570,1,4353,1,16291,1,9570,1,0,1,1240,1,1,1,0,1
27,15961600,4336,9570,34.92226,,0,12,9,108,94285,1713,3508,15867315,16,194,50,1,25591,1,100,1,581956,1,2526942,1,123547,1,12591993,1,17134,1,279740,1,7064,4,496825,4,66433,4,3958539,4,7753100,8,11547090,108,161042,36,3467,1,22525,1,2585,1,0,0,0,0,0,0,0,0,0,0,0,0,5982,1,31042,1,514952,1,29639,1,16019,1,201,1,9570,1,4336,1,16220,1,9570,1,0,1,1240,1,1,1,0,1
28,18658300,4982,9570,34.844257,,0,14,11,132,99304,1403,3467,18558996,16,218,90,1,25571,1,100,1,591074,1,2687063,1,126253,1,15112372,1,16473,1,392827,1,7375,4,578559,4,66303,4,4748532,4,9285791,8,13721135,132,309720,36,3517,1,25521,1,2545,1,0,0,0,0,0,0,0,0,0,0,0,0,6413,1,31323,1,522737,1,30020,1,18465,1,392,1,9570,1,4982,1,18857,1,9570,1,0,1,1240,1,1,1,0,1
29,17391500,4783,9570,34.763527,,0,14,11,132,90824,1333,4119,17300676,16,218,120,1,25271,1,90,1,578930,1,2741882,1,141704,1,13795634,1,17044,1,326584,1,7776,4,540423,4,66533,4,4329352,4,8493914,8,12709518,132,109630,36,3627,1,23467,1,2625,1,0,0,0,0,0,0,0,0,0,0,0,0,6353,1,28016,1,514451,1,29710,1,17239,1,139,1,9570,1,4783,1,17378,1,9570,1,0,1,1240,1,1,1,0,1
30,17092100,4670,9570,34.680073,,0,13,11,132,87828,1222,3097,17004272,16,206,130,1,25251,1,90,1,571695,1,2727854,1,139750,1,13522938,1,16563,1,330953,1,7265,4,527447,4,66122,4,4241075,4,8320728,8,12455450,132,103257,24,3297,1,22295,1,2535,1,0,0,0,0,0,0,0,0,0,0,0,0,5822,1,30030,1,505242,1,30341,1,16931,1,131,1,9570,1,4670,1,17062,1,9570,1,0,1,1240,1,1,1,0,1
