step,wall_ns,manifolds,pairs,top_y,awake,void,colors,wide_colors,waves,g_ns,u_ns,r_ns,sys_sum_ns,disp_lane,worker_lane_max,sys_physics_integrate_ns,sys_physics_integrate_n,sys_physics_gather_ns,sys_physics_gather_n,sys_select_broadphase_ns,sys_select_broadphase_n,sys_physics_broadphase_ns,sys_physics_broadphase_n,sys_physics_narrowphase_ns,sys_physics_narrowphase_n,sys_parity_canary_ns,sys_parity_canary_n,sys_physics_build_graph_ns,sys_physics_build_graph_n,sys_physics_solve_colored_ns,sys_physics_solve_colored_n,sys_physics_apply_ns,sys_physics_apply_n,phys_solve_build_ns,phys_solve_build_n,phys_gravity_ns,phys_gravity_n,phys_warm_apply_ns,phys_warm_apply_n,phys_integrate_ns,phys_integrate_n,phys_pass_biased_ns,phys_pass_biased_n,phys_pass_relax_ns,phys_pass_relax_n,phys_color_wide_ns,phys_color_wide_n,phys_color_narrow_ns,phys_color_narrow_n,phys_restitution_ns,phys_restitution_n,phys_store_ns,phys_store_n,phys_write_back_ns,phys_write_back_n,phys_sleep_begin_ns,phys_sleep_begin_n,phys_sleep_freeze_ns,phys_sleep_freeze_n,phys_sleep_end_ns,phys_sleep_end_n,phys_np_dispatch_ns,phys_np_dispatch_n,phys_np_compact_ns,phys_np_compact_n,phys_np_axis_commit_ns,phys_np_axis_commit_n,phys_bp_verify_ns,phys_bp_verify_n,phys_bp_build_ns,phys_bp_build_n,phys_bp_query_ns,phys_bp_query_n,phys_bp_assemble_ns,phys_bp_assemble_n,phys_slots_wide,phys_slots_wide_n,phys_slots_narrow,phys_slots_narrow_n,phys_np_pairs,phys_np_pairs_n,phys_np_manifolds,phys_np_manifolds_n,phys_np_points,phys_np_points_n,phys_bp_pairs,phys_bp_pairs_n,phys_np_chunks,phys_np_chunks_n,phys_bp_queried,phys_bp_queried_n,phys_bp_members,phys_bp_members_n,phys_bp_rebuilds,phys_bp_rebuilds_n
18,4939700,4049,9570,35.501663,,0,8,8,96,38567,1904,2094,4901133,18,150,30,1,25028,1,40,1,463353,1,349163,1,250723,1,89442,1,3712443,1,10911,1,819699,1,12314,4,576992,4,77770,4,682675,4,1267272,8,1947853,96,0,0,5380,1,264971,1,3467,1,0,0,0,0,0,0,324034,1,18596,1,3607,1,4799,1,22353,1,410781,1,25249,1,15728,1,0,1,9570,1,4049,1,15728,1,9570,1,48,1,1240,1,1,1,0,1
19,4884800,4050,9570,35.448185,,0,8,8,96,37571,1333,2084,4847229,18,150,20,1,25299,1,50,1,462661,1,355986,1,250773,1,86917,1,3654932,1,10590,1,795412,1,12424,4,577062,4,78181,4,689629,4,1268053,8,1955598,96,0,0,5681,1,218000,1,9158,1,0,0,0,0,0,0,331108,1,18345,1,3727,1,4769,1,22794,1,409429,1,25519,1,15736,1,0,1,9570,1,4050,1,15736,1,9570,1,48,1,1240,1,1,1,0,1
20,6193500,4829,9570,35.391983,,0,14,12,144,36928,2705,5511,6156572,18,222,30,1,25479,1,30,1,463934,1,402105,1,250703,1,117817,1,4885403,1,11071,1,1000417,1,12654,4,694698,4,78271,4,912568,4,1805549,8,2593026,144,119580,24,6833,1,368971,1,2735,1,0,0,0,0,0,0,358360,1,30849,1,9188,1,4799,1,23776,1,410060,1,25179,1,18718,1,144,1,9570,1,4829,1,18862,1,9570,1,48,1,1240,1,1,1,0,1
21,5942600,4715,9570,35.333054,,0,13,11,132,37503,2154,6002,5905097,18,210,130,1,25569,1,200,1,472009,1,443064,1,250813,1,117276,1,4584934,1,11101,1,974988,1,12173,4,640374,4,78131,4,837263,4,1576016,8,2324118,132,83160,24,7825,1,450568,1,5440,1,0,0,0,0,0,0,410561,1,22143,1,6993,1,4889,1,23946,1,416873,1,25980,1,17266,1,101,1,9570,1,4715,1,17367,1,9570,1,48,1,1240,1,1,1,0,1
22,5854600,4565,9570,35.2714,,0,13,10,120,37272,2094,5551,5817328,18,210,50,1,25900,1,60,1,471829,1,422965,1,250863,1,107607,1,4527333,1,10721,1,1152180,1,12003,4,622479,4,78151,4,813978,4,1542111,8,2172225,120,178314,36,5861,1,295539,1,2936,1,0,0,0,0,0,0,394500,1,19478,1,5811,1,4849,1,24948,1,415470,1,26361,1,16624,1,220,1,9570,1,4565,1,16844,1,9570,1,48,1,1240,1,1,1,0,1
23,5863000,4496,9570,35.207024,,0,13,10,120,40973,2385,6072,5822027,18,210,40,1,25088,1,40,1,478452,1,454926,1,250793,1,103890,1,4497866,1,10931,1,981441,1,12384,4,615255,4,80024,4,779983,4,1557841,8,2170632,120,161120,36,5751,1,454967,1,7835,1,0,0,0,0,0,0,427133,1,19538,1,5020,1,4729,1,23034,1,424628,1,25870,1,16445,1,200,1,9570,1,4496,1,16645,1,9570,1,48,1,1240,1,1,1,0,1
24,5735000,4419,9570,35.13992,,0,12,10,120,37874,2084,6122,5697126,18,198,160,1,25880,1,100,1,471759,1,406563,1,250763,1,103529,1,4427200,1,11172,1,1156188,1,12254,4,606348,4,77910,4,749815,4,1504439,8,2176162,120,71969,24,5631,1,309566,1,2966,1,0,0,0,0,0,0,376576,1,20840,1,5811,1,4779,1,25519,1,414869,1,26411,1,16356,1,88,1,9570,1,4419,1,16444,1,9570,1,48,1,1240,1,1,1,0,1
25,5493500,4390,9570,35.07009,,0,12,9,108,38009,2134,5611,5455491,18,198,90,1,25028,1,60,1,466579,1,392416,1,250683,1,100013,1,4208508,1,12113,1,870978,1,12103,4,603423,4,77770,4,769362,4,1486544,8,2015984,108,234311,36,5982,1,375544,1,4669,1,0,0,0,0,0,0,364663,1,19447,1,5220,1,4829,1,24988,1,410892,1,25639,1,16055,1,291,1,9570,1,4390,1,16346,1,9570,1,48,1,1240,1,1,1,0,1
26,5613600,4353,9570,34.997536,,0,12,9,108,36054,2244,5541,5577546,18,198,50,1,25148,1,40,1,463172,1,393318,1,250783,1,101526,1,4332898,1,10610,1,1056325,1,11923,4,599365,4,79243,4,764513,4,1530559,8,2102320,108,187211,36,6032,1,279779,1,2916,1,0,0,0,0,0,0,366967,1,19097,1,4318,1,4689,1,23325,1,409499,1,25499,1,16062,1,229,1,9570,1,4353,1,16291,1,9570,1,48,1,1240,1,1,1,0,1
27,5324800,4336,9570,34.92226,,0,12,9,108,40008,1834,5300,5284792,18,198,120,1,25088,1,60,1,465858,1,395612,1,250823,1,101556,1,4035004,1,10671,1,833336,1,12163,4,598092,4,77890,4,723274,4,1410047,8,1963232,108,164787,36,6042,1,367839,1,4489,1,0,0,0,0,0,0,369091,1,18947,1,4629,1,4719,1,22584,1,412855,1,25459,1,16019,1,201,1,9570,1,4336,1,16220,1,9570,1,48,1,1240,1,1,1,0,1
28,6636800,4982,9570,34.844257,,0,14,11,132,34660,2264,6733,6602140,18,222,40,1,25249,1,70,1,461820,1,456800,1,250753,1,139439,1,5257239,1,10731,1,1217696,1,12414,4,695189,4,77429,4,921616,4,1813744,8,2414352,132,314276,36,6462,1,504292,1,6132,1,0,0,0,0,0,0,417494,1,26922,1,8997,1,4739,1,22333,1,409208,1,25369,1,18465,1,392,1,9570,1,4982,1,18857,1,9570,1,48,1,1240,1,1,1,0,1
29,6300100,4783,9570,34.763527,,0,14,11,132,36773,1483,6312,6263327,18,222,130,1,25469,1,90,1,467811,1,426732,1,250763,1,115312,1,4965988,1,11031,1,1357395,1,12344,4,638580,4,77209,4,805061,4,1614100,8,2298518,132,114330,36,6312,1,445138,1,8366,1,0,0,0,0,0,0,396805,1,20870,1,5521,1,4859,1,23385,1,413316,1,26010,1,17239,1,139,1,9570,1,4783,1,17378,1,9570,1,48,1,1240,1,1,1,0,1
30,6048700,4670,9570,34.680073,,0,13,11,132,44948,2134,8837,6003752,18,210,150,1,29667,1,50,1,489894,1,457446,1,250803,1,117877,1,4646362,1,11502,1,1288723,1,12514,4,629262,4,77379,4,800122,4,1523245,8,2207974,132,106555,24,5851,1,303825,1,3306,1,0,0,0,0,0,0,431036,1,17564,1,5471,1,12504,1,25269,1,422404,1,29337,1,16931,1,131,1,9570,1,4670,1,17062,1,9570,1,48,1,1240,1,1,1,0,1
31,6006700,4639,9570,34.593895,,0,13,11,132,38882,1904,5942,5967818,18,210,30,1,29767,1,130,1,493391,1,503751,1,250743,1,127205,1,4551750,1,11051,1,1111962,1,12875,4,614494,4,77519,4,800683,4,1538484,8,2245887,132,87338,24,6172,1,381214,1,6442,1,0,0,0,0,0,0,471579,1,23415,1,5190,1,4739,1,24457,1,426963,1,36861,1,16699,1,106,1,9570,1,4639,1,16805,1,9570,1,48,1,1240,1,1,1,0,1
32,5955800,4573,9570,34.504993,,0,13,11,132,39752,1423,6072,5916048,18,210,110,1,30900,1,160,1,472270,1,427844,1,250663,1,118548,1,4604541,1,11011,1,1042699,1,12694,4,606959,4,77830,4,817405,4,1541961,8,2243513,132,109782,24,5751,1,488411,1,9408,1,0,0,0,0,0,0,399630,1,20249,1,4829,1,4899,1,24798,1,413176,1,29226,1,16368,1,130,1,9570,1,4573,1,16498,1,9570,1,48,1,1240,1,1,1,0,1
33,6193200,4491,9570,34.413364,,0,13,11,132,38382,1974,5951,6154818,18,210,120,1,25439,1,180,1,466499,1,430259,1,250823,1,109421,1,4861096,1,10981,1,1378616,1,12564,4,593223,4,77098,4,777889,4,1501914,8,2178577,132,95274,24,6462,1,503570,1,7785,1,0,0,0,0,0,0,398648,1,22473,1,5992,1,5290,1,23676,1,411282,1,26110,1,16106,1,116,1,9570,1,4491,1,16222,1,9570,1,48,1,1240,1,1,1,0,1
34,7032200,5031,9570,34.31901,,0,14,11,132,41692,1473,6152,6990508,18,222,140,1,25118,1,50,1,469114,1,433736,1,250843,1,132395,1,5668151,1,10961,1,1642805,1,12955,4,676804,4,77449,4,939680,4,1809176,8,2431033,132,311670,36,6352,1,495605,1,5851,1,0,0,0,0,0,0,397195,1,23706,1,9178,1,5210,1,24517,1,413176,1,26010,1,17973,1,388,1,9570,1,5031,1,18361,1,9570,1,48,1,1240,1,1,1,0,1
35,6312700,4806,9570,34.221935,,0,14,11,132,37620,1543,5992,6275080,18,222,80,1,25429,1,50,1,473953,1,458293,1,250713,1,120522,1,4935118,1,10921,1,1378275,1,12895,4,625746,4,78221,4,801404,4,1581036,8,2278780,132,97668,36,6272,1,442362,1,7364,1,0,0,0,0,0,0,428305,1,19628,1,6963,1,5240,1,23575,1,419528,1,25429,1,16833,1,118,1,9570,1,4806,1,16951,1,9570,1,48,1,1240,1,1,1,0,1
36,6133700,4646,9570,34.12213,,0,14,11,132,37114,1383,6152,6096586,18,222,140,1,24798,1,50,1,470066,1,455147,1,250773,1,117066,1,4767425,1,11121,1,1319843,1,12755,4,602781,4,77690,4,780073,4,1567791,8,2237350,132,104361,36,7675,1,392456,1,4980,1,0,0,0,0,0,0,426151,1,19187,1,6563,1,4719,1,24177,1,415300,1,25679,1,16171,1,126,1,9570,1,4646,1,16297,1,9570,1,48,1,1240,1,1,1,0,1
37,5966000,4535,9570,34.019604,,0,13,10,120,34933,1683,5891,5931067,18,210,130,1,25279,1,70,1,465557,1,436641,1,250793,1,114481,1,4626955,1,11162,1,1166087,1,12564,4,580539,4,78100,4,790353,4,1583090,8,2101890,120,265662,36,5430,1,400842,1,8266,1,0,0,0,0,0,0,407996,1,19267,1,6252,1,4789,1,22734,1,411773,1,26020,1,15408,1,325,1,9570,1,4535,1,15733,1,9570,1,48,1,1240,1,1,1,0,1
38,5914200,4502,9570,33.91435,,0,13,11,132,36676,1593,6212,5877524,18,210,50,1,24958,1,60,1,466589,1,426141,1,250783,1,116294,1,4581096,1,11552,1,1220271,1,13105,4,576751,4,77890,4,741509,4,1545127,8,2194869,132,85555,24,5901,1,392025,1,6923,1,0,0,0,0,0,0,397867,1,18496,1,6593,1,5060,1,23375,1,412324,1,25679,1,15473,1,104,1,9570,1,4502,1,15577,1,9570,1,48,1,1240,1,1,1,0,1
39,6395600,4984,9570,33.806374,,0,14,12,144,46658,4779,6413,6348942,18,222,150,1,30268,1,60,1,500745,1,478382,1,250823,1,134880,1,4939747,1,13887,1,1262743,1,12414,4,650864,4,79754,4,843906,4,1685848,8,2418910,144,104431,24,6392,1,387487,1,5561,1,0,0,0,0,0,0,443555,1,21031,1,10029,1,15410,1,23856,1,431662,1,29316,1,17363,1,128,1,9570,1,4984,1,17491,1,9570,1,48,1,1240,1,1,1,0,1
40,6325900,5009,9570,33.69567,,0,15,11,132,36653,1763,6433,6289247,18,234,140,1,30308,1,60,1,473643,1,454355,1,250713,1,133658,1,4935709,1,10661,1,1173140,1,12444,4,641656,4,77860,4,887480,4,1676400,8,2349677,132,207770,48,6412,1,452873,1,5681,1,0,0,0,0,0,0,418065,1,20880,1,11382,1,4829,1,23325,1,417434,1,27443,1,17089,1,251,1,9570,1,5009,1,17340,1,9570,1,48,1,1240,1,1,1,0,1
41,6505500,4852,9570,33.58224,,0,14,11,132,38861,1603,6222,6466639,18,222,130,1,25589,1,40,1,468653,1,472821,1,250793,1,126454,1,5111268,1,10891,1,1412051,1,12725,4,613262,4,77980,4,853655,4,1662373,8,2353595,132,156211,36,7595,1,461950,1,8076,1,0,0,0,0,0,0,442132,1,19347,1,7825,1,4689,1,23676,1,414228,1,25900,1,16401,1,190,1,9570,1,4852,1,16591,1,9570,1,48,1,1240,1,1,1,0,1
42,6188200,4753,9570,33.466087,,0,14,11,132,37359,1593,6133,6150841,18,222,10,1,25108,1,60,1,469785,1,468863,1,250643,1,122225,1,4803124,1,11021,1,1334862,1,13175,4,590939,4,78231,4,806013,4,1561559,8,2233563,132,127876,36,5761,1,405822,1,5170,1,0,0,0,0,0,0,438094,1,20129,1,6953,1,5040,1,24126,1,414078,1,26311,1,15808,1,154,1,9570,1,4753,1,15962,1,9570,1,48,1,1240,1,1,1,0,1
43,6128900,4728,9570,33.34721,,0,14,11,132,35791,1864,6213,6093109,18,222,60,1,24908,1,20,1,470997,1,460377,1,250823,1,127205,1,4747918,1,10801,1,1231262,1,12885,4,606208,4,77920,4,821543,4,1560086,8,2221449,132,153967,36,5831,1,422634,1,7685,1,0,0,0,0,0,0,430580,1,19237,1,7154,1,5110,1,24106,1,415701,1,25900,1,15589,1,185,1,9570,1,4728,1,15774,1,9570,1,48,1,1240,1,1,1,0,1
44,6589600,4996,9570,33.22561,,0,14,11,132,36785,1493,6232,6552815,18,222,170,1,24908,1,90,1,472210,1,484594,1,250843,1,137565,1,5171083,1,11352,1,1391361,1,12694,4,620786,4,78121,4,870327,4,1727007,8,2365628,132,225474,36,5741,1,455538,1,8015,1,0,0,0,0,0,0,448945,1,21602,1,10390,1,4960,1,23135,1,418226,1,25730,1,16516,1,272,1,9570,1,4996,1,16788,1,9570,1,48,1,1240,1,1,1,0,1
45,6637200,5112,9570,33.10128,,0,14,12,144,36172,1272,6463,6601028,18,222,160,1,25179,1,50,1,477049,1,510674,1,250663,1,139839,1,5186352,1,11061,1,1432340,1,12514,4,643329,4,78030,4,856610,4,1671701,8,2415193,144,106655,24,8196,1,474785,1,7575,1,0,0,0,0,0,0,473081,1,22503,1,11362,1,4689,1,23946,1,421843,1,26401,1,17219,1,129,1,9570,1,5112,1,17348,1,9570,1,48,1,1240,1,1,1,0,1
46,7265500,4923,9570,32.974224,,0,14,11,132,42874,2936,5711,7222626,18,222,130,1,24948,1,40,1,474494,1,486237,1,250693,1,133297,1,5839912,1,12875,1,1695406,1,13075,4,607811,4,77179,4,952044,4,1804968,8,2476000,132,275300,36,6452,1,668047,1,11993,1,0,0,0,0,0,0,453524,1,20540,1,8035,1,4799,1,24768,1,418386,1,26341,1,15971,1,307,1,9570,1,4923,1,16278,1,9570,1,48,1,1240,1,1,1,0,1
47,7470300,4760,9570,32.844448,,0,14,11,132,44513,2505,6052,7425787,18,222,541,1,26982,1,261,1,489583,1,651235,1,250673,1,146041,1,5848558,1,11913,1,1883238,1,12544,4,579346,4,77850,4,910083,4,1747066,8,2441404,132,209694,36,6082,1,616107,1,13736,1,0,0,0,0,0,0,587502,1,47081,1,9158,1,5731,1,29357,1,423827,1,30068,1,15212,1,234,1,9570,1,4760,1,15446,1,9570,1,48,1,1240,1,1,1,0,1
48,7650200,5001,9570,32.711945,,0,14,12,144,62070,2916,9588,7588130,18,209,80,1,27583,1,100,1,481187,1,584697,1,250763,1,146833,1,6082118,1,14768,1,1827751,1,13837,4,665212,4,94482,4,990058,4,1947763,8,2758234,144,169998,24,6573,1,524941,1,8587,1,0,0,0,0,0,0,526384,1,40458,1,10651,1,5531,1,27653,1,419488,1,28224,1,16273,1,176,1,9570,1,5001,1,16449,1,9570,1,48,1,1240,1,1,1,0,1
49,7516100,5139,9570,32.576717,,0,14,12,144,44515,1783,6412,7471585,18,222,461,1,32312,1,190,1,510203,1,706561,1,250903,1,160359,1,5798482,1,12113,1,1813113,1,13175,4,632839,4,78121,4,920884,4,1703682,8,2480539,144,137615,24,6643,1,618021,1,10220,1,0,0,0,0,0,0,612210,1,65546,1,15209,1,6953,1,29647,1,437022,1,35919,1,16761,1,162,1,9570,1,5139,1,16923,1,9570,1,48,1,1240,1,1,1,0,1
