step,wall_ns,manifolds,pairs,top_y,awake,void,colors,wide_colors,waves,g_ns,u_ns,r_ns,sys_sum_ns,disp_lane,worker_lane_max,sys_physics_integrate_ns,sys_physics_integrate_n,sys_physics_gather_ns,sys_physics_gather_n,sys_select_broadphase_ns,sys_select_broadphase_n,sys_physics_broadphase_ns,sys_physics_broadphase_n,sys_physics_narrowphase_ns,sys_physics_narrowphase_n,sys_physics_build_graph_ns,sys_physics_build_graph_n,sys_physics_solve_colored_ns,sys_physics_solve_colored_n,sys_physics_apply_ns,sys_physics_apply_n,phys_solve_build_ns,phys_solve_build_n,phys_gravity_ns,phys_gravity_n,phys_warm_apply_ns,phys_warm_apply_n,phys_integrate_ns,phys_integrate_n,phys_pass_biased_ns,phys_pass_biased_n,phys_pass_relax_ns,phys_pass_relax_n,phys_color_wide_ns,phys_color_wide_n,phys_color_narrow_ns,phys_color_narrow_n,phys_restitution_ns,phys_restitution_n,phys_store_ns,phys_store_n,phys_write_back_ns,phys_write_back_n,phys_sleep_begin_ns,phys_sleep_begin_n,phys_sleep_freeze_ns,phys_sleep_freeze_n,phys_sleep_end_ns,phys_sleep_end_n,phys_np_dispatch_ns,phys_np_dispatch_n,phys_np_compact_ns,phys_np_compact_n,phys_np_axis_commit_ns,phys_np_axis_commit_n,phys_bp_verify_ns,phys_bp_verify_n,phys_bp_build_ns,phys_bp_build_n,phys_bp_query_ns,phys_bp_query_n,phys_bp_assemble_ns,phys_bp_assemble_n,phys_slots_wide,phys_slots_wide_n,phys_slots_narrow,phys_slots_narrow_n,phys_np_pairs,phys_np_pairs_n,phys_np_manifolds,phys_np_manifolds_n,phys_np_points,phys_np_points_n,phys_bp_pairs,phys_bp_pairs_n,phys_np_chunks,phys_np_chunks_n,phys_bp_queried,phys_bp_queried_n,phys_bp_members,phys_bp_members_n,phys_bp_rebuilds,phys_bp_rebuilds_n
0,7669500,4495,9570,35.998295,,0,9,9,108,169758,6382,4619,7499742,16,158,862,1,184682,1,531,1,728329,1,2654352,1,180805,1,3732448,1,17734,1,860771,1,11682,4,299722,4,68290,4,841625,4,1586095,8,2423101,108,0,0,3787,1,49715,1,4378,1,0,0,0,0,0,0,0,0,0,0,0,0,48583,1,82257,1,537134,1,46669,1,17980,1,0,1,9570,1,4495,1,17980,1,9570,1,0,1,1241,1,0,1,0,1
1,6325300,4196,9570,35.993866,,0,8,8,96,93155,1413,2375,6232145,16,146,200,1,34275,1,60,1,570167,1,2447087,1,113296,1,3050718,1,16341,1,473082,1,7434,4,269033,4,64553,4,737657,4,1458441,8,2193723,96,0,0,2956,1,33434,1,2715,1,0,0,0,0,0,0,0,0,0,0,0,0,6282,1,29566,1,508750,1,25208,1,15924,1,0,1,9570,1,4196,1,15924,1,9570,1,0,1,1241,1,0,1,0,1
2,6069500,4142,9570,35.986713,,0,8,8,96,87793,1343,4249,5981707,16,146,70,1,25889,1,60,1,599383,1,2382283,1,90503,1,2870514,1,13005,1,318117,1,7184,4,264685,4,64753,4,733258,4,1448051,8,2177061,96,0,0,2936,1,27593,1,2595,1,0,0,0,0,0,0,0,0,0,0,0,0,26671,1,27042,1,510774,1,34566,1,15744,1,0,1,9570,1,4142,1,15744,1,9570,1,0,1,1240,1,1,1,1,1
3,5893800,4111,9570,35.976837,,0,8,8,96,35769,3356,2265,5858031,16,146,180,1,34235,1,40,1,558976,1,2354570,1,84251,1,2815479,1,10300,1,280615,1,7354,4,264374,4,64573,4,724421,4,1447060,8,2169216,96,0,0,3006,1,18135,1,2585,1,0,0,0,0,0,0,0,0,0,0,0,0,6212,1,26651,1,496407,1,29466,1,15687,1,0,1,9570,1,4111,1,15687,1,9570,1,0,1,1240,1,1,1,0,1
4,5680400,4100,9570,35.964233,,0,8,8,96,32620,1162,4299,5647780,16,146,10,1,23515,1,20,1,452343,1,2280820,1,83670,1,2797124,1,10280,1,256970,1,7434,4,264104,4,64904,4,731305,4,1447941,8,2174947,96,0,0,2976,1,17774,1,2555,1,0,0,0,0,0,0,0,0,0,0,0,0,4929,1,20750,1,401345,1,25078,1,15670,1,0,1,9570,1,4100,1,15670,1,9570,1,0,1,1240,1,1,1,0,1
5,5638600,4087,9570,35.948902,,0,8,8,96,34824,2315,2334,5603776,16,146,40,1,23324,1,80,1,452643,1,2252205,1,82768,1,2782466,1,10250,1,255567,1,7434,4,264835,4,64793,4,724772,4,1439305,8,2161742,96,0,0,2946,1,17904,1,2595,1,0,0,0,0,0,0,0,0,0,0,0,0,4799,1,20579,1,402167,1,24907,1,15642,1,0,1,9570,1,4087,1,15642,1,9570,1,0,1,1240,1,1,1,0,1
6,5669600,4079,9570,35.93085,,0,8,8,96,32540,1122,2545,5637060,16,146,20,1,23475,1,30,1,449838,1,2288554,1,84100,1,2780743,1,10300,1,254596,1,7344,4,262881,4,64974,4,727507,4,1439134,8,2164096,96,0,0,2855,1,17774,1,2555,1,0,0,0,0,0,0,0,0,0,0,0,0,4829,1,20880,1,398770,1,25128,1,15666,1,0,1,9570,1,4079,1,15666,1,9570,1,0,1,1240,1,1,1,0,1
7,5669100,4073,9570,35.910072,,0,8,8,96,33954,1112,2425,5635146,16,146,30,1,23375,1,30,1,446872,1,2285248,1,83750,1,2785552,1,10290,1,255147,1,7394,4,262661,4,65024,4,728589,4,1442361,8,2168525,96,0,0,2886,1,17824,1,2555,1,0,0,0,0,0,0,0,0,0,0,0,0,4809,1,20289,1,396666,1,24847,1,15684,1,0,1,9570,1,4073,1,15684,1,9570,1,0,1,1240,1,1,1,0,1
8,5658900,4066,9570,35.88657,,0,8,8,96,32010,982,2485,5626890,16,146,110,1,23425,1,10,1,449808,1,2285879,1,83730,1,2773529,1,10400,1,254195,1,7374,4,262230,4,64864,4,724542,4,1436139,8,2158196,96,0,0,2896,1,17744,1,2565,1,0,0,0,0,0,0,0,0,0,0,0,0,4759,1,21110,1,398931,1,24817,1,15684,1,0,1,9570,1,4066,1,15684,1,9570,1,0,1,1240,1,1,1,0,1
9,5702200,4061,9570,35.86034,,0,8,8,96,46354,1272,2535,5655846,16,146,180,1,23655,1,70,1,465838,1,2297411,1,85082,1,2773289,1,10320,1,255267,1,7554,4,262300,4,65305,4,724011,4,1433804,8,2155280,96,0,0,3226,1,17954,1,2595,1,0,0,0,0,0,0,0,0,0,0,0,0,5040,1,20920,1,415703,1,23835,1,15705,1,0,1,9570,1,4061,1,15705,1,9570,1,0,1,1240,1,1,1,0,1
