step,wall_ns,manifolds,pairs,top_y,awake,void,colors,wide_colors,waves,g_ns,u_ns,r_ns,sys_sum_ns,disp_lane,worker_lane_max,sys_physics_integrate_ns,sys_physics_integrate_n,sys_physics_gather_ns,sys_physics_gather_n,sys_select_broadphase_ns,sys_select_broadphase_n,sys_physics_broadphase_ns,sys_physics_broadphase_n,sys_physics_narrowphase_ns,sys_physics_narrowphase_n,sys_physics_build_graph_ns,sys_physics_build_graph_n,sys_physics_solve_colored_ns,sys_physics_solve_colored_n,sys_physics_apply_ns,sys_physics_apply_n,phys_solve_build_ns,phys_solve_build_n,phys_gravity_ns,phys_gravity_n,phys_warm_apply_ns,phys_warm_apply_n,phys_integrate_ns,phys_integrate_n,phys_pass_biased_ns,phys_pass_biased_n,phys_pass_relax_ns,phys_pass_relax_n,phys_color_wide_ns,phys_color_wide_n,phys_color_narrow_ns,phys_color_narrow_n,phys_restitution_ns,phys_restitution_n,phys_store_ns,phys_store_n,phys_write_back_ns,phys_write_back_n,phys_sleep_begin_ns,phys_sleep_begin_n,phys_sleep_freeze_ns,phys_sleep_freeze_n,phys_sleep_end_ns,phys_sleep_end_n,phys_np_dispatch_ns,phys_np_dispatch_n,phys_np_compact_ns,phys_np_compact_n,phys_np_axis_commit_ns,phys_np_axis_commit_n,phys_bp_verify_ns,phys_bp_verify_n,phys_bp_build_ns,phys_bp_build_n,phys_bp_query_ns,phys_bp_query_n,phys_bp_assemble_ns,phys_bp_assemble_n,phys_slots_wide,phys_slots_wide_n,phys_slots_narrow,phys_slots_narrow_n,phys_np_pairs,phys_np_pairs_n,phys_np_manifolds,phys_np_manifolds_n,phys_np_points,phys_np_points_n,phys_bp_pairs,phys_bp_pairs_n,phys_np_chunks,phys_np_chunks_n,phys_bp_queried,phys_bp_queried_n,phys_bp_members,phys_bp_members_n,phys_bp_rebuilds,phys_bp_rebuilds_n,phys_np_reused,phys_np_reused_n,phys_np_sep_hits,phys_np_sep_hits_n,phys_np_full,phys_np_full_n
0,17763800,4495,9570,35.998295,1240,0,9,9,108,71854,17734,5471,17691946,16,165,902,1,106305,1,230,1,410050,1,2850762,1,139549,1,14169960,1,14187,1,709487,1,11642,4,546062,4,69003,4,4308381,4,8444049,8,12746958,108,0,0,5941,1,39045,1,3908,1,7565,1,1232,2,5911,1,0,0,0,0,0,0,33034,1,63713,1,267305,1,44065,1,17980,1,0,1,9570,1,4495,1,17980,1,9570,1,0,1,1241,1,0,1,0,1,0,1,0,1,9570,1
1,14160400,4300,9570,35.993866,1240,0,9,8,96,56036,1633,2505,14104364,16,165,822,1,62571,1,1062,1,477851,1,912197,1,131083,1,12503289,1,15490,1,446200,1,6933,4,496126,4,66157,4,3853424,4,7582489,8,11411696,96,21712,12,4198,1,29767,1,3938,1,5120,1,1393,2,5911,1,0,0,0,0,0,0,11302,1,46159,1,345566,1,72389,1,16277,1,27,1,9570,1,4300,1,16304,1,9570,1,0,1,1241,1,0,1,0,1,4495,1,5075,1,0,1
2,13622300,4339,9570,35.986713,1240,0,9,8,96,56263,2695,2665,13566037,16,165,170,1,25579,1,110,1,300238,1,635234,1,102307,1,12487228,1,15169,1,350846,1,7865,4,550461,4,67039,4,3863654,4,7569414,8,11401216,96,29186,12,3787,1,55657,1,4879,1,3817,1,1443,2,5671,1,0,0,0,0,0,0,20740,1,26030,1,225214,1,27844,1,16269,1,36,1,9570,1,4339,1,16305,1,9570,1,0,1,1240,1,1,1,1,1,4495,1,5075,1,0,1
3,13662900,4335,9570,35.976837,1240,0,9,8,96,52969,1944,2395,13609931,16,165,240,1,26150,1,240,1,300619,1,637548,1,107878,1,12523218,1,14037,1,383058,1,7985,4,528588,4,66438,4,3866579,4,7612026,8,11451863,96,24347,12,3246,1,37653,1,4779,1,3958,1,1493,2,5471,1,0,0,0,0,0,0,8687,1,34226,1,226967,1,29547,1,16306,1,30,1,9570,1,4335,1,16336,1,9570,1,0,1,1240,1,1,1,0,1,4495,1,5075,1,0,1
4,13633300,4329,9570,35.964233,1240,0,9,8,96,43558,5511,2305,13589742,16,165,792,1,28555,1,321,1,285270,1,644041,1,97017,1,12518218,1,15530,1,355615,1,7675,4,514411,4,69334,4,3869695,4,7593600,8,11436323,96,24668,12,5330,1,80966,1,4859,1,3867,1,1292,2,6062,1,0,0,0,0,0,0,5691,1,27784,1,221527,1,29858,1,16296,1,31,1,9570,1,4329,1,16327,1,9570,1,0,1,1240,1,1,1,0,1,4495,1,5075,1,0,1
5,14017500,4324,9570,35.948902,1240,0,9,8,96,48066,1653,7334,13969434,16,165,401,1,25810,1,220,1,300218,1,886388,1,211487,1,12531514,1,13396,1,430519,1,7354,4,502378,4,65386,4,3883041,4,7582058,8,11434700,96,23064,12,3136,1,37983,1,3697,1,7094,1,1363,2,5851,1,0,0,0,0,0,0,6262,1,27182,1,233129,1,33124,1,16313,1,28,1,9570,1,4324,1,16341,1,9570,1,0,1,1240,1,1,1,0,1,4495,1,5075,1,0,1
6,14084600,4326,9570,35.93085,1240,0,9,8,96,37857,1453,2916,14046743,16,165,120,1,42602,1,281,1,361837,1,1028742,1,166972,1,12432453,1,13736,1,353611,1,6733,4,494342,4,64825,4,3857732,4,7591536,8,11421264,96,25088,12,4218,1,40759,1,4859,1,5611,1,1403,2,5370,1,0,0,0,0,0,0,8146,1,33424,1,276984,1,42843,1,16318,1,31,1,9570,1,4326,1,16349,1,9570,1,0,1,1240,1,1,1,0,1,4495,1,5075,1,0,1
7,13535700,4319,9570,35.910072,1240,0,9,8,96,40099,1533,2345,13495601,16,165,100,1,26210,1,230,1,268768,1,634242,1,102758,1,12448043,1,15249,1,367478,1,7985,4,510484,4,64945,4,3864926,4,7576928,8,11417778,96,21732,12,3697,1,34657,1,4198,1,3938,1,1463,2,5811,1,0,0,0,0,0,0,5250,1,25008,1,211267,1,26982,1,16316,1,27,1,9570,1,4319,1,16343,1,9570,1,0,1,1240,1,1,1,0,1,4495,1,5075,1,0,1
8,13514000,4316,9570,35.88657,1240,0,9,8,96,37165,1333,2545,13476835,16,165,551,1,28014,1,521,1,280240,1,628621,1,100333,1,12425499,1,13055,1,349433,1,7675,4,509532,4,65005,4,3863995,4,7570916,8,11408550,96,23816,12,3637,1,40318,1,3387,1,3887,1,1403,2,4980,1,0,0,0,0,0,0,9188,1,32162,1,210145,1,28545,1,16293,1,27,1,9570,1,4316,1,16320,1,9570,1,0,1,1240,1,1,1,0,1,4495,1,5075,1,0,1
9,13488200,4312,9570,35.86034,1240,0,9,8,96,37816,1242,2295,13450384,16,165,150,1,26641,1,80,1,264510,1,644902,1,93841,1,12407014,1,13246,1,326970,1,7975,4,504692,4,65536,4,3863073,4,7576838,8,11422998,96,14618,12,3417,1,42542,1,4038,1,3988,1,1273,2,5430,1,0,0,0,0,0,0,5240,1,23836,1,204975,1,30278,1,16297,1,18,1,9570,1,4312,1,16315,1,9570,1,0,1,1240,1,1,1,0,1,4495,1,5075,1,0,1
