step,wall_ns,manifolds,pairs,top_y,awake,void,colors,wide_colors,waves,g_ns,u_ns,r_ns,sys_sum_ns,disp_lane,worker_lane_max,sys_physics_integrate_ns,sys_physics_integrate_n,sys_physics_gather_ns,sys_physics_gather_n,sys_select_broadphase_ns,sys_select_broadphase_n,sys_physics_broadphase_ns,sys_physics_broadphase_n,sys_physics_narrowphase_ns,sys_physics_narrowphase_n,sys_parity_canary_ns,sys_parity_canary_n,sys_physics_build_graph_ns,sys_physics_build_graph_n,sys_physics_solve_colored_ns,sys_physics_solve_colored_n,sys_physics_apply_ns,sys_physics_apply_n,phys_solve_build_ns,phys_solve_build_n,phys_gravity_ns,phys_gravity_n,phys_warm_apply_ns,phys_warm_apply_n,phys_integrate_ns,phys_integrate_n,phys_pass_biased_ns,phys_pass_biased_n,phys_pass_relax_ns,phys_pass_relax_n,phys_color_wide_ns,phys_color_wide_n,phys_color_narrow_ns,phys_color_narrow_n,phys_restitution_ns,phys_restitution_n,phys_store_ns,phys_store_n,phys_write_back_ns,phys_write_back_n,phys_sleep_begin_ns,phys_sleep_begin_n,phys_sleep_freeze_ns,phys_sleep_freeze_n,phys_sleep_end_ns,phys_sleep_end_n,phys_np_dispatch_ns,phys_np_dispatch_n,phys_np_compact_ns,phys_np_compact_n,phys_np_axis_commit_ns,phys_np_axis_commit_n,phys_bp_verify_ns,phys_bp_verify_n,phys_bp_build_ns,phys_bp_build_n,phys_bp_query_ns,phys_bp_query_n,phys_bp_assemble_ns,phys_bp_assemble_n,phys_slots_wide,phys_slots_wide_n,phys_slots_narrow,phys_slots_narrow_n,phys_np_pairs,phys_np_pairs_n,phys_np_manifolds,phys_np_manifolds_n,phys_np_points,phys_np_points_n,phys_bp_pairs,phys_bp_pairs_n,phys_np_chunks,phys_np_chunks_n,phys_bp_queried,phys_bp_queried_n,phys_bp_members,phys_bp_members_n,phys_bp_rebuilds,phys_bp_rebuilds_n
20,19821400,4829,9570,35.391983,,0,14,12,144,456576,1573,4138,19364824,18,219,140,1,22976,1,60,1,463027,1,2447158,1,905704,1,113785,1,15392966,1,19008,1,916005,1,7515,4,692412,4,65410,4,4546557,4,8950041,8,13380849,144,111611,24,6924,1,203904,1,2625,1,0,0,0,0,0,0,0,0,0,0,0,0,4860,1,21152,1,411605,1,25000,1,18718,1,144,1,9570,1,4829,1,18862,1,9570,1,0,1,1240,1,1,1,0,1
21,18575000,4715,9570,35.333054,,0,13,11,132,87624,1403,4108,18487376,18,207,40,1,31783,1,120,1,579197,1,2782953,1,905784,1,106040,1,14058652,1,22805,1,832239,1,7445,4,629197,4,66552,4,4153318,4,8106169,8,12177485,132,77894,24,5832,1,253903,1,2595,1,0,0,0,0,0,0,0,0,0,0,0,0,6433,1,27655,1,513818,1,30811,1,17266,1,101,1,9570,1,4715,1,17367,1,9570,1,0,1,1240,1,1,1,0,1
22,18274700,4565,9570,35.2714,,0,13,10,120,98771,1623,4268,18175929,18,207,170,1,29088,1,641,1,584698,1,2874375,1,905674,1,102453,1,13664822,1,14008,1,861667,1,7465,4,611972,4,65179,4,4008461,4,7852357,8,11687424,120,169125,36,5711,1,247801,1,2585,1,0,0,0,0,0,0,0,0,0,0,0,0,8978,1,31322,1,512796,1,31282,1,16624,1,220,1,9570,1,4565,1,16844,1,9570,1,0,1,1240,1,1,1,0,1
23,18083400,4496,9570,35.207024,,0,13,10,120,133669,1593,4599,17949731,18,207,140,1,23787,1,220,1,470522,1,2677364,1,905815,1,158524,1,13691164,1,22194,1,1053437,1,7826,4,607053,4,64939,4,3949775,4,7754182,8,11546034,120,153323,36,5832,1,243963,1,2565,1,0,0,0,0,0,0,0,0,0,0,0,0,4749,1,23777,1,414631,1,26933,1,16445,1,200,1,9570,1,4496,1,16645,1,9570,1,0,1,1240,1,1,1,0,1
24,17663100,4419,9570,35.13992,,0,12,10,120,218019,1373,3788,17445081,18,195,130,1,32043,1,220,1,474821,1,2793404,1,905704,1,106892,1,13118129,1,13737,1,795636,1,7314,4,583516,4,63957,4,3838915,4,7538956,8,11307502,120,66582,24,5521,1,279383,1,3557,1,0,0,0,0,0,0,0,0,0,0,0,0,5451,1,27414,1,415523,1,25861,1,16356,1,88,1,9570,1,4419,1,16444,1,9570,1,0,1,1240,1,1,1,0,1
25,17634900,4390,9570,35.07009,,0,12,9,108,195179,1763,3808,17439721,18,195,140,1,28446,1,130,1,475893,1,2687695,1,905825,1,120759,1,13202857,1,17976,1,844213,1,7515,4,595229,4,65339,4,3883885,4,7629114,8,11285067,108,224124,36,5511,1,167672,1,2615,1,0,0,0,0,0,0,0,0,0,0,0,0,4830,1,25571,1,418399,1,26613,1,16055,1,291,1,9570,1,4390,1,16346,1,9570,1,0,1,1240,1,1,1,0,1
26,17729700,4353,9570,34.997536,,0,12,9,108,240091,1523,6142,17489609,18,195,140,1,30400,1,401,1,584548,1,2829526,1,905774,1,128334,1,12991508,1,18978,1,833141,1,7345,4,583105,4,64287,4,3813325,4,7509648,8,11142745,108,174085,36,6974,1,169456,1,2705,1,0,0,0,0,0,0,0,0,0,0,0,0,6072,1,28607,1,517104,1,31563,1,16062,1,229,1,9570,1,4353,1,16291,1,9570,1,0,1,1240,1,1,1,0,1
27,17506500,4336,9570,34.92226,,0,12,9,108,143622,1403,4349,17362878,18,195,160,1,32154,1,501,1,477306,1,2723175,1,905684,1,122543,1,13077308,1,24048,1,915283,1,7575,4,593977,4,65740,4,3858083,4,7463977,8,11164178,108,153534,36,5471,1,163223,1,2575,1,0,0,0,0,0,0,0,0,0,0,0,0,8347,1,27124,1,416615,1,24859,1,16019,1,201,1,9570,1,4336,1,16220,1,9570,1,0,1,1240,1,1,1,0,1
28,19867100,4982,9570,34.844257,,0,14,11,132,84859,1493,4609,19782241,18,219,160,1,38787,1,110,1,469069,1,2696222,1,905774,1,127032,1,15531440,1,13647,1,891386,1,7435,4,682372,4,64678,4,4611045,4,9045009,8,13349898,132,301547,36,6673,1,218493,1,2856,1,0,0,0,0,0,0,0,0,0,0,0,0,5010,1,24128,1,414742,1,24879,1,18465,1,392,1,9570,1,4982,1,18857,1,9570,1,0,1,1240,1,1,1,0,1
29,18713200,4783,9570,34.763527,,0,14,11,132,62530,1794,5060,18650670,18,219,150,1,23527,1,60,1,469600,1,2853313,1,905784,1,114467,1,14259009,1,24759,1,845505,1,7525,4,630589,4,66161,4,4240832,4,8263020,8,12390216,132,108575,36,5832,1,195187,1,2565,1,0,0,0,0,0,0,0,0,0,0,0,0,5020,1,22996,1,415403,1,25771,1,17239,1,139,1,9570,1,4783,1,17378,1,9570,1,0,1,1240,1,1,1,0,1
