step,wall_ns,manifolds,pairs,top_y,awake,void,colors,wide_colors,waves,g_ns,u_ns,r_ns,sys_sum_ns,disp_lane,worker_lane_max,sys_physics_integrate_ns,sys_physics_integrate_n,sys_physics_gather_ns,sys_physics_gather_n,sys_select_broadphase_ns,sys_select_broadphase_n,sys_physics_broadphase_ns,sys_physics_broadphase_n,sys_physics_narrowphase_ns,sys_physics_narrowphase_n,sys_physics_build_graph_ns,sys_physics_build_graph_n,sys_physics_solve_colored_ns,sys_physics_solve_colored_n,sys_physics_apply_ns,sys_physics_apply_n,phys_solve_build_ns,phys_solve_build_n,phys_gravity_ns,phys_gravity_n,phys_warm_apply_ns,phys_warm_apply_n,phys_integrate_ns,phys_integrate_n,phys_pass_biased_ns,phys_pass_biased_n,phys_pass_relax_ns,phys_pass_relax_n,phys_color_wide_ns,phys_color_wide_n,phys_color_narrow_ns,phys_color_narrow_n,phys_restitution_ns,phys_restitution_n,phys_store_ns,phys_store_n,phys_write_back_ns,phys_write_back_n,phys_sleep_begin_ns,phys_sleep_begin_n,phys_sleep_freeze_ns,phys_sleep_freeze_n,phys_sleep_end_ns,phys_sleep_end_n,phys_np_dispatch_ns,phys_np_dispatch_n,phys_np_compact_ns,phys_np_compact_n,phys_np_axis_commit_ns,phys_np_axis_commit_n,phys_bp_verify_ns,phys_bp_verify_n,phys_bp_build_ns,phys_bp_build_n,phys_bp_query_ns,phys_bp_query_n,phys_bp_assemble_ns,phys_bp_assemble_n,phys_slots_wide,phys_slots_wide_n,phys_slots_narrow,phys_slots_narrow_n,phys_np_pairs,phys_np_pairs_n,phys_np_manifolds,phys_np_manifolds_n,phys_np_points,phys_np_points_n,phys_bp_pairs,phys_bp_pairs_n,phys_np_chunks,phys_np_chunks_n,phys_bp_queried,phys_bp_queried_n,phys_bp_members,phys_bp_members_n,phys_bp_rebuilds,phys_bp_rebuilds_n,phys_np_reused,phys_np_reused_n,phys_np_sep_hits,phys_np_sep_hits_n,phys_np_full,phys_np_full_n
0,5479800,4495,9570,35.998295,1240,0,9,9,108,112326,14237,5912,5367474,16,156,541,1,182149,1,381,1,454030,1,1159882,1,138024,1,3421095,1,11372,1,581304,1,13676,4,541728,4,91836,4,732964,4,1398259,8,2125311,108,0,0,4368,1,24978,1,3427,1,7464,1,1403,2,5450,1,871981,1,119399,1,42231,1,64163,1,66848,1,275227,1,45207,1,17980,1,0,1,9570,1,4495,1,17980,1,9570,1,48,1,1241,1,0,1,0,1,0,1,0,1,9570,1
1,3792000,4300,9570,35.993866,1240,0,9,8,96,59629,1352,3808,3732371,16,168,190,1,38163,1,160,1,334090,1,323680,1,101875,1,2923852,1,10360,1,400968,1,11873,4,520507,4,77669,4,640858,4,1231059,8,1844984,96,23124,12,2986,1,23255,1,2785,1,3767,1,1383,2,5390,1,294544,1,16672,1,3246,1,14738,1,26481,1,245070,1,47371,1,16277,1,27,1,9570,1,4300,1,16304,1,9570,1,48,1,1241,1,0,1,0,1,4495,1,5075,1,0,1
2,3475400,4339,9570,35.986713,1240,0,9,8,96,33525,1152,3638,3441875,16,168,130,1,26110,1,80,1,288312,1,132474,1,90063,1,2894245,1,10460,1,292530,1,11542,4,498535,4,78781,4,671897,4,1299650,8,1937281,96,30629,12,2745,1,24327,1,2805,1,3697,1,1353,2,5230,1,104049,1,15921,1,3196,1,13586,1,23555,1,223789,1,27012,1,16269,1,36,1,9570,1,4339,1,16305,1,9570,1,48,1,1240,1,1,1,1,1,4495,1,5075,1,0,1
3,3509300,4335,9570,35.976837,1240,0,9,8,96,33190,1152,3867,3476110,16,168,80,1,26020,1,50,1,270278,1,125270,1,89962,1,2953900,1,10550,1,290046,1,11803,4,499477,4,80053,4,649184,4,1378601,8,1997597,96,26320,12,6192,1,23896,1,3046,1,3757,1,1353,2,5340,1,96675,1,15850,1,4298,1,5040,1,20880,1,215323,1,27282,1,16306,1,30,1,9570,1,4335,1,16336,1,9570,1,48,1,1240,1,1,1,0,1,4495,1,5075,1,0,1
4,3635500,4329,9570,35.964233,1240,0,9,8,96,34150,1333,4058,3601350,16,168,150,1,26330,1,70,1,273354,1,131367,1,99461,1,3060098,1,10520,1,314052,1,13245,4,596703,4,82328,4,665996,4,1341856,8,1975479,96,28314,12,3386,1,27403,1,2865,1,3827,1,1423,2,5681,1,103003,1,16431,1,3236,1,4929,1,21581,1,216274,1,28294,1,16296,1,31,1,9570,1,4329,1,16327,1,9570,1,48,1,1240,1,1,1,0,1,4495,1,5075,1,0,1
5,3390700,4324,9570,35.948902,1240,0,9,8,96,32746,1202,3507,3357954,16,168,50,1,30699,1,70,1,264216,1,130951,1,96976,1,2824502,1,10490,1,296017,1,11843,4,501761,4,78611,4,648112,4,1247210,8,1867288,96,24527,12,3066,1,23495,1,2805,1,3747,1,1282,2,5350,1,102456,1,16081,1,3226,1,4759,1,22243,1,207177,1,28384,1,16313,1,28,1,9570,1,4324,1,16341,1,9570,1,48,1,1240,1,1,1,0,1,4495,1,5075,1,0,1
6,3354900,4326,9570,35.93085,1240,0,9,8,96,30491,1173,3717,3324409,16,168,70,1,26060,1,60,1,258145,1,125701,1,89261,1,2814663,1,10450,1,286890,1,11652,4,499848,4,80324,4,646899,4,1248532,8,1865003,96,26711,12,3447,1,22854,1,2815,1,3667,1,1302,2,5260,1,96004,1,15770,1,3236,1,4779,1,21591,1,204612,1,26932,1,16318,1,31,1,9570,1,4326,1,16349,1,9570,1,48,1,1240,1,1,1,0,1,4495,1,5075,1,0,1
7,3373100,4319,9570,35.910072,1240,0,9,8,96,33041,1162,3908,3340059,16,168,120,1,26471,1,50,1,258355,1,131041,1,90293,1,2823199,1,10530,1,288703,1,11572,4,504026,4,79202,4,650356,4,1248923,8,1871876,96,23495,12,2755,1,23235,1,2805,1,3657,1,1403,2,5400,1,102937,1,16241,1,3276,1,4799,1,20890,1,203861,1,28585,1,16316,1,27,1,9570,1,4319,1,16343,1,9570,1,48,1,1240,1,1,1,0,1,4495,1,5075,1,0,1
8,3528100,4316,9570,35.88657,1240,0,9,8,96,31831,1172,3737,3496269,16,168,10,1,26411,1,60,1,256933,1,124368,1,89742,1,2988356,1,10390,1,288573,1,11692,4,500028,4,81336,4,713046,4,1352962,8,2038766,96,23505,12,2755,1,23836,1,2795,1,3677,1,1403,2,5080,1,96254,1,15690,1,3256,1,4769,1,21100,1,202237,1,28645,1,16293,1,27,1,9570,1,4316,1,16320,1,9570,1,48,1,1240,1,1,1,0,1,4495,1,5075,1,0,1
9,3348300,4312,9570,35.86034,1240,0,9,8,96,30674,1212,3918,3317626,16,168,50,1,26140,1,50,1,252333,1,129889,1,89361,1,2809353,1,10450,1,286329,1,11863,4,502904,4,78390,4,647721,4,1242190,8,1870453,96,15540,12,2735,1,22924,1,2815,1,3787,1,1333,2,5150,1,101545,1,15870,1,3256,1,4779,1,20078,1,200444,1,26831,1,16297,1,18,1,9570,1,4312,1,16315,1,9570,1,48,1,1240,1,1,1,0,1,4495,1,5075,1,0,1
