step,wall_ns,manifolds,pairs,top_y,awake,void,colors,wide_colors,waves,g_ns,u_ns,r_ns,sys_sum_ns,disp_lane,worker_lane_max,sys_physics_integrate_ns,sys_physics_integrate_n,sys_physics_gather_ns,sys_physics_gather_n,sys_select_broadphase_ns,sys_select_broadphase_n,sys_physics_broadphase_ns,sys_physics_broadphase_n,sys_physics_narrowphase_ns,sys_physics_narrowphase_n,sys_physics_build_graph_ns,sys_physics_build_graph_n,sys_physics_solve_colored_ns,sys_physics_solve_colored_n,sys_physics_apply_ns,sys_physics_apply_n,phys_solve_build_ns,phys_solve_build_n,phys_gravity_ns,phys_gravity_n,phys_warm_apply_ns,phys_warm_apply_n,phys_integrate_ns,phys_integrate_n,phys_pass_biased_ns,phys_pass_biased_n,phys_pass_relax_ns,phys_pass_relax_n,phys_color_wide_ns,phys_color_wide_n,phys_color_narrow_ns,phys_color_narrow_n,phys_restitution_ns,phys_restitution_n,phys_store_ns,phys_store_n,phys_write_back_ns,phys_write_back_n,phys_sleep_begin_ns,phys_sleep_begin_n,phys_sleep_freeze_ns,phys_sleep_freeze_n,phys_sleep_end_ns,phys_sleep_end_n,phys_np_dispatch_ns,phys_np_dispatch_n,phys_np_compact_ns,phys_np_compact_n,phys_np_axis_commit_ns,phys_np_axis_commit_n,phys_bp_verify_ns,phys_bp_verify_n,phys_bp_build_ns,phys_bp_build_n,phys_bp_query_ns,phys_bp_query_n,phys_bp_assemble_ns,phys_bp_assemble_n,phys_slots_wide,phys_slots_wide_n,phys_slots_narrow,phys_slots_narrow_n,phys_np_pairs,phys_np_pairs_n,phys_np_manifolds,phys_np_manifolds_n,phys_np_points,phys_np_points_n,phys_bp_pairs,phys_bp_pairs_n,phys_np_chunks,phys_np_chunks_n,phys_bp_queried,phys_bp_queried_n,phys_bp_members,phys_bp_members_n,phys_bp_rebuilds,phys_bp_rebuilds_n
0,17206000,4495,9570,35.998295,,0,9,9,108,95194,5411,3627,17110806,16,158,691,1,107680,1,621,1,414467,1,2498101,1,134722,1,13936288,1,18235,1,557415,1,8927,4,542906,4,79394,4,4314235,4,8401819,8,12712427,108,0,0,4819,1,18807,1,2555,1,0,0,0,0,0,0,0,0,0,0,0,0,30840,1,62973,1,276398,1,42252,1,17980,1,0,1,9570,1,4495,1,17980,1,9570,1,0,1,1241,1,0,1,0,1
1,15135000,4196,9570,35.993866,,0,8,8,96,111606,1313,2425,15023394,16,146,210,1,56881,1,140,1,378587,1,2395622,1,88803,1,12086148,1,17003,1,388877,1,7204,4,481657,4,64526,4,3754145,4,7349351,8,11101071,96,0,0,3036,1,33475,1,2565,1,0,0,0,0,0,0,0,0,0,0,0,0,17404,1,27233,1,306396,1,27083,1,15924,1,0,1,9570,1,4196,1,15924,1,9570,1,0,1,1241,1,0,1,0,1
2,14797800,4142,9570,35.986713,,0,8,8,96,151059,1192,4349,14646741,16,146,140,1,32363,1,130,1,368196,1,2269777,1,111577,1,11847504,1,17053,1,297379,1,7354,4,476177,4,64546,4,3718967,4,7257472,8,10972090,96,0,0,2886,1,18977,1,2555,1,0,0,0,0,0,0,0,0,0,0,0,0,25309,1,26862,1,280676,1,34868,1,15744,1,0,1,9570,1,4142,1,15744,1,9570,1,0,1,1240,1,1,1,1,1
3,14675300,4111,9570,35.976837,,0,8,8,96,82464,3888,2255,14592836,16,146,200,1,43164,1,70,1,287199,1,2432443,1,84264,1,11734384,1,11112,1,265807,1,7384,4,477980,4,64816,4,3683197,4,7207665,8,10888607,96,0,0,2765,1,18366,1,2515,1,0,0,0,0,0,0,0,0,0,0,0,0,5180,1,25109,1,225579,1,31111,1,15687,1,0,1,9570,1,4111,1,15687,1,9570,1,0,1,1240,1,1,1,0,1
4,14925400,4100,9570,35.964233,,0,8,8,96,152363,1533,4920,14773037,16,146,220,1,33004,1,130,1,350883,1,2476659,1,110435,1,11784672,1,17033,1,268523,1,7745,4,472750,4,71349,4,3686834,4,7248274,8,10930189,96,0,0,2755,1,21963,1,2946,1,0,0,0,0,0,0,0,0,0,0,0,0,6312,1,29998,1,279564,1,34567,1,15670,1,0,1,9570,1,4100,1,15670,1,9570,1,0,1,1240,1,1,1,0,1
5,14809600,4087,9570,35.948902,,0,8,8,96,82282,3817,3998,14727318,16,146,80,1,32293,1,130,1,347917,1,2305266,1,110866,1,11919053,1,11713,1,318760,1,8196,4,502618,4,65487,4,3724848,4,7236822,8,10957672,96,0,0,3196,1,50739,1,4569,1,0,0,0,0,0,0,0,0,0,0,0,0,6222,1,26472,1,279684,1,35118,1,15642,1,0,1,9570,1,4087,1,15642,1,9570,1,0,1,1240,1,1,1,0,1
6,14914900,4079,9570,35.93085,,0,8,8,96,61727,1303,2345,14853173,16,146,190,1,35459,1,100,1,359510,1,2454125,1,85967,1,11905857,1,11963,1,367976,1,7274,4,491777,4,67742,4,3691423,4,7219468,8,10908546,96,0,0,3767,1,51530,1,3597,1,0,0,0,0,0,0,0,0,0,0,0,0,6382,1,28275,1,282680,1,41741,1,15666,1,0,1,9570,1,4079,1,15666,1,9570,1,0,1,1240,1,1,1,0,1
7,15045200,4073,9570,35.910072,,0,8,8,96,60772,1683,2315,14984428,16,146,381,1,25930,1,210,1,289263,1,2555052,1,88332,1,12012665,1,12595,1,386492,1,8396,4,480204,4,67582,4,3714588,4,7290937,8,11003211,96,0,0,3607,1,56109,1,3066,1,0,0,0,0,0,0,0,0,0,0,0,0,6132,1,24979,1,227503,1,29948,1,15684,1,0,1,9570,1,4073,1,15684,1,9570,1,0,1,1240,1,1,1,0,1
8,15128900,4066,9570,35.88657,,0,8,8,96,83183,1723,2485,15045717,16,146,511,1,26972,1,230,1,292499,1,2625449,1,87059,1,11995502,1,17494,1,431630,1,7324,4,480074,4,65457,4,3706092,4,7268243,8,10971850,96,0,0,2906,1,29507,1,2545,1,0,0,0,0,0,0,0,0,0,0,0,0,6242,1,25029,1,229597,1,30780,1,15684,1,0,1,9570,1,4066,1,15684,1,9570,1,0,1,1240,1,1,1,0,1
9,15031100,4061,9570,35.86034,,0,8,8,96,84906,1202,2375,14946194,16,146,250,1,34126,1,80,1,361664,1,2580511,1,85186,1,11873404,1,10971,1,272921,1,7244,4,479513,4,65497,4,3744967,4,7278483,8,11021075,96,0,0,2765,1,18296,1,2515,1,0,0,0,0,0,0,0,0,0,0,0,0,9198,1,32112,1,283662,1,35830,1,15705,1,0,1,9570,1,4061,1,15705,1,9570,1,0,1,1240,1,1,1,0,1
