Frame, Time (ms)
0, 20.5873
1, 2.2755
2, 2.1344
3, 2.0404
4, 2.3305
5, 2.2914
6, 2.0062
7, 2.0295
8, 2.3862
9, 2.1991
10, 2.0306
11, 2.2022
12, 2.0103
13, 2.0981
14, 2.2087
15, 2.32
16, 2.0214
17, 2.0483
18, 2.0872
19, 3.2961
20, 2.8309
21, 2.9195
22, 3.4046
23, 3.6109
24, 3.2587
25, 3.1008
26, 2.8936
27, 3.8921
28, 4.4346
29, 6.5178
30, 5.8648
31, 4.5434
32, 4.0798
33, 4.8823
34, 7.3422
35, 8.3592
36, 7.2025
37, 5.8648
38, 6.0232
39, 9.1707
40, 8.2583
41, 8.0789
42, 6.6339
43, 7.1841
44, 10.204
45, 8.7108
46, 9.1201
47, 9.3208
48, 10.3447
49, 7.4742
50, 8.9651
51, 9.4061
52, 10.2644
53, 7.827
54, 8.3746
55, 9.8933
56, 10.7531
57, 9.0218
58, 9.0832
59, 9.3227
60, 8.0434
61, 9.0668
62, 8.3426
63, 7.0998
64, 7.9269
65, 7.4796
66, 6.8536
67, 7.5996
68, 7.1435
69, 6.6401
70, 7.1295
71, 6.9302
72, 6.938
73, 6.9101
74, 6.767
75, 6.5476
76, 6.3608
77, 6.3999
78, 6.1127
79, 6.1612
80, 5.9115
81, 6.1187
82, 6.0491
83, 6.0807
84, 5.8573
85, 6.331
86, 5.7696
87, 6.2418
88, 6.0697
89, 5.7256
90, 6.0343
91, 5.8355
92, 6.0364
93, 5.9445
94, 5.799
95, 5.9358
96, 5.8399
97, 5.8478
98, 5.9901
99, 6.0047
100, 5.9761
101, 5.916
102, 5.7866
103, 6.6304
104, 6.0486
105, 5.8714
106, 5.8987
107, 6.1965
108, 5.8607
109, 5.9428
110, 5.9932
111, 5.8042
112, 5.7603
113, 6.2586
114, 6.0891
115, 5.7989
116, 6.0962
117, 6.2194
118, 5.8026
119, 5.9234
120, 6.044
121, 6.0251
122, 5.7586
123, 5.6962
124, 6.0887
125, 6.252
126, 5.7441
127, 5.6705
128, 6.0397
129, 5.6688
130, 5.6201
131, 5.8635
132, 5.932
133, 5.8641
134, 5.9038
135, 5.7233
136, 5.7817
137, 5.7274
138, 6.0369
139, 5.7934
140, 6.046
141, 5.8582
142, 5.7844
143, 5.7349
144, 5.9578
145, 5.6982
146, 5.6456
147, 5.7202
148, 5.6723
149, 5.586
150, 6.0282
151, 5.6674
152, 5.8063
153, 5.8145
154, 6.0711
155, 6.1994
156, 6.3117
157, 5.9054
158, 5.6879
159, 6.0922
160, 5.9623
161, 5.9598
162, 5.7337
163, 5.7779
164, 5.6949
165, 5.9501
166, 5.7455
167, 6.0117
168, 6.043
169, 6.1317
170, 6.1048
171, 6.0573
172, 5.8188
173, 5.82
174, 5.8347
175, 6.4301
176, 6.3052
177, 5.891
178, 5.7786
179, 5.772
180, 5.9026
181, 5.7418
182, 5.7193
183, 5.5339
184, 5.796
185, 5.8146
186, 5.7492
187, 5.882
188, 5.8321
189, 5.6458
190, 5.7965
191, 6.4249
192, 5.8308
193, 5.8311
194, 6.0146
195, 5.8392
196, 5.5994
197, 5.6846
198, 5.7559
199, 5.8487
200, 5.7553
201, 6.3116
202, 5.9567
203, 6.5434
204, 6.2871
205, 6.317
206, 5.7417
207, 5.8259
208, 5.8548
209, 6.0008
210, 5.731
211, 5.7541
212, 5.8178
213, 5.7372
214, 5.6767
215, 5.7366
216, 5.5638
217, 5.653
218, 7.0008
219, 6.8306
220, 6.1941
221, 6.0039
222, 5.9275
223, 6.0495
224, 6.3176
225, 5.7692
226, 5.7841
227, 5.9771
228, 5.9078
229, 5.8018
230, 5.8297
231, 6.0718
232, 5.7095
233, 5.9567
234, 5.8486
235, 5.8266
236, 5.8138
237, 5.9094
238, 5.896
239, 6.6742
240, 6.1608
241, 6.0422
242, 6.0215
243, 5.9232
244, 5.9582
245, 5.9031
246, 5.8739
247, 5.7341
248, 5.9467
249, 6.786
250, 6.1525
251, 6.0374
252, 6.1977
