step,wall_ns,manifolds,pairs,top_y,awake,void,colors,wide_colors,waves,g_ns,u_ns,r_ns,sys_sum_ns,disp_lane,worker_lane_max,sys_physics_integrate_ns,sys_physics_integrate_n,sys_physics_gather_ns,sys_physics_gather_n,sys_select_broadphase_ns,sys_select_broadphase_n,sys_physics_broadphase_ns,sys_physics_broadphase_n,sys_physics_narrowphase_ns,sys_physics_narrowphase_n,sys_physics_build_graph_ns,sys_physics_build_graph_n,sys_physics_solve_colored_ns,sys_physics_solve_colored_n,sys_physics_apply_ns,sys_physics_apply_n,phys_solve_build_ns,phys_solve_build_n,phys_gravity_ns,phys_gravity_n,phys_warm_apply_ns,phys_warm_apply_n,phys_integrate_ns,phys_integrate_n,phys_pass_biased_ns,phys_pass_biased_n,phys_pass_relax_ns,phys_pass_relax_n,phys_color_wide_ns,phys_color_wide_n,phys_color_narrow_ns,phys_color_narrow_n,phys_restitution_ns,phys_restitution_n,phys_store_ns,phys_store_n,phys_write_back_ns,phys_write_back_n,phys_sleep_begin_ns,phys_sleep_begin_n,phys_sleep_freeze_ns,phys_sleep_freeze_n,phys_sleep_end_ns,phys_sleep_end_n,phys_np_dispatch_ns,phys_np_dispatch_n,phys_np_compact_ns,phys_np_compact_n,phys_np_axis_commit_ns,phys_np_axis_commit_n,phys_slots_wide,phys_slots_wide_n,phys_slots_narrow,phys_slots_narrow_n,phys_np_pairs,phys_np_pairs_n,phys_np_manifolds,phys_np_manifolds_n,phys_np_points,phys_np_points_n,phys_bp_pairs,phys_bp_pairs_n,phys_np_chunks,phys_np_chunks_n
0,10201900,8555,9570,28.99835,1240,0,16,16,192,117026,13757,6673,10084874,16,237,902,1,94248,1,100,1,2062235,1,1419726,1,331410,1,6162667,1,13587,1,2231552,1,13888,4,1257964,4,86352,4,578882,4,1075872,8,1648081,192,0,0,12455,1,868348,1,3166,1,10822,1,4138,2,5471,1,1057154,1,212784,1,28116,1,34220,1,0,1,9570,1,8555,1,34220,1,9570,1,48,1
1,6379200,5761,9570,28.995926,1240,0,16,12,144,79781,1363,5341,6299419,16,242,250,1,36332,1,90,1,1973919,1,574524,1,170018,1,3531209,1,13076,1,1035211,1,11453,4,669813,4,78426,4,450116,4,894340,8,1188776,144,150339,48,6162,1,372201,1,2826,1,3657,1,1443,2,4198,1,517901,1,28477,1,23086,1,17876,1,440,1,9570,1,5761,1,18316,1,9570,1,48,1
2,6775300,6723,9570,28.994566,1240,0,16,14,168,33650,1223,5591,6741650,16,242,100,1,25671,1,60,1,1904752,1,637429,1,216260,1,3943840,1,13537,1,1180480,1,11633,4,826004,4,80300,4,515436,4,1002756,8,1427140,168,85460,24,8537,1,303664,1,3457,1,4138,1,1693,2,4519,1,579463,1,25861,1,25340,1,22061,1,313,1,9570,1,6723,1,22374,1,9570,1,48,1
3,6569700,6695,9570,28.994541,1240,0,16,14,168,33409,1583,7264,6536291,16,242,10,1,25220,1,40,1,1885383,1,651827,1,181291,1,3779193,1,13327,1,1187524,1,12174,4,811285,4,78867,4,503472,4,945332,8,1384696,168,56843,24,7525,1,219206,1,2866,1,3537,1,1413,2,4409,1,600646,1,28196,1,16202,1,21966,1,201,1,9570,1,6695,1,22167,1,9570,1,48,1
4,6562600,6672,9570,28.994545,1240,0,16,14,168,32231,3387,3648,6530369,16,242,100,1,25120,1,40,1,1888750,1,636196,1,179317,1,3787369,1,13477,1,1210850,1,12304,4,804952,4,78727,4,491909,4,922536,8,1361279,168,49519,24,7505,1,242853,1,2826,1,3617,1,1413,2,4489,1,593341,1,24609,1,12244,1,21835,1,169,1,9570,1,6672,1,22004,1,9570,1,48,1
5,6596700,6758,9570,28.994184,1240,0,16,14,168,33456,1092,3607,6563244,16,242,40,1,25130,1,110,1,1885724,1,633822,1,185619,1,3819533,1,13266,1,1208275,1,11964,4,822898,4,78687,4,488452,4,967265,8,1395127,168,56983,24,8076,1,220359,1,2785,1,3537,1,1433,2,4709,1,588521,1,29679,1,10802,1,22238,1,191,1,9570,1,6758,1,22429,1,9570,1,48,1
6,6655900,6793,9570,28.993921,1240,0,16,14,168,32436,1172,4018,6623464,16,242,20,1,25220,1,30,1,1886255,1,629283,1,188034,1,3881286,1,13337,1,1226982,1,12695,4,833068,4,78857,4,498703,4,978137,8,1408804,168,64017,24,7735,1,231481,1,2956,1,3537,1,1393,2,4569,1,587269,1,26012,1,9198,1,22479,1,239,1,9570,1,6793,1,22718,1,9570,1,48,1
7,6569700,6783,9570,28.993895,1240,0,16,14,168,33740,1092,4769,6535960,16,242,40,1,25070,1,40,1,1890002,1,612519,1,185579,1,3808471,1,14238,1,1200249,1,11864,4,830513,4,78947,4,496037,4,950552,8,1379215,168,62605,24,7836,1,218515,1,2976,1,3447,1,1664,2,4780,1,570365,1,26212,1,8988,1,22445,1,232,1,9570,1,6783,1,22677,1,9570,1,48,1
8,6769700,6772,9570,28.993822,1240,0,16,14,168,34784,1102,4569,6734916,16,242,110,1,25481,1,30,1,1904792,1,665495,1,223475,1,3900304,1,15230,1,1229157,1,10982,4,841475,4,78156,4,491378,4,982666,8,1404836,168,64639,24,7765,1,244727,1,2875,1,3747,1,1493,2,4780,1,617038,1,33897,1,9619,1,22460,1,241,1,9570,1,6772,1,22701,1,9570,1,48,1
9,6706600,6790,9570,28.993675,1240,0,16,14,168,32224,1102,4650,6674376,16,242,20,1,25220,1,60,1,1900132,1,646076,1,216371,1,3873120,1,13377,1,1208005,1,11142,4,844762,4,78717,4,493643,4,982205,8,1403453,168,67745,24,10591,1,228926,1,3818,1,3687,1,1663,2,4860,1,605886,1,26112,1,8537,1,22652,1,243,1,9570,1,6790,1,22895,1,9570,1,48,1
