Frame, Time (ms)
0, 6.0041
1, 1.2485
2, 1.1574
3, 0.9989
4, 0.9913
5, 1.0123
6, 1.011
7, 0.9562
8, 0.92
9, 0.9841
10, 1.0549
11, 0.9951
12, 1.0577
13, 1.004
14, 0.968
15, 0.9572
16, 0.9562
17, 0.9756
18, 0.9725
19, 1.5621
20, 1.4512
21, 1.4725
22, 1.5649
23, 1.5105
24, 1.4822
25, 1.4918
26, 1.4658
27, 2.0745
28, 2.094
29, 2.4341
30, 2.2117
31, 2.0261
32, 1.9695
33, 2.4208
34, 2.7898
35, 2.9841
36, 2.7363
37, 2.4923
38, 2.8355
39, 3.2597
40, 3.2039
41, 3.1465
42, 2.8747
43, 3.2324
44, 3.7446
45, 3.4022
46, 3.4207
47, 3.6437
48, 3.8806
49, 3.2313
50, 3.6941
51, 3.9466
52, 4.1393
53, 3.4967
54, 3.6536
55, 4.028
56, 4.0972
57, 3.7695
58, 3.9469
59, 3.8501
60, 3.6224
61, 3.7638
62, 3.7742
63, 3.5754
64, 4.0535
65, 3.5952
66, 3.6113
67, 3.5214
68, 3.7169
69, 3.5792
70, 3.5435
71, 3.5732
72, 3.4247
73, 3.6008
74, 3.4686
75, 3.3934
76, 3.3952
77, 3.5534
78, 3.6768
79, 3.3187
80, 3.2755
81, 3.4008
82, 3.7049
83, 3.4221
84, 3.3993
85, 3.288
86, 3.3801
87, 3.3308
88, 3.2646
89, 3.1992
90, 3.2558
91, 3.2317
92, 3.2872
93, 3.1807
94, 3.1736
95, 3.1996
96, 3.3521
97, 3.1839
98, 3.4405
99, 3.2412
100, 3.194
101, 3.2569
102, 3.27
103, 3.1949
104, 3.1696
105, 3.1946
106, 3.3634
107, 3.2462
108, 3.1974
109, 3.2054
110, 3.3921
111, 3.2458
112, 3.193
113, 3.2834
114, 3.152
115, 3.2848
116, 3.2328
117, 3.234
118, 3.1855
119, 3.2434
120, 3.2653
121, 3.1815
122, 3.332
123, 3.2067
124, 3.2148
125, 3.2835
126, 3.2917
127, 3.3656
128, 3.1943
129, 3.2417
130, 3.2791
131, 3.1977
132, 3.1782
133, 3.2672
134, 3.4128
135, 3.3007
136, 3.179
137, 3.2561
138, 3.2769
139, 3.1795
140, 3.2671
141, 3.2468
142, 3.1894
143, 3.2171
144, 3.3132
145, 3.3066
146, 3.2046
147, 3.2005
148, 3.268
149, 3.1694
150, 3.1925
151, 3.155
152, 3.0897
153, 3.1202
154, 3.1091
155, 3.2715
156, 3.2059
157, 3.1457
158, 3.2086
159, 3.245
160, 3.2231
161, 3.16
162, 3.1693
163, 3.1511
164, 3.2429
165, 3.1443
166, 3.1677
167, 3.1457
168, 3.1698
169, 3.1517
170, 3.2327
171, 3.2178
172, 3.1665
173, 3.1878
174, 3.1556
175, 3.243
176, 3.1756
177, 3.1864
178, 3.16
179, 3.129
180, 3.2914
181, 3.1619
182, 3.155
183, 3.1988
184, 3.1353
185, 3.2149
186, 3.1896
187, 3.1591
188, 3.1774
189, 3.161
190, 3.2529
191, 3.1826
192, 3.1892
193, 3.2579
194, 3.1765
195, 3.2807
196, 3.1542
197, 3.2107
198, 3.1517
199, 3.1089
200, 3.1934
201, 3.2598
202, 3.1316
203, 3.1395
204, 3.1304
205, 3.1063
206, 3.1767
207, 3.3446
208, 3.3932
209, 3.2182
210, 3.2089
211, 3.1733
212, 3.4053
213, 3.734
214, 3.5687
215, 3.392
216, 3.3124
217, 3.5416
218, 3.4237
219, 3.2403
220, 3.3284
221, 3.2707
222, 3.6386
223, 3.87
224, 3.6057
225, 3.4289
226, 3.4586
227, 3.4456
228, 3.6973
229, 3.889
230, 4.2048
231, 4.2378
232, 4.4341
233, 4.1907
234, 4.0621
235, 4.0398
236, 3.7554
237, 3.546
238, 3.4697
239, 3.2676
240, 3.2336
241, 3.2009
242, 3.1113
243, 3.1522
244, 3.1277
245, 3.1517
246, 3.1217
247, 3.1037
248, 3.1628
249, 3.0958
250, 3.1453
251, 3.1557
252, 3.124
253, 3.1161
254, 3.1049
255, 3.0997
256, 3.2113
257, 3.1086
258, 3.2335
259, 3.1057
260, 3.1502
261, 3.1097
262, 3.0582
263, 3.1554
264, 3.1256
265, 3.1906
266, 3.1285
267, 3.1754
268, 3.2241
269, 3.1891
270, 3.0817
271, 3.1366
272, 3.1257
273, 3.1321
274, 3.1756
275, 3.1749
276, 3.1252
277, 3.1022
278, 3.259
279, 3.1568
280, 3.1546
281, 3.1301
282, 3.119
283, 3.1699
284, 3.146
285, 3.0711
286, 3.1325
287, 3.1335
288, 3.2356
289, 3.1806
290, 3.1478
291, 3.1901
292, 3.1208
293, 3.2013
294, 3.1161
295, 3.0959
296, 3.1151
297, 3.1699
298, 3.1237
299, 3.1426
300, 3.2239
301, 3.2521
302, 3.1795
303, 3.143
304, 3.168
305, 3.16
306, 3.1719
307, 3.3012
308, 3.3361
309, 3.2949
310, 3.3226
311, 3.126
312, 3.2078
313, 3.1176
314, 3.1861
315, 3.266
316, 3.1537
317, 3.2377
318, 3.18
319, 3.1667
320, 3.1637
321, 3.173
322, 3.2355
323, 3.2038
324, 3.1863
325, 3.259
326, 3.2756
327, 3.2563
328, 3.2163
329, 3.1481
330, 3.2218
331, 3.2196
332, 3.2792
333, 3.2269
334, 3.2228
335, 3.1838
336, 3.0999
337, 3.2656
338, 3.204
339, 3.1117
340, 3.1569
341, 3.1759
342, 3.2631
343, 3.2746
344, 3.1957
345, 3.182
346, 3.2988
347, 3.3745
348, 3.1329
349, 3.0873
350, 3.1855
351, 3.2477
352, 3.1899
353, 3.1442
354, 3.14
355, 3.0756
356, 3.1718
357, 3.2247
358, 3.1751
359, 3.1282
360, 3.1559
361, 3.1598
362, 3.2763
363, 3.1948
364, 3.1911
365, 3.1102
366, 3.2189
367, 3.2561
368, 3.2533
369, 3.1482
370, 3.1347
371, 3.1589
372, 3.2059
373, 3.2556
374, 3.2003
375, 3.1242
376, 3.1317
377, 3.2329
378, 3.1947
379, 3.1647
380, 3.1403
381, 3.1422
382, 3.2886
383, 3.2613
384, 3.209
385, 3.1686
386, 3.2777
387, 3.2125
388, 3.157
389, 3.1636
390, 3.1708
391, 3.1909
392, 3.3171
393, 3.1108
394, 3.1624
395, 3.2053
396, 3.1276
397, 3.3035
398, 3.1802
399, 3.1665
400, 3.2235
401, 3.221
402, 3.2417
403, 3.1628
404, 3.2683
405, 3.2452
406, 3.2234
407, 3.1527
408, 3.1877
409, 3.1114
410, 3.2491
411, 3.1619
412, 3.1547
413, 3.1836
414, 3.1151
415, 3.1686
416, 3.1587
417, 3.2019
418, 3.1145
419, 3.1416
420, 3.2612
421, 3.149
422, 3.2255
423, 3.2117
424, 3.1615
425, 3.2885
426, 3.189
427, 3.2018
428, 3.1696
429, 3.1546
430, 3.1795
431, 3.1463
432, 3.2663
433, 3.1871
434, 3.1498
435, 3.18
436, 3.1963
437, 3.2759
438, 3.2187
439, 3.1617
440, 3.3277
441, 3.3085
442, 3.3326
443, 3.2152
444, 3.2256
445, 3.1851
446, 3.1293
447, 3.1249
448, 3.1073
449, 3.4721
450, 3.2923
451, 3.1912
452, 3.1929
453, 3.2483
454, 3.3198
455, 3.4136
456, 3.3821
457, 3.4208
458, 3.1867
459, 3.2349
460, 3.1895
461, 3.1781
462, 3.2662
463, 3.2712
464, 3.3251
465, 3.118
466, 3.1688
467, 3.2311
468, 3.2744
469, 3.2252
470, 3.1776
471, 3.1476
472, 3.2287
473, 3.2636
474, 3.167
475, 3.1882
476, 3.154
477, 3.2395
478, 3.3771
479, 3.2038
480, 3.1973
481, 3.3001
482, 3.1889
483, 3.1574
484, 3.1343
485, 3.298
486, 3.1665
487, 3.2035
488, 3.2266
489, 3.1586
490, 3.2901
491, 3.1731
492, 3.1703
493, 3.2503
494, 3.1858
495, 3.1461
496, 3.2293
497, 3.1505
498, 3.2073
499, 3.2861
