step,wall_ns,manifolds,pairs,top_y,awake,void,colors,wide_colors,waves,g_ns,u_ns,r_ns,sys_sum_ns,disp_lane,worker_lane_max,sys_physics_integrate_ns,sys_physics_integrate_n,sys_physics_gather_ns,sys_physics_gather_n,sys_select_broadphase_ns,sys_select_broadphase_n,sys_physics_broadphase_ns,sys_physics_broadphase_n,sys_physics_narrowphase_ns,sys_physics_narrowphase_n,sys_parity_canary_ns,sys_parity_canary_n,sys_physics_build_graph_ns,sys_physics_build_graph_n,sys_physics_solve_colored_ns,sys_physics_solve_colored_n,sys_physics_apply_ns,sys_physics_apply_n,phys_solve_build_ns,phys_solve_build_n,phys_gravity_ns,phys_gravity_n,phys_warm_apply_ns,phys_warm_apply_n,phys_integrate_ns,phys_integrate_n,phys_pass_biased_ns,phys_pass_biased_n,phys_pass_relax_ns,phys_pass_relax_n,phys_color_wide_ns,phys_color_wide_n,phys_color_narrow_ns,phys_color_narrow_n,phys_restitution_ns,phys_restitution_n,phys_store_ns,phys_store_n,phys_write_back_ns,phys_write_back_n,phys_sleep_begin_ns,phys_sleep_begin_n,phys_sleep_freeze_ns,phys_sleep_freeze_n,phys_sleep_end_ns,phys_sleep_end_n,phys_np_dispatch_ns,phys_np_dispatch_n,phys_np_compact_ns,phys_np_compact_n,phys_np_axis_commit_ns,phys_np_axis_commit_n,phys_bp_verify_ns,phys_bp_verify_n,phys_bp_build_ns,phys_bp_build_n,phys_bp_query_ns,phys_bp_query_n,phys_bp_assemble_ns,phys_bp_assemble_n,phys_slots_wide,phys_slots_wide_n,phys_slots_narrow,phys_slots_narrow_n,phys_np_pairs,phys_np_pairs_n,phys_np_manifolds,phys_np_manifolds_n,phys_np_points,phys_np_points_n,phys_bp_pairs,phys_bp_pairs_n,phys_np_chunks,phys_np_chunks_n,phys_bp_queried,phys_bp_queried_n,phys_bp_members,phys_bp_members_n,phys_bp_rebuilds,phys_bp_rebuilds_n,phys_np_reused,phys_np_reused_n,phys_np_sep_hits,phys_np_sep_hits_n,phys_np_full,phys_np_full_n
122,17795200,4462,9546,28.978441,,0,10,8,96,89448,1824,2706,17705752,18,167,321,1,37975,1,170,1,1933093,1,859399,1,825472,1,120228,1,13913132,1,15962,1,459960,1,8276,4,516431,4,65309,4,4348980,4,8461843,8,12618822,96,189294,24,3567,1,44338,1,2605,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16238,1,241,1,9546,1,4462,1,16479,1,9546,1,0,1,0,0,0,0,0,0,4197,1,5043,1,306,1
123,18015000,4463,9546,28.979033,,0,11,8,96,103792,1393,2896,17911208,18,179,240,1,29849,1,120,1,2166133,1,996931,1,825092,1,118324,1,13758537,1,15982,1,381194,1,7224,4,519668,4,65039,4,4307728,4,8442214,8,12564174,96,182872,36,3627,1,27875,1,2575,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16249,1,233,1,9546,1,4463,1,16482,1,9546,1,0,1,0,0,0,0,0,0,4235,1,5044,1,267,1
124,17890000,4462,9546,28.979574,,0,11,8,96,101845,1142,3036,17788155,18,179,301,1,27094,1,120,1,2154951,1,969888,1,825102,1,117923,1,13676645,1,16132,1,298610,1,7094,4,516902,4,65299,4,4320193,4,8436923,8,12576209,96,177872,36,3246,1,24689,1,2545,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16255,1,228,1,9546,1,4462,1,16483,1,9546,1,0,1,0,0,0,0,0,0,4251,1,5044,1,251,1
125,17846000,4463,9546,28.98009,,0,11,8,96,101542,1242,2926,17744458,18,179,70,1,28416,1,120,1,2173277,1,945760,1,825082,1,118945,1,13636645,1,16142,1,283400,1,7335,4,518195,4,64928,4,4303800,4,8427034,8,12540407,96,187501,36,3537,1,24589,1,2585,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16247,1,240,1,9546,1,4463,1,16487,1,9546,1,0,1,0,0,0,0,0,0,4274,1,5044,1,228,1
126,17909400,4466,9546,28.980558,,0,11,8,96,101546,1142,2826,17807854,18,179,70,1,28126,1,70,1,2174931,1,963686,1,825061,1,116971,1,13682366,1,16573,1,283901,1,7535,4,539777,4,65309,4,4332718,4,8423226,8,12559846,96,193272,36,3697,1,22484,1,2575,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16264,1,246,1,9546,1,4466,1,16510,1,9546,1,0,1,0,0,0,0,0,0,4250,1,5043,1,253,1
127,17924100,4466,9546,28.98101,,0,11,8,96,88291,1493,3288,17835809,18,179,80,1,28777,1,120,1,2191163,1,938726,1,825031,1,119156,1,13722034,1,10721,1,297869,1,7274,4,515750,4,65319,4,4357517,4,8439068,8,12596678,96,196619,36,3928,1,31162,1,2655,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16262,1,252,1,9546,1,4466,1,16514,1,9546,1,0,1,0,0,0,0,0,0,4294,1,5042,1,210,1
128,17781400,4468,9546,28.981445,,0,11,8,96,62552,1343,3076,17718848,18,179,80,1,36432,1,160,1,2204589,1,786896,1,825262,1,113955,1,13735491,1,15982,1,311306,1,7375,4,514828,4,95860,4,4311285,4,8460911,8,12575417,96,193703,36,3236,1,26803,1,2545,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16271,1,247,1,9546,1,4468,1,16518,1,9546,1,0,1,0,0,0,0,0,0,4315,1,5042,1,189,1
129,17700400,4465,9546,28.981846,,0,11,8,96,101780,1323,2836,17598620,18,179,50,1,25791,1,90,1,2050885,1,904489,1,825122,1,117212,1,13659140,1,15841,1,292098,1,7665,4,514077,4,65550,4,4307658,4,8442284,8,12556700,96,190407,36,3286,1,22615,1,2585,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16277,1,243,1,9546,1,4465,1,16520,1,9546,1,0,1,0,0,0,0,0,0,4342,1,5041,1,163,1
130,17843900,4468,9546,28.982235,,0,11,8,96,99572,1202,3708,17744328,18,179,180,1,26522,1,130,1,2114351,1,894779,1,825072,1,117292,1,13749909,1,16092,1,279332,1,15441,4,531461,4,65239,4,4332617,4,8489888,8,12638141,96,180657,36,3166,1,28947,1,2615,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16294,1,233,1,9546,1,4468,1,16527,1,9546,1,0,1,0,0,0,0,0,0,4301,1,5041,1,204,1
131,17859600,4466,9546,28.982603,,0,10,8,96,112356,1713,2906,17747244,18,167,50,1,28466,1,120,1,2142567,1,880441,1,825122,1,121210,1,13732645,1,16623,1,295084,1,11112,4,512894,4,69978,4,4328680,4,8454017,8,12601227,96,178563,24,3417,1,51362,1,4389,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16315,1,230,1,9546,1,4466,1,16545,1,9546,1,0,1,0,0,0,0,0,0,4355,1,5041,1,150,1
132,17961500,4467,9546,28.982958,,0,10,8,96,104569,1673,2936,17856931,18,167,220,1,28707,1,301,1,2157005,1,909679,1,825092,1,124316,1,13795379,1,16232,1,372717,1,7224,4,515870,4,65299,4,4318079,4,8477764,8,12618161,96,174746,24,3727,1,30480,1,2545,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16329,1,224,1,9546,1,4467,1,16553,1,9546,1,0,1,0,0,0,0,0,0,4360,1,5042,1,144,1
133,17949000,4465,9546,28.983284,,0,10,8,96,86228,1383,3388,17862772,18,167,120,1,29288,1,90,1,2177245,1,907875,1,825172,1,115949,1,13796752,1,10280,1,386374,1,7224,4,514828,4,65179,4,4323950,4,8465470,8,12609583,96,176449,24,3297,1,26412,1,2635,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16326,1,227,1,9546,1,4465,1,16553,1,9546,1,0,1,0,0,0,0,0,0,4361,1,5042,1,143,1
134,17499900,4464,9546,28.983583,,0,10,8,96,79683,1072,3167,17420217,18,167,180,1,48606,1,120,1,1936419,1,751546,1,825162,1,112162,1,13730170,1,15851,1,290535,1,7104,4,516682,4,64928,4,4335734,4,8481822,8,12639844,96,174545,24,3337,1,26352,1,2605,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16330,1,223,1,9546,1,4464,1,16553,1,9546,1,0,1,0,0,0,0,0,0,4358,1,5042,1,146,1
135,17709800,4468,9546,28.98386,,0,10,8,96,100930,1453,2806,17608870,18,167,100,1,26863,1,100,1,2051647,1,882565,1,825172,1,118033,1,13688268,1,16122,1,286006,1,7254,4,518736,4,65269,4,4323049,4,8458646,8,12597319,96,181569,24,3216,1,22094,1,2545,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16320,1,233,1,9546,1,4468,1,16553,1,9546,1,0,1,0,0,0,0,0,0,4365,1,5040,1,141,1
136,17730400,4468,9546,28.984129,,0,11,8,96,90759,1262,3016,17639641,18,179,90,1,27795,1,140,1,2117377,1,861443,1,825021,1,118104,1,13670011,1,19659,1,278992,1,7345,4,515018,4,64978,4,4317488,4,8457103,8,12591559,96,180016,36,3337,1,21943,1,2545,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16322,1,228,1,9546,1,4468,1,16550,1,9546,1,0,1,0,0,0,0,0,0,4365,1,5039,1,142,1
137,17831300,4466,9546,28.984394,,0,10,8,96,94938,1293,2656,17736362,18,167,110,1,45159,1,90,1,2170462,1,855482,1,825102,1,116991,1,13706764,1,16202,1,287559,1,7365,4,519377,4,65129,4,4328589,4,8467624,8,12621487,96,172070,24,3156,1,24058,1,2615,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16331,1,221,1,9546,1,4466,1,16552,1,9546,1,0,1,0,0,0,0,0,0,4410,1,5037,1,99,1
138,17821300,4469,9546,28.984627,,0,10,8,96,109556,1182,3266,17711744,18,167,50,1,27705,1,110,1,2179179,1,872595,1,825041,1,116160,1,13674110,1,16793,1,286336,1,7475,4,516722,4,66081,4,4320524,4,8429178,8,12569034,96,177401,24,3337,1,40570,1,2705,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16323,1,228,1,9546,1,4469,1,16551,1,9546,1,0,1,0,0,0,0,0,0,4390,1,5036,1,120,1
139,17942000,4467,9545,28.984867,,0,10,8,96,103716,1212,2786,17838284,18,167,311,1,27514,1,120,1,2222064,1,872034,1,825252,1,119326,1,13755010,1,16653,1,381003,1,7164,4,517082,4,65229,4,4309752,4,8430401,8,12562882,96,174485,24,3216,1,37364,1,2585,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16329,1,224,1,9545,1,4467,1,16553,1,9545,1,0,1,0,0,0,0,0,0,4404,1,5036,1,105,1
140,17603200,4466,9545,28.985088,,0,10,8,96,116171,1323,2745,17487029,18,167,130,1,28376,1,110,1,1928744,1,866213,1,825072,1,114757,1,13707385,1,16242,1,311576,1,7184,4,516231,4,66682,4,4317277,4,8456993,8,12596068,96,175457,24,3216,1,24318,1,2585,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16316,1,226,1,9545,1,4466,1,16542,1,9545,1,0,1,0,0,0,0,0,0,4422,1,5037,1,86,1
141,17555100,4466,9545,28.985296,,0,10,8,96,107529,1182,2726,17447571,18,167,120,1,28486,1,90,1,2114491,1,701898,1,825041,1,118174,1,13643178,1,16092,1,293841,1,7274,4,515028,4,64978,4,4311035,4,8421072,8,12554355,96,175026,24,3256,1,22965,1,2545,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16320,1,226,1,9545,1,4466,1,16546,1,9545,1,0,1,0,0,0,0,0,0,4420,1,5037,1,88,1
142,17737300,4466,9545,28.985493,,0,10,8,96,99994,1182,3086,17637306,18,167,60,1,29488,1,100,1,2166003,1,840201,1,825051,1,117562,1,13642838,1,16002,1,281988,1,7304,4,525148,4,65259,4,4311917,4,8423286,8,12558804,96,173313,24,3136,1,20921,1,2695,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16329,1,223,1,9545,1,4466,1,16552,1,9545,1,0,1,0,0,0,0,0,0,4417,1,5037,1,91,1
143,17631200,4468,9545,28.98568,,0,10,8,96,102388,1323,2856,17528812,18,167,60,1,28516,1,110,1,2039353,1,845121,1,825082,1,116320,1,13658579,1,15671,1,281837,1,7375,4,517123,4,83505,4,4316746,4,8420291,8,12559294,96,174886,24,3126,1,24669,1,2585,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16324,1,226,1,9545,1,4468,1,16550,1,9545,1,0,1,0,0,0,0,0,0,4422,1,5038,1,85,1
144,17691300,4471,9545,28.985857,,0,10,8,96,99694,1393,2796,17591606,18,167,90,1,26643,1,110,1,2094081,1,816745,1,825102,1,116911,1,13695833,1,16092,1,286366,1,8266,4,516612,4,64948,4,4310734,4,8477744,8,12601578,96,184104,24,3928,1,23176,1,2665,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16320,1,236,1,9545,1,4471,1,16556,1,9545,1,0,1,0,0,0,0,0,0,4439,1,5037,1,69,1
145,17755700,4470,9545,28.986025,,0,10,8,96,99727,1152,2846,17655973,18,167,130,1,28506,1,130,1,2154160,1,829059,1,825021,1,118234,1,13684721,1,16012,1,306767,1,7144,4,522213,4,65510,4,4311646,4,8438326,8,12557391,96,189735,24,3297,1,26082,1,2585,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16316,1,243,1,9545,1,4470,1,16559,1,9545,1,0,1,0,0,0,0,0,0,4440,1,5038,1,67,1
146,17759300,4468,9545,28.986183,,0,10,8,96,103407,1212,2775,17655893,18,167,80,1,27214,1,80,1,2184630,1,824490,1,825011,1,116861,1,13661655,1,15871,1,279182,1,7485,4,518074,4,65479,4,4327217,4,8426433,8,12566219,96,184655,24,3587,1,30400,1,2585,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16315,1,237,1,9545,1,4468,1,16552,1,9545,1,0,1,0,0,0,0,0,0,4440,1,5039,1,66,1
147,17668800,4467,9545,28.98633,,0,10,8,96,88717,1804,2766,17580083,18,167,130,1,28607,1,130,1,2048962,1,822677,1,825021,1,141820,1,13696955,1,15781,1,332648,1,7314,4,517423,4,65349,4,4319772,4,8417144,8,12560056,96,174094,24,3266,1,29709,1,2525,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16336,1,224,1,9545,1,4467,1,16560,1,9545,1,0,1,0,0,0,0,0,0,4457,1,5039,1,49,1
148,17664400,4465,9545,28.98647,,0,10,8,96,107823,1273,3317,17556577,18,167,30,1,26282,1,110,1,2115072,1,802286,1,825102,1,117502,1,13654000,1,16192,1,292158,1,7294,4,515099,4,64989,4,4304141,4,8439158,8,12567350,96,172631,24,3146,1,24168,1,2575,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16341,1,222,1,9545,1,4465,1,16563,1,9545,1,0,1,0,0,0,0,0,0,4449,1,5039,1,57,1
149,17693700,4466,9545,28.986603,,0,10,8,96,99859,1543,2766,17593841,18,167,90,1,26953,1,150,1,2163147,1,814801,1,825132,1,115689,1,13631776,1,16102,1,283771,1,7214,4,524748,4,65109,4,4301987,4,8417505,8,12543975,96,172752,24,3226,1,24007,1,2665,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16345,1,221,1,9545,1,4466,1,16566,1,9545,1,0,1,0,0,0,0,0,0,4445,1,5039,1,61,1
150,17751400,4467,9545,28.986732,,0,10,8,96,100567,1202,2756,17650833,18,167,120,1,28296,1,130,1,2213196,1,820052,1,825102,1,116540,1,13631525,1,15871,1,284603,1,7184,4,513646,4,64958,4,4312508,4,8420701,8,12563413,96,167040,24,3146,1,21002,1,2575,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16347,1,217,1,9545,1,4467,1,16564,1,9545,1,0,1,0,0,0,0,0,0,4448,1,5039,1,58,1
151,17545700,4467,9545,28.986855,,0,10,8,96,98790,1212,2686,17446910,18,167,60,1,26633,1,130,1,2073360,1,774662,1,825162,1,116360,1,13614652,1,15891,1,281376,1,7365,4,514708,4,65139,4,4292408,4,8425501,8,12520839,96,194384,24,3116,1,21212,1,2615,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16333,1,229,1,9545,1,4467,1,16562,1,9545,1,0,1,0,0,0,0,0,0,4444,1,5039,1,62,1
152,17363600,4465,9545,28.986967,,0,10,8,96,122006,1172,2766,17241594,18,167,70,1,39208,1,70,1,1933964,1,771906,1,825021,1,114547,1,13540535,1,16272,1,279262,1,7214,4,514888,4,65049,4,4283881,4,8362727,8,12470319,96,173523,24,3146,1,20591,1,2605,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16330,1,229,1,9545,1,4465,1,16559,1,9545,1,0,1,0,0,0,0,0,0,4455,1,5041,1,49,1
153,17530700,4464,9545,28.987074,,0,10,8,96,98259,1323,2896,17432441,18,167,70,1,28897,1,110,1,2092498,1,783008,1,825061,1,116681,1,13570094,1,16022,1,285464,1,7164,4,513556,4,64989,4,4297077,4,8371584,8,12492643,96,173122,24,3307,1,23056,1,2575,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16337,1,226,1,9545,1,4464,1,16563,1,9545,1,0,1,0,0,0,0,0,0,4459,1,5042,1,44,1
154,17630600,4465,9545,28.987171,,0,10,8,96,84213,1062,2866,17546387,18,167,130,1,25931,1,110,1,2161534,1,792667,1,825092,1,109136,1,13615574,1,16212,1,292789,1,7264,4,522994,4,65009,4,4296336,4,8400191,8,12521600,96,172060,24,3116,1,24168,1,2645,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16344,1,223,1,9545,1,4465,1,16567,1,9545,1,0,1,0,0,0,0,0,0,4461,1,5042,1,42,1
155,17657100,4466,9545,28.987276,,0,10,8,96,103249,1503,3307,17553851,18,167,60,1,27995,1,110,1,2044202,1,856894,1,825132,1,119416,1,13664200,1,15841,1,352838,1,7525,4,551771,4,66652,4,4293570,4,8357657,8,12475649,96,172271,24,3176,1,26412,1,3096,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16343,1,224,1,9545,1,4466,1,16567,1,9545,1,0,1,0,0,0,0,0,0,4451,1,5042,1,52,1
156,17632900,4466,9545,28.98737,,0,10,8,96,90201,1473,3046,17542699,18,167,210,1,35701,1,120,1,2098490,1,798018,1,825041,1,118094,1,13655833,1,11192,1,290454,1,8557,4,531762,4,70018,4,4308931,4,8395652,8,12535538,96,165998,24,3677,1,42033,1,3276,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16348,1,216,1,9545,1,4466,1,16564,1,9545,1,0,1,0,0,0,0,0,0,4455,1,5040,1,50,1
157,17368900,4464,9545,28.987461,,0,10,8,96,58720,1162,2756,17310180,18,167,311,1,27615,1,120,1,1924105,1,684083,1,825342,1,115869,1,13715882,1,16853,1,375302,1,7264,4,516131,4,64999,4,4300304,4,8411213,8,12538153,96,170607,24,3777,1,33206,1,2525,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16345,1,219,1,9545,1,4464,1,16564,1,9545,1,0,1,0,0,0,0,0,0,4460,1,5041,1,44,1
158,17597100,4468,9545,28.987545,,0,10,8,96,99780,1383,3567,17497320,18,167,30,1,28556,1,110,1,2083590,1,793499,1,825122,1,117693,1,13632237,1,16483,1,316005,1,7244,4,519217,4,65169,4,4290043,4,8399169,8,12503124,96,182521,24,3477,1,27975,1,2555,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16331,1,233,1,9545,1,4468,1,16564,1,9545,1,0,1,0,0,0,0,0,0,4467,1,5041,1,37,1
159,17634400,4466,9545,28.987621,,0,10,8,96,100438,1192,2856,17533962,18,167,110,1,27214,1,110,1,2185622,1,804842,1,825102,1,118063,1,13556747,1,16152,1,286987,1,7174,4,515850,4,65029,4,4282609,4,8368919,8,12464608,96,184064,24,3166,1,23266,1,2555,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16324,1,235,1,9545,1,4466,1,16559,1,9545,1,0,1,0,0,0,0,0,0,4468,1,5041,1,36,1
160,17507600,4466,9545,28.98769,,0,10,8,96,110358,1232,2866,17397242,18,167,70,1,28456,1,150,1,2045805,1,805874,1,825112,1,117031,1,13558471,1,16272,1,281447,1,7234,4,514317,4,64968,4,4289933,4,8369480,8,12479096,96,177451,24,3126,1,24158,1,2575,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16337,1,227,1,9545,1,4466,1,16564,1,9545,1,0,1,0,0,0,0,0,0,4466,1,5041,1,38,1
161,17587700,4467,9545,28.98776,,0,10,8,96,83807,1303,2896,17503893,18,167,50,1,26923,1,110,1,2131365,1,794210,1,825051,1,116891,1,13599151,1,10140,1,286076,1,7194,4,516642,4,65019,4,4289121,4,8405922,8,12508695,96,183453,24,3106,1,22124,1,2645,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16327,1,236,1,9545,1,4467,1,16563,1,9545,1,0,1,0,0,0,0,0,0,4471,1,5040,1,34,1
162,17665600,4469,9545,28.987827,,0,10,8,96,101368,1202,3698,17564232,18,167,70,1,28406,1,150,1,2195782,1,797417,1,825021,1,117412,1,13580504,1,19468,1,278962,1,7345,4,513626,4,64958,4,4280084,4,8405521,8,12494947,96,186960,24,3347,1,22775,1,2685,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16321,1,241,1,9545,1,4469,1,16562,1,9545,1,0,1,0,0,0,0,0,0,4470,1,5039,1,36,1
163,17487100,4469,9545,28.987888,,0,10,8,96,97563,1242,2906,17389537,18,167,70,1,26973,1,140,1,2061967,1,761155,1,825061,1,117803,1,13583070,1,13296,1,283661,1,7685,4,517794,4,65379,4,4284963,4,8377105,8,12475549,96,183613,24,3808,1,38436,1,2996,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16315,1,236,1,9545,1,4469,1,16551,1,9545,1,0,1,0,0,0,0,0,0,4480,1,5040,1,25,1
164,17303000,4466,9545,28.98795,,0,10,8,96,58420,1212,3226,17244580,18,167,160,1,32134,1,100,1,1928283,1,649354,1,825522,1,115368,1,13677807,1,15851,1,326245,1,7154,4,518515,4,65089,4,4322037,4,8399469,8,12509386,96,208893,24,3226,1,32334,1,2525,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16323,1,221,1,9545,1,4466,1,16544,1,9545,1,0,1,0,0,0,0,0,0,4482,1,5040,1,23,1
165,17724400,4468,9545,28.988005,,0,10,8,96,108356,1413,2746,17616044,18,167,40,1,28236,1,110,1,2110774,1,785964,1,825192,1,118895,1,13730451,1,16382,1,370433,1,7605,4,547042,4,65049,4,4345753,4,8360863,8,12511650,96,192220,24,3327,1,26352,1,2615,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16296,1,248,1,9545,1,4468,1,16544,1,9545,1,0,1,0,0,0,0,0,0,4482,1,5040,1,23,1
166,17613600,4469,9545,28.988058,,0,10,8,96,102383,1252,2746,17511217,18,167,90,1,27164,1,100,1,2168488,1,788118,1,825072,1,117112,1,13569252,1,15821,1,297699,1,7274,4,514878,4,65079,4,4284583,4,8370662,8,12460369,96,192130,24,3196,1,22064,1,2565,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16303,1,248,1,9545,1,4469,1,16551,1,9545,1,0,1,0,0,0,0,0,0,4480,1,5040,1,25,1
167,17463100,4468,9545,28.98811,,0,10,8,96,102972,1212,2956,17360128,18,167,100,1,28737,1,120,1,2043761,1,788800,1,825041,1,116019,1,13541978,1,15571,1,285114,1,7204,4,513746,4,65109,4,4274112,4,8367206,8,12448796,96,189565,24,3096,1,22625,1,2555,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16302,1,243,1,9545,1,4468,1,16545,1,9545,1,0,1,0,0,0,0,0,0,4479,1,5041,1,25,1
168,17575300,4469,9545,28.988153,,0,10,8,96,91206,1212,2846,17484094,18,167,150,1,27354,1,110,1,2134180,1,793339,1,825021,1,137742,1,13549944,1,16252,1,294512,1,7074,4,516722,4,64978,4,4264042,4,8371995,8,12444788,96,188403,24,3206,1,23637,1,2565,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16303,1,242,1,9545,1,4469,1,16545,1,9545,1,0,1,0,0,0,0,0,0,4479,1,5041,1,25,1
169,17688600,4468,9545,28.988195,,0,10,8,96,110390,1323,2726,17578210,18,167,40,1,25310,1,140,1,2242364,1,796515,1,825051,1,117923,1,13554643,1,16222,1,294352,1,7355,4,518064,4,65219,4,4266256,4,8373338,8,12452413,96,184455,24,3116,1,23046,1,2575,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16318,1,239,1,9545,1,4468,1,16557,1,9545,1,0,1,0,0,0,0,0,0,4478,1,5041,1,26,1
170,17474100,4471,9545,28.98824,,0,10,8,96,99403,1182,2937,17374697,18,167,120,1,28015,1,110,1,2073190,1,752227,1,825031,1,115949,1,13562278,1,17775,1,281376,1,7224,4,515580,4,65149,4,4289903,4,8374530,8,12467372,96,194124,24,3216,1,21543,1,2575,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16309,1,251,1,9545,1,4471,1,16560,1,9545,1,0,1,0,0,0,0,0,0,4490,1,5041,1,14,1
171,17663500,4470,9545,28.988277,,0,11,8,96,103957,1192,3097,17559543,18,179,100,1,26442,1,110,1,2143719,1,777548,1,825072,1,117482,1,13652928,1,16142,1,292639,1,7575,4,520579,4,65490,4,4301566,4,8434970,8,12537040,96,196398,36,3196,1,23166,1,2555,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16314,1,248,1,9545,1,4470,1,16562,1,9545,1,0,1,0,0,0,0,0,0,4485,1,5040,1,20,1
172,17461300,4471,9545,28.988316,,0,11,8,96,101021,1313,2976,17360279,18,179,60,1,28496,1,110,1,2049743,1,780754,1,825031,1,116530,1,13543211,1,16342,1,289903,1,7224,4,516040,4,65119,4,4274202,4,8359891,8,12435881,96,195236,36,3166,1,23777,1,2575,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16313,1,250,1,9545,1,4471,1,16563,1,9545,1,0,1,0,0,0,0,0,0,4493,1,5039,1,13,1
173,17566300,4469,9545,28.98835,,0,11,8,96,74331,1323,3066,17491969,18,179,80,1,26963,1,130,1,2173909,1,782588,1,825262,1,138594,1,13534283,1,10160,1,290514,1,7144,4,516972,4,65560,4,4277599,4,8342376,8,12426713,96,190196,36,3627,1,26573,1,2595,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16321,1,245,1,9545,1,4469,1,16566,1,9545,1,0,1,0,0,0,0,0,0,4483,1,5040,1,22,1
