step,wall_ns,manifolds,pairs,top_y,awake,void,colors,wide_colors,waves,g_ns,u_ns,r_ns,sys_sum_ns,disp_lane,worker_lane_max,sys_physics_integrate_ns,sys_physics_integrate_n,sys_physics_gather_ns,sys_physics_gather_n,sys_select_broadphase_ns,sys_select_broadphase_n,sys_physics_broadphase_ns,sys_physics_broadphase_n,sys_physics_narrowphase_ns,sys_physics_narrowphase_n,sys_physics_build_graph_ns,sys_physics_build_graph_n,sys_physics_solve_colored_ns,sys_physics_solve_colored_n,sys_physics_apply_ns,sys_physics_apply_n,phys_solve_build_ns,phys_solve_build_n,phys_gravity_ns,phys_gravity_n,phys_warm_apply_ns,phys_warm_apply_n,phys_integrate_ns,phys_integrate_n,phys_pass_biased_ns,phys_pass_biased_n,phys_pass_relax_ns,phys_pass_relax_n,phys_color_wide_ns,phys_color_wide_n,phys_color_narrow_ns,phys_color_narrow_n,phys_restitution_ns,phys_restitution_n,phys_store_ns,phys_store_n,phys_write_back_ns,phys_write_back_n,phys_sleep_begin_ns,phys_sleep_begin_n,phys_sleep_freeze_ns,phys_sleep_freeze_n,phys_sleep_end_ns,phys_sleep_end_n,phys_np_dispatch_ns,phys_np_dispatch_n,phys_np_compact_ns,phys_np_compact_n,phys_np_axis_commit_ns,phys_np_axis_commit_n,phys_bp_verify_ns,phys_bp_verify_n,phys_bp_build_ns,phys_bp_build_n,phys_bp_query_ns,phys_bp_query_n,phys_bp_assemble_ns,phys_bp_assemble_n,phys_slots_wide,phys_slots_wide_n,phys_slots_narrow,phys_slots_narrow_n,phys_np_pairs,phys_np_pairs_n,phys_np_manifolds,phys_np_manifolds_n,phys_np_points,phys_np_points_n,phys_bp_pairs,phys_bp_pairs_n,phys_np_chunks,phys_np_chunks_n,phys_bp_queried,phys_bp_queried_n,phys_bp_members,phys_bp_members_n,phys_bp_rebuilds,phys_bp_rebuilds_n,phys_np_reused,phys_np_reused_n,phys_np_sep_hits,phys_np_sep_hits_n,phys_np_full,phys_np_full_n
0,7506300,8555,9570,28.99835,1240,0,16,16,192,68634,16722,8306,7437666,16,244,661,1,131301,1,30,1,2184314,1,1343303,1,330713,1,3432264,1,15079,1,1369323,1,18335,4,581844,4,83219,4,432308,4,797247,8,1221249,192,0,0,7564,1,105352,1,3246,1,9268,1,1813,2,6022,1,881979,1,200083,1,121703,1,0,0,0,0,0,0,0,0,34220,1,0,1,9570,1,8555,1,34220,1,9570,1,48,1,0,0,0,0,0,0,0,1,0,1,9570,1
1,4893000,5761,9570,28.995926,1240,0,16,12,144,37129,1452,4470,4855871,16,245,200,1,42331,1,100,1,2029397,1,571755,1,152753,1,2048253,1,11081,1,629015,1,11853,4,377633,4,78711,4,305816,4,593838,8,794240,144,100943,48,3697,1,33214,1,2855,1,3897,1,1333,2,4939,1,519255,1,22463,1,19537,1,0,0,0,0,0,0,0,0,17876,1,440,1,9570,1,5761,1,18316,1,9570,1,48,1,0,0,0,0,0,0,0,1,1015,1,8555,1
2,5096200,6723,9570,28.994566,1240,0,16,14,168,33052,2966,2826,5063148,16,245,110,1,26070,1,160,1,1954994,1,678720,1,177510,1,2214732,1,10851,1,552578,1,11903,4,439251,4,78901,4,360721,4,710361,8,1008501,168,59754,24,4198,1,40978,1,2785,1,3647,1,1353,2,5090,1,615830,1,24597,1,26000,1,0,0,0,0,0,0,0,0,22061,1,313,1,9570,1,6723,1,22374,1,9570,1,48,1,0,0,0,0,0,0,0,1,1581,1,7989,1
3,4957300,6695,9570,28.994541,1240,0,16,14,168,32798,2936,4028,4924502,16,245,200,1,26391,1,40,1,1964683,1,681956,1,177290,1,2063202,1,10741,1,522361,1,12033,4,440083,4,79081,4,324031,4,628153,8,908189,168,39967,24,4228,1,37332,1,2795,1,3667,1,1443,2,5060,1,626129,1,25118,1,16732,1,0,0,0,0,0,0,0,0,21966,1,201,1,9570,1,6695,1,22167,1,9570,1,48,1,0,0,0,0,0,0,0,1,1903,1,7667,1
4,4898500,6672,9570,28.994545,1240,0,16,14,168,32019,1343,4328,4866481,16,245,60,1,26391,1,40,1,1954604,1,666567,1,176598,1,2031521,1,10700,1,497663,1,12113,4,441556,4,78791,4,326085,4,619016,8,904993,168,35779,24,4178,1,37782,1,2795,1,3787,1,1323,2,5090,1,613866,1,24757,1,12243,1,0,0,0,0,0,0,0,0,21835,1,169,1,9570,1,6672,1,22004,1,9570,1,48,1,0,0,0,0,0,0,0,1,2208,1,7362,1
5,4922100,6758,9570,28.994184,1240,0,16,14,168,30331,1292,2947,4891769,16,245,60,1,26190,1,80,1,1954784,1,656888,1,178101,1,2064865,1,10801,1,498074,1,12023,4,444241,4,78881,4,333920,4,639124,8,928879,168,41219,24,4218,1,39676,1,2835,1,3817,1,1423,2,5340,1,604788,1,24898,1,10560,1,0,0,0,0,0,0,0,0,22238,1,191,1,9570,1,6758,1,22429,1,9570,1,48,1,0,0,0,0,0,0,0,1,2410,1,7160,1
6,4974800,6793,9570,28.993921,1240,0,16,14,168,31953,1363,3036,4942847,16,245,60,1,26781,1,70,1,1954594,1,665875,1,178432,1,2106294,1,10741,1,490099,1,12354,4,446706,4,79242,4,348828,4,670614,8,969927,168,46479,24,4248,1,39596,1,2795,1,3707,1,1443,2,5300,1,614146,1,25379,1,9418,1,0,0,0,0,0,0,0,0,22479,1,239,1,9570,1,6793,1,22718,1,9570,1,48,1,0,0,0,0,0,0,0,1,2503,1,7067,1
7,5113500,6783,9570,28.993895,1240,0,16,14,168,40443,1352,5221,5073057,16,245,160,1,30679,1,40,1,2099561,1,658371,1,179995,1,2093770,1,10480,1,490109,1,12153,4,459280,4,80234,4,360350,4,632291,8,942174,168,45247,24,4428,1,40247,1,2815,1,3737,1,1513,2,5260,1,605760,1,24667,1,8867,1,0,0,0,0,0,0,0,0,22445,1,232,1,9570,1,6783,1,22677,1,9570,1,48,1,0,0,0,0,0,0,0,1,2542,1,7028,1
8,5096100,6772,9570,28.993822,1240,0,16,14,168,34200,1253,2956,5061900,16,245,140,1,30589,1,40,1,1959263,1,667834,1,213068,1,2180196,1,10771,1,571815,1,13035,4,484248,4,79051,4,335783,4,640196,8,927516,168,45507,24,4258,1,37061,1,2775,1,3817,1,1643,2,5260,1,605044,1,31140,1,10680,1,0,0,0,0,0,0,0,0,22460,1,241,1,9570,1,6772,1,22701,1,9570,1,48,1,0,0,0,0,0,0,0,1,2595,1,6975,1
9,4920600,6790,9570,28.993675,1240,0,16,14,168,33369,1333,2976,4887231,16,245,40,1,25629,1,50,1,1959363,1,651438,1,177610,1,2062180,1,10921,1,480981,1,12023,4,448078,4,79122,4,349740,4,635637,8,936944,168,45457,24,4268,1,37712,1,2775,1,3877,1,1332,2,5300,1,600540,1,25769,1,8707,1,0,0,0,0,0,0,0,0,22652,1,243,1,9570,1,6790,1,22895,1,9570,1,48,1,0,0,0,0,0,0,0,1,2608,1,6962,1
10,4943500,6786,9570,28.993578,1240,0,16,14,168,32814,1272,2966,4910686,16,245,50,1,26040,1,60,1,1964302,1,658501,1,178893,1,2071868,1,10971,1,482644,1,12173,4,449942,4,79803,4,350762,4,639825,8,936754,168,50867,24,4298,1,37832,1,2815,1,3667,1,1363,2,5470,1,608095,1,25098,1,8847,1,0,0,0,0,0,0,0,0,22700,1,254,1,9570,1,6786,1,22954,1,9570,1,48,1,0,0,0,0,0,0,0,1,2621,1,6949,1
11,5207700,6806,9570,28.99352,1240,0,16,14,168,64443,1423,3026,5143257,16,245,160,1,25900,1,90,1,2039907,1,663236,1,225983,1,2176709,1,11272,1,575683,1,13135,4,454541,4,78971,4,335052,4,661647,8,943457,168,50216,24,4308,1,37702,1,2825,1,4489,1,1343,2,5591,1,603401,1,29827,1,9598,1,0,0,0,0,0,0,0,0,22716,1,263,1,9570,1,6806,1,22979,1,9570,1,48,1,0,0,0,0,0,0,0,1,2634,1,6936,1
12,4880200,6806,9570,28.993486,1240,0,16,14,168,49087,1333,5992,4831113,16,245,90,1,25819,1,60,1,1945075,1,647961,1,179905,1,2021312,1,10891,1,479849,1,12183,4,449832,4,78881,4,325313,4,618384,8,887249,168,50457,24,4348,1,38013,1,2835,1,3667,1,1373,2,5300,1,597695,1,25078,1,8156,1,0,0,0,0,0,0,0,0,22744,1,264,1,9570,1,6806,1,23008,1,9570,1,48,1,0,0,0,0,0,0,0,1,2636,1,6934,1
13,4852800,6780,9570,28.993422,1240,0,16,14,168,32598,1323,5772,4820202,16,245,60,1,25729,1,40,1,1957229,1,630558,1,180135,1,2015591,1,10861,1,473477,1,12304,4,448078,4,79262,4,323059,4,622983,8,889503,168,50767,24,4258,1,37462,1,2805,1,3667,1,1402,2,5511,1,581113,1,25359,1,7334,1,0,0,0,0,0,0,0,0,22736,1,253,1,9570,1,6780,1,22989,1,9570,1,48,1,0,0,0,0,0,0,0,1,2661,1,6909,1
14,4856200,6784,9570,28.99337,1240,0,16,14,168,31790,1262,6182,4824410,16,245,160,1,25759,1,50,1,1948592,1,639154,1,178462,1,2021322,1,10911,1,471573,1,12263,4,447457,4,79041,4,334561,4,621641,8,900013,168,50006,24,4258,1,36129,1,2785,1,3687,1,1333,2,5330,1,591683,1,23675,1,7304,1,0,0,0,0,0,0,0,0,22775,1,271,1,9570,1,6784,1,23046,1,9570,1,48,1,0,0,0,0,0,0,0,1,2678,1,6892,1
15,4849700,6765,9570,28.993326,1240,0,16,14,168,32283,1333,5923,4817417,16,245,100,1,26320,1,70,1,1946669,1,638864,1,179293,1,2015280,1,10821,1,469309,1,12344,4,446615,4,79452,4,327036,4,623063,8,898670,168,45507,24,4258,1,38905,1,2845,1,3707,1,1363,2,5050,1,588347,1,25068,1,6753,1,0,0,0,0,0,0,0,0,22775,1,254,1,9570,1,6765,1,23029,1,9570,1,48,1,0,0,0,0,0,0,0,1,2705,1,6865,1
16,4860200,6760,9570,28.993288,1240,0,16,14,168,31632,1383,5852,4828568,16,245,40,1,26340,1,70,1,1949314,1,656958,1,180085,1,2004910,1,10851,1,468848,1,12203,4,445834,4,79051,4,321135,4,620068,8,890746,168,44605,24,4198,1,38894,1,2876,1,3727,1,1503,2,5190,1,605640,1,25399,1,7094,1,0,0,0,0,0,0,0,0,22734,1,256,1,9570,1,6760,1,22990,1,9570,1,48,1,0,0,0,0,0,0,0,1,2708,1,6862,1
17,4829400,6761,9570,28.993235,1240,0,16,14,168,30518,1373,6092,4798882,16,245,80,1,25860,1,30,1,1951247,1,636199,1,179414,1,1995202,1,10851,1,467375,1,12193,4,445764,4,78510,4,320654,4,613555,8,883312,168,44806,24,4308,1,37742,1,2885,1,3918,1,1333,2,5591,1,587796,1,25218,1,6593,1,0,0,0,0,0,0,0,0,22757,1,248,1,9570,1,6761,1,23005,1,9570,1,48,1,0,0,0,0,0,0,0,1,2727,1,6843,1
18,4912400,6734,9570,28.99321,1240,0,16,14,168,33836,1413,6001,4878564,16,245,20,1,26571,1,10,1,1949404,1,643863,1,179724,1,2068081,1,10891,1,467696,1,11933,4,444952,4,79592,4,342045,4,666667,8,958316,168,44395,24,4298,1,36460,1,2845,1,3677,1,1333,2,5170,1,595881,1,24577,1,6903,1,0,0,0,0,0,0,0,0,22736,1,249,1,9570,1,6734,1,22985,1,9570,1,48,1,0,0,0,0,0,0,0,1,2744,1,6826,1
19,4932300,6754,9570,28.99318,1240,0,16,14,168,33006,1363,6053,4899294,16,245,20,1,25839,1,110,1,1948873,1,648302,1,178512,1,2086827,1,10811,1,468016,1,12123,4,445784,4,79152,4,346414,4,677558,8,973313,168,44605,24,4268,1,38554,1,2845,1,3747,1,1343,2,5661,1,600089,1,25128,1,6512,1,0,0,0,0,0,0,0,0,22779,1,242,1,9570,1,6754,1,23021,1,9570,1,48,1,0,0,0,0,0,0,0,1,2761,1,6809,1
20,4874400,6753,9570,28.99314,1240,0,16,14,168,31554,1273,6132,4842846,16,245,30,1,25829,1,60,1,1954784,1,642671,1,179173,1,2029387,1,10911,1,468087,1,12243,4,446726,4,78951,4,331154,4,635728,8,916294,168,44455,24,4308,1,37472,1,2865,1,3817,1,1363,2,5400,1,595791,1,24787,1,5611,1,0,0,0,0,0,0,0,0,22809,1,233,1,9570,1,6753,1,23042,1,9570,1,48,1,0,0,0,0,0,0,0,1,2734,1,6836,1
21,4829000,6741,9570,28.993107,1240,0,16,14,168,32593,1313,5692,4796407,16,245,30,1,26581,1,40,1,1949113,1,634646,1,178612,1,1996594,1,10791,1,466303,1,12093,4,445373,4,79061,4,320654,4,616591,8,885986,168,45567,24,4298,1,36821,1,2865,1,3677,1,1373,2,6172,1,586814,1,25298,1,5791,1,0,0,0,0,0,0,0,0,22787,1,225,1,9570,1,6741,1,23012,1,9570,1,48,1,0,0,0,0,0,0,0,1,2746,1,6824,1
22,4807900,6739,9570,28.993093,1240,0,16,14,168,30339,1242,5722,4777561,16,245,30,1,26230,1,60,1,1949364,1,615238,1,178672,1,1997115,1,10851,1,468537,1,12213,4,444872,4,79041,4,324441,4,612483,8,885164,168,46038,24,4278,1,36740,1,2825,1,3657,1,1363,2,5420,1,568198,1,24517,1,6042,1,0,0,0,0,0,0,0,0,22813,1,227,1,9570,1,6739,1,23040,1,9570,1,48,1,0,0,0,0,0,0,0,1,2751,1,6819,1
23,4812500,6730,9570,28.993065,1240,0,16,14,168,32976,1272,5652,4779524,16,245,40,1,26310,1,50,1,1949594,1,614407,1,178512,1,1999650,1,10961,1,464850,1,12213,4,445533,4,78771,4,327477,4,611882,8,894242,168,39466,24,4198,1,40237,1,2865,1,3727,1,1343,2,5280,1,565022,1,25148,1,5651,1,0,0,0,0,0,0,0,0,22796,1,232,1,9570,1,6730,1,23028,1,9570,1,48,1,0,0,0,0,0,0,0,1,2762,1,6808,1
24,4858100,6730,9570,28.993042,1240,0,16,14,168,32447,1192,5951,4825653,16,245,60,1,26391,1,30,1,1955515,1,650556,1,177770,1,2004439,1,10891,1,475210,1,12434,4,444401,4,79091,4,324762,4,611281,8,886388,168,43704,24,4258,1,38804,1,2865,1,3777,1,1343,2,5020,1,598446,1,27272,1,6382,1,0,0,0,0,0,0,0,0,22785,1,251,1,9570,1,6730,1,23036,1,9570,1,48,1,0,0,0,0,0,0,0,1,2772,1,6798,1
25,4839600,6722,9570,28.99303,1240,0,16,14,168,31240,1313,6042,4808360,16,245,40,1,25930,1,70,1,1955135,1,631459,1,179544,1,2005361,1,10821,1,467225,1,12243,4,443179,4,79442,4,335853,4,612142,8,897939,168,44014,24,4228,1,36660,1,2845,1,3637,1,1373,2,5220,1,584800,1,24507,1,5621,1,0,0,0,0,0,0,0,0,22767,1,236,1,9570,1,6722,1,23003,1,9570,1,48,1,0,0,0,0,0,0,0,1,2801,1,6769,1
26,4867400,6733,9570,28.993017,1240,0,16,14,168,30015,1393,6162,4837385,16,245,50,1,26300,1,90,1,1949223,1,641248,1,179494,1,2029898,1,11081,1,463838,1,11993,4,445894,4,79061,4,318951,4,652730,8,921344,168,44175,24,4298,1,38614,1,2825,1,3747,1,1343,2,5210,1,594098,1,25298,1,5210,1,0,0,0,0,0,0,0,0,22803,1,237,1,9570,1,6733,1,23040,1,9570,1,48,1,0,0,0,0,0,0,0,1,2791,1,6779,1
27,4816400,6733,9570,28.992998,1240,0,16,14,168,32227,1402,5931,4784173,16,245,40,1,26501,1,50,1,1948542,1,592264,1,178251,1,2027313,1,11211,1,499046,1,12263,4,446305,4,79462,4,325043,4,609457,8,884725,168,43844,24,4308,1,36269,1,2825,1,4028,1,1363,2,5541,1,537680,1,30028,1,6012,1,0,0,0,0,0,0,0,0,22820,1,245,1,9570,1,6733,1,23065,1,9570,1,48,1,0,0,0,0,0,0,0,1,2801,1,6769,1
28,4899400,6715,9570,28.992983,1240,0,16,14,168,33220,1333,5982,4866180,16,245,60,1,26090,1,10,1,1960595,1,630488,1,179023,1,2058883,1,11031,1,464329,1,12404,4,446615,4,79623,4,336224,4,664914,8,951372,168,43784,24,4218,1,36149,1,2845,1,3667,1,1383,2,5180,1,582005,1,25028,1,4849,1,0,0,0,0,0,0,0,0,22813,1,227,1,9570,1,6715,1,23040,1,9570,1,48,1,0,0,0,0,0,0,0,1,2802,1,6768,1
29,4932000,6720,9570,28.992973,1240,0,16,14,168,30843,1383,5972,4901157,16,245,30,1,25980,1,20,1,1959022,1,641789,1,179724,1,2083711,1,10881,1,464630,1,12243,4,445864,4,79893,4,345462,4,677999,8,973424,168,44064,24,4238,1,38414,1,2865,1,3727,1,1383,2,5611,1,594599,1,25569,1,4980,1,0,0,0,0,0,0,0,0,22798,1,240,1,9570,1,6720,1,23038,1,9570,1,48,1,0,0,0,0,0,0,0,1,2815,1,6755,1
30,4895800,6719,9570,28.99296,1240,0,16,14,168,32415,1302,6273,4863385,16,245,50,1,26791,1,70,1,1974502,1,629886,1,178372,1,2042592,1,11121,1,462015,1,12354,4,446856,4,79943,4,335813,4,649975,8,939489,168,40027,24,4318,1,36790,1,2865,1,3697,1,1363,2,5300,1,584359,1,24397,1,4789,1,0,0,0,0,0,0,0,0,22827,1,230,1,9570,1,6719,1,23057,1,9570,1,48,1,0,0,0,0,0,0,0,1,2798,1,6772,1
31,4848400,6717,9570,28.992933,1240,0,16,14,168,34550,1363,5752,4813850,16,245,20,1,26260,1,110,1,1960275,1,627462,1,179704,1,2009178,1,10841,1,467996,1,12434,4,447878,4,79783,4,326786,4,616671,8,893691,168,44014,24,4338,1,38414,1,2855,1,3727,1,1333,2,5601,1,580352,1,24587,1,5961,1,0,0,0,0,0,0,0,0,22811,1,239,1,9570,1,6717,1,23050,1,9570,1,48,1,0,0,0,0,0,0,0,1,2803,1,6767,1
32,4834000,6716,9570,28.992924,1240,0,16,14,168,32163,1262,6282,4801837,16,245,20,1,26300,1,40,1,1960966,1,621220,1,180406,1,2001864,1,11021,1,464159,1,12263,4,446014,4,79382,4,320404,4,621921,8,890305,168,45738,24,4258,1,38714,1,2865,1,3797,1,1343,2,5480,1,575041,1,24317,1,5240,1,0,0,0,0,0,0,0,0,22807,1,236,1,9570,1,6716,1,23043,1,9570,1,48,1,0,0,0,0,0,0,0,1,2811,1,6759,1
33,4831500,6704,9570,28.992918,1240,0,16,14,168,32679,1282,6072,4798821,16,245,10,1,26601,1,60,1,1956958,1,628414,1,178322,1,1997586,1,10871,1,461023,1,12203,4,444932,4,79452,4,322367,4,623234,8,897459,168,42071,24,4258,1,35668,1,2835,1,3717,1,1383,2,5230,1,581744,1,24016,1,5080,1,0,0,0,0,0,0,0,0,22806,1,226,1,9570,1,6704,1,23032,1,9570,1,48,1,0,0,0,0,0,0,0,1,2824,1,6746,1
