step,wall_ns,manifolds,pairs,top_y,awake,void,colors,wide_colors,waves,g_ns,u_ns,r_ns,sys_sum_ns,disp_lane,worker_lane_max,sys_physics_integrate_ns,sys_physics_integrate_n,sys_physics_gather_ns,sys_physics_gather_n,sys_select_broadphase_ns,sys_select_broadphase_n,sys_physics_broadphase_ns,sys_physics_broadphase_n,sys_physics_narrowphase_ns,sys_physics_narrowphase_n,sys_physics_build_graph_ns,sys_physics_build_graph_n,sys_physics_solve_colored_ns,sys_physics_solve_colored_n,sys_physics_apply_ns,sys_physics_apply_n,phys_solve_build_ns,phys_solve_build_n,phys_gravity_ns,phys_gravity_n,phys_warm_apply_ns,phys_warm_apply_n,phys_integrate_ns,phys_integrate_n,phys_pass_biased_ns,phys_pass_biased_n,phys_pass_relax_ns,phys_pass_relax_n,phys_color_wide_ns,phys_color_wide_n,phys_color_narrow_ns,phys_color_narrow_n,phys_restitution_ns,phys_restitution_n,phys_store_ns,phys_store_n,phys_write_back_ns,phys_write_back_n,phys_sleep_begin_ns,phys_sleep_begin_n,phys_sleep_freeze_ns,phys_sleep_freeze_n,phys_sleep_end_ns,phys_sleep_end_n,phys_np_dispatch_ns,phys_np_dispatch_n,phys_np_compact_ns,phys_np_compact_n,phys_np_axis_commit_ns,phys_np_axis_commit_n,phys_bp_verify_ns,phys_bp_verify_n,phys_bp_build_ns,phys_bp_build_n,phys_bp_query_ns,phys_bp_query_n,phys_bp_assemble_ns,phys_bp_assemble_n,phys_slots_wide,phys_slots_wide_n,phys_slots_narrow,phys_slots_narrow_n,phys_np_pairs,phys_np_pairs_n,phys_np_manifolds,phys_np_manifolds_n,phys_np_points,phys_np_points_n,phys_bp_pairs,phys_bp_pairs_n,phys_np_chunks,phys_np_chunks_n,phys_bp_queried,phys_bp_queried_n,phys_bp_members,phys_bp_members_n,phys_bp_rebuilds,phys_bp_rebuilds_n
0,5932300,4495,9570,35.998295,,0,9,9,108,61842,6753,3377,5870458,16,161,1252,1,115885,1,351,1,433391,1,999370,1,222151,1,4085943,1,12114,1,816375,1,18275,4,697244,4,97730,4,791226,4,1596299,8,2384148,108,0,0,9238,1,49426,1,3377,1,0,0,0,0,0,0,664390,1,136725,1,76418,1,38224,1,61529,1,280485,1,50859,1,17980,1,0,1,9570,1,4495,1,17980,1,9570,1,48,1,1241,1,0,1,0,1
1,3731100,4196,9570,35.993866,,0,8,8,96,52888,1272,1844,3678212,16,149,301,1,37984,1,140,1,301235,1,420677,1,92490,1,2814735,1,10651,1,376531,1,11703,4,495592,4,78883,4,623601,4,1196183,8,1817939,96,0,0,3827,1,24137,1,3006,1,0,0,0,0,0,0,390799,1,22173,1,4509,1,4960,1,26351,1,243433,1,24377,1,15924,1,0,1,9570,1,4196,1,15924,1,9570,1,48,1,1241,1,0,1,0,1
2,4077300,4142,9570,35.986713,,0,8,8,96,41164,1413,2285,4036136,16,149,140,1,34768,1,80,1,372193,1,422350,1,135573,1,3057897,1,13136,1,325091,1,13416,4,560568,4,87750,4,743273,4,1291147,8,2032135,96,0,0,3447,1,29107,1,2685,1,0,0,0,0,0,0,384987,1,28445,1,5541,1,27053,1,26992,1,271978,1,45769,1,15744,1,0,1,9570,1,4142,1,15744,1,9570,1,48,1,1240,1,1,1,1,1
3,3747300,4111,9570,35.976837,,0,8,8,96,32808,1122,3948,3714492,16,149,200,1,36962,1,70,1,349018,1,402712,1,132798,1,2782342,1,10390,1,339670,1,11913,4,478880,4,78873,4,631296,4,1212414,8,1839762,96,0,0,3527,1,21923,1,2725,1,0,0,0,0,0,0,371652,1,22574,1,5240,1,7104,1,26882,1,269253,1,45548,1,15687,1,0,1,9570,1,4111,1,15687,1,9570,1,48,1,1240,1,1,1,0,1
4,3689400,4100,9570,35.964233,,0,8,8,96,34914,4198,2085,3654486,16,149,80,1,25029,1,40,1,273692,1,374848,1,86568,1,2883489,1,10741,1,278521,1,12424,4,488809,4,79234,4,685401,4,1295185,8,1978501,96,0,0,4168,1,32353,1,3196,1,0,0,0,0,0,0,351883,1,16392,1,3807,1,4829,1,21562,1,217252,1,29868,1,15670,1,0,1,9570,1,4100,1,15670,1,9570,1,48,1,1240,1,1,1,0,1
5,3567900,4087,9570,35.948902,,0,8,8,96,31373,3417,1693,3536527,16,149,250,1,25860,1,130,1,282378,1,358266,1,97109,1,2761923,1,10611,1,317747,1,12665,4,496684,4,79454,4,623611,4,1200210,8,1822128,96,0,0,3286,1,22103,1,2745,1,0,0,0,0,0,0,330933,1,20319,1,3817,1,4980,1,23255,1,219015,1,34487,1,15642,1,0,1,9570,1,4087,1,15642,1,9570,1,48,1,1240,1,1,1,0,1
6,3614600,4079,9570,35.93085,,0,8,8,96,32305,1062,4870,3582295,16,149,120,1,25820,1,40,1,271677,1,359899,1,87219,1,2826668,1,10851,1,283330,1,12514,4,487216,4,79534,4,695420,4,1232573,8,1923123,96,0,0,3497,1,28706,1,2815,1,0,0,0,0,0,0,335752,1,17464,1,3817,1,4789,1,22173,1,214236,1,30309,1,15666,1,0,1,9570,1,4079,1,15666,1,9570,1,48,1,1240,1,1,1,0,1
7,3516400,4073,9570,35.910072,,0,8,8,96,32456,1032,1724,3483944,16,149,100,1,25489,1,40,1,271507,1,363576,1,87941,1,2724660,1,10631,1,287418,1,11833,4,480232,4,79164,4,627679,4,1204709,8,1830663,96,0,0,4018,1,25359,1,3216,1,0,0,0,0,0,0,337636,1,19167,1,3827,1,4900,1,23646,1,211000,1,31591,1,15684,1,0,1,9570,1,4073,1,15684,1,9570,1,48,1,1240,1,1,1,0,1
8,3920000,4066,9570,35.88657,,0,8,8,96,35869,2004,1884,3884131,16,149,20,1,25219,1,100,1,271237,1,365094,1,116937,1,3094443,1,11082,1,365199,1,14308,4,710269,4,82831,4,636987,4,1244050,8,1879153,96,0,0,5130,1,30970,1,2695,1,0,0,0,0,0,0,339845,1,17835,1,3787,1,4960,1,22814,1,207894,1,35339,1,15684,1,0,1,9570,1,4066,1,15684,1,9570,1,48,1,1240,1,1,1,0,1
9,3536100,4061,9570,35.86034,,0,8,8,96,33870,1092,1804,3502230,16,149,100,1,25790,1,30,1,262069,1,363135,1,86698,1,2753887,1,10520,1,287138,1,11733,4,493759,4,79184,4,641085,4,1209258,8,1848539,96,0,0,3707,1,23896,1,3036,1,0,0,0,0,0,0,337515,1,18987,1,3767,1,4889,1,22113,1,205619,1,29157,1,15705,1,0,1,9570,1,4061,1,15705,1,9570,1,48,1,1240,1,1,1,0,1
10,4205000,4053,9570,35.831387,,0,8,8,96,42031,1393,1964,4162969,16,149,140,1,30970,1,80,1,307076,1,459168,1,115334,1,3236985,1,13216,1,382272,1,16522,4,744786,4,89854,4,694028,4,1275076,8,1967139,96,0,0,2825,1,27313,1,2916,1,0,0,0,0,0,0,431093,1,20219,1,4268,1,14137,1,24067,1,231489,1,37012,1,15690,1,0,1,9570,1,4053,1,15690,1,9570,1,48,1,1240,1,1,1,0,1
11,3754400,4054,9570,35.79971,,0,8,8,96,33155,1182,2015,3721245,16,149,210,1,32162,1,60,1,303710,1,351462,1,120043,1,2902766,1,10831,1,352444,1,12935,4,501684,4,79605,4,624833,4,1298251,8,1921069,96,0,0,3226,1,25860,1,2745,1,0,0,0,0,0,0,323228,1,20490,1,4529,1,6302,1,24357,1,230447,1,42352,1,15715,1,0,1,9570,1,4054,1,15715,1,9570,1,48,1,1240,1,1,1,0,1
12,3542700,4056,9570,35.765305,,0,8,8,96,33637,1102,1834,3509063,16,149,100,1,25199,1,40,1,269744,1,360861,1,93622,1,2748867,1,10631,1,306766,1,12324,4,491965,4,79424,4,624693,4,1201112,8,1823971,96,0,0,3657,1,24778,1,3046,1,0,0,0,0,0,0,335161,1,19147,1,3677,1,4920,1,22444,1,208585,1,33565,1,15716,1,0,1,9570,1,4056,1,15716,1,9570,1,48,1,1240,1,1,1,0,1
