step,wall_ns,manifolds,pairs,top_y,awake,void,colors,wide_colors,waves,g_ns,u_ns,r_ns,sys_sum_ns,disp_lane,worker_lane_max,sys_physics_integrate_ns,sys_physics_integrate_n,sys_physics_gather_ns,sys_physics_gather_n,sys_select_broadphase_ns,sys_select_broadphase_n,sys_physics_broadphase_ns,sys_physics_broadphase_n,sys_physics_narrowphase_ns,sys_physics_narrowphase_n,sys_physics_build_graph_ns,sys_physics_build_graph_n,sys_physics_solve_colored_ns,sys_physics_solve_colored_n,sys_physics_apply_ns,sys_physics_apply_n,phys_solve_build_ns,phys_solve_build_n,phys_gravity_ns,phys_gravity_n,phys_warm_apply_ns,phys_warm_apply_n,phys_integrate_ns,phys_integrate_n,phys_pass_biased_ns,phys_pass_biased_n,phys_pass_relax_ns,phys_pass_relax_n,phys_color_wide_ns,phys_color_wide_n,phys_color_narrow_ns,phys_color_narrow_n,phys_restitution_ns,phys_restitution_n,phys_store_ns,phys_store_n,phys_write_back_ns,phys_write_back_n,phys_sleep_begin_ns,phys_sleep_begin_n,phys_sleep_freeze_ns,phys_sleep_freeze_n,phys_sleep_end_ns,phys_sleep_end_n,phys_np_dispatch_ns,phys_np_dispatch_n,phys_np_compact_ns,phys_np_compact_n,phys_np_axis_commit_ns,phys_np_axis_commit_n,phys_bp_verify_ns,phys_bp_verify_n,phys_bp_build_ns,phys_bp_build_n,phys_bp_query_ns,phys_bp_query_n,phys_bp_assemble_ns,phys_bp_assemble_n,phys_slots_wide,phys_slots_wide_n,phys_slots_narrow,phys_slots_narrow_n,phys_np_pairs,phys_np_pairs_n,phys_np_manifolds,phys_np_manifolds_n,phys_np_points,phys_np_points_n,phys_bp_pairs,phys_bp_pairs_n,phys_np_chunks,phys_np_chunks_n,phys_bp_queried,phys_bp_queried_n,phys_bp_members,phys_bp_members_n,phys_bp_rebuilds,phys_bp_rebuilds_n,phys_np_reused,phys_np_reused_n,phys_np_sep_hits,phys_np_sep_hits_n,phys_np_full,phys_np_full_n
0,18750100,4495,9570,35.998295,,0,9,9,108,88194,5280,6773,18661906,16,154,1282,1,126524,1,160,1,2068087,1,2330733,1,136894,1,13982556,1,15670,1,585479,1,12935,4,543307,4,67961,4,4292184,4,8429771,8,12715182,108,0,0,7084,1,35328,1,3226,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17980,1,0,1,9570,1,4495,1,17980,1,9570,1,0,1,0,0,0,0,0,0,0,1,0,1,9570,1
1,16404000,4196,9570,35.993866,,0,8,8,96,59411,3196,3076,16344589,16,142,271,1,46940,1,291,1,2153031,1,1949649,1,88641,1,12091811,1,13957,1,359713,1,9368,4,486618,4,67300,4,3755109,4,7378073,8,11130107,96,0,0,2825,1,26862,1,2745,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15924,1,0,1,9570,1,4196,1,15924,1,9570,1,0,1,0,0,0,0,0,0,0,1,5075,1,4495,1
2,15960200,4142,9570,35.986713,,0,8,8,96,60569,1743,7925,15899631,16,142,852,1,27393,1,150,1,1946192,1,1913218,1,85966,1,11912325,1,13536,1,309767,1,7324,4,479775,4,66528,4,3719671,4,7290765,8,11002511,96,0,0,3046,1,31130,1,2575,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15744,1,0,1,9570,1,4142,1,15744,1,9570,1,0,1,0,0,0,0,0,0,0,1,5157,1,4413,1
3,15886900,4111,9570,35.976837,,0,8,8,96,52915,1303,7154,15833985,16,142,190,1,28204,1,361,1,1948617,1,1906776,1,86266,1,11849714,1,13857,1,297504,1,8556,4,476589,4,66478,4,3701756,4,7257170,8,10951773,96,0,0,3086,1,34567,1,2705,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15687,1,0,1,9570,1,4111,1,15687,1,9570,1,0,1,0,0,0,0,0,0,0,1,5389,1,4181,1
4,15812100,4100,9570,35.964233,,0,8,8,96,39824,1082,5772,15772276,16,142,100,1,28465,1,80,1,1915573,1,1904872,1,84453,1,11825136,1,13596,1,318564,1,7925,4,476208,4,65566,4,3686326,4,7236851,8,10917406,96,0,0,2966,1,27082,1,2565,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15670,1,0,1,9570,1,4100,1,15670,1,9570,1,0,1,0,0,0,0,0,0,0,1,5440,1,4130,1
5,15806600,4087,9570,35.948902,,0,8,8,96,41438,1182,6783,15765162,16,142,40,1,28505,1,30,1,1933908,1,1877650,1,82429,1,11828463,1,14137,1,319406,1,7274,4,473663,4,65847,4,3683641,4,7236150,8,10913008,96,0,0,3206,1,34547,1,3547,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15642,1,0,1,9570,1,4087,1,15642,1,9570,1,0,1,0,0,0,0,0,0,0,1,5459,1,4111,1
6,15818300,4079,9570,35.93085,,0,8,8,96,39542,1092,2836,15778758,16,142,150,1,28485,1,30,1,1930772,1,1897508,1,83751,1,11823934,1,14127,1,293255,1,19718,4,480877,4,65616,4,3689803,4,7239687,8,10926654,96,0,0,3336,1,27944,1,2605,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15666,1,0,1,9570,1,4079,1,15666,1,9570,1,0,1,0,0,0,0,0,0,0,1,5474,1,4096,1
7,15891700,4073,9570,35.910072,,0,8,8,96,57635,1333,3878,15834065,16,142,70,1,28355,1,30,1,1925592,1,1878852,1,102227,1,11884571,1,14368,1,327361,1,7464,4,475527,4,65196,4,3693961,4,7276628,8,10966711,96,0,0,3256,1,31200,1,2645,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15684,1,0,1,9570,1,4073,1,15684,1,9570,1,0,1,0,0,0,0,0,0,0,1,5484,1,4086,1
8,15835500,4066,9570,35.88657,,0,8,8,96,60239,1232,2896,15775261,16,142,120,1,28605,1,50,1,1927105,1,1857230,1,82439,1,11862589,1,17123,1,302673,1,7645,4,477190,4,65126,4,3708229,4,7259405,8,10964738,96,0,0,2986,1,34917,1,3186,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15684,1,0,1,9570,1,4066,1,15684,1,9570,1,0,1,0,0,0,0,0,0,0,1,5493,1,4077,1
9,15827600,4061,9570,35.86034,,0,8,8,96,39704,1423,2996,15787896,16,142,190,1,28455,1,60,1,1935431,1,1878441,1,83250,1,11848081,1,13987,1,291452,1,7935,4,474284,4,66538,4,3707848,4,7261909,8,10966761,96,0,0,3336,1,30759,1,2595,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15705,1,0,1,9570,1,4061,1,15705,1,9570,1,0,1,0,0,0,0,0,0,0,1,5502,1,4068,1
10,15801600,4053,9570,35.831387,,0,8,8,96,40416,1162,2906,15761184,16,142,90,1,28335,1,120,1,1928087,1,1875285,1,83832,1,11831439,1,13997,1,283016,1,9238,4,475126,4,66628,4,3698700,4,7257842,8,10953636,96,0,0,2775,1,34446,1,2505,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15690,1,0,1,9570,1,4053,1,15690,1,9570,1,0,1,0,0,0,0,0,0,0,1,5506,1,4064,1
11,15866900,4054,9570,35.79971,,0,8,8,96,41392,1824,3006,15825508,16,142,40,1,28996,1,80,1,1929580,1,1886447,1,84192,1,11882136,1,14037,1,319396,1,8567,4,478452,4,66017,4,3697608,4,7273321,8,10967924,96,0,0,3497,1,30930,1,2525,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15715,1,0,1,9570,1,4054,1,15715,1,9570,1,0,1,0,0,0,0,0,0,0,1,5510,1,4060,1
12,15831700,4056,9570,35.765305,,0,8,8,96,52882,1162,2957,15778818,16,142,551,1,28295,1,100,1,1932055,1,1845558,1,82830,1,11868630,1,20800,1,300529,1,7264,4,476769,4,65346,4,3698710,4,7274644,8,10970398,96,0,0,2705,1,36941,1,4559,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15716,1,0,1,9570,1,4056,1,15716,1,9570,1,0,1,0,0,0,0,0,0,0,1,5509,1,4061,1
13,16250700,4055,9570,35.728176,,0,8,8,96,39258,2515,2916,16211442,16,142,842,1,33825,1,271,1,2193709,1,1902928,1,87869,1,11978212,1,13787,1,327872,1,10510,4,477420,4,66298,4,3699532,4,7349699,8,11046315,96,0,0,2755,1,37823,1,3787,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15731,1,0,1,9570,1,4055,1,15731,1,9570,1,0,1,0,0,0,0,0,0,0,1,5510,1,4060,1
14,16041900,4060,9570,35.688324,,0,8,8,96,62796,1643,3096,15979104,16,142,932,1,38093,1,160,1,2045984,1,1910052,1,84864,1,11881635,1,17384,1,338643,1,7695,4,479214,4,65637,4,3701446,4,7253654,8,10952003,96,0,0,2845,1,28275,1,2585,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15731,1,0,1,9570,1,4060,1,15731,1,9570,1,0,1,0,0,0,0,0,0,0,1,5509,1,4061,1
15,15828100,4057,9570,35.64575,,0,8,8,96,44252,1142,3647,15783848,16,142,120,1,33024,1,190,1,1932676,1,1843143,1,82389,1,11878630,1,13676,1,292434,1,7384,4,476569,4,65677,4,3706135,4,7284754,8,10987241,96,0,0,6523,1,34196,1,3817,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15734,1,0,1,9570,1,4057,1,15734,1,9570,1,0,1,0,0,0,0,0,0,0,1,5508,1,4062,1
16,15860500,4055,9570,35.600445,,0,8,8,96,37586,1713,3106,15822914,16,142,190,1,28916,1,140,1,1936132,1,1877700,1,84152,1,11882287,1,13396,1,291843,1,17323,4,476288,4,66829,4,3713268,4,7276658,8,10986820,96,0,0,3827,1,31912,1,2625,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15727,1,0,1,9570,1,4055,1,15727,1,9570,1,0,1,0,0,0,0,0,0,0,1,5511,1,4059,1
17,15927200,4051,9570,35.552414,,0,8,8,96,41075,1182,2917,15886125,16,142,30,1,29236,1,60,1,1925652,1,1882900,1,111254,1,11923206,1,13787,1,367478,1,7294,4,477521,4,65877,4,3707908,4,7260356,8,10965348,96,0,0,3757,1,29317,1,2515,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15724,1,0,1,9570,1,4051,1,15724,1,9570,1,0,1,0,0,0,0,0,0,0,1,5511,1,4059,1
18,16141300,4049,9570,35.501663,,0,8,8,96,55861,1373,3407,16085439,16,142,20,1,28926,1,50,1,1936032,1,2064119,1,88390,1,11953905,1,13997,1,294528,1,7705,4,495084,4,65446,4,3692288,4,7356001,8,11044882,96,0,0,2835,1,32412,1,6232,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15728,1,0,1,9570,1,4049,1,15728,1,9570,1,0,1,0,0,0,0,0,0,0,1,5517,1,4053,1
19,16183100,4050,9570,35.448185,,0,8,8,96,46372,2174,2977,16136728,16,142,150,1,37542,1,100,1,2260848,1,1855347,1,83461,1,11885753,1,13526,1,295580,1,8897,4,502348,4,66929,4,3708018,4,7259264,8,10964306,96,0,0,3938,1,35438,1,3166,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15736,1,0,1,9570,1,4050,1,15736,1,9570,1,0,1,0,0,0,0,0,0,0,1,5519,1,4051,1
20,19420900,4829,9570,35.391983,,0,14,12,144,52261,1673,4259,19368639,16,214,110,1,28725,1,100,1,1924851,1,2226031,1,122817,1,15050895,1,15109,1,496948,1,12123,4,582232,4,75325,4,4643081,4,9172302,8,13697245,144,113880,24,3918,1,57952,1,5340,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18718,1,144,1,9570,1,4829,1,18862,1,9570,1,0,1,0,0,0,0,0,0,0,1,4736,1,4834,1
21,18415300,4715,9570,35.333054,,0,13,11,132,68531,1373,6152,18346769,16,202,321,1,28916,1,30,1,1937906,1,2553252,1,107267,1,13700923,1,18155,1,437002,1,7274,4,535322,4,66598,4,4259031,4,8348735,8,12520767,132,80846,24,3116,1,39897,1,2575,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17266,1,101,1,9570,1,4715,1,17367,1,9570,1,0,1,0,0,0,0,0,0,0,1,4361,1,5209,1
22,17643100,4565,9570,35.2714,,0,13,10,120,43061,1032,4528,17600039,16,202,20,1,32723,1,130,1,1937084,1,2280236,1,101726,1,13233401,1,14718,1,381666,1,7665,4,521616,4,67420,4,4122056,4,8082842,8,12026525,120,173845,36,3637,1,42462,1,3006,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16624,1,220,1,9570,1,4565,1,16844,1,9570,1,0,1,0,0,0,0,0,0,0,1,4678,1,4892,1
23,17994200,4496,9570,35.207024,,0,13,10,120,58694,2094,4579,17935506,16,202,210,1,28585,1,130,1,1916314,1,2282380,1,197140,1,13495877,1,14869,1,619675,1,12624,4,586050,4,67420,4,4059416,4,8075788,8,11973051,120,157574,36,3417,1,65476,1,3918,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16445,1,200,1,9570,1,4496,1,16645,1,9570,1,0,1,0,0,0,0,0,0,0,1,4859,1,4711,1
24,17840000,4419,9570,35.13992,,0,12,10,120,87607,1663,5090,17752393,16,190,321,1,48053,1,261,1,2313109,1,2247473,1,100965,1,13027043,1,15169,1,436421,1,22163,4,511606,4,85304,4,4041782,4,7862878,8,11829966,120,69604,24,4649,1,54966,1,5611,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16356,1,88,1,9570,1,4419,1,16444,1,9570,1,0,1,0,0,0,0,0,0,0,1,4975,1,4595,1
25,17620100,4390,9570,35.07009,,0,12,9,108,48165,1974,4339,17571935,16,190,932,1,50006,1,190,1,2136849,1,2347045,1,98921,1,12924285,1,13706,1,469124,1,7535,4,505204,4,65186,4,3991114,4,7837659,8,11593710,108,230725,36,3126,1,39697,1,3667,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16055,1,291,1,9570,1,4390,1,16346,1,9570,1,0,1,0,0,0,0,0,0,0,1,5061,1,4509,1
26,16969700,4353,9570,34.997536,,0,12,9,108,38410,1182,4609,16931290,16,190,250,1,27884,1,150,1,1923157,1,2152780,1,97879,1,12715793,1,13396,1,328163,1,8086,4,498832,4,69805,4,3982507,4,7793845,8,11590023,108,181720,36,2896,1,27884,1,2595,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16062,1,229,1,9570,1,4353,1,16291,1,9570,1,0,1,0,0,0,0,0,0,0,1,5113,1,4457,1
27,16940500,4336,9570,34.92226,,0,12,9,108,44278,1122,3547,16896222,16,190,40,1,27774,1,30,1,1933407,1,2118183,1,95975,1,12706636,1,14177,1,351357,1,8647,4,497309,4,66819,4,3954193,4,7768346,8,11559494,108,159497,36,3487,1,51259,1,4098,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16019,1,201,1,9570,1,4336,1,16220,1,9570,1,0,1,0,0,0,0,0,0,0,1,5148,1,4422,1
