step,wall_ns,manifolds,pairs,top_y,awake,void,colors,wide_colors,waves,g_ns,u_ns,r_ns,sys_sum_ns,disp_lane,worker_lane_max,sys_physics_integrate_ns,sys_physics_integrate_n,sys_physics_gather_ns,sys_physics_gather_n,sys_select_broadphase_ns,sys_select_broadphase_n,sys_physics_broadphase_ns,sys_physics_broadphase_n,sys_physics_narrowphase_ns,sys_physics_narrowphase_n,sys_physics_build_graph_ns,sys_physics_build_graph_n,sys_physics_solve_colored_ns,sys_physics_solve_colored_n,sys_physics_apply_ns,sys_physics_apply_n,phys_solve_build_ns,phys_solve_build_n,phys_gravity_ns,phys_gravity_n,phys_warm_apply_ns,phys_warm_apply_n,phys_integrate_ns,phys_integrate_n,phys_pass_biased_ns,phys_pass_biased_n,phys_pass_relax_ns,phys_pass_relax_n,phys_color_wide_ns,phys_color_wide_n,phys_color_narrow_ns,phys_color_narrow_n,phys_restitution_ns,phys_restitution_n,phys_store_ns,phys_store_n,phys_write_back_ns,phys_write_back_n,phys_sleep_begin_ns,phys_sleep_begin_n,phys_sleep_freeze_ns,phys_sleep_freeze_n,phys_sleep_end_ns,phys_sleep_end_n,phys_np_dispatch_ns,phys_np_dispatch_n,phys_np_compact_ns,phys_np_compact_n,phys_np_axis_commit_ns,phys_np_axis_commit_n,phys_bp_verify_ns,phys_bp_verify_n,phys_bp_build_ns,phys_bp_build_n,phys_bp_query_ns,phys_bp_query_n,phys_bp_assemble_ns,phys_bp_assemble_n,phys_slots_wide,phys_slots_wide_n,phys_slots_narrow,phys_slots_narrow_n,phys_np_pairs,phys_np_pairs_n,phys_np_manifolds,phys_np_manifolds_n,phys_np_points,phys_np_points_n,phys_bp_pairs,phys_bp_pairs_n,phys_np_chunks,phys_np_chunks_n,phys_bp_queried,phys_bp_queried_n,phys_bp_members,phys_bp_members_n,phys_bp_rebuilds,phys_bp_rebuilds_n,phys_np_reused,phys_np_reused_n,phys_np_sep_hits,phys_np_sep_hits_n,phys_np_full,phys_np_full_n
0,6204500,8555,9570,28.99835,1240,0,16,16,192,67011,16281,8667,6137489,16,252,1062,1,112920,1,381,1,424606,1,1665774,1,377384,1,3540635,1,14729,1,1109417,1,15200,4,622180,4,95947,4,529440,4,1036736,8,1557508,192,0,0,10170,1,84073,1,3797,1,8847,1,1303,2,7244,1,1255827,1,232312,1,57392,1,38244,1,68012,1,273141,1,43154,1,34220,1,0,1,9570,1,8555,1,34220,1,9570,1,48,1,1241,1,0,1,0,1,0,1,0,1,9570,1
1,3583300,5881,9570,28.995977,1240,0,16,13,156,33708,1473,4729,3549592,16,252,281,1,35279,1,170,1,324711,1,625035,1,241850,1,2309150,1,13116,1,783163,1,13867,4,435477,4,78042,4,318489,4,619014,8,878498,156,54276,36,4749,1,39817,1,2775,1,4940,1,2064,2,5280,1,541453,1,36000,1,22454,1,6052,1,25650,1,247030,1,45619,1,18320,1,220,1,9570,1,5881,1,18540,1,9570,1,48,1,1241,1,0,1,0,1,3584,1,1015,1,4971,1
2,4332900,6836,9570,28.994898,1240,0,16,14,168,36987,1533,8066,4295913,16,252,321,1,26011,1,70,1,290876,1,653431,1,287890,1,3023509,1,13807,1,919628,1,15220,4,628091,4,85075,4,436288,4,860493,8,1214481,168,74234,24,4839,1,55428,1,3126,1,6302,1,1824,2,5661,1,537726,1,60648,1,30038,1,13116,1,24438,1,223244,1,28455,1,22023,1,361,1,9570,1,6836,1,22384,1,9570,1,48,1,1240,1,1,1,1,1,1991,1,1364,1,6215,1
3,3725400,6824,9570,28.994986,1240,0,16,14,168,33471,1423,5140,3691929,16,252,381,1,36150,1,160,1,337536,1,541343,1,216391,1,2546201,1,13767,1,682818,1,12605,4,483911,4,78523,4,394718,4,784325,8,1120649,168,53254,24,6683,1,87059,1,3076,1,3998,1,1643,2,5421,1,455696,1,34207,1,18496,1,7685,1,27023,1,260927,1,41401,1,21641,1,278,1,9570,1,6824,1,21919,1,9570,1,48,1,1240,1,1,1,0,1,2987,1,1643,1,4940,1
4,3556600,6785,9570,28.995104,1240,0,16,14,168,32327,1563,3357,3524273,16,252,70,1,26712,1,110,1,279473,1,318279,1,188076,1,2698387,1,13166,1,780798,1,14919,4,562464,4,85316,4,400829,4,778494,8,1138153,168,37814,24,5461,1,53704,1,2886,1,4429,1,2234,2,5290,1,250627,1,37683,1,8517,1,5010,1,25530,1,219858,1,28766,1,20995,1,186,1,9570,1,6785,1,21181,1,9570,1,48,1,1240,1,1,1,0,1,6965,1,1922,1,683,1
5,3016700,6898,9570,28.994875,1240,0,16,14,168,34341,1323,3698,2982359,16,252,60,1,25950,1,120,1,272400,1,222573,1,184960,1,2262920,1,13376,1,513629,1,12464,4,459243,4,80557,4,368356,4,733947,8,1049220,168,49386,24,8607,1,68994,1,4729,1,3767,1,1513,2,5791,1,170572,1,25470,1,6883,1,4749,1,22985,1,216100,1,28335,1,21146,1,246,1,9570,1,6898,1,21392,1,9570,1,48,1,1240,1,1,1,0,1,7282,1,1916,1,372,1
6,3891100,6945,9570,28.994629,1240,0,16,14,168,38860,1563,3527,3852240,16,252,30,1,30028,1,50,1,278482,1,261769,1,282800,1,2985606,1,13476,1,907705,1,15670,4,670223,4,93031,4,417832,4,799885,8,1157370,168,56820,24,5741,1,56470,1,3046,1,5481,1,2996,2,5962,1,175731,1,56430,1,6663,1,5711,1,24157,1,217623,1,30750,1,21376,1,293,1,9570,1,6945,1,21669,1,9570,1,48,1,1240,1,1,1,0,1,7417,1,1913,1,240,1
7,3400100,6928,9570,28.99459,1240,0,16,14,168,38744,1303,4630,3361356,16,252,30,1,31451,1,120,1,274233,1,202384,1,235648,1,2598904,1,18586,1,622110,1,13025,4,487949,4,83693,4,442180,4,800436,8,1169634,168,68353,24,9098,1,120625,1,5280,1,4018,1,1403,2,7785,1,147487,1,27964,1,5581,1,5280,1,24658,1,208385,1,35018,1,21387,1,296,1,9570,1,6928,1,21683,1,9570,1,48,1,1240,1,1,1,0,1,7472,1,1891,1,207,1
8,3510800,6912,9570,28.994543,1240,0,16,14,168,35322,1403,3157,3475478,16,252,40,1,28305,1,160,1,281006,1,240097,1,239526,1,2673238,1,13105,1,848590,1,13897,4,556753,4,78873,4,381572,4,709920,8,1027267,168,61069,24,6012,1,59285,1,2876,1,5871,1,2074,2,6112,1,165181,1,50418,1,6182,1,7505,1,28345,1,215188,1,29608,1,21357,1,304,1,9570,1,6912,1,21661,1,9570,1,48,1,1240,1,1,1,0,1,7530,1,1870,1,170,1
9,3052900,6950,9570,28.99441,1240,0,16,15,180,34180,1313,3047,3018720,16,252,60,1,26792,1,140,1,271247,1,196101,1,187304,1,2323839,1,13236,1,510473,1,12434,4,475084,4,78372,4,378716,4,782391,8,1137652,180,20410,12,5140,1,65758,1,2956,1,3847,1,1363,2,5992,1,147497,1,25439,1,5160,1,5370,1,23375,1,215299,1,26942,1,21690,1,87,1,9570,1,6950,1,21777,1,9570,1,48,1,1240,1,1,1,0,1,7573,1,1854,1,143,1
