step,wall_ns,manifolds,pairs,top_y,awake,void,colors,wide_colors,waves,g_ns,u_ns,r_ns,sys_sum_ns,disp_lane,worker_lane_max,sys_physics_integrate_ns,sys_physics_integrate_n,sys_physics_gather_ns,sys_physics_gather_n,sys_select_broadphase_ns,sys_select_broadphase_n,sys_physics_broadphase_ns,sys_physics_broadphase_n,sys_physics_narrowphase_ns,sys_physics_narrowphase_n,sys_parity_canary_ns,sys_parity_canary_n,sys_physics_build_graph_ns,sys_physics_build_graph_n,sys_physics_solve_colored_ns,sys_physics_solve_colored_n,sys_physics_apply_ns,sys_physics_apply_n,phys_solve_build_ns,phys_solve_build_n,phys_gravity_ns,phys_gravity_n,phys_warm_apply_ns,phys_warm_apply_n,phys_integrate_ns,phys_integrate_n,phys_pass_biased_ns,phys_pass_biased_n,phys_pass_relax_ns,phys_pass_relax_n,phys_color_wide_ns,phys_color_wide_n,phys_color_narrow_ns,phys_color_narrow_n,phys_restitution_ns,phys_restitution_n,phys_store_ns,phys_store_n,phys_write_back_ns,phys_write_back_n,phys_sleep_begin_ns,phys_sleep_begin_n,phys_sleep_freeze_ns,phys_sleep_freeze_n,phys_sleep_end_ns,phys_sleep_end_n,phys_np_dispatch_ns,phys_np_dispatch_n,phys_np_compact_ns,phys_np_compact_n,phys_np_axis_commit_ns,phys_np_axis_commit_n,phys_bp_verify_ns,phys_bp_verify_n,phys_bp_build_ns,phys_bp_build_n,phys_bp_query_ns,phys_bp_query_n,phys_bp_assemble_ns,phys_bp_assemble_n,phys_slots_wide,phys_slots_wide_n,phys_slots_narrow,phys_slots_narrow_n,phys_np_pairs,phys_np_pairs_n,phys_np_manifolds,phys_np_manifolds_n,phys_np_points,phys_np_points_n,phys_bp_pairs,phys_bp_pairs_n,phys_np_chunks,phys_np_chunks_n,phys_bp_queried,phys_bp_queried_n,phys_bp_members,phys_bp_members_n,phys_bp_rebuilds,phys_bp_rebuilds_n
10,4771400,4053,9570,35.831387,,0,8,8,96,37655,1132,4789,4733745,18,150,110,1,24227,1,80,1,467266,1,354234,1,250902,1,90678,1,3535437,1,10811,1,772804,1,11673,4,567933,4,77352,4,648020,4,1297352,8,1940582,96,0,0,5340,1,151066,1,2765,1,0,0,0,0,0,0,327902,1,19809,1,3627,1,5120,1,21542,1,413691,1,26622,1,15690,1,0,1,9570,1,4053,1,15690,1,9570,1,48,1,1240,1,1,1,0,1
11,4684000,4054,9570,35.79971,,0,8,8,96,36264,1082,2285,4647736,18,150,120,1,24298,1,20,1,457005,1,348403,1,251002,1,88704,1,3467293,1,10891,1,739148,1,13607,4,571179,4,77542,4,673369,4,1250039,8,1921124,96,0,0,5340,1,133341,1,2645,1,0,0,0,0,0,0,325247,1,16653,1,3637,1,4980,1,22143,1,404392,1,25360,1,15715,1,0,1,9570,1,4054,1,15715,1,9570,1,48,1,1240,1,1,1,0,1
12,4632900,4056,9570,35.765305,,0,8,8,96,43137,1202,2225,4589763,18,150,150,1,30049,1,60,1,485942,1,348854,1,250982,1,87171,1,3375233,1,11322,1,753126,1,12354,4,569476,4,77402,4,621488,4,1193338,8,1812601,96,0,0,5381,1,138722,1,2745,1,0,0,0,0,0,0,325428,1,16623,1,3727,1,11212,1,22524,1,421676,1,30139,1,15716,1,0,1,9570,1,4056,1,15716,1,9570,1,48,1,1240,1,1,1,0,1
13,4727900,4055,9570,35.728176,,0,8,8,96,35857,1212,2495,4692043,18,150,120,1,29768,1,70,1,464961,1,337702,1,250992,1,92521,1,3504967,1,10941,1,744930,1,12655,4,574285,4,77572,4,651196,4,1301740,8,1950441,96,0,0,5361,1,133421,1,2595,1,0,0,0,0,0,0,314316,1,16893,1,3577,1,4870,1,22013,1,409993,1,27875,1,15731,1,0,1,9570,1,4055,1,15731,1,9570,1,48,1,1240,1,1,1,0,1
14,4808600,4060,9570,35.688324,,0,8,8,96,37392,1593,5511,4771208,18,150,140,1,29568,1,60,1,477275,1,371177,1,250942,1,90507,1,3540547,1,10992,1,761702,1,12545,4,571039,4,77742,4,675894,4,1271571,8,1941955,96,0,0,5681,1,160014,1,2765,1,0,0,0,0,0,0,346138,1,18236,1,3898,1,5361,1,22955,1,418039,1,30640,1,15731,1,0,1,9570,1,4060,1,15731,1,9570,1,48,1,1240,1,1,1,0,1
15,4595700,4057,9570,35.64575,,0,8,8,96,36267,1222,2415,4559433,18,150,90,1,29668,1,40,1,467596,1,350266,1,250952,1,86499,1,3363350,1,10971,1,745270,1,12334,4,572432,4,77081,4,620596,4,1193769,8,1811950,96,0,0,5371,1,132590,1,2685,1,0,0,0,0,0,0,326179,1,17494,1,3637,1,5310,1,22143,1,409001,1,30820,1,15734,1,0,1,9570,1,4057,1,15734,1,9570,1,48,1,1240,1,1,1,0,1
16,4785400,4055,9570,35.600445,,0,8,8,96,39421,1262,2164,4745979,18,150,120,1,29828,1,90,1,479520,1,357370,1,251052,1,90948,1,3525968,1,11082,1,772143,1,12164,4,573043,4,77131,4,670965,4,1261812,8,1930613,96,0,0,5701,1,149122,1,2625,1,0,0,0,0,0,0,332572,1,17204,1,4679,1,5340,1,22314,1,423590,1,28045,1,15727,1,0,1,9570,1,4055,1,15727,1,9570,1,48,1,1240,1,1,1,0,1
17,4765400,4051,9570,35.552414,,0,8,8,96,34070,1232,2395,4731330,18,150,120,1,29648,1,130,1,471794,1,350587,1,251032,1,93553,1,3523554,1,10911,1,743527,1,12064,4,573935,4,77893,4,656837,4,1313053,8,1967495,96,0,0,5401,1,136958,1,2655,1,0,0,0,0,0,0,326500,1,17544,1,3617,1,5220,1,22023,1,416015,1,28205,1,15724,1,0,1,9570,1,4051,1,15724,1,9570,1,48,1,1240,1,1,1,0,1
18,4710700,4049,9570,35.501663,,0,8,8,96,35930,1092,2294,4674770,18,150,140,1,24177,1,40,1,465232,1,334866,1,250892,1,87491,1,3501150,1,10781,1,752194,1,12104,4,573424,4,77883,4,685172,4,1257183,8,1940061,96,0,0,5371,1,134023,1,2705,1,0,0,0,0,0,0,312031,1,16562,1,3557,1,4809,1,22033,1,412648,1,25550,1,15728,1,0,1,9570,1,4049,1,15728,1,9570,1,48,1,1240,1,1,1,0,1
19,4598100,4050,9570,35.448185,,0,8,8,96,33887,1122,2375,4564213,18,150,50,1,24097,1,30,1,457316,1,340327,1,250841,1,86690,1,3393950,1,10911,1,735110,1,12414,4,578163,4,80808,4,639323,4,1204640,8,1841588,96,0,0,5391,1,134213,1,2765,1,0,0,0,0,0,0,317262,1,16593,1,3677,1,4719,1,20941,1,406306,1,25129,1,15736,1,0,1,9570,1,4050,1,15736,1,9570,1,48,1,1240,1,1,1,0,1
20,5923800,4829,9570,35.391983,,0,14,12,144,37958,1283,5541,5885842,18,222,120,1,24358,1,50,1,463268,1,416195,1,250902,1,114154,1,4605854,1,10941,1,966664,1,12434,4,691615,4,77913,4,895655,4,1760499,8,2527582,144,123031,24,6713,1,189652,1,3427,1,0,0,0,0,0,0,368883,1,34498,1,9308,1,4789,1,21071,1,411546,1,25660,1,18718,1,144,1,9570,1,4829,1,18862,1,9570,1,48,1,1240,1,1,1,0,1
21,5588000,4715,9570,35.333054,,0,13,11,132,34689,1143,6122,5553311,18,210,30,1,24498,1,40,1,462386,1,418480,1,250902,1,109264,1,4276579,1,11132,1,854073,1,12154,4,639262,4,77912,4,847330,4,1558423,8,2316469,132,83163,24,5952,1,277073,1,3256,1,0,0,0,0,0,0,389072,1,19348,1,6763,1,4900,1,20670,1,411236,1,25380,1,17266,1,101,1,9570,1,4715,1,17367,1,9570,1,48,1,1240,1,1,1,0,1
22,6092700,4565,9570,35.2714,,0,13,10,120,36674,2004,4890,6056026,18,210,140,1,24368,1,40,1,466704,1,398300,1,250972,1,103483,1,4798222,1,13797,1,832742,1,11863,4,620045,4,79376,4,890135,4,1747354,8,2439981,120,192617,36,7114,1,601138,1,6453,1,0,0,0,0,0,0,369985,1,19318,1,5811,1,4809,1,21823,1,413490,1,26352,1,16624,1,220,1,9570,1,4565,1,16844,1,9570,1,48,1,1240,1,1,1,0,1
23,5995000,4496,9570,35.207024,,0,13,10,120,36666,2224,5631,5958334,18,210,120,1,34267,1,130,1,483187,1,553003,1,251222,1,106278,1,4518864,1,11262,1,1307722,1,12334,4,610145,4,77822,4,777443,4,1516642,8,2127218,120,161236,36,7755,1,204140,1,2635,1,0,0,0,0,0,0,502795,1,40750,1,5541,1,5561,1,26312,1,420584,1,29818,1,16445,1,200,1,9570,1,4496,1,16645,1,9570,1,48,1,1240,1,1,1,0,1
24,5210000,4419,9570,35.13992,,0,12,10,120,33538,1212,5771,5176462,18,198,90,1,24698,1,60,1,467446,1,393220,1,250992,1,100858,1,3928096,1,11002,1,802462,1,12424,4,603532,4,77592,4,746132,4,1497454,8,2165844,120,71971,24,5641,1,178911,1,2735,1,0,0,0,0,0,0,366428,1,18176,1,5651,1,4679,1,21793,1,414973,1,25690,1,16356,1,88,1,9570,1,4419,1,16444,1,9570,1,48,1,1240,1,1,1,0,1
25,5345500,4390,9570,35.07009,,0,12,9,108,35306,1222,4920,5310194,18,198,60,1,24348,1,20,1,461053,1,395134,1,250932,1,100226,1,4067079,1,11342,1,791250,1,12364,4,599314,4,78283,4,780389,4,1615104,8,2151084,108,239489,36,5972,1,180283,1,2896,1,0,0,0,0,0,0,370175,1,17474,1,4449,1,4759,1,21081,1,409102,1,25901,1,16055,1,291,1,9570,1,4390,1,16346,1,9570,1,48,1,1240,1,1,1,0,1
26,5144000,4353,9570,34.997536,,0,12,9,108,34509,1182,4980,5109491,18,198,120,1,24308,1,30,1,466244,1,416737,1,251062,1,100367,1,3839683,1,10941,1,789427,1,12124,4,597370,4,77822,4,732134,4,1432126,8,1971563,108,187718,36,5581,1,188640,1,3276,1,0,0,0,0,0,0,388571,1,20420,1,4569,1,4689,1,22093,1,412979,1,26281,1,16062,1,229,1,9570,1,4353,1,16291,1,9570,1,48,1,1240,1,1,1,0,1
27,5215400,4336,9570,34.92226,,0,12,9,108,47485,1934,6733,5167915,18,198,130,1,29979,1,80,1,511051,1,430614,1,251052,1,100818,1,3833631,1,10561,1,785489,1,11993,4,595998,4,78374,4,746563,4,1440803,8,2009808,108,170825,36,5811,1,163981,1,2685,1,0,0,0,0,0,0,404543,1,18406,1,4489,1,16613,1,23195,1,439180,1,31702,1,16019,1,201,1,9570,1,4336,1,16220,1,9570,1,48,1,1240,1,1,1,0,1
28,6069800,4982,9570,34.844257,,0,14,11,132,34896,1232,6012,6034904,18,222,110,1,29307,1,30,1,466925,1,418380,1,250932,1,128933,1,4729016,1,11272,1,915644,1,12384,4,693278,4,77111,4,920253,4,1882759,8,2477955,132,319045,36,6493,1,216624,1,3236,1,0,0,0,0,0,0,383161,1,22544,1,9148,1,4769,1,22684,1,410825,1,28426,1,18465,1,392,1,9570,1,4982,1,18857,1,9570,1,48,1,1240,1,1,1,0,1
29,5555100,4783,9570,34.763527,,0,14,11,132,36027,1423,6493,5519073,18,222,90,1,24448,1,130,1,467837,1,432968,1,250952,1,117661,1,4214087,1,10901,1,860596,1,12314,4,639503,4,77572,4,806570,4,1619734,8,2305698,132,114114,36,5952,1,187578,1,2846,1,0,0,0,0,0,0,400845,1,22885,1,5872,1,5050,1,22073,1,414492,1,25951,1,17239,1,139,1,9570,1,4783,1,17378,1,9570,1,48,1,1240,1,1,1,0,1
30,5250100,4670,9570,34.680073,,0,13,11,132,34832,1142,6172,5215268,18,210,130,1,24298,1,30,1,467596,1,416356,1,250972,1,113803,1,3931192,1,10891,1,845266,1,12595,4,626538,4,77662,4,743557,4,1456263,8,2087119,132,106529,24,5861,1,159372,1,2936,1,0,0,0,0,0,0,388391,1,19107,1,5551,1,4759,1,21743,1,413931,1,26993,1,16931,1,131,1,9570,1,4670,1,17062,1,9570,1,48,1,1240,1,1,1,0,1
31,5515000,4639,9570,34.593895,,0,13,11,132,34522,1293,5211,5480478,18,210,20,1,24478,1,60,1,465943,1,411386,1,250982,1,112571,1,4204077,1,10961,1,829736,1,13116,4,617720,4,80007,4,812833,4,1642157,8,2355605,132,94175,24,7324,1,196375,1,3517,1,0,0,0,0,0,0,383732,1,18336,1,6122,1,4769,1,21833,1,413129,1,26001,1,16699,1,106,1,9570,1,4639,1,16805,1,9570,1,48,1,1240,1,1,1,0,1
32,5310800,4573,9570,34.504993,,0,13,11,132,34602,1323,5912,5276198,18,210,40,1,24498,1,110,1,468408,1,424682,1,250952,1,112250,1,3984256,1,11002,1,816309,1,12715,4,606939,4,77582,4,787353,4,1470451,8,2145954,132,105938,24,5661,1,203248,1,2675,1,0,0,0,0,0,0,393511,1,22975,1,4870,1,5300,1,21903,1,414873,1,26101,1,16368,1,130,1,9570,1,4573,1,16498,1,9570,1,48,1,1240,1,1,1,0,1
33,5081400,4491,9570,34.413364,,0,13,11,132,33530,1152,5491,5047870,18,210,130,1,24298,1,50,1,466674,1,427778,1,250992,1,109905,1,3756670,1,11372,1,804667,1,12414,4,595968,4,78043,4,707406,4,1393791,8,2001021,132,94686,24,5571,1,154873,1,2785,1,0,0,0,0,0,0,400555,1,18366,1,5381,1,4900,1,21853,1,413560,1,26151,1,16106,1,116,1,9570,1,4491,1,16222,1,9570,1,48,1,1240,1,1,1,0,1
34,5982700,5031,9570,34.31901,,0,14,11,132,37512,1192,5661,5945188,18,222,30,1,24197,1,60,1,464751,1,427688,1,251022,1,131317,1,4635242,1,10881,1,902498,1,12144,4,677377,4,77121,4,950763,4,1798564,8,2431133,132,312532,36,6362,1,206094,1,3126,1,0,0,0,0,0,0,394473,1,20340,1,9388,1,4729,1,21963,1,412208,1,25620,1,17973,1,388,1,9570,1,5031,1,18361,1,9570,1,48,1,1240,1,1,1,0,1
35,5551000,4806,9570,34.221935,,0,14,11,132,35283,1242,5771,5515717,18,222,20,1,24358,1,100,1,473247,1,451535,1,250982,1,124043,1,4180351,1,11082,1,860977,1,12635,4,625315,4,78534,4,798945,4,1586528,8,2281650,132,98052,36,6142,1,207016,1,3016,1,0,0,0,0,0,0,417268,1,23716,1,7004,1,4970,1,21432,1,420524,1,26151,1,16833,1,118,1,9570,1,4806,1,16951,1,9570,1,48,1,1240,1,1,1,0,1
36,5384300,4646,9570,34.12213,,0,14,11,132,35700,1142,5892,5348600,18,222,10,1,24368,1,130,1,470863,1,428861,1,250862,1,117901,1,4044735,1,10871,1,832541,1,12655,4,601158,4,78333,4,814506,4,1531331,8,2235851,132,104094,36,5631,1,164442,1,2996,1,0,0,0,0,0,0,400264,1,18867,1,6533,1,5110,1,21091,1,418730,1,25770,1,16171,1,126,1,9570,1,4646,1,16297,1,9570,1,48,1,1240,1,1,1,0,1
37,5456300,4535,9570,34.019604,,0,13,10,120,36511,1162,6132,5419789,18,210,30,1,24528,1,30,1,468408,1,446986,1,250992,1,126358,1,4090905,1,11553,1,894823,1,12354,4,580447,4,77672,4,785860,4,1528024,8,2042923,120,264829,36,5431,1,202076,1,3056,1,0,0,0,0,0,0,420173,1,17344,1,6322,1,4799,1,21723,1,415644,1,26071,1,15408,1,325,1,9570,1,4535,1,15733,1,9570,1,48,1,1240,1,1,1,0,1
38,5310200,4502,9570,33.91435,,0,13,11,132,36818,1202,6152,5273382,18,210,40,1,24889,1,150,1,470762,1,471183,1,251172,1,114695,1,3929279,1,11212,1,811049,1,12625,4,576349,4,78343,4,758346,4,1500530,8,2165663,132,87061,24,5350,1,182468,1,3016,1,0,0,0,0,0,0,438720,1,22955,1,6393,1,5200,1,21973,1,416195,1,27203,1,15473,1,104,1,9570,1,4502,1,15577,1,9570,1,48,1,1240,1,1,1,0,1
39,5607100,4984,9570,33.806374,,0,14,12,144,34411,1152,6112,5572689,18,222,120,1,24869,1,30,1,468267,1,454310,1,250992,1,132610,1,4230539,1,10951,1,891928,1,12865,4,647388,4,78143,4,811931,4,1597540,8,2298453,144,104906,24,5992,1,180764,1,2836,1,0,0,0,0,0,0,420303,1,20530,1,9929,1,4880,1,22504,1,414011,1,26722,1,17363,1,128,1,9570,1,4984,1,17491,1,9570,1,48,1,1240,1,1,1,0,1
40,5920300,5009,9570,33.69567,,0,15,11,132,35801,1293,6242,5884499,18,234,40,1,24318,1,30,1,480802,1,528746,1,250872,1,132319,1,4455690,1,11683,1,944220,1,12645,4,641767,4,81089,4,875856,4,1687126,8,2348301,132,208438,48,6032,1,202597,1,3066,1,0,0,0,0,0,0,490792,1,23215,1,11162,1,4669,1,21693,1,412308,1,41932,1,17089,1,251,1,9570,1,5009,1,17340,1,9570,1,48,1,1240,1,1,1,0,1
41,5618400,4852,9570,33.58224,,0,14,11,132,37095,1252,6332,5581305,18,222,110,1,24889,1,80,1,471794,1,468368,1,250932,1,126778,1,4227172,1,11182,1,863191,1,12725,4,613031,4,78374,4,840066,4,1631246,8,2308633,132,156346,36,5721,1,178680,1,2886,1,0,0,0,0,0,0,438038,1,18977,1,7815,1,4819,1,22063,1,417939,1,26592,1,16401,1,190,1,9570,1,4852,1,16591,1,9570,1,48,1,1240,1,1,1,0,1
42,5317400,4753,9570,33.466087,,0,14,11,132,34880,1152,6212,5282520,18,222,10,1,24358,1,80,1,466744,1,460372,1,250942,1,125175,1,3943867,1,10971,1,833683,1,12725,4,590637,4,77943,4,757093,4,1499608,8,2122057,132,128432,36,5831,1,161657,1,3537,1,0,0,0,0,0,0,429642,1,19659,1,7835,1,4779,1,22063,1,413881,1,25821,1,15808,1,154,1,9570,1,4753,1,15962,1,9570,1,48,1,1240,1,1,1,0,1
43,5435000,4728,9570,33.34721,,0,14,11,132,34629,1212,6653,5400371,18,222,50,1,24829,1,40,1,469790,1,459210,1,250882,1,124865,1,4059734,1,10971,1,822922,1,12354,4,583303,4,78464,4,798034,4,1595526,8,2235991,132,150916,36,5431,1,159673,1,2816,1,0,0,0,0,0,0,428480,1,20490,1,6863,1,4669,1,21863,1,417097,1,25971,1,15589,1,185,1,9570,1,4728,1,15774,1,9570,1,48,1,1240,1,1,1,0,1
44,5655900,4996,9570,33.22561,,0,14,11,132,40728,1363,8106,5615172,18,222,140,1,29538,1,50,1,488687,1,464400,1,251122,1,132750,1,4237983,1,10501,1,899793,1,12424,4,617390,4,77843,4,830838,4,1617619,8,2215821,132,224530,36,5801,1,172167,1,2745,1,0,0,0,0,0,0,428880,1,21462,1,10471,1,5070,1,23316,1,430854,1,29067,1,16516,1,272,1,9570,1,4996,1,16788,1,9570,1,48,1,1240,1,1,1,0,1
45,5970800,5112,9570,33.10128,,0,14,12,144,36949,1353,6362,5933851,18,222,130,1,29428,1,60,1,493607,1,482395,1,250992,1,147970,1,4518037,1,11232,1,909332,1,12815,4,676836,4,78063,4,878621,4,1742710,8,2506256,144,108713,24,7515,1,207907,1,2886,1,0,0,0,0,0,0,448238,1,19719,1,10691,1,5300,1,22995,1,433339,1,31582,1,17219,1,129,1,9570,1,5112,1,17348,1,9570,1,48,1,1240,1,1,1,0,1
46,5735100,4923,9570,32.974224,,0,14,11,132,37968,1543,6463,5697132,18,222,120,1,29658,1,80,1,480712,1,486413,1,250932,1,139874,1,4298151,1,11192,1,863632,1,12354,4,599575,4,77472,4,867620,4,1659281,8,2266761,132,253677,36,5581,1,208148,1,2946,1,0,0,0,0,0,0,449731,1,24097,1,8547,1,5210,1,22995,1,424752,1,27364,1,15971,1,307,1,9570,1,4923,1,16278,1,9570,1,48,1,1240,1,1,1,0,1
47,5459200,4760,9570,32.844448,,0,14,11,132,35964,1162,6483,5423236,18,222,40,1,24468,1,50,1,477025,1,478848,1,251032,1,128442,1,4052370,1,10961,1,820868,1,12344,4,570247,4,77913,4,802392,4,1598432,8,2202054,132,192287,36,7094,1,159102,1,2816,1,0,0,0,0,0,0,448048,1,19829,1,7625,1,4900,1,22324,1,421857,1,27524,1,15212,1,234,1,9570,1,4760,1,15446,1,9570,1,48,1,1240,1,1,1,0,1
48,5720200,5001,9570,32.711945,,0,14,12,144,36404,1212,6613,5683796,18,222,20,1,24278,1,10,1,474820,1,476534,1,250982,1,137950,1,4308181,1,11022,1,868712,1,12655,4,609154,4,78434,4,857390,4,1702947,8,2407206,144,146517,24,5671,1,169091,1,2916,1,0,0,0,0,0,0,441615,1,20741,1,10621,1,4779,1,22163,1,421295,1,26422,1,16273,1,176,1,9570,1,5001,1,16449,1,9570,1,48,1,1240,1,1,1,0,1
49,5872900,5139,9570,32.576717,,0,14,12,144,35262,1313,6212,5837638,18,222,30,1,24448,1,30,1,473307,1,492244,1,250972,1,139153,1,4446121,1,11332,1,897759,1,12785,4,626928,4,80117,4,876337,4,1732034,8,2465210,144,136948,24,5821,1,209941,1,3086,1,0,0,0,0,0,0,453889,1,21763,1,12965,1,4739,1,22374,1,419201,1,26803,1,16761,1,162,1,9570,1,5139,1,16923,1,9570,1,48,1,1240,1,1,1,0,1
