step,wall_ns,manifolds,pairs,top_y,awake,void,colors,wide_colors,waves,g_ns,u_ns,r_ns,sys_sum_ns,disp_lane,worker_lane_max,sys_physics_integrate_ns,sys_physics_integrate_n,sys_physics_gather_ns,sys_physics_gather_n,sys_select_broadphase_ns,sys_select_broadphase_n,sys_physics_broadphase_ns,sys_physics_broadphase_n,sys_physics_narrowphase_ns,sys_physics_narrowphase_n,sys_physics_build_graph_ns,sys_physics_build_graph_n,sys_physics_solve_colored_ns,sys_physics_solve_colored_n,sys_physics_apply_ns,sys_physics_apply_n,phys_solve_build_ns,phys_solve_build_n,phys_gravity_ns,phys_gravity_n,phys_warm_apply_ns,phys_warm_apply_n,phys_integrate_ns,phys_integrate_n,phys_pass_biased_ns,phys_pass_biased_n,phys_pass_relax_ns,phys_pass_relax_n,phys_color_wide_ns,phys_color_wide_n,phys_color_narrow_ns,phys_color_narrow_n,phys_restitution_ns,phys_restitution_n,phys_store_ns,phys_store_n,phys_write_back_ns,phys_write_back_n,phys_sleep_begin_ns,phys_sleep_begin_n,phys_sleep_freeze_ns,phys_sleep_freeze_n,phys_sleep_end_ns,phys_sleep_end_n,phys_np_dispatch_ns,phys_np_dispatch_n,phys_np_compact_ns,phys_np_compact_n,phys_np_axis_commit_ns,phys_np_axis_commit_n,phys_bp_verify_ns,phys_bp_verify_n,phys_bp_build_ns,phys_bp_build_n,phys_bp_query_ns,phys_bp_query_n,phys_bp_assemble_ns,phys_bp_assemble_n,phys_slots_wide,phys_slots_wide_n,phys_slots_narrow,phys_slots_narrow_n,phys_np_pairs,phys_np_pairs_n,phys_np_manifolds,phys_np_manifolds_n,phys_np_points,phys_np_points_n,phys_bp_pairs,phys_bp_pairs_n,phys_np_chunks,phys_np_chunks_n,phys_bp_queried,phys_bp_queried_n,phys_bp_members,phys_bp_members_n,phys_bp_rebuilds,phys_bp_rebuilds_n
0,7853000,8555,9570,28.99835,,0,16,16,192,69496,7194,6974,7783504,16,238,922,1,108381,1,150,1,1957690,1,1154973,1,356123,1,4193592,1,11673,1,1751188,1,16462,4,766251,4,103461,4,529691,4,953666,8,1476383,192,0,0,7104,1,55207,1,3367,1,0,0,0,0,0,0,762158,1,249906,1,35289,1,0,0,0,0,0,0,0,0,34220,1,0,1,9570,1,8555,1,34220,1,9570,1,48,1,0,0,0,0,0,0
1,5242600,5761,9570,28.995926,,0,16,12,144,56657,1503,5080,5185943,16,238,160,1,38164,1,70,1,1944545,1,621440,1,158819,1,2411123,1,11623,1,634745,1,12625,4,435898,4,78493,4,419757,4,762725,8,1075463,144,101938,48,6042,1,55999,1,3336,1,0,0,0,0,0,0,571673,1,26271,1,18606,1,0,0,0,0,0,0,0,0,17876,1,440,1,9570,1,5761,1,18316,1,9570,1,48,1,0,0,0,0,0,0
2,5686100,6723,9570,28.994566,,0,16,14,168,53998,6693,5142,5632102,16,238,170,1,26652,1,80,1,2026284,1,785759,1,182104,1,2599710,1,11342,1,723238,1,12815,4,448914,4,78352,4,438093,4,809947,8,1183382,168,59516,24,5841,1,73233,1,2585,1,0,0,0,0,0,0,705954,1,46891,1,26091,1,0,0,0,0,0,0,0,0,22061,1,313,1,9570,1,6723,1,22374,1,9570,1,48,1,0,0,0,0,0,0
3,6162100,6695,9570,28.994541,,0,16,14,168,42603,1453,5671,6119497,16,238,180,1,37523,1,80,1,2402947,1,685083,1,191783,1,2789395,1,12504,1,663582,1,12514,4,441820,4,88993,4,481022,4,855485,8,1286029,168,44807,24,10210,1,228926,1,5390,1,0,0,0,0,0,0,627301,1,32583,1,16171,1,0,0,0,0,0,0,0,0,21966,1,201,1,9570,1,6695,1,22167,1,9570,1,48,1,0,0,0,0,0,0
4,5954300,6672,9570,28.994545,,0,16,14,168,35109,1433,7405,5919191,16,238,180,1,35710,1,70,1,2587276,1,723358,1,183497,1,2378028,1,11072,1,687719,1,12665,4,442291,4,78583,4,380250,4,722286,8,1060995,168,34136,24,4829,1,45378,1,2595,1,0,0,0,0,0,0,666617,1,36681,1,13356,1,0,0,0,0,0,0,0,0,21835,1,169,1,9570,1,6672,1,22004,1,9570,1,48,1,0,0,0,0,0,0
5,5153000,6758,9570,28.994184,,0,16,14,168,33315,1032,2706,5119685,16,238,20,1,24989,1,30,1,1926960,1,596611,1,215910,1,2344183,1,10981,1,721394,1,13586,4,456348,4,78894,4,343879,4,663111,8,963544,168,40739,24,5110,1,58163,1,2665,1,0,0,0,0,0,0,535392,1,42332,1,11272,1,0,0,0,0,0,0,0,0,22238,1,191,1,9570,1,6758,1,22429,1,9570,1,48,1,0,0,0,0,0,0
6,5388400,6793,9570,28.993921,,0,16,14,168,38067,1152,3106,5350333,16,238,60,1,24979,1,60,1,1938323,1,781872,1,185581,1,2408458,1,11001,1,664243,1,13266,4,480565,4,80076,4,366052,4,743878,8,1060795,168,46030,24,4839,1,51781,1,2605,1,0,0,0,0,0,0,730532,1,36531,1,9178,1,0,0,0,0,0,0,0,0,22479,1,239,1,9570,1,6793,1,22718,1,9570,1,48,1,0,0,0,0,0,0
7,5367700,6783,9570,28.993895,,0,16,14,168,36153,1162,3238,5331547,16,238,120,1,25209,1,40,1,1948522,1,641158,1,188687,1,2516608,1,11202,1,542877,1,13346,4,462440,4,79274,4,417022,4,924339,8,1292565,168,45559,24,6372,1,66970,1,2805,1,0,0,0,0,0,0,598074,1,28956,1,9178,1,0,0,0,0,0,0,0,0,22445,1,232,1,9570,1,6783,1,22677,1,9570,1,48,1,0,0,0,0,0,0
8,5144500,6772,9570,28.993822,,0,16,14,168,35717,1192,3207,5108783,16,238,210,1,25961,1,50,1,1937331,1,651999,1,184750,1,2297462,1,11021,1,637451,1,12534,4,455657,4,78733,4,348248,4,690965,8,990247,168,45759,24,4819,1,64997,1,2866,1,0,0,0,0,0,0,598866,1,38024,1,9468,1,0,0,0,0,0,0,0,0,22460,1,241,1,9570,1,6772,1,22701,1,9570,1,48,1,0,0,0,0,0,0
9,5103500,6790,9570,28.993675,,0,16,14,168,37911,1373,3157,5065589,16,238,10,1,25800,1,10,1,1938102,1,601631,1,189769,1,2299225,1,11041,1,651468,1,13316,4,460957,4,79725,4,349681,4,681316,8,981870,168,45969,24,4769,1,54035,1,2585,1,0,0,0,0,0,0,549690,1,35239,1,8717,1,0,0,0,0,0,0,0,0,22652,1,243,1,9570,1,6790,1,22895,1,9570,1,48,1,0,0,0,0,0,0
