step,wall_ns,manifolds,pairs,top_y,awake,void,colors,wide_colors,waves,g_ns,u_ns,r_ns,sys_sum_ns,disp_lane,worker_lane_max,sys_physics_integrate_ns,sys_physics_integrate_n,sys_physics_gather_ns,sys_physics_gather_n,sys_select_broadphase_ns,sys_select_broadphase_n,sys_physics_broadphase_ns,sys_physics_broadphase_n,sys_physics_narrowphase_ns,sys_physics_narrowphase_n,sys_physics_build_graph_ns,sys_physics_build_graph_n,sys_physics_solve_colored_ns,sys_physics_solve_colored_n,sys_physics_apply_ns,sys_physics_apply_n,phys_solve_build_ns,phys_solve_build_n,phys_gravity_ns,phys_gravity_n,phys_warm_apply_ns,phys_warm_apply_n,phys_integrate_ns,phys_integrate_n,phys_pass_biased_ns,phys_pass_biased_n,phys_pass_relax_ns,phys_pass_relax_n,phys_color_wide_ns,phys_color_wide_n,phys_color_narrow_ns,phys_color_narrow_n,phys_restitution_ns,phys_restitution_n,phys_store_ns,phys_store_n,phys_write_back_ns,phys_write_back_n,phys_sleep_begin_ns,phys_sleep_begin_n,phys_sleep_freeze_ns,phys_sleep_freeze_n,phys_sleep_end_ns,phys_sleep_end_n,phys_np_dispatch_ns,phys_np_dispatch_n,phys_np_compact_ns,phys_np_compact_n,phys_np_axis_commit_ns,phys_np_axis_commit_n,phys_slots_wide,phys_slots_wide_n,phys_slots_narrow,phys_slots_narrow_n,phys_np_pairs,phys_np_pairs_n,phys_np_manifolds,phys_np_manifolds_n,phys_np_points,phys_np_points_n,phys_bp_pairs,phys_bp_pairs_n,phys_np_chunks,phys_np_chunks_n
0,346000,16,31,30.998297,,0,2,0,0,90545,6844,842,255455,16,67,1082,1,44879,1,461,1,5220,1,36512,1,30971,1,133414,1,2916,1,56201,1,2635,4,3888,4,3437,4,22064,4,37815,8,0,0,59037,24,220,1,230,1,80,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,64,1,31,1,16,1,64,1,31,1,0,1
1,146500,16,31,30.993937,,0,2,0,0,39038,1042,591,107462,16,67,331,1,7435,1,80,1,992,1,18988,1,1784,1,77373,1,481,1,12535,1,331,4,3918,4,1693,4,19899,4,37564,8,0,0,56872,24,100,1,190,1,100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,64,1,31,1,16,1,64,1,31,1,0,1
2,106100,16,31,30.987455,,0,2,0,0,29408,762,2745,76692,16,67,90,1,922,1,60,1,762,1,16883,1,1493,1,56081,1,401,1,2625,1,350,4,3046,4,1293,4,15791,4,31873,8,0,0,44918,24,80,1,170,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,63,1,31,1,16,1,63,1,31,1,0,1
3,140800,16,31,30.97999,,0,2,0,0,28328,1172,721,112472,16,67,170,1,1192,1,50,1,1152,1,25170,1,2335,1,81942,1,461,1,4008,1,451,4,5100,4,2244,4,23406,4,44989,8,0,0,67674,24,110,1,331,1,130,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,64,1,31,1,16,1,64,1,31,1,0,1
4,121200,16,31,30.972979,,0,2,0,0,17936,671,651,103264,16,67,50,1,1042,1,50,1,1112,1,21182,1,1743,1,77784,1,301,1,3276,1,341,4,4669,4,1753,4,22655,4,43907,8,0,0,65910,24,100,1,331,1,80,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,64,1,31,1,16,1,64,1,31,1,0,1
5,121200,16,31,30.966393,,0,2,0,0,17956,601,611,103244,16,67,90,1,862,1,20,1,902,1,23236,1,1222,1,76621,1,291,1,2996,1,331,4,4629,4,1774,4,22464,4,43456,8,0,0,65309,24,60,1,210,1,100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,64,1,31,1,16,1,64,1,31,1,0,1
6,116400,16,31,30.961182,,0,2,0,0,18987,591,661,97413,16,67,40,1,852,1,10,1,731,1,17885,1,1022,1,76561,1,311,1,2846,1,331,4,4629,4,1723,4,22384,4,43757,8,0,0,65479,24,50,1,190,1,60,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,64,1,31,1,16,1,64,1,31,1,0,1
7,121800,16,31,30.955942,,0,2,0,0,21011,2485,671,100789,16,67,30,1,822,1,20,1,701,1,17465,1,992,1,80469,1,291,1,2796,1,391,4,4579,4,1804,4,23396,4,44678,8,0,0,67403,24,70,1,200,1,70,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,64,1,31,1,16,1,64,1,31,1,0,1
8,112800,16,31,30.950468,,0,2,0,0,16209,631,581,96591,16,67,100,1,922,1,20,1,782,1,16913,1,1082,1,76481,1,291,1,2826,1,331,4,4639,4,1753,4,22515,4,43506,8,0,0,65439,24,40,1,180,1,60,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,64,1,31,1,16,1,64,1,31,1,0,1
9,113400,16,31,30.945265,,0,2,0,0,17240,491,671,96160,16,67,20,1,902,1,10,1,681,1,17124,1,1012,1,76151,1,261,1,2665,1,331,4,4629,4,1753,4,22394,4,43606,8,0,0,65329,24,40,1,180,1,60,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,64,1,31,1,16,1,64,1,31,1,0,1
