step,wall_ns,manifolds,pairs,top_y,awake,void,colors,wide_colors,waves,g_ns,u_ns,r_ns,sys_sum_ns,disp_lane,worker_lane_max,sys_physics_integrate_ns,sys_physics_integrate_n,sys_physics_gather_ns,sys_physics_gather_n,sys_select_broadphase_ns,sys_select_broadphase_n,sys_physics_broadphase_ns,sys_physics_broadphase_n,sys_physics_narrowphase_ns,sys_physics_narrowphase_n,sys_physics_build_graph_ns,sys_physics_build_graph_n,sys_physics_solve_colored_ns,sys_physics_solve_colored_n,sys_physics_apply_ns,sys_physics_apply_n,phys_solve_build_ns,phys_solve_build_n,phys_gravity_ns,phys_gravity_n,phys_warm_apply_ns,phys_warm_apply_n,phys_integrate_ns,phys_integrate_n,phys_pass_biased_ns,phys_pass_biased_n,phys_pass_relax_ns,phys_pass_relax_n,phys_color_wide_ns,phys_color_wide_n,phys_color_narrow_ns,phys_color_narrow_n,phys_restitution_ns,phys_restitution_n,phys_store_ns,phys_store_n,phys_write_back_ns,phys_write_back_n,phys_sleep_begin_ns,phys_sleep_begin_n,phys_sleep_freeze_ns,phys_sleep_freeze_n,phys_sleep_end_ns,phys_sleep_end_n,phys_np_dispatch_ns,phys_np_dispatch_n,phys_np_compact_ns,phys_np_compact_n,phys_np_axis_commit_ns,phys_np_axis_commit_n,phys_bp_verify_ns,phys_bp_verify_n,phys_bp_build_ns,phys_bp_build_n,phys_bp_query_ns,phys_bp_query_n,phys_bp_assemble_ns,phys_bp_assemble_n,phys_slots_wide,phys_slots_wide_n,phys_slots_narrow,phys_slots_narrow_n,phys_np_pairs,phys_np_pairs_n,phys_np_manifolds,phys_np_manifolds_n,phys_np_points,phys_np_points_n,phys_bp_pairs,phys_bp_pairs_n,phys_np_chunks,phys_np_chunks_n,phys_bp_queried,phys_bp_queried_n,phys_bp_members,phys_bp_members_n,phys_bp_rebuilds,phys_bp_rebuilds_n,phys_np_reused,phys_np_reused_n,phys_np_sep_hits,phys_np_sep_hits_n,phys_np_full,phys_np_full_n
0,3942100,4495,9570,35.998295,,0,9,9,108,99639,9529,4209,3842461,16,141,411,1,145919,1,240,1,509730,1,1150519,1,266969,1,1757161,1,11513,1,660208,1,13336,4,315755,4,83435,4,238623,4,401495,8,635909,108,0,0,4248,1,27494,1,3036,1,0,0,0,0,0,0,701760,1,134516,1,165247,1,39548,1,77033,1,339232,1,51442,1,17980,1,0,1,9570,1,4495,1,17980,1,9570,1,48,1,1241,1,0,1,0,1,0,1,0,1,9570,1
1,2238400,4196,9570,35.993866,,0,8,8,96,41929,1373,2575,2196471,16,152,150,1,44448,1,70,1,335585,1,361676,1,107723,1,1336287,1,10531,1,384191,1,11563,4,272500,4,78495,4,199635,4,360244,8,557304,96,0,0,2655,1,22835,1,2796,1,0,0,0,0,0,0,325835,1,20771,1,5451,1,9158,1,26132,1,248442,1,51482,1,15924,1,0,1,9570,1,4196,1,15924,1,9570,1,48,1,1241,1,0,1,0,1,0,1,5075,1,4495,1
2,1983500,4142,9570,35.986713,,0,8,8,96,31293,1273,3067,1952207,16,152,30,1,27064,1,60,1,290215,1,318741,1,84547,1,1220929,1,10621,1,283662,1,11783,4,269283,4,78566,4,192030,4,355825,8,544788,96,0,0,2655,1,23176,1,2675,1,0,0,0,0,0,0,286948,1,17505,1,5290,1,13577,1,21673,1,225326,1,29408,1,15744,1,0,1,9570,1,4142,1,15744,1,9570,1,48,1,1240,1,1,1,1,1,0,1,5157,1,4413,1
3,1949900,4111,9570,35.976837,,0,8,8,96,30568,2715,1484,1919332,16,152,110,1,27334,1,50,1,272580,1,306768,1,83986,1,1217983,1,10521,1,280245,1,11964,4,269494,4,79127,4,192231,4,354081,8,544829,96,0,0,2635,1,22765,1,2725,1,0,0,0,0,0,0,274874,1,17815,1,5150,1,4990,1,21994,1,216419,1,29007,1,15687,1,0,1,9570,1,4111,1,15687,1,9570,1,48,1,1240,1,1,1,0,1,0,1,5389,1,4181,1
4,1932100,4100,9570,35.964233,,0,8,8,96,29872,1263,2906,1902228,16,152,50,1,27444,1,70,1,263061,1,301828,1,83886,1,1215317,1,10571,1,277389,1,11894,4,268692,4,78946,4,192291,4,357568,8,546953,96,0,0,2595,1,21943,1,2735,1,0,0,0,0,0,0,270836,1,17465,1,4830,1,4890,1,20952,1,208243,1,28757,1,15670,1,0,1,9570,1,4100,1,15670,1,9570,1,48,1,1240,1,1,1,0,1,0,1,5440,1,4130,1
5,1910600,4087,9570,35.948902,,0,8,8,96,29694,1273,2826,1880906,16,152,60,1,27454,1,40,1,259234,1,296337,1,83095,1,1204175,1,10511,1,277440,1,11603,4,267049,4,78916,4,190638,4,349282,8,537093,96,0,0,2625,1,22665,1,2685,1,0,0,0,0,0,0,266598,1,16703,1,4679,1,4830,1,21984,1,203663,1,28577,1,15642,1,0,1,9570,1,4087,1,15642,1,9570,1,48,1,1240,1,1,1,0,1,0,1,5459,1,4111,1
6,1922400,4079,9570,35.93085,,0,8,8,96,29831,1132,1564,1892569,16,152,50,1,27705,1,50,1,257961,1,306347,1,83165,1,1206730,1,10561,1,276107,1,11823,4,267600,4,78626,4,195998,4,348300,8,542734,96,0,0,2565,1,21843,1,2735,1,0,0,0,0,0,0,275406,1,17475,1,4830,1,4850,1,21603,1,202732,1,28577,1,15666,1,0,1,9570,1,4079,1,15666,1,9570,1,48,1,1240,1,1,1,0,1,0,1,5474,1,4096,1
7,2077600,4073,9570,35.910072,,0,8,8,96,33501,1383,2054,2044099,16,152,110,1,27775,1,30,1,258332,1,301648,1,83365,1,1362128,1,10711,1,278462,1,12194,4,281868,4,89567,4,242540,4,423008,8,663494,96,0,0,5631,1,24709,1,2765,1,0,0,0,0,0,0,270736,1,17475,1,4820,1,4880,1,20891,1,203754,1,28607,1,15684,1,0,1,9570,1,4073,1,15684,1,9570,1,48,1,1240,1,1,1,0,1,0,1,5484,1,4086,1
8,2206800,4066,9570,35.88657,,0,8,8,96,33705,1623,2115,2173095,16,152,10,1,27384,1,30,1,261608,1,400854,1,84307,1,1388020,1,10882,1,314363,1,12505,4,273712,4,84467,4,232561,4,431495,8,661941,96,0,0,5581,1,28987,1,2725,1,0,0,0,0,0,0,359212,1,27885,1,4860,1,4910,1,21673,1,205768,1,29017,1,15684,1,0,1,9570,1,4066,1,15684,1,9570,1,48,1,1240,1,1,1,0,1,0,1,5493,1,4077,1
9,2394800,4061,9570,35.86034,,0,8,8,96,41163,1703,2375,2353637,16,152,150,1,31573,1,70,1,300605,1,350119,1,113054,1,1547185,1,10882,1,365063,1,14479,4,339372,4,91461,4,242941,4,450202,8,690768,96,0,0,5521,1,33577,1,2866,1,0,0,0,0,0,0,312925,1,21042,1,4860,1,12735,1,24579,1,226789,1,36031,1,15705,1,0,1,9570,1,4061,1,15705,1,9570,1,48,1,1240,1,1,1,0,1,0,1,5502,1,4068,1
10,2296300,4053,9570,35.831387,,0,8,8,96,32355,1583,2154,2263945,16,152,10,1,31172,1,60,1,287349,1,366917,1,108445,1,1459231,1,10761,1,351136,1,14008,4,305866,4,90800,4,235527,4,424691,8,658064,96,0,0,5521,1,25811,1,4288,1,0,0,0,0,0,0,332078,1,19338,1,4609,1,6002,1,23947,1,217200,1,39899,1,15690,1,0,1,9570,1,4053,1,15690,1,9570,1,48,1,1240,1,1,1,0,1,0,1,5506,1,4064,1
11,2133900,4054,9570,35.79971,,0,8,8,96,32177,1393,2044,2101723,16,152,30,1,27464,1,30,1,261648,1,407828,1,84377,1,1309574,1,10771,1,285295,1,12855,4,272420,4,84467,4,221689,4,397908,8,617553,96,0,0,5531,1,25210,1,2806,1,0,0,0,0,0,0,376426,1,17895,1,4729,1,5050,1,20721,1,206699,1,28997,1,15715,1,0,1,9570,1,4054,1,15715,1,9570,1,48,1,1240,1,1,1,0,1,0,1,5510,1,4060,1
12,2015100,4056,9570,35.765305,,0,8,8,96,33555,1403,1944,1981545,16,152,120,1,27535,1,30,1,261919,1,328581,1,83535,1,1269144,1,10681,1,276167,1,12094,4,269915,4,84087,4,209886,4,383650,8,591592,96,0,0,5511,1,23647,1,2786,1,0,0,0,0,0,0,298601,1,16493,1,4669,1,4840,1,21192,1,206269,1,29418,1,15716,1,0,1,9570,1,4056,1,15716,1,9570,1,48,1,1240,1,1,1,0,1,0,1,5509,1,4061,1
13,2040900,4055,9570,35.728176,,0,8,8,96,32562,1503,2326,2008338,16,152,90,1,27585,1,110,1,259534,1,323731,1,82353,1,1304254,1,10681,1,285896,1,16533,4,275516,4,90760,4,211780,4,390443,8,599897,96,0,0,5571,1,23487,1,2765,1,0,0,0,0,0,0,294493,1,16102,1,4509,1,4810,1,20801,1,204505,1,29218,1,15731,1,0,1,9570,1,4055,1,15731,1,9570,1,48,1,1240,1,1,1,0,1,0,1,5510,1,4060,1
14,2109300,4060,9570,35.688324,,0,8,8,96,32787,1353,1914,2076513,16,152,50,1,28146,1,20,1,257560,1,362137,1,82734,1,1335165,1,10701,1,275355,1,12074,4,274965,4,81572,4,236789,4,420383,8,655258,96,0,0,5581,1,24318,1,2775,1,0,0,0,0,0,0,331216,1,17445,1,4779,1,4900,1,20561,1,202661,1,29268,1,15731,1,0,1,9570,1,4060,1,15731,1,9570,1,48,1,1240,1,1,1,0,1,0,1,5509,1,4061,1
15,2090200,4057,9570,35.64575,,0,8,8,96,31712,1493,2135,2058488,16,152,90,1,27635,1,40,1,259795,1,383029,1,83205,1,1293993,1,10701,1,278361,1,12214,4,271668,4,84638,4,213303,4,400453,8,611621,96,0,0,5531,1,23557,1,2775,1,0,0,0,0,0,0,350845,1,18717,1,4639,1,5020,1,21853,1,203543,1,29188,1,15734,1,0,1,9570,1,4057,1,15734,1,9570,1,48,1,1240,1,1,1,0,1,0,1,5508,1,4062,1
16,2057400,4055,9570,35.600445,,0,8,8,96,31367,1403,2115,2026033,16,152,70,1,27945,1,80,1,270366,1,347979,1,83335,1,1285306,1,10952,1,275887,1,12284,4,270646,4,84838,4,212922,4,396045,8,606851,96,0,0,5501,1,23046,1,2735,1,0,0,0,0,0,0,316878,1,17595,1,4679,1,4890,1,21683,1,214685,1,28917,1,15727,1,0,1,9570,1,4055,1,15727,1,9570,1,48,1,1240,1,1,1,0,1,0,1,5511,1,4059,1
17,2063500,4051,9570,35.552414,,0,8,8,96,30472,1303,2204,2033028,16,152,100,1,27585,1,40,1,265616,1,319573,1,83616,1,1325836,1,10661,1,276337,1,11874,4,268963,4,81922,4,219825,4,437797,8,655418,96,0,0,3407,1,21663,1,2745,1,0,0,0,0,0,0,288972,1,17425,1,4639,1,4890,1,21102,1,210417,1,29007,1,15724,1,0,1,9570,1,4051,1,15724,1,9570,1,48,1,1240,1,1,1,0,1,0,1,5511,1,4059,1
18,2110400,4049,9570,35.501663,,0,8,8,96,30400,1363,2104,2080000,16,152,40,1,27885,1,40,1,262159,1,339543,1,82694,1,1356517,1,11122,1,274323,1,12575,4,273692,4,87824,4,232030,4,438819,8,668744,96,0,0,5591,1,27304,1,2996,1,0,0,0,0,0,0,308742,1,17414,1,4679,1,4749,1,21292,1,206709,1,29208,1,15728,1,0,1,9570,1,4049,1,15728,1,9570,1,48,1,1240,1,1,1,0,1,0,1,5517,1,4053,1
19,2701200,4050,9570,35.448185,,0,8,8,96,34637,1864,2405,2666563,16,152,40,1,27565,1,90,1,261608,1,497958,1,177652,1,1689767,1,11884,1,465632,1,15771,4,371406,4,84958,4,267129,4,433168,8,697892,96,0,0,5631,1,41332,1,2876,1,0,0,0,0,0,0,444522,1,32274,1,6162,1,4729,1,20601,1,205657,1,30390,1,15736,1,0,1,9570,1,4050,1,15736,1,9570,1,48,1,1240,1,1,1,0,1,0,1,5519,1,4051,1
20,3027500,4829,9570,35.391983,,0,14,12,144,33470,1523,3527,2994030,16,224,180,1,27725,1,130,1,286287,1,522925,1,181530,1,1964291,1,10962,1,526162,1,15090,4,403680,4,84367,4,303682,4,595149,8,859322,144,35981,24,5050,1,26813,1,2775,1,0,0,0,0,0,0,454920,1,42154,1,11914,1,5070,1,21483,1,230136,1,29308,1,18718,1,144,1,9570,1,4829,1,18862,1,9570,1,48,1,1240,1,1,1,0,1,0,1,4736,1,4834,1
21,2752800,4715,9570,35.333054,,0,13,11,132,36820,1413,5191,2715980,16,209,90,1,27635,1,50,1,328010,1,539579,1,155949,1,1652544,1,12124,1,442216,1,13006,4,331396,4,83976,4,254584,4,477766,8,704014,132,23146,24,3347,1,42013,1,2826,1,0,0,0,0,0,0,454991,1,63586,1,8958,1,6733,1,26072,1,252059,1,42474,1,17266,1,101,1,9570,1,4715,1,17367,1,9570,1,48,1,1240,1,1,1,0,1,0,1,4361,1,5209,1
22,2551400,4565,9570,35.2714,,0,13,10,120,31298,1423,3948,2520102,16,212,70,1,32104,1,150,1,322138,1,395313,1,153153,1,1606522,1,10651,1,442226,1,12876,4,351857,4,79177,4,237881,4,448228,8,639506,120,42654,36,3667,1,26412,1,2775,1,0,0,0,0,0,0,350615,1,22515,1,7795,1,6433,1,26502,1,245496,1,43075,1,16624,1,220,1,9570,1,4565,1,16844,1,9570,1,48,1,1240,1,1,1,0,1,0,1,4678,1,4892,1
23,2226000,4496,9570,35.207024,,0,13,10,120,31733,1182,4149,2194267,16,212,40,1,28346,1,40,1,280345,1,381085,1,102202,1,1391597,1,10611,1,321106,1,11483,4,297529,4,78986,4,227581,4,422006,8,607242,120,38196,36,2906,1,26132,1,2685,1,0,0,0,0,0,0,344813,1,18697,1,5982,1,4749,1,22284,1,224024,1,29108,1,16445,1,200,1,9570,1,4496,1,16645,1,9570,1,48,1,1240,1,1,1,0,1,0,1,4859,1,4711,1
24,2128900,4419,9570,35.13992,,0,12,10,120,29431,1363,3818,2099469,16,200,90,1,28005,1,40,1,274273,1,346266,1,98946,1,1341177,1,10671,1,310144,1,11864,4,292710,4,79648,4,212551,4,401846,8,594718,120,15861,24,3767,1,24579,1,2705,1,0,0,0,0,0,0,310936,1,18376,1,5731,1,4759,1,21012,1,219004,1,29288,1,16356,1,88,1,9570,1,4419,1,16444,1,9570,1,48,1,1240,1,1,1,0,1,0,1,4975,1,4595,1
25,2146800,4390,9570,35.07009,,0,12,9,108,30127,1303,3487,2116673,16,200,10,1,27454,1,40,1,268482,1,353540,1,99647,1,1356788,1,10711,1,304533,1,11052,4,290225,4,79528,4,220096,4,419631,8,583035,108,53205,36,2836,1,24899,1,2685,1,0,0,0,0,0,0,318571,1,18477,1,5371,1,4739,1,21122,1,213473,1,28967,1,16055,1,291,1,9570,1,4390,1,16346,1,9570,1,48,1,1240,1,1,1,0,1,0,1,5061,1,4509,1
26,2181000,4353,9570,34.997536,,0,12,9,108,29919,1172,3999,2151081,16,200,40,1,27605,1,70,1,266618,1,373530,1,98545,1,1373691,1,10982,1,300856,1,11252,4,307609,4,79167,4,224735,4,420162,8,596431,108,44468,36,2866,1,23076,1,2796,1,0,0,0,0,0,0,337719,1,19539,1,5401,1,4759,1,21052,1,211559,1,29088,1,16062,1,229,1,9570,1,4353,1,16291,1,9570,1,48,1,1240,1,1,1,0,1,0,1,5113,1,4457,1
27,2095300,4336,9570,34.92226,,0,12,9,108,29768,1242,3858,2065532,16,200,60,1,27354,1,100,1,265195,1,338861,1,98325,1,1324904,1,10731,1,299393,1,11463,4,287329,4,79477,4,216990,4,400423,8,573937,108,39618,36,2826,1,22976,1,2786,1,0,0,0,0,0,0,303992,1,18487,1,5521,1,4719,1,21012,1,209635,1,29629,1,16019,1,201,1,9570,1,4336,1,16220,1,9570,1,48,1,1240,1,1,1,0,1,0,1,5148,1,4422,1
28,2480200,4982,9570,34.844257,,0,14,11,132,30948,1323,4910,2449252,16,224,60,1,27545,1,50,1,268402,1,431044,1,122473,1,1589068,1,10611,1,359272,1,12064,4,332559,4,79057,4,255666,4,514760,8,700818,132,64698,36,3276,1,28346,1,2745,1,0,0,0,0,0,0,388089,1,21523,1,9519,1,4749,1,20200,1,207832,1,35430,1,18465,1,392,1,9570,1,4982,1,18857,1,9570,1,48,1,1240,1,1,1,0,1,0,1,4511,1,5059,1
29,2303100,4783,9570,34.763527,,0,14,11,132,30267,1263,4469,2272833,16,224,10,1,27414,1,40,1,264404,1,387407,1,114817,1,1468018,1,10721,1,343260,1,11964,4,316988,4,80089,4,236769,4,444731,8,648464,132,28567,36,3136,1,27074,1,2745,1,0,0,0,0,0,0,349883,1,19439,1,6463,1,4800,1,21523,1,208333,1,29518,1,17239,1,139,1,9570,1,4783,1,17378,1,9570,1,48,1,1240,1,1,1,0,1,0,1,4166,1,5404,1
30,2278100,4670,9570,34.680073,,0,13,11,132,30307,1252,4299,2247793,16,212,50,1,26783,1,120,1,264855,1,398219,1,111010,1,1436045,1,10711,1,332128,1,12124,4,310255,4,79528,4,232230,4,436775,8,639486,132,25220,24,3046,1,26002,1,2705,1,0,0,0,0,0,0,359773,1,18857,1,6383,1,4779,1,21092,1,209485,1,29348,1,16931,1,131,1,9570,1,4670,1,17062,1,9570,1,48,1,1240,1,1,1,0,1,0,1,4483,1,5087,1
31,2262900,4639,9570,34.593895,,0,13,11,132,31370,1113,4890,2231530,16,212,30,1,26943,1,70,1,266909,1,376035,1,110739,1,1439822,1,10982,1,330004,1,12094,4,312329,4,80590,4,236709,4,435002,8,643394,132,23426,24,3066,1,26162,1,2755,1,0,0,0,0,0,0,337849,1,18968,1,6182,1,4769,1,22084,1,210818,1,29038,1,16699,1,106,1,9570,1,4639,1,16805,1,9570,1,48,1,1240,1,1,1,0,1,0,1,4722,1,4848,1
32,2242200,4573,9570,34.504993,,0,13,11,132,31040,1222,4309,2211160,16,212,30,1,27825,1,60,1,276077,1,367127,1,109918,1,1419322,1,10801,1,321327,1,12435,4,306637,4,80379,4,232861,4,431906,8,635027,132,25430,24,3878,1,25931,1,2745,1,0,0,0,0,0,0,330024,1,18427,1,5872,1,4890,1,21803,1,219385,1,29819,1,16368,1,130,1,9570,1,4573,1,16498,1,9570,1,48,1,1240,1,1,1,0,1,0,1,4818,1,4752,1
33,2225400,4491,9570,34.413364,,0,13,11,132,29891,1212,4639,2195509,16,212,20,1,27565,1,40,1,270245,1,383279,1,107653,1,1395865,1,10841,1,316607,1,12605,4,300756,4,79718,4,227551,4,426144,8,628966,132,20090,24,2996,1,25511,1,2765,1,0,0,0,0,0,0,344853,1,19178,1,6262,1,4779,1,21332,1,214365,1,29599,1,16106,1,116,1,9570,1,4491,1,16222,1,9570,1,48,1,1240,1,1,1,0,1,0,1,4921,1,4649,1
34,2475300,5031,9570,34.31901,,0,14,11,132,29195,1313,4620,2446105,16,224,30,1,27214,1,60,1,265716,1,405704,1,128745,1,1607875,1,10761,1,354111,1,12415,4,336988,4,79417,4,291447,4,497926,8,723673,132,61081,36,3547,1,27955,1,2755,1,0,0,0,0,0,0,361556,1,20992,1,9880,1,4769,1,21643,1,209996,1,29078,1,17973,1,388,1,9570,1,5031,1,18361,1,9570,1,48,1,1240,1,1,1,0,1,0,1,4411,1,5159,1
35,2369000,4806,9570,34.221935,,0,14,11,132,30488,1283,4449,2338512,16,224,10,1,27845,1,20,1,282179,1,395343,1,120489,1,1501815,1,10811,1,348721,1,13026,4,325114,4,80399,4,239735,4,459861,8,664596,132,30551,36,3186,1,27725,1,2765,1,0,0,0,0,0,0,354683,1,20060,1,7495,1,6162,1,20691,1,225597,1,29508,1,16833,1,118,1,9570,1,4806,1,16951,1,9570,1,48,1,1240,1,1,1,0,1,0,1,4151,1,5419,1
36,2314500,4646,9570,34.12213,,0,14,11,132,29814,1393,4660,2284686,16,224,50,1,27084,1,70,1,273141,1,400373,1,116180,1,1457096,1,10691,1,336867,1,12485,4,312880,4,80299,4,234595,4,445322,8,647021,132,28236,36,3928,1,26613,1,2715,1,0,0,0,0,0,0,359202,1,19739,1,7254,1,4789,1,21352,1,217341,1,29478,1,16171,1,126,1,9570,1,4646,1,16297,1,9570,1,48,1,1240,1,1,1,0,1,0,1,4397,1,5173,1
