step,wall_ns,manifolds,pairs,top_y,awake,void,colors,wide_colors,waves,g_ns,u_ns,r_ns,sys_sum_ns,disp_lane,worker_lane_max,sys_physics_integrate_ns,sys_physics_integrate_n,sys_physics_gather_ns,sys_physics_gather_n,sys_select_broadphase_ns,sys_select_broadphase_n,sys_physics_broadphase_ns,sys_physics_broadphase_n,sys_physics_narrowphase_ns,sys_physics_narrowphase_n,sys_physics_build_graph_ns,sys_physics_build_graph_n,sys_physics_solve_colored_ns,sys_physics_solve_colored_n,sys_physics_apply_ns,sys_physics_apply_n,phys_solve_build_ns,phys_solve_build_n,phys_gravity_ns,phys_gravity_n,phys_warm_apply_ns,phys_warm_apply_n,phys_integrate_ns,phys_integrate_n,phys_pass_biased_ns,phys_pass_biased_n,phys_pass_relax_ns,phys_pass_relax_n,phys_color_wide_ns,phys_color_wide_n,phys_color_narrow_ns,phys_color_narrow_n,phys_restitution_ns,phys_restitution_n,phys_store_ns,phys_store_n,phys_write_back_ns,phys_write_back_n,phys_sleep_begin_ns,phys_sleep_begin_n,phys_sleep_freeze_ns,phys_sleep_freeze_n,phys_sleep_end_ns,phys_sleep_end_n,phys_np_dispatch_ns,phys_np_dispatch_n,phys_np_compact_ns,phys_np_compact_n,phys_np_axis_commit_ns,phys_np_axis_commit_n,phys_slots_wide,phys_slots_wide_n,phys_slots_narrow,phys_slots_narrow_n,phys_np_pairs,phys_np_pairs_n,phys_np_manifolds,phys_np_manifolds_n,phys_np_points,phys_np_points_n,phys_bp_pairs,phys_bp_pairs_n,phys_np_chunks,phys_np_chunks_n
0,516900,16,31,30.998297,,0,2,0,0,161338,11062,2094,355562,16,67,782,1,45841,1,541,1,8326,1,40199,1,45600,1,212890,1,1383,1,131971,1,1743,4,4238,4,3307,4,20961,4,36903,8,0,0,55770,24,100,1,2385,1,220,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,64,1,31,1,16,1,64,1,31,1,0,1
1,146000,16,31,30.993937,,0,2,0,0,48628,812,681,97372,16,67,120,1,6813,1,50,1,1353,1,17274,1,1363,1,69948,1,451,1,4990,1,341,4,3036,4,1453,4,19539,4,36843,8,0,0,55700,24,80,1,2735,1,120,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,64,1,31,1,16,1,64,1,31,1,0,1
2,107700,16,31,30.987455,,0,2,0,0,22832,601,1814,84868,16,67,60,1,751,1,90,1,691,1,16162,1,982,1,65840,1,291,1,3818,1,341,4,2826,4,1172,4,19018,4,37264,8,0,0,54468,24,60,1,681,1,60,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,63,1,31,1,16,1,63,1,31,1,0,1
3,103200,16,31,30.97999,,0,2,0,0,21368,531,481,81832,16,67,10,1,611,1,20,1,611,1,15040,1,832,1,64447,1,261,1,3808,1,240,4,2846,4,1192,4,18737,4,36202,8,0,0,54458,24,100,1,711,1,80,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,64,1,31,1,16,1,64,1,31,1,0,1
4,93000,16,31,30.972979,,0,2,0,0,20647,471,531,72353,16,67,20,1,591,1,20,1,531,1,14779,1,691,1,55419,1,301,1,3597,1,261,4,2445,4,1052,4,16132,4,30691,8,0,0,46291,24,80,1,641,1,50,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,64,1,31,1,16,1,64,1,31,1,0,1
5,84700,16,31,30.966393,,0,2,0,0,18149,392,510,66551,16,67,10,1,481,1,20,1,401,1,13406,1,561,1,51462,1,210,1,2886,1,230,4,2285,4,1002,4,14980,4,28927,8,0,0,43396,24,50,1,671,1,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,64,1,31,1,16,1,64,1,31,1,0,1
6,84600,16,31,30.961182,,0,2,0,0,19251,431,421,65349,16,67,10,1,531,1,20,1,401,1,11413,1,571,1,52163,1,240,1,2876,1,240,4,2345,4,922,4,15080,4,29558,8,0,0,44217,24,50,1,621,1,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,64,1,31,1,16,1,64,1,31,1,0,1
7,87900,16,31,30.955942,,0,2,0,0,20497,2054,421,67403,16,67,10,1,481,1,10,1,401,1,11092,1,561,1,54588,1,261,1,2866,1,230,4,2295,4,1032,4,15641,4,29769,8,0,0,44989,24,50,1,601,1,50,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,64,1,31,1,16,1,64,1,31,1,0,1
8,83600,16,31,30.950468,,0,2,0,0,18642,441,502,64958,16,67,40,1,481,1,10,1,421,1,10841,1,531,1,52403,1,230,1,2896,1,271,4,2315,4,1022,4,15291,4,29548,8,0,0,44337,24,40,1,531,1,50,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,64,1,31,1,16,1,64,1,31,1,0,1
9,83300,16,31,30.945265,,0,2,0,0,18712,431,501,64588,16,67,20,1,521,1,20,1,401,1,10942,1,511,1,51953,1,220,1,2775,1,230,4,2375,4,1012,4,15050,4,29408,8,0,0,43957,24,40,1,581,1,50,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,64,1,31,1,16,1,64,1,31,1,0,1
