arm,step,manifolds_live,points
full_step/1,996,5060,17227
full_step/1,997,5061,17232
full_step/1,998,5061,17228
full_step/1,999,5061,17230
full_step/1,1000,5061,17228
full_step/1,1001,5062,17228
full_step/1,1002,5061,17226
full_step/1,1003,5060,17227
full_step/1,1004,5059,17225
full_step/1,1005,5059,17226
full_step/1,1006,5058,17222
full_step/1,1007,5062,17229
full_step/1,1008,5061,17226
full_step/1,1009,5060,17226
full_step/1,1010,5061,17233
full_step/1,1011,5060,17229
full_step/1,1012,5061,17230
full_step/1,1013,5062,17230
full_step/1,1014,5062,17227
full_step/1,1015,5063,17230
full_step/1,1016,5062,17232
full_step/1,1017,5063,17234
full_step/1,1018,5063,17234
full_step/1,1019,5063,17233
full_step/1,1020,5062,17233
full_step/1,1021,5061,17231
full_step/1,1022,5063,17233
full_step/1,1023,5063,17232
full_step/1,1024,5063,17232
full_step/1,1025,5063,17231
full_step/1,1026,5063,17233
full_step/1,1027,5063,17232
full_step/1,1028,5063,17232
full_step/1,1029,5063,17231
full_step/1,1030,5063,17234
full_step/1,1031,5063,17233
full_step/1,1032,5063,17230
full_step/1,1033,5063,17231
full_step/1,1034,5063,17230
full_step/1,1035,5063,17230
full_step/1,1036,5062,17229
full_step/1,1037,5063,17229
full_step/1,1038,5063,17230
full_step/1,1039,5062,17230
full_step/1,1040,5063,17231
full_step/1,1041,5062,17231
full_step/1,1042,5063,17232
full_step/1,1043,5063,17233
full_step/1,1044,5063,17234
full_step/1,1045,5063,17232
full_step/1,1046,5062,17230
full_step/1,1047,5063,17233
full_step/1,1048,5063,17230
full_step/1,1049,5062,17228
full_step/1,1050,5063,17231
full_step/1,1051,5062,17230
full_step/1,1052,5063,17232
full_step/1,1053,5063,17231
full_step/1,1054,5062,17232
full_step/1,1055,5063,17231
full_step/1,1056,5063,17232
full_step/1,1057,5062,17229
full_step/1,1058,5063,17231
full_step/1,1059,5063,17232
full_step/1,1060,5062,17227
full_step/1,1061,5063,17232
full_step/1,1062,5062,17229
full_step/1,1063,5063,17230
full_step/1,1064,5062,17229
full_step/1,1065,5063,17233
full_step/1,1066,5063,17237
full_step/1,1067,5063,17235
full_step/1,1068,5062,17233
full_step/1,1069,5063,17236
full_step/1,1070,5063,17236
full_step/1,1071,5061,17236
full_step/1,1072,5062,17232
full_step/1,1073,5061,17234
full_step/1,1074,5060,17234
full_step/1,1075,5061,17232
full_step/1,1076,5060,17230
full_step/1,1077,5061,17229
full_step/1,1078,5060,17227
full_step/1,1079,5062,17231
full_step/1,1080,5062,17230
full_step/1,1081,5063,17231
full_step/1,1082,5063,17227
full_step/1,1083,5064,17230
full_step/1,1084,5063,17232
full_step/1,1085,5064,17232
full_step/1,1086,5062,17229
full_step/1,1087,5063,17228
full_step/1,1088,5062,17228
full_step/1,1089,5063,17227
full_step/1,1090,5061,17228
full_step/1,1091,5062,17227
full_step/1,1092,5061,17227
full_step/1,1093,5062,17224
full_step/1,1094,5062,17228
full_step/1,1095,5062,17232
full_step/1,1096,5063,17234
full_step/1,1097,5062,17228
full_step/1,1098,5062,17232
full_step/1,1099,5064,17230
full_step/1,1100,5063,17233
full_step/1,1101,5063,17233
full_step/1,1102,5061,17230
full_step/1,1103,5063,17231
full_step/1,1104,5062,17229
full_step/1,1105,5064,17229
full_step/1,1106,5065,17235
full_step/1,1107,5064,17234
full_step/1,1108,5064,17240
full_step/1,1109,5064,17239
full_step/1,1110,5064,17238
full_step/1,1111,5064,17236
full_step/1,1112,5064,17236
full_step/1,1113,5064,17238
full_step/1,1114,5066,17235
full_step/1,1115,5067,17238
full_step/1,1116,5067,17239
full_step/1,1117,5067,17239
full_step/1,1118,5067,17239
full_step/1,1119,5068,17242
full_step/1,1120,5068,17245
full_step/1,1121,5068,17241
full_step/1,1122,5067,17242
full_step/1,1123,5066,17241
full_step/1,1124,5067,17242
full_step/1,1125,5067,17242
full_step/1,1126,5067,17242
full_step/1,1127,5067,17238
full_step/1,1128,5067,17242
full_step/1,1129,5067,17241
full_step/1,1130,5066,17239
full_step/1,1131,5066,17241
full_step/1,1132,5066,17243
full_step/1,1133,5066,17241
full_step/1,1134,5065,17241
full_step/1,1135,5065,17241
full_step/1,1136,5065,17239
full_step/1,1137,5065,17239
full_step/1,1138,5065,17240
full_step/1,1139,5064,17240
full_step/1,1140,5065,17239
full_step/1,1141,5065,17237
full_step/1,1142,5065,17237
full_step/1,1143,5065,17238
full_step/1,1144,5064,17238
full_step/1,1145,5065,17240
full_step/1,1146,5066,17240
full_step/1,1147,5065,17240
full_step/1,1148,5066,17242
full_step/1,1149,5066,17240
full_step/1,1150,5065,17242
full_step/1,1151,5066,17240
full_step/1,1152,5066,17241
full_step/1,1153,5066,17241
full_step/1,1154,5066,17240
full_step/1,1155,5064,17236
full_step/1,1156,5064,17239
full_step/1,1157,5064,17239
full_step/1,1158,5064,17237
full_step/1,1159,5064,17238
full_step/1,1160,5064,17236
full_step/1,1161,5064,17236
full_step/1,1162,5064,17239
full_step/1,1163,5064,17237
full_step/1,1164,5064,17240
full_step/1,1165,5065,17242
full_step/1,1166,5064,17238
full_step/1,1167,5064,17240
full_step/1,1168,5063,17240
full_step/1,1169,5064,17241
full_step/1,1170,5064,17243
full_step/1,1171,5065,17243
full_step/1,1172,5065,17242
full_step/1,1173,5065,17242
full_step/1,1174,5066,17243
full_step/1,1175,5066,17244
full_step/1,1176,5066,17242
full_step/1,1177,5066,17243
full_step/1,1178,5065,17243
full_step/1,1179,5066,17244
full_step/1,1180,5067,17248
full_step/1,1181,5065,17246
full_step/1,1182,5066,17246
full_step/1,1183,5065,17248
full_step/1,1184,5065,17245
full_step/1,1185,5065,17245
full_step/1,1186,5065,17246
full_step/1,1187,5065,17247
full_step/1,1188,5065,17246
full_step/1,1189,5065,17245
full_step/1,1190,5065,17241
full_step/1,1191,5065,17246
full_step/1,1192,5064,17242
full_step/1,1193,5064,17243
full_step/1,1194,5066,17247
full_step/1,1195,5066,17250
full_step/1,1196,5066,17250
full_step/1,1197,5066,17250
full_step/1,1198,5066,17248
full_step/1,1199,5066,17247
full_step/1,1200,5066,17248
full_step/1,1201,5066,17245
full_step/1,1202,5066,17248
full_step/1,1203,5066,17249
full_step/1,1204,5066,17247
full_step/1,1205,5067,17249
full_step/1,1206,5066,17247
full_step/1,1207,5067,17248
full_step/1,1208,5066,17247
full_step/1,1209,5066,17248
full_step/1,1210,5066,17249
full_step/1,1211,5066,17250
full_step/1,1212,5066,17248
full_step/1,1213,5066,17247
full_step/1,1214,5066,17246
full_step/1,1215,5066,17246
full_step/1,1216,5066,17244
full_step/1,1217,5066,17246
full_step/1,1218,5066,17244
full_step/1,1219,5066,17246
full_step/1,1220,5067,17250
full_step/1,1221,5067,17249
full_step/1,1222,5066,17250
full_step/1,1223,5067,17253
full_step/1,1224,5067,17251
full_step/1,1225,5067,17252
full_step/1,1226,5066,17251
full_step/1,1227,5067,17252
full_step/1,1228,5067,17251
full_step/1,1229,5067,17251
full_step/1,1230,5067,17249
full_step/1,1231,5067,17250
full_step/1,1232,5067,17248
full_step/1,1233,5067,17248
full_step/1,1234,5067,17245
full_step/1,1235,5067,17244
full_step/1,1236,5067,17245
full_step/1,1237,5067,17244
full_step/1,1238,5067,17247
full_step/1,1239,5067,17245
full_step/1,1240,5068,17247
full_step/1,1241,5068,17246
full_step/1,1242,5068,17245
full_step/1,1243,5068,17246
full_step/1,1244,5068,17245
full_step/1,1245,5068,17247
full_step/1,1246,5069,17248
full_step/1,1247,5068,17249
full_step/1,1248,5068,17248
full_step/1,1249,5068,17248
full_step/1,1250,5068,17249
full_step/1,1251,5069,17250
full_step/1,1252,5069,17253
full_step/1,1253,5068,17249
full_step/1,1254,5068,17248
full_step/1,1255,5068,17249
full_step/1,1256,5069,17249
full_step/1,1257,5068,17251
full_step/1,1258,5068,17252
full_step/1,1259,5068,17251
full_step/1,1260,5068,17253
full_step/1,1261,5068,17253
full_step/1,1262,5069,17252
full_step/1,1263,5069,17255
full_step/1,1264,5069,17253
full_step/1,1265,5069,17252
full_step/1,1266,5069,17253
full_step/1,1267,5069,17253
full_step/1,1268,5069,17251
full_step/1,1269,5069,17254
full_step/1,1270,5070,17255
full_step/1,1271,5070,17255
full_step/1,1272,5070,17255
full_step/1,1273,5069,17251
full_step/1,1274,5070,17253
full_step/1,1275,5070,17253
full_step/1,1276,5069,17254
full_step/1,1277,5070,17253
full_step/1,1278,5070,17254
full_step/1,1279,5070,17253
full_step/1,1280,5069,17253
full_step/1,1281,5069,17256
full_step/1,1282,5069,17253
full_step/1,1283,5070,17254
full_step/1,1284,5070,17256
full_step/1,1285,5069,17254
full_step/1,1286,5069,17254
full_step/1,1287,5069,17255
full_step/1,1288,5069,17251
full_step/1,1289,5069,17255
full_step/1,1290,5069,17257
full_step/1,1291,5069,17256
full_step/1,1292,5069,17256
full_step/1,1293,5068,17255
full_step/1,1294,5068,17253
full_step/1,1295,5069,17253
full_step/1,1296,5069,17254
full_step/1,1297,5068,17256
full_step/1,1298,5069,17255
full_step/1,1299,5070,17259
full_step/1,1300,5070,17258
full_step/1,1301,5069,17257
full_step/1,1302,5069,17257
full_step/1,1303,5070,17254
full_step/1,1304,5070,17259
full_step/1,1305,5069,17253
full_step/1,1306,5069,17252
full_step/1,1307,5069,17257
full_step/1,1308,5070,17257
full_step/1,1309,5069,17258
full_step/1,1310,5070,17258
full_step/1,1311,5070,17259
full_step/1,1312,5069,17261
full_step/1,1313,5070,17261
full_step/1,1314,5070,17262
full_step/1,1315,5070,17261
full_step/1,1316,5070,17263
full_step/1,1317,5070,17263
full_step/1,1318,5070,17260
full_step/1,1319,5070,17254
full_step/1,1320,5069,17257
full_step/1,1321,5070,17261
full_step/1,1322,5069,17264
full_step/1,1323,5070,17267
full_step/1,1324,5070,17267
full_step/1,1325,5068,17265
full_step/1,1326,5068,17269
full_step/1,1327,5068,17269
full_step/1,1328,5067,17266
full_step/1,1329,5067,17266
full_step/1,1330,5067,17267
full_step/1,1331,5067,17268
full_step/1,1332,5069,17266
full_step/1,1333,5068,17267
full_step/1,1334,5070,17270
full_step/1,1335,5069,17269
full_step/1,1336,5070,17270
full_step/1,1337,5069,17270
full_step/1,1338,5069,17270
full_step/1,1339,5068,17270
full_step/1,1340,5068,17269
full_step/1,1341,5069,17272
full_step/1,1342,5068,17271
full_step/1,1343,5068,17270
full_step/1,1344,5068,17272
full_step/1,1345,5068,17272
full_step/1,1346,5069,17272
full_step/1,1347,5069,17273
full_step/1,1348,5069,17272
full_step/1,1349,5069,17272
full_step/1,1350,5069,17271
full_step/1,1351,5069,17272
full_step/1,1352,5069,17272
full_step/1,1353,5069,17273
full_step/1,1354,5069,17272
full_step/1,1355,5069,17273
full_step/1,1356,5068,17271
full_step/1,1357,5069,17274
full_step/1,1358,5068,17274
full_step/1,1359,5068,17274
full_step/1,1360,5069,17273
full_step/1,1361,5068,17276
full_step/1,1362,5068,17276
full_step/1,1363,5068,17277
full_step/1,1364,5069,17275
full_step/1,1365,5068,17274
full_step/1,1366,5067,17270
full_step/1,1367,5068,17271
full_step/1,1368,5066,17268
full_step/1,1369,5066,17269
full_step/1,1370,5067,17273
full_step/1,1371,5067,17274
full_step/1,1372,5067,17274
full_step/1,1373,5067,17273
full_step/1,1374,5067,17273
full_step/1,1375,5067,17273
full_step/1,1376,5068,17273
full_step/1,1377,5068,17272
full_step/1,1378,5067,17272
full_step/1,1379,5068,17271
full_step/1,1380,5067,17271
full_step/1,1381,5067,17269
full_step/1,1382,5068,17269
full_step/1,1383,5067,17271
full_step/1,1384,5068,17270
full_step/1,1385,5068,17268
full_step/1,1386,5068,17269
full_step/1,1387,5068,17273
full_step/1,1388,5067,17274
full_step/1,1389,5066,17271
full_step/1,1390,5067,17271
full_step/1,1391,5066,17273
full_step/1,1392,5068,17275
full_step/1,1393,5068,17275
full_step/1,1394,5068,17275
full_step/1,1395,5068,17276
full_step/1,1396,5068,17276
full_step/1,1397,5068,17271
full_step/1,1398,5067,17269
full_step/1,1399,5068,17271
full_step/1,1400,5067,17271
full_step/1,1401,5067,17269
full_step/1,1402,5067,17271
full_step/1,1403,5067,17270
full_step/1,1404,5067,17271
full_step/1,1405,5067,17272
full_step/1,1406,5067,17273
full_step/1,1407,5067,17275
full_step/1,1408,5067,17275
full_step/1,1409,5067,17275
full_step/1,1410,5067,17275
full_step/1,1411,5067,17274
full_step/1,1412,5067,17273
full_step/1,1413,5068,17278
full_step/1,1414,5068,17281
full_step/1,1415,5067,17282
full_step/1,1416,5067,17279
full_step/1,1417,5067,17279
full_step/1,1418,5068,17281
full_step/1,1419,5069,17278
full_step/1,1420,5069,17280
full_step/1,1421,5070,17282
full_step/1,1422,5069,17281
full_step/1,1423,5068,17278
full_step/1,1424,5069,17284
full_step/1,1425,5069,17280
full_step/1,1426,5069,17280
full_step/1,1427,5068,17277
full_step/1,1428,5069,17282
full_step/1,1429,5069,17282
full_step/1,1430,5070,17285
full_step/1,1431,5068,17282
full_step/1,1432,5068,17283
full_step/1,1433,5067,17282
full_step/1,1434,5067,17280
full_step/1,1435,5066,17281
full_step/1,1436,5066,17279
full_step/1,1437,5067,17278
full_step/1,1438,5067,17282
full_step/1,1439,5066,17283
full_step/1,1440,5067,17282
full_step/1,1441,5066,17281
full_step/1,1442,5067,17282
full_step/1,1443,5066,17282
full_step/1,1444,5066,17282
full_step/1,1445,5066,17283
full_step/1,1446,5067,17282
full_step/1,1447,5067,17281
full_step/1,1448,5067,17280
full_step/1,1449,5067,17280
full_step/1,1450,5067,17279
full_step/1,1451,5066,17277
full_step/1,1452,5067,17274
full_step/1,1453,5067,17276
full_step/1,1454,5066,17277
full_step/1,1455,5068,17277
full_step/1,1456,5067,17277
full_step/1,1457,5068,17278
full_step/1,1458,5067,17278
full_step/1,1459,5068,17276
full_step/1,1460,5067,17276
full_step/1,1461,5067,17275
full_step/1,1462,5066,17270
full_step/1,1463,5067,17272
full_step/1,1464,5067,17273
full_step/1,1465,5066,17271
full_step/1,1466,5066,17271
full_step/1,1467,5066,17273
full_step/1,1468,5067,17272
full_step/1,1469,5066,17273
full_step/1,1470,5067,17279
full_step/1,1471,5067,17275
full_step/1,1472,5066,17279
full_step/1,1473,5066,17279
full_step/1,1474,5067,17284
full_step/1,1475,5066,17280
full_step/1,1476,5067,17281
full_step/1,1477,5066,17283
full_step/1,1478,5068,17282
full_step/1,1479,5067,17281
full_step/1,1480,5068,17280
full_step/1,1481,5068,17281
full_step/1,1482,5067,17279
full_step/1,1483,5068,17288
full_step/1,1484,5067,17282
full_step/1,1485,5068,17289
full_step/1,1486,5067,17288
full_step/1,1487,5069,17290
full_step/1,1488,5069,17292
full_step/1,1489,5068,17290
full_step/1,1490,5069,17289
full_step/1,1491,5068,17291
full_step/1,1492,5069,17290
full_step/1,1493,5068,17289
full_step/1,1494,5069,17287
full_step/1,1495,5066,17286
full_step/1,1496,5067,17285
full_step/1,1497,5065,17282
full_step/1,1498,5066,17283
full_step/1,1499,5067,17284
full_step/1,1500,5068,17290
full_step/1,1501,5068,17288
full_step/1,1502,5069,17284
full_step/1,1503,5068,17284
full_step/1,1504,5066,17283
full_step/1,1505,5065,17279
full_step/1,1506,5066,17282
full_step/1,1507,5067,17283
full_step/1,1508,5067,17284
full_step/1,1509,5066,17283
full_step/1,1510,5066,17283
full_step/1,1511,5067,17283
full_step/1,1512,5068,17282
full_step/1,1513,5067,17284
full_step/1,1514,5068,17284
full_step/1,1515,5068,17281
full_step/1,1516,5068,17286
full_step/1,1517,5067,17283
full_step/1,1518,5068,17285
full_step/1,1519,5067,17286
full_step/1,1520,5067,17285
full_step/1,1521,5065,17280
full_step/1,1522,5066,17287
full_step/1,1523,5065,17281
full_step/1,1524,5064,17278
full_step/1,1525,5065,17279
full_step/1,1526,5065,17277
full_step/1,1527,5064,17281
full_step/1,1528,5065,17281
full_step/1,1529,5064,17280
full_step/1,1530,5064,17282
full_step/1,1531,5065,17282
full_step/1,1532,5065,17286
full_step/1,1533,5064,17284
full_step/1,1534,5065,17285
full_step/1,1535,5065,17286
full_step/1,1536,5063,17282
full_step/1,1537,5064,17287
full_step/1,1538,5063,17283
full_step/1,1539,5064,17285
full_step/1,1540,5064,17282
full_step/1,1541,5063,17282
full_step/1,1542,5063,17279
full_step/1,1543,5063,17280
full_step/1,1544,5063,17282
full_step/1,1545,5063,17283
full_step/1,1546,5063,17281
full_step/1,1547,5063,17281
full_step/1,1548,5064,17280
full_step/1,1549,5063,17279
full_step/1,1550,5064,17278
full_step/1,1551,5063,17280
full_step/1,1552,5064,17279
full_step/1,1553,5063,17276
full_step/1,1554,5063,17278
full_step/1,1555,5064,17277
full_step/1,1556,5064,17279
full_step/1,1557,5063,17279
full_step/1,1558,5065,17281
full_step/1,1559,5066,17279
full_step/1,1560,5065,17281
full_step/1,1561,5066,17280
full_step/1,1562,5065,17281
full_step/1,1563,5066,17281
full_step/1,1564,5065,17281
full_step/1,1565,5066,17283
full_step/1,1566,5065,17282
full_step/1,1567,5066,17282
full_step/1,1568,5065,17279
full_step/1,1569,5066,17282
full_step/1,1570,5065,17281
full_step/1,1571,5065,17278
full_step/1,1572,5065,17283
full_step/1,1573,5064,17282
full_step/1,1574,5064,17278
full_step/1,1575,5063,17278
full_step/1,1576,5064,17278
full_step/1,1577,5064,17279
full_step/1,1578,5063,17280
full_step/1,1579,5064,17280
full_step/1,1580,5064,17279
full_step/1,1581,5065,17279
full_step/1,1582,5064,17279
full_step/1,1583,5065,17281
full_step/1,1584,5065,17281
full_step/1,1585,5064,17282
full_step/1,1586,5066,17284
full_step/1,1587,5066,17285
full_step/1,1588,5066,17286
full_step/1,1589,5066,17286
full_step/1,1590,5067,17288
full_step/1,1591,5067,17287
full_step/1,1592,5066,17284
full_step/1,1593,5067,17288
full_step/1,1594,5067,17285
full_step/1,1595,5067,17287
full_step/1,1596,5067,17287
full_step/1,1597,5067,17286
full_step/1,1598,5066,17286
full_step/1,1599,5066,17287
full_step/1,1600,5067,17289
full_step/1,1601,5067,17288
full_step/1,1602,5067,17291
full_step/1,1603,5068,17291
full_step/1,1604,5067,17290
full_step/1,1605,5068,17293
full_step/1,1606,5068,17291
full_step/1,1607,5066,17291
full_step/1,1608,5067,17288
full_step/1,1609,5067,17287
full_step/1,1610,5065,17287
full_step/1,1611,5067,17289
full_step/1,1612,5067,17291
full_step/1,1613,5067,17291
full_step/1,1614,5068,17293
full_step/1,1615,5066,17289
full_step/1,1616,5066,17289
full_step/1,1617,5065,17287
full_step/1,1618,5066,17289
full_step/1,1619,5067,17294
full_step/1,1620,5065,17289
full_step/1,1621,5065,17294
full_step/1,1622,5066,17291
full_step/1,1623,5067,17292
full_step/1,1624,5066,17290
full_step/1,1625,5067,17293
full_step/1,1626,5067,17294
full_step/1,1627,5066,17294
full_step/1,1628,5067,17294
full_step/1,1629,5068,17293
full_step/1,1630,5067,17294
full_step/1,1631,5069,17295
full_step/1,1632,5069,17296
full_step/1,1633,5070,17297
full_step/1,1634,5068,17298
full_step/1,1635,5068,17297
full_step/1,1636,5067,17299
full_step/1,1637,5068,17299
full_step/1,1638,5066,17293
full_step/1,1639,5069,17296
full_step/1,1640,5066,17296
full_step/1,1641,5068,17297
full_step/1,1642,5066,17292
full_step/1,1643,5067,17297
full_step/1,1644,5068,17294
full_step/1,1645,5066,17292
full_step/1,1646,5066,17291
full_step/1,1647,5067,17292
full_step/1,1648,5065,17290
full_step/1,1649,5067,17292
full_step/1,1650,5067,17288
full_step/1,1651,5066,17290
full_step/1,1652,5065,17288
full_step/1,1653,5066,17285
full_step/1,1654,5065,17284
full_step/1,1655,5065,17285
full_step/1,1656,5064,17280
full_step/1,1657,5065,17285
full_step/1,1658,5064,17283
full_step/1,1659,5064,17282
full_step/1,1660,5063,17283
full_step/1,1661,5064,17281
full_step/1,1662,5065,17280
full_step/1,1663,5064,17282
full_step/1,1664,5064,17281
full_step/1,1665,5064,17278
full_step/1,1666,5064,17281
full_step/1,1667,5063,17278
full_step/1,1668,5065,17279
full_step/1,1669,5063,17279
full_step/1,1670,5065,17281
full_step/1,1671,5064,17279
full_step/1,1672,5063,17280
full_step/1,1673,5065,17281
full_step/1,1674,5063,17282
full_step/1,1675,5065,17285
full_step/1,1676,5065,17280
full_step/1,1677,5064,17280
full_step/1,1678,5066,17283
full_step/1,1679,5063,17278
full_step/1,1680,5064,17280
full_step/1,1681,5064,17279
full_step/1,1682,5064,17281
full_step/1,1683,5064,17280
full_step/1,1684,5065,17280
full_step/1,1685,5064,17276
full_step/1,1686,5063,17277
full_step/1,1687,5066,17279
full_step/1,1688,5064,17274
full_step/1,1689,5064,17278
full_step/1,1690,5065,17281
full_step/1,1691,5064,17276
full_step/1,1692,5065,17279
full_step/1,1693,5065,17279
full_step/1,1694,5064,17281
full_step/1,1695,5065,17278
full_step/1,1696,5064,17283
full_step/1,1697,5064,17280
full_step/1,1698,5065,17280
full_step/1,1699,5065,17280
full_step/1,1700,5064,17281
full_step/1,1701,5066,17279
full_step/1,1702,5066,17281
full_step/1,1703,5064,17281
full_step/1,1704,5064,17282
full_step/1,1705,5067,17280
full_step/1,1706,5065,17278
full_step/1,1707,5066,17282
full_step/1,1708,5066,17281
full_step/1,1709,5066,17281
full_step/1,1710,5066,17279
full_step/1,1711,5066,17281
full_step/1,1712,5067,17283
full_step/1,1713,5065,17279
full_step/1,1714,5067,17281
full_step/1,1715,5066,17279
full_step/1,1716,5066,17279
full_step/1,1717,5064,17279
full_step/1,1718,5065,17275
full_step/1,1719,5066,17279
full_step/1,1720,5064,17278
full_step/1,1721,5065,17278
full_step/1,1722,5067,17282
full_step/1,1723,5064,17280
full_step/1,1724,5065,17279
full_step/1,1725,5064,17281
full_step/1,1726,5066,17285
full_step/1,1727,5063,17279
full_step/1,1728,5062,17278
full_step/1,1729,5062,17282
full_step/1,1730,5064,17290
full_step/1,1731,5064,17289
full_step/1,1732,5065,17293
full_step/1,1733,5064,17288
full_step/1,1734,5063,17284
full_step/1,1735,5062,17283
full_step/1,1736,5062,17283
full_step/1,1737,5065,17290
full_step/1,1738,5066,17292
full_step/1,1739,5064,17293
full_step/1,1740,5061,17291
full_step/1,1741,5061,17290
full_step/1,1742,5062,17286
full_step/1,1743,5062,17287
full_step/1,1744,5062,17286
full_step/1,1745,5062,17290
full_step/1,1746,5063,17295
full_step/1,1747,5063,17296
full_step/1,1748,5064,17296
full_step/1,1749,5064,17298
full_step/1,1750,5064,17299
full_step/1,1751,5064,17300
full_step/1,1752,5064,17298
full_step/1,1753,5064,17299
full_step/1,1754,5064,17296
full_step/1,1755,5061,17294
full_step/1,1756,5062,17294
full_step/1,1757,5064,17297
full_step/1,1758,5063,17298
full_step/1,1759,5063,17299
full_step/1,1760,5063,17297
full_step/1,1761,5063,17297
full_step/1,1762,5064,17297
full_step/1,1763,5062,17296
full_step/1,1764,5063,17297
full_step/1,1765,5062,17296
full_step/1,1766,5063,17298
full_step/1,1767,5061,17292
full_step/1,1768,5061,17292
full_step/1,1769,5063,17292
full_step/1,1770,5062,17290
full_step/1,1771,5062,17289
full_step/1,1772,5061,17288
full_step/1,1773,5062,17290
full_step/1,1774,5061,17286
full_step/1,1775,5062,17289
full_step/1,1776,5061,17287
full_step/1,1777,5062,17290
full_step/1,1778,5061,17289
full_step/1,1779,5062,17289
full_step/1,1780,5062,17290
full_step/1,1781,5061,17288
full_step/1,1782,5061,17283
full_step/1,1783,5061,17285
full_step/1,1784,5062,17286
full_step/1,1785,5061,17286
full_step/1,1786,5062,17289
full_step/1,1787,5061,17289
full_step/1,1788,5061,17289
full_step/1,1789,5062,17291
full_step/1,1790,5061,17288
full_step/1,1791,5062,17290
full_step/1,1792,5061,17288
full_step/1,1793,5063,17292
full_step/1,1794,5061,17288
full_step/1,1795,5063,17293
full_step/1,1796,5062,17291
full_step/1,1797,5061,17289
full_step/1,1798,5061,17290
full_step/1,1799,5061,17290
full_step/1,1800,5063,17291
full_step/1,1801,5062,17289
full_step/1,1802,5063,17291
full_step/1,1803,5062,17290
full_step/1,1804,5062,17290
full_step/1,1805,5062,17293
full_step/1,1806,5061,17289
full_step/1,1807,5061,17289
full_step/1,1808,5060,17286
full_step/1,1809,5062,17288
full_step/1,1810,5062,17289
full_step/1,1811,5061,17286
full_step/1,1812,5061,17285
full_step/1,1813,5061,17288
full_step/1,1814,5062,17287
full_step/1,1815,5061,17289
full_step/1,1816,5062,17287
full_step/1,1817,5061,17287
full_step/1,1818,5060,17286
full_step/1,1819,5062,17288
full_step/1,1820,5061,17288
full_step/1,1821,5061,17289
full_step/1,1822,5063,17291
full_step/1,1823,5061,17290
full_step/1,1824,5062,17291
full_step/1,1825,5062,17286
full_step/1,1826,5061,17288
full_step/1,1827,5061,17287
full_step/1,1828,5062,17289
full_step/1,1829,5062,17288
full_step/1,1830,5063,17289
full_step/1,1831,5062,17289
full_step/1,1832,5063,17291
full_step/1,1833,5061,17290
full_step/1,1834,5063,17291
full_step/1,1835,5061,17287
full_step/1,1836,5063,17288
full_step/1,1837,5061,17287
full_step/1,1838,5063,17291
full_step/1,1839,5062,17290
full_step/1,1840,5062,17289
full_step/1,1841,5062,17289
full_step/1,1842,5063,17287
full_step/1,1843,5062,17287
full_step/1,1844,5063,17290
full_step/1,1845,5062,17286
full_step/1,1846,5062,17288
full_step/1,1847,5063,17291
full_step/1,1848,5061,17287
full_step/1,1849,5063,17291
full_step/1,1850,5062,17286
full_step/1,1851,5063,17289
full_step/1,1852,5062,17289
full_step/1,1853,5061,17287
full_step/1,1854,5062,17288
full_step/1,1855,5063,17289
full_step/1,1856,5063,17290
full_step/1,1857,5063,17287
full_step/1,1858,5063,17289
full_step/1,1859,5063,17290
full_step/1,1860,5063,17288
full_step/1,1861,5062,17285
full_step/1,1862,5062,17287
full_step/1,1863,5062,17287
full_step/1,1864,5063,17293
full_step/1,1865,5062,17288
full_step/1,1866,5063,17291
full_step/1,1867,5064,17292
full_step/1,1868,5063,17292
full_step/1,1869,5063,17289
full_step/1,1870,5063,17292
full_step/1,1871,5064,17292
full_step/1,1872,5063,17289
full_step/1,1873,5064,17292
full_step/1,1874,5062,17287
full_step/1,1875,5063,17290
full_step/1,1876,5063,17287
full_step/1,1877,5062,17285
full_step/1,1878,5062,17290
full_step/1,1879,5063,17286
full_step/1,1880,5061,17286
full_step/1,1881,5063,17292
full_step/1,1882,5062,17287
full_step/1,1883,5061,17287
full_step/1,1884,5062,17295
full_step/1,1885,5061,17293
full_step/1,1886,5062,17295
full_step/1,1887,5061,17295
full_step/1,1888,5063,17296
full_step/1,1889,5061,17291
full_step/1,1890,5063,17297
full_step/1,1891,5061,17286
full_step/1,1892,5063,17294
full_step/1,1893,5061,17285
full_step/1,1894,5063,17288
full_step/1,1895,5062,17283
full_step/1,1896,5062,17285
full_step/1,1897,5062,17289
full_step/1,1898,5063,17291
full_step/1,1899,5061,17287
full_step/1,1900,5062,17288
full_step/1,1901,5060,17287
full_step/1,1902,5061,17290
full_step/1,1903,5062,17287
full_step/1,1904,5061,17288
full_step/1,1905,5061,17287
full_step/1,1906,5061,17287
full_step/1,1907,5061,17289
full_step/1,1908,5062,17289
full_step/1,1909,5060,17287
full_step/1,1910,5062,17291
full_step/1,1911,5061,17288
full_step/1,1912,5061,17288
full_step/1,1913,5060,17288
full_step/1,1914,5060,17288
full_step/1,1915,5061,17287
full_step/1,1916,5061,17285
full_step/1,1917,5060,17282
full_step/1,1918,5061,17285
full_step/1,1919,5061,17282
full_step/1,1920,5060,17281
full_step/1,1921,5062,17286
full_step/1,1922,5062,17283
full_step/1,1923,5060,17282
full_step/1,1924,5062,17285
full_step/1,1925,5061,17284
full_step/1,1926,5062,17283
full_step/1,1927,5059,17280
