step,wall_ns,manifolds,pairs,top_y,awake,void,colors,wide_colors,waves,g_ns,u_ns,r_ns,sys_sum_ns,disp_lane,worker_lane_max,sys_physics_integrate_ns,sys_physics_integrate_n,sys_physics_gather_ns,sys_physics_gather_n,sys_select_broadphase_ns,sys_select_broadphase_n,sys_physics_broadphase_ns,sys_physics_broadphase_n,sys_physics_narrowphase_ns,sys_physics_narrowphase_n,sys_physics_build_graph_ns,sys_physics_build_graph_n,sys_physics_solve_colored_ns,sys_physics_solve_colored_n,sys_physics_apply_ns,sys_physics_apply_n,phys_solve_build_ns,phys_solve_build_n,phys_gravity_ns,phys_gravity_n,phys_warm_apply_ns,phys_warm_apply_n,phys_integrate_ns,phys_integrate_n,phys_pass_biased_ns,phys_pass_biased_n,phys_pass_relax_ns,phys_pass_relax_n,phys_color_wide_ns,phys_color_wide_n,phys_color_narrow_ns,phys_color_narrow_n,phys_restitution_ns,phys_restitution_n,phys_store_ns,phys_store_n,phys_write_back_ns,phys_write_back_n,phys_sleep_begin_ns,phys_sleep_begin_n,phys_sleep_freeze_ns,phys_sleep_freeze_n,phys_sleep_end_ns,phys_sleep_end_n,phys_np_dispatch_ns,phys_np_dispatch_n,phys_np_compact_ns,phys_np_compact_n,phys_np_axis_commit_ns,phys_np_axis_commit_n,phys_slots_wide,phys_slots_wide_n,phys_slots_narrow,phys_slots_narrow_n,phys_np_pairs,phys_np_pairs_n,phys_np_manifolds,phys_np_manifolds_n,phys_np_points,phys_np_points_n,phys_bp_pairs,phys_bp_pairs_n,phys_np_chunks,phys_np_chunks_n
0,8552100,8555,9570,28.99835,,0,16,16,192,85783,8477,6273,8466317,16,233,1072,1,135828,1,321,1,2247207,1,1660992,1,477310,1,3921976,1,21613,1,1163231,1,15501,4,1158883,4,91711,4,460247,4,939881,8,1393855,192,0,0,8637,1,71511,1,3898,1,0,0,0,0,0,0,1145466,1,255954,1,84076,1,34220,1,0,1,9570,1,8555,1,34220,1,9570,1,48,1
1,6063400,5761,9570,28.995926,,0,16,12,144,45747,2174,8266,6017653,16,238,381,1,47233,1,401,1,2218240,1,715629,1,360260,1,2662435,1,13076,1,759887,1,13837,4,661253,4,86991,4,368716,4,724888,8,958538,144,126800,48,4519,1,37293,1,2876,1,0,0,0,0,0,0,598769,1,57593,1,51862,1,17876,1,440,1,9570,1,5761,1,18316,1,9570,1,48,1
2,6499000,6723,9570,28.994566,,0,16,14,168,39185,1814,6042,6459815,16,238,301,1,28556,1,120,1,2067322,1,709488,1,301604,1,3339819,1,12605,1,1110017,1,16372,4,819224,4,108383,4,416861,4,785127,8,1121629,168,74316,24,5711,1,73415,1,2896,1,0,0,0,0,0,0,615894,1,44868,1,39638,1,22061,1,313,1,9570,1,6723,1,22374,1,9570,1,48,1
3,6691200,6695,9570,28.994541,,0,16,14,168,40880,1443,6162,6650320,16,238,140,1,35600,1,80,1,2243419,1,853191,1,257828,1,3247477,1,12585,1,998176,1,15090,4,890274,4,86540,4,407713,4,779566,8,1131278,168,49838,24,5260,1,60569,1,2846,1,0,0,0,0,0,0,743394,1,83635,1,19889,1,21966,1,201,1,9570,1,6695,1,22167,1,9570,1,48,1
4,6157700,6672,9570,28.994545,,0,16,14,168,46763,1593,6323,6110937,16,238,90,1,27634,1,130,1,2061170,1,846618,1,210485,1,2951714,1,13096,1,811138,1,14188,4,802270,4,85859,4,412613,4,757382,8,1120136,168,43536,24,5351,1,58425,1,2896,1,0,0,0,0,0,0,784355,1,42494,1,14358,1,21835,1,169,1,9570,1,6672,1,22004,1,9570,1,48,1
5,6047700,6758,9570,28.994184,,0,16,14,168,36138,1773,3327,6011562,16,238,110,1,27634,1,160,1,2060569,1,747923,1,202649,1,2959921,1,12595,1,713926,1,14539,4,803292,4,85569,4,429807,4,833752,8,1210344,168,49888,24,5691,1,68715,1,2856,1,0,0,0,0,0,0,699007,1,29077,1,12044,1,22238,1,191,1,9570,1,6758,1,22429,1,9570,1,48,1
6,5966500,6793,9570,28.993921,,0,16,14,168,40948,1403,3567,5925552,16,238,210,1,27314,1,150,1,2053124,1,710359,1,207879,1,2913479,1,13036,1,613589,1,13517,4,802641,4,85148,4,412833,4,871497,8,1220885,168,59878,24,7154,1,102702,1,2996,1,0,0,0,0,0,0,660842,1,33155,1,11082,1,22479,1,239,1,9570,1,6793,1,22718,1,9570,1,48,1
7,6355300,6783,9570,28.993895,,0,16,14,168,44298,1613,3587,6311002,16,238,150,1,28586,1,100,1,2048645,1,770628,1,205715,1,3244451,1,12725,1,885905,1,13767,4,827490,4,86060,4,421360,4,857549,8,1216727,168,58595,24,8968,1,138874,1,2866,1,0,0,0,0,0,0,688747,1,64096,1,10501,1,22445,1,232,1,9570,1,6783,1,22677,1,9570,1,48,1
8,6195600,6772,9570,28.993822,,0,16,14,168,40355,1563,3568,6155245,16,238,80,1,28276,1,160,1,2051010,1,717884,1,206026,1,3132370,1,19438,1,742022,1,14519,4,801870,4,85338,4,435007,4,844674,8,1215834,168,60279,24,11974,1,191898,1,3507,1,0,0,0,0,0,0,662044,1,40189,1,10200,1,22460,1,241,1,9570,1,6772,1,22701,1,9570,1,48,1
9,6200800,6790,9570,28.993675,,0,16,14,168,42459,1443,3337,6158341,16,238,10,1,36332,1,741,1,2180956,1,733355,1,245724,1,2945793,1,15430,1,763574,1,13416,4,812450,4,84907,4,379948,4,758424,8,1078133,168,56902,24,9429,1,118303,1,3898,1,0,0,0,0,0,0,674609,1,43536,1,9920,1,22652,1,243,1,9570,1,6790,1,22895,1,9570,1,48,1
