step,wall_ns,manifolds,pairs,top_y,awake,void,colors,wide_colors,waves,g_ns,u_ns,r_ns,sys_sum_ns,disp_lane,worker_lane_max,sys_physics_integrate_ns,sys_physics_integrate_n,sys_physics_gather_ns,sys_physics_gather_n,sys_select_broadphase_ns,sys_select_broadphase_n,sys_physics_broadphase_ns,sys_physics_broadphase_n,sys_physics_narrowphase_ns,sys_physics_narrowphase_n,sys_physics_build_graph_ns,sys_physics_build_graph_n,sys_physics_solve_colored_ns,sys_physics_solve_colored_n,sys_physics_apply_ns,sys_physics_apply_n,phys_solve_build_ns,phys_solve_build_n,phys_gravity_ns,phys_gravity_n,phys_warm_apply_ns,phys_warm_apply_n,phys_integrate_ns,phys_integrate_n,phys_pass_biased_ns,phys_pass_biased_n,phys_pass_relax_ns,phys_pass_relax_n,phys_color_wide_ns,phys_color_wide_n,phys_color_narrow_ns,phys_color_narrow_n,phys_restitution_ns,phys_restitution_n,phys_store_ns,phys_store_n,phys_write_back_ns,phys_write_back_n,phys_sleep_begin_ns,phys_sleep_begin_n,phys_sleep_freeze_ns,phys_sleep_freeze_n,phys_sleep_end_ns,phys_sleep_end_n,phys_np_dispatch_ns,phys_np_dispatch_n,phys_np_compact_ns,phys_np_compact_n,phys_np_axis_commit_ns,phys_np_axis_commit_n,phys_slots_wide,phys_slots_wide_n,phys_slots_narrow,phys_slots_narrow_n,phys_np_pairs,phys_np_pairs_n,phys_np_manifolds,phys_np_manifolds_n,phys_np_points,phys_np_points_n,phys_bp_pairs,phys_bp_pairs_n,phys_np_chunks,phys_np_chunks_n
0,8450300,8555,9570,28.99835,1240,0,16,16,192,88985,21022,5661,8361315,16,242,1012,1,132234,1,331,1,2541181,1,1233061,1,348676,1,4089371,1,15451,1,1253762,1,21743,4,1133362,4,111142,4,522823,4,924224,8,1441386,192,0,0,7966,1,72936,1,3637,1,8287,1,1393,2,7074,1,831099,1,235630,1,52344,1,34220,1,0,1,9570,1,8555,1,34220,1,9570,1,48,1
1,5888300,5761,9570,28.995926,1240,0,16,12,144,56031,1413,5822,5832269,16,242,240,1,41042,1,180,1,2023368,1,717341,1,166913,1,2870178,1,13006,1,674937,1,12505,4,685227,4,89308,4,415329,4,890958,8,1191497,144,108967,48,8998,1,73376,1,4719,1,4058,1,1423,2,7926,1,646580,1,43266,1,22264,1,17876,1,440,1,9570,1,5761,1,18316,1,9570,1,48,1
2,6176000,6723,9570,28.994566,1240,0,16,14,168,53182,1473,10171,6122818,16,242,721,1,29820,1,200,1,2007115,1,752852,1,191282,1,3127992,1,12836,1,797521,1,13697,4,767311,4,90180,4,432944,4,913112,8,1273450,168,62435,24,7555,1,84218,1,5080,1,4629,1,1413,2,8858,1,671099,1,47886,1,27805,1,22061,1,313,1,9570,1,6723,1,22374,1,9570,1,48,1
3,6142800,6695,9570,28.994541,1240,0,16,14,168,54561,3217,3507,6088239,16,242,230,1,33767,1,230,1,2202485,1,754576,1,189598,1,2891340,1,16012,1,737602,1,13066,4,757973,4,91162,4,388014,4,762953,8,1101558,168,45902,24,8387,1,115260,1,3016,1,4038,1,1383,2,5271,1,698344,1,33357,1,17415,1,21966,1,201,1,9570,1,6695,1,22167,1,9570,1,48,1
4,6362900,6672,9570,28.994545,1240,0,16,14,168,50413,1483,5492,6312487,16,242,341,1,36252,1,170,1,2457725,1,696680,1,189248,1,2917161,1,14910,1,724045,1,12625,4,751299,4,86593,4,397173,4,806720,8,1160555,168,37846,24,6303,1,116923,1,3116,1,3968,1,1403,2,5511,1,633093,1,40852,1,14339,1,21835,1,169,1,9570,1,6672,1,22004,1,9570,1,48,1
5,6073800,6758,9570,28.994184,1240,0,16,14,168,38636,1363,3077,6035164,16,242,110,1,37795,1,120,1,2197555,1,783133,1,190300,1,2814967,1,11182,1,764826,1,12715,4,761059,4,89098,4,374036,4,738404,8,1067018,168,42345,24,5150,1,54759,1,2916,1,3838,1,1353,2,5451,1,729335,1,36703,1,11814,1,22238,1,191,1,9570,1,6758,1,22429,1,9570,1,48,1
6,6194200,6793,9570,28.993921,1240,0,16,14,168,42845,1503,5782,6151355,16,242,140,1,36132,1,120,1,2228708,1,849856,1,191542,1,2832623,1,12234,1,846409,1,12866,4,768854,4,86543,4,355289,4,684887,8,986378,168,48016,24,5030,1,57204,1,2936,1,3958,1,1373,2,5772,1,769506,1,62134,1,10321,1,22479,1,239,1,9570,1,6793,1,22718,1,9570,1,48,1
7,5824600,6783,9570,28.993895,1240,0,16,14,168,35648,1383,3687,5788952,16,242,160,1,32515,1,170,1,2104189,1,671219,1,196983,1,2771150,1,12565,1,770327,1,13026,4,768604,4,89378,4,359828,4,697181,8,1007200,168,46122,24,5040,1,52855,1,2886,1,3808,1,1553,2,5281,1,613905,1,41583,1,10401,1,22445,1,232,1,9570,1,6783,1,22677,1,9570,1,48,1
8,6215100,6772,9570,28.993822,1240,0,16,14,168,35648,1332,3818,6179452,16,242,130,1,27765,1,100,1,1954540,1,721720,1,189258,1,3273383,1,12555,1,769095,1,14960,4,1043232,4,100941,4,417343,4,842612,8,1204704,168,51433,24,5571,1,64449,1,2996,1,4068,1,1343,2,5441,1,673905,1,31312,1,9389,1,22460,1,241,1,9570,1,6772,1,22701,1,9570,1,48,1
9,5997200,6790,9570,28.993675,1240,0,16,14,168,35553,1343,9570,5961647,16,242,331,1,28427,1,110,1,1953138,1,696159,1,189468,1,3079445,1,14569,1,827391,1,12926,4,795968,4,87374,4,435208,4,824545,8,1204052,168,46132,24,5581,1,73577,1,3798,1,4178,1,1383,2,6172,1,646971,1,32254,1,9579,1,22652,1,243,1,9570,1,6790,1,22895,1,9570,1,48,1
10,5745000,6786,9570,28.993578,1240,0,16,14,168,34695,1333,3658,5710305,16,242,170,1,32906,1,40,1,2017726,1,675618,1,187995,1,2784487,1,11363,1,686099,1,12675,4,765347,4,89719,4,390349,4,742732,8,1076718,168,52705,24,5090,1,73066,1,4479,1,3607,1,1403,2,8587,1,628735,1,29799,1,9810,1,22700,1,254,1,9570,1,6786,1,22954,1,9570,1,48,1
11,6024200,6806,9570,28.99352,1240,0,16,14,168,40730,1704,3728,5983470,16,242,190,1,30300,1,100,1,2109309,1,700989,1,189378,1,2936380,1,16824,1,740207,1,12525,4,763484,4,88477,4,428385,4,781610,8,1155526,168,50741,24,5200,1,100541,1,3386,1,3657,1,1353,2,5852,1,641731,1,44819,1,9299,1,22716,1,263,1,9570,1,6806,1,22979,1,9570,1,48,1
12,5856300,6806,9570,28.993486,1240,0,16,14,168,97839,1273,5882,5758461,16,242,20,1,28687,1,441,1,1981364,1,749295,1,190099,1,2796641,1,11914,1,740718,1,12495,4,767301,4,88326,4,375349,4,740999,8,1060185,168,50280,24,4950,1,51793,1,2856,1,3747,1,1373,2,5461,1,693604,1,41914,1,8848,1,22744,1,264,1,9570,1,6806,1,23008,1,9570,1,48,1
13,5678700,6780,9570,28.993422,1240,0,16,14,168,39116,1323,6093,5639584,16,242,170,1,27204,1,40,1,1948318,1,797932,1,189248,1,2665229,1,11443,1,722031,1,12565,4,765197,4,88797,4,345329,4,660368,8,949664,168,49940,24,5100,1,50691,1,3026,1,3677,1,1393,2,5731,1,743043,1,40100,1,8196,1,22736,1,253,1,9570,1,6780,1,22989,1,9570,1,48,1
14,6041000,6784,9570,28.99337,1240,0,16,14,168,38462,1794,13578,6002538,16,242,210,1,35992,1,80,1,2091935,1,779255,1,190500,1,2890097,1,14469,1,788173,1,13457,4,818233,4,85982,4,394858,4,697372,8,1028612,168,50040,24,5371,1,70972,1,2866,1,3798,1,1844,2,5381,1,716500,1,45591,1,8337,1,22775,1,271,1,9570,1,6784,1,23046,1,9570,1,48,1
15,6241400,6765,9570,28.993326,1240,0,16,14,168,40386,1473,5812,6201014,16,242,140,1,32715,1,30,1,2057646,1,753975,1,237975,1,3106549,1,11984,1,862752,1,13357,4,811069,4,91152,4,435799,4,803293,8,1187709,168,45571,24,5661,1,65020,1,3317,1,6032,1,1814,2,5812,1,698434,1,39188,1,9058,1,22775,1,254,1,9570,1,6765,1,23029,1,9570,1,48,1
16,5995600,6760,9570,28.993288,1240,0,16,14,168,36438,1263,5982,5959162,16,242,130,1,27836,1,70,1,1943438,1,664586,1,189839,1,3121058,1,12204,1,940577,1,13767,4,842181,4,89438,4,400259,4,747752,8,1097139,168,44890,24,5501,1,66753,1,2916,1,3918,1,1443,2,5291,1,621310,1,28407,1,7745,1,22734,1,256,1,9570,1,6760,1,22990,1,9570,1,48,1
17,5804100,6761,9570,28.993235,1240,0,16,14,168,33905,1202,6233,5770195,16,242,140,1,28276,1,30,1,1942386,1,678153,1,189188,1,2919085,1,12936,1,626310,1,11533,4,824565,4,87605,4,398385,4,865908,8,1212930,168,45130,24,8146,1,76783,1,5541,1,3737,1,1363,2,8006,1,628665,1,36623,1,7936,1,22757,1,248,1,9570,1,6761,1,23005,1,9570,1,48,1
18,5672900,6734,9570,28.99321,1240,0,16,14,168,34729,1122,5843,5638171,16,242,80,1,31423,1,20,1,1944530,1,678494,1,193777,1,2777723,1,12124,1,675638,1,12816,4,762121,4,89970,4,378896,4,750097,8,1078010,168,45140,24,5190,1,88787,1,2875,1,3577,1,1443,2,5190,1,628123,1,36663,1,7916,1,22736,1,249,1,9570,1,6734,1,22985,1,9570,1,48,1
19,6177300,6754,9570,28.99318,1240,0,16,14,168,36626,1183,5562,6140674,16,242,70,1,28106,1,80,1,2321483,1,685768,1,190159,1,2899476,1,15531,1,768814,1,13106,4,770608,4,89298,4,393215,4,740217,8,1081938,168,45932,24,8146,1,101152,1,2986,1,3798,1,1373,2,5581,1,625659,1,44348,1,7505,1,22779,1,242,1,9570,1,6754,1,23021,1,9570,1,48,1
20,5901800,6753,9570,28.99314,1240,0,16,14,168,41445,1824,7455,5860355,16,237,200,1,29739,1,150,1,1954079,1,735127,1,261321,1,2865568,1,14168,1,816109,1,13858,4,837391,4,81903,4,358946,4,689175,8,993422,168,47244,24,5050,1,45691,1,2916,1,5200,1,1994,2,5511,1,676640,1,40110,1,8307,1,22809,1,233,1,9570,1,6753,1,23042,1,9570,1,48,1
21,5942700,6741,9570,28.993107,1240,0,16,14,168,36554,1132,5892,5906146,16,242,80,1,31673,1,90,1,2161403,1,822792,1,191151,1,2687473,1,11483,1,721259,1,13266,4,771490,4,89158,4,342423,4,658634,8,950266,168,44900,24,5431,1,70070,1,3156,1,3988,1,1363,2,6102,1,763764,1,42345,1,6964,1,22787,1,225,1,9570,1,6741,1,23012,1,9570,1,48,1
22,6286400,6739,9570,28.993093,1240,0,16,14,168,48953,1513,5852,6237447,16,234,80,1,28908,1,100,1,1954140,1,717822,1,281832,1,3242701,1,11864,1,1069534,1,15992,4,874475,4,89739,4,377002,4,716941,8,1043222,168,44870,24,5150,1,74238,1,2906,1,5902,1,3697,2,5611,1,639526,1,55791,1,6864,1,22813,1,227,1,9570,1,6739,1,23040,1,9570,1,48,1
23,6349000,6730,9570,28.993065,1240,0,16,14,168,41072,1132,5932,6307928,16,242,90,1,36473,1,90,1,2228888,1,831038,1,200640,1,2998253,1,12455,1,795077,1,13747,4,832321,4,90060,4,411291,4,765357,8,1130365,168,40351,24,5501,1,69519,1,2906,1,3727,1,1723,2,5892,1,725858,1,86312,1,6844,1,22796,1,232,1,9570,1,6730,1,23028,1,9570,1,48,1
24,6214300,6730,9570,28.993042,1240,0,16,14,168,42313,1753,12475,6171987,16,228,60,1,28246,1,140,1,1953739,1,676931,1,189538,1,3308552,1,14779,1,1105526,1,14299,4,841339,4,86903,4,410158,4,752742,8,1105867,168,44559,24,4960,1,75511,1,2906,1,4900,1,2034,2,5521,1,625518,1,38487,1,6493,1,22785,1,251,1,9570,1,6730,1,23036,1,9570,1,48,1
25,6298600,6722,9570,28.99303,1240,0,16,14,168,33708,1242,5511,6264892,16,242,240,1,34068,1,271,1,2191513,1,694817,1,189919,1,3142070,1,11994,1,834105,1,13677,4,777692,4,90901,4,472062,4,861780,8,1282138,168,46192,24,5671,1,70601,1,3126,1,4048,1,1403,2,5761,1,644115,1,38447,1,6984,1,22767,1,236,1,9570,1,6722,1,23003,1,9570,1,48,1
26,5725600,6733,9570,28.993017,1240,0,16,14,168,34363,1202,5932,5691237,16,242,40,1,27916,1,110,1,1954430,1,659546,1,190420,1,2846871,1,11904,1,730828,1,12685,4,771560,4,89849,4,391151,4,751920,8,1092099,168,45040,24,5200,1,78176,1,3317,1,3757,1,1423,2,5802,1,612392,1,34579,1,6473,1,22803,1,237,1,9570,1,6733,1,23040,1,9570,1,48,1
