step,wall_ns,manifolds,pairs,top_y,awake,void,colors,wide_colors,waves,g_ns,u_ns,r_ns,sys_sum_ns,disp_lane,worker_lane_max,sys_physics_integrate_ns,sys_physics_integrate_n,sys_physics_gather_ns,sys_physics_gather_n,sys_select_broadphase_ns,sys_select_broadphase_n,sys_physics_broadphase_ns,sys_physics_broadphase_n,sys_physics_narrowphase_ns,sys_physics_narrowphase_n,sys_physics_build_graph_ns,sys_physics_build_graph_n,sys_physics_solve_colored_ns,sys_physics_solve_colored_n,sys_physics_apply_ns,sys_physics_apply_n,phys_solve_build_ns,phys_solve_build_n,phys_gravity_ns,phys_gravity_n,phys_warm_apply_ns,phys_warm_apply_n,phys_integrate_ns,phys_integrate_n,phys_pass_biased_ns,phys_pass_biased_n,phys_pass_relax_ns,phys_pass_relax_n,phys_color_wide_ns,phys_color_wide_n,phys_color_narrow_ns,phys_color_narrow_n,phys_restitution_ns,phys_restitution_n,phys_store_ns,phys_store_n,phys_write_back_ns,phys_write_back_n,phys_sleep_begin_ns,phys_sleep_begin_n,phys_sleep_freeze_ns,phys_sleep_freeze_n,phys_sleep_end_ns,phys_sleep_end_n,phys_np_dispatch_ns,phys_np_dispatch_n,phys_np_compact_ns,phys_np_compact_n,phys_np_axis_commit_ns,phys_np_axis_commit_n,phys_bp_verify_ns,phys_bp_verify_n,phys_bp_build_ns,phys_bp_build_n,phys_bp_query_ns,phys_bp_query_n,phys_bp_assemble_ns,phys_bp_assemble_n,phys_slots_wide,phys_slots_wide_n,phys_slots_narrow,phys_slots_narrow_n,phys_np_pairs,phys_np_pairs_n,phys_np_manifolds,phys_np_manifolds_n,phys_np_points,phys_np_points_n,phys_bp_pairs,phys_bp_pairs_n,phys_np_chunks,phys_np_chunks_n,phys_bp_queried,phys_bp_queried_n,phys_bp_members,phys_bp_members_n,phys_bp_rebuilds,phys_bp_rebuilds_n,phys_np_reused,phys_np_reused_n,phys_np_sep_hits,phys_np_sep_hits_n,phys_np_full,phys_np_full_n
0,18738400,4495,9570,35.998295,1240,0,9,9,108,83411,18135,5020,18654989,16,158,922,1,109872,1,571,1,1937245,1,2409938,1,136534,1,14044688,1,15219,1,591283,1,9358,4,543170,4,70596,4,4321153,4,8429564,8,12745697,108,0,0,6312,1,37172,1,3166,1,7915,1,1323,2,5541,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17980,1,0,1,9570,1,4495,1,17980,1,9570,1,0,1,0,0,0,0,0,0,0,1,0,1,9570,1
1,16959100,4196,9570,35.993866,1240,0,8,8,96,104691,2094,2886,16854409,16,146,411,1,49716,1,150,1,2209621,1,1982161,1,158627,1,12436930,1,16792,1,662791,1,9919,4,560634,4,68743,4,3758395,4,7308788,8,11064297,96,0,0,3367,1,43694,1,3767,1,7244,1,1733,2,5761,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15924,1,0,1,9570,1,4196,1,15924,1,9570,1,0,1,0,0,0,0,0,0,0,1,5075,1,4495,1
2,16378100,4142,9570,35.986713,1240,0,8,8,96,57984,1793,8707,16320116,16,146,511,1,36380,1,160,1,2188150,1,1990488,1,89283,1,12001318,1,13827,1,369695,1,7675,4,490779,4,66178,4,3726513,4,7273079,8,10990885,96,0,0,3036,1,46901,1,3757,1,4328,1,1403,2,6182,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15744,1,0,1,9570,1,4142,1,15744,1,9570,1,0,1,0,0,0,0,0,0,0,1,5157,1,4413,1
3,15898300,4111,9570,35.976837,1240,0,8,8,96,54434,1603,7776,15843866,16,146,1032,1,28014,1,170,1,1946192,1,1907998,1,90826,1,11856408,1,13226,1,309188,1,7765,4,478565,4,66258,4,3697557,4,7245505,8,10935287,96,0,0,2926,1,33274,1,3076,1,4298,1,1323,2,5070,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15687,1,0,1,9570,1,4111,1,15687,1,9570,1,0,1,0,0,0,0,0,0,0,1,5389,1,4181,1
4,15957300,4100,9570,35.964233,1240,0,8,8,96,43990,1323,6653,15913310,16,146,120,1,27563,1,170,1,1957013,1,1910583,1,89834,1,11914691,1,13336,1,342532,1,7705,4,480078,4,71178,4,3707336,4,7252188,8,10952871,96,0,0,3296,1,34707,1,3316,1,4128,1,1453,2,5451,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15670,1,0,1,9570,1,4100,1,15670,1,9570,1,0,1,0,0,0,0,0,0,0,1,5440,1,4130,1
5,15840700,4087,9570,35.948902,1240,0,8,8,96,41130,1152,5661,15799570,16,146,351,1,27744,1,150,1,1917767,1,1906345,1,84333,1,11849605,1,13276,1,342833,1,7985,4,475239,4,65136,4,3691195,4,7213463,8,10898997,96,0,0,2996,1,34807,1,3607,1,4228,1,1393,2,5571,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15642,1,0,1,9570,1,4087,1,15642,1,9570,1,0,1,0,0,0,0,0,0,0,1,5459,1,4111,1
6,15815400,4079,9570,35.93085,1240,0,8,8,96,40087,1232,2976,15775313,16,146,140,1,27233,1,120,1,1927265,1,1892759,1,85014,1,11829526,1,13256,1,307805,1,8446,4,484016,4,67090,4,3680905,4,7228933,8,10906862,96,0,0,2926,1,34567,1,2856,1,4008,1,1323,2,5420,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15666,1,0,1,9570,1,4079,1,15666,1,9570,1,0,1,0,0,0,0,0,0,0,1,5474,1,4096,1
7,15928700,4073,9570,35.910072,1240,0,8,8,96,42242,1203,2415,15886458,16,146,130,1,27233,1,130,1,1932786,1,1920973,1,84604,1,11907176,1,13426,1,354575,1,7655,4,486250,4,66028,4,3696535,4,7245044,8,10939164,96,0,0,3397,1,32593,1,3496,1,4038,1,1413,2,4950,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15684,1,0,1,9570,1,4073,1,15684,1,9570,1,0,1,0,0,0,0,0,0,0,1,5484,1,4086,1
8,15960400,4066,9570,35.88657,1240,0,8,8,96,57731,2314,2696,15902669,16,146,421,1,27453,1,150,1,1927305,1,1936623,1,83582,1,11905473,1,21662,1,356239,1,9098,4,474898,4,65386,4,3689101,4,7242479,8,10928885,96,0,0,3377,1,40578,1,11091,1,4328,1,1393,2,5190,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15684,1,0,1,9570,1,4066,1,15684,1,9570,1,0,1,0,0,0,0,0,0,0,1,5493,1,4077,1
9,15880900,4061,9570,35.86034,1240,0,8,8,96,41242,1613,3006,15839658,16,146,301,1,43765,1,130,1,1934950,1,1872029,1,82680,1,11892608,1,13196,1,329647,1,8967,4,475098,4,66799,4,3691225,4,7267197,8,10955416,96,0,0,4619,1,33124,1,3397,1,4258,1,1363,2,5300,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15705,1,0,1,9570,1,4061,1,15705,1,9570,1,0,1,0,0,0,0,0,0,0,1,5502,1,4068,1
